Tarih,TP_KB_KRE18
2014-07-01,5306.0
2014-08-01,5044.0
2014-09-01,7362.0
2014-10-01,6997.0
2014-11-01,6831.0
2014-12-01,6615.0
2015-01-01,7986.0
2015-02-01,7491.0
2015-03-01,8254.0
2015-04-01,7767.0
2015-05-01,7739.0
2015-06-01,7250.0
2015-07-01,6781.0
2015-08-01,6269.0
2015-09-01,5904.0
2015-10-01,5601.0
2015-11-01,5194.0
2015-12-01,4836.0
2016-01-01,5636.0
2016-02-01,9293.0
2016-03-01,8933.0
2016-04-01,8585.0
2016-05-01,8056.0
2016-06-01,64406.0
2016-07-01,65139.0
2016-08-01,65831.0
2016-09-01,66547.0
2016-10-01,66685.0
2016-11-01,67279.0
2016-12-01,124243.0
2017-01-01,117876.0
2017-02-01,119928.0
2017-03-01,124958.0
2017-04-01,132232.0
2017-05-01,248936.0
2017-06-01,252024.0
2017-07-01,254009.0
2017-08-01,271898.0
2017-09-01,275077.0
2017-10-01,284668.0
2017-11-01,297138.0
2017-12-01,291257.0
2018-01-01,75438.0
2018-02-01,72009.0
2018-03-01,135093.0
2018-04-01,132559.0
2018-05-01,128448.0
2018-06-01,124824.0
2018-07-01,129464.0
2018-08-01,138383.0
2018-09-01,112557.0
2018-10-01,99146.0
2018-11-01,92202.0
2018-12-01,114285.0
2019-01-01,112167.0
2019-02-01,126857.0
2019-03-01,162896.0
2019-04-01,168883.0
2019-05-01,106924.0
2019-06-01,448786.0
2019-07-01,374756.0
2019-08-01,381483.0
2019-09-01,428822.0
2019-10-01,432696.0
2019-11-01,270724.0
2019-12-01,548240.0
2020-01-01,551368.0
2020-02-01,658966.0
2020-03-01,1753591.0
2020-04-01,1866526.0
2020-05-01,2026563.0
2020-06-01,2313107.0
2020-07-01,2737532.0
2020-08-01,2800431.0
2020-09-01,2780724.0
2020-10-01,2860884.0
2020-11-01,3324057.0
2020-12-01,3116736.0
2021-01-01,3074803.0
2021-02-01,3493081.0
2021-03-01,4596512.0
2021-04-01,4995896.0
2021-05-01,6213374.0
2021-06-01,6081867.0
2021-07-01,5608436.0
2021-08-01,5768536.0
2021-09-01,6147633.0
2021-10-01,6789322.0
2021-11-01,8508519.0
2021-12-01,9493121.0
2022-01-01,8835442.0
2022-02-01,9235284.0
2022-03-01,9362361.0
2022-04-01,8134750.0
2022-05-01,8660168.0
2022-06-01,8299037.0
2022-07-01,8280041.0
2022-08-01,7856283.0
2022-09-01,7818673.0
2022-10-01,8869662.0
2022-11-01,9511761.0
2022-12-01,9890303.0
2023-01-01,10409998.0
2023-02-01,12344618.0
2023-03-01,12937631.0
2023-04-01,12288222.0
2023-05-01,11608904.0
2023-06-01,11184790.0
2023-07-01,11018070.0
2023-08-01,10046848.0
2023-09-01,9713841.0
2023-10-01,10751728.0
2023-11-01,12925363.0
2023-12-01,13784595.0
2024-01-01,14420517.0
2024-02-01,13931756.0
2024-03-01,14152274.0
2024-04-01,13817149.0
2024-05-01,13632599.0
2024-06-01,13872422.0
2024-07-01,13955172.0
2024-08-01,14137075.0
2024-09-01,15822385.0
2024-10-01,15698411.0
2024-11-01,16885176.0
2024-12-01,16808069.0
2025-01-01,16702086.0
2025-02-01,16691367.0
2025-03-01,16617314.0
2025-04-01,17331494.0
2025-05-01,15171709.0
2025-06-01,17369969.0
2025-07-01,18223219.0
2025-08-01,17823501.0
