Tarih,TP_HUFE_GK18241
2018-03-01,110.49
2018-04-01,121.88
2018-05-01,131.65
2018-06-01,149.22
2018-07-01,167.06
2018-08-01,190.26
2018-09-01,187.08
2018-10-01,162.39
2018-11-01,144.23
2018-12-01,143.48
2019-01-01,150.86
2019-02-01,150.56
2019-03-01,159.74
2019-04-01,169.28
2019-05-01,178.57
2019-06-01,200.93
2019-07-01,209.5
2019-08-01,215.49
2019-09-01,194.52
2019-10-01,179.19
2019-11-01,164.71
2019-12-01,164.9
2020-01-01,170.05
2020-02-01,163.17
2020-03-01,165.58
2020-04-01,165.23
2020-05-01,166.3
2020-06-01,190.3
2020-07-01,236.72
2020-08-01,260.06
2020-09-01,246.68
2020-10-01,232.71
2020-11-01,217.65
2020-12-01,224.29
2021-01-01,223.67
2021-02-01,216.25
2021-03-01,228.67
2021-04-01,237.12
2021-05-01,262.08
2021-06-01,302.96
2021-07-01,348.05
2021-08-01,366.22
2021-09-01,325.94
2021-10-01,308.59
2021-11-01,297.96
2021-12-01,344.97
2022-01-01,370.23
2022-02-01,375.53
2022-03-01,407.87
2022-04-01,441.36
2022-05-01,545.43
2022-06-01,660.92
2022-07-01,739.54
2022-08-01,783.89
2022-09-01,733.68
2022-10-01,675.51
2022-11-01,638.02
2022-12-01,633.71
2023-01-01,686.41
2023-02-01,672.32
2023-03-01,721.55
2023-04-01,794.56
2023-05-01,908.88
2023-06-01,1123.34
2023-07-01,1354.24
2023-08-01,1414.02
2023-09-01,1309.54
2023-10-01,1199.92
2023-11-01,1137.49
2023-12-01,1145.86
2024-01-01,1205.74
2024-02-01,1218.83
2024-03-01,1276.22
2024-04-01,1392.95
2024-05-01,1515.67
2024-06-01,1725.89
2024-07-01,1872.09
2024-08-01,1997.19
2024-09-01,1875.86
2024-10-01,1726.03
2024-11-01,1595.21
2024-12-01,1596.49
2025-01-01,1653.2
2025-02-01,1648.93
2025-03-01,1701.93
2025-04-01,1888.51
2025-05-01,2055.95
2025-06-01,2298.77
2025-07-01,2491.11
2025-08-01,2607.8
