Tarih,TP_HUFE_GK18210
2018-03-01,106.78
2018-04-01,109.66
2018-05-01,113.54
2018-06-01,119.73
2018-07-01,125.24
2018-08-01,131.53
2018-09-01,133.17
2018-10-01,128.3
2018-11-01,124.75
2018-12-01,125.28
2019-01-01,128.61
2019-02-01,128.91
2019-03-01,130.9
2019-04-01,135.32
2019-05-01,140.25
2019-06-01,149.21
2019-07-01,154.36
2019-08-01,156.33
2019-09-01,152.8
2019-10-01,147.55
2019-11-01,143.48
2019-12-01,144.25
2020-01-01,148.14
2020-02-01,148.42
2020-03-01,148.82
2020-04-01,149.38
2020-05-01,149.72
2020-06-01,157.74
2020-07-01,176.29
2020-08-01,186.8
2020-09-01,182.24
2020-10-01,177.15
2020-11-01,173.18
2020-12-01,173.5
2021-01-01,178.11
2021-02-01,179.31
2021-03-01,184.83
2021-04-01,188.18
2021-05-01,196.55
2021-06-01,212.28
2021-07-01,229.86
2021-08-01,234.3
2021-09-01,227.55
2021-10-01,222.64
2021-11-01,224.59
2021-12-01,248.82
2022-01-01,275.46
2022-02-01,286.9
2022-03-01,303.18
2022-04-01,323.32
2022-05-01,352.9
2022-06-01,391.04
2022-07-01,417.71
2022-08-01,440.59
2022-09-01,445.6
2022-10-01,450.21
2022-11-01,457.74
2022-12-01,472.73
2023-01-01,536.05
2023-02-01,553.64
2023-03-01,573.77
2023-04-01,609.96
2023-05-01,658.06
2023-06-01,732.79
2023-07-01,838.38
2023-08-01,890.54
2023-09-01,882.11
2023-10-01,877.45
2023-11-01,878.84
2023-12-01,900.75
2024-01-01,1006.17
2024-02-01,1052.78
2024-03-01,1091.57
2024-04-01,1151.72
2024-05-01,1226.01
2024-06-01,1311.56
2024-07-01,1394.58
2024-08-01,1436.86
2024-09-01,1421.44
2024-10-01,1395.37
2024-11-01,1363.99
2024-12-01,1379.97
2025-01-01,1489.04
2025-02-01,1526.1
2025-03-01,1567.3
2025-04-01,1629.37
2025-05-01,1696.59
2025-06-01,1821.65
2025-07-01,1916.32
2025-08-01,1961.39
