Tarih,TP_HUFE_GK18230
2018-03-01,104.9
2018-04-01,105.57
2018-05-01,106.1
2018-06-01,107.41
2018-07-01,111.03
2018-08-01,113.24
2018-09-01,117.16
2018-10-01,115.2
2018-11-01,114.19
2018-12-01,114.19
2019-01-01,119.87
2019-02-01,121.2
2019-03-01,122.89
2019-04-01,124.22
2019-05-01,125.55
2019-06-01,125.73
2019-07-01,125.89
2019-08-01,126.62
2019-09-01,126.36
2019-10-01,126.11
2019-11-01,127.09
2019-12-01,128.09
2020-01-01,131.87
2020-02-01,135.78
2020-03-01,135.67
2020-04-01,138.36
2020-05-01,139.24
2020-06-01,136.91
2020-07-01,140.8
2020-08-01,143.23
2020-09-01,147.15
2020-10-01,147.7
2020-11-01,147.77
2020-12-01,151.56
2021-01-01,152.27
2021-02-01,151.54
2021-03-01,151.65
2021-04-01,153.84
2021-05-01,153.32
2021-06-01,154.37
2021-07-01,155.67
2021-08-01,155.18
2021-09-01,158.54
2021-10-01,160.27
2021-11-01,164.5
2021-12-01,192.49
2022-01-01,225.12
2022-02-01,218.43
2022-03-01,219.16
2022-04-01,219.66
2022-05-01,219.07
2022-06-01,221.49
2022-07-01,222.59
2022-08-01,227.39
2022-09-01,236.47
2022-10-01,239.22
2022-11-01,239.55
2022-12-01,244.98
2023-01-01,349.63
2023-02-01,363.41
2023-03-01,367.59
2023-04-01,366.14
2023-05-01,366.75
2023-06-01,376.92
2023-07-01,383.93
2023-08-01,393.98
2023-09-01,404.32
2023-10-01,410.84
2023-11-01,413.8
2023-12-01,413.98
2024-01-01,705.41
2024-02-01,716.85
2024-03-01,772.44
2024-04-01,773.32
2024-05-01,774.53
2024-06-01,778.9
2024-07-01,781.93
2024-08-01,798.29
2024-09-01,809.71
2024-10-01,812.97
2024-11-01,835.1
2024-12-01,828.76
2025-01-01,1007.2
2025-02-01,1036.58
2025-03-01,1026.47
2025-04-01,1038.76
2025-05-01,1040.59
2025-06-01,1051.7
2025-07-01,1055.6
2025-08-01,1126.9
