Tarih,TP_HUFE_GK18235
2018-03-01,109.14
2018-04-01,109.45
2018-05-01,111.51
2018-06-01,113.62
2018-07-01,110.7
2018-08-01,116.65
2018-09-01,122.45
2018-10-01,121.53
2018-11-01,120.77
2018-12-01,120.13
2019-01-01,121.67
2019-02-01,123.39
2019-03-01,126.47
2019-04-01,130.4
2019-05-01,129.86
2019-06-01,132.92
2019-07-01,132.32
2019-08-01,133.95
2019-09-01,133.45
2019-10-01,135.48
2019-11-01,136.44
2019-12-01,135.86
2020-01-01,136.77
2020-02-01,139.09
2020-03-01,141.07
2020-04-01,137.56
2020-05-01,137.37
2020-06-01,140.15
2020-07-01,143.71
2020-08-01,142.87
2020-09-01,145.79
2020-10-01,150.92
2020-11-01,155.33
2020-12-01,153.59
2021-01-01,156.23
2021-02-01,155.94
2021-03-01,163.22
2021-04-01,160.73
2021-05-01,163.04
2021-06-01,170.02
2021-07-01,163.6
2021-08-01,163.7
2021-09-01,167.7
2021-10-01,177.55
2021-11-01,186.15
2021-12-01,207.13
2022-01-01,218.48
2022-02-01,225.07
2022-03-01,231.79
2022-04-01,242.41
2022-05-01,255.36
2022-06-01,268.57
2022-07-01,273.16
2022-08-01,287.54
2022-09-01,306.99
2022-10-01,311.72
2022-11-01,317.64
2022-12-01,330.77
2023-01-01,390.71
2023-02-01,412.65
2023-03-01,410.41
2023-04-01,433.79
2023-05-01,436.73
2023-06-01,463.24
2023-07-01,565.4
2023-08-01,568.34
2023-09-01,598.93
2023-10-01,615.29
2023-11-01,622.33
2023-12-01,632.05
2024-01-01,719.98
2024-02-01,759.44
2024-03-01,770.65
2024-04-01,775.28
2024-05-01,815.22
2024-06-01,825.47
2024-07-01,824.77
2024-08-01,834.97
2024-09-01,876.13
2024-10-01,901.93
2024-11-01,888.96
2024-12-01,894.35
2025-01-01,998.8
2025-02-01,1048.72
2025-03-01,1087.74
2025-04-01,1116.31
2025-05-01,1116.11
2025-06-01,1122.09
2025-07-01,1132.56
2025-08-01,1175.16
