Tarih,TP_HUFE_GK18204
2018-03-01,111.98
2018-04-01,114.97
2018-05-01,121.41
2018-06-01,126.2
2018-07-01,128.48
2018-08-01,145.75
2018-09-01,158.1
2018-10-01,147.95
2018-11-01,138.98
2018-12-01,138.27
2019-01-01,144.61
2019-02-01,142.43
2019-03-01,145.11
2019-04-01,151.15
2019-05-01,156.44
2019-06-01,153.02
2019-07-01,151.17
2019-08-01,150.94
2019-09-01,152.14
2019-10-01,155.31
2019-11-01,154.25
2019-12-01,157.57
2020-01-01,167.78
2020-02-01,173.78
2020-03-01,180.79
2020-04-01,190.13
2020-05-01,193.22
2020-06-01,191.66
2020-07-01,191.65
2020-08-01,201.48
2020-09-01,207.94
2020-10-01,220.07
2020-11-01,229.52
2020-12-01,236.85
2021-01-01,242.84
2021-02-01,240.46
2021-03-01,264.79
2021-04-01,292.12
2021-05-01,301.04
2021-06-01,314.28
2021-07-01,325.02
2021-08-01,326.08
2021-09-01,318.04
2021-10-01,349.36
2021-11-01,394.83
2021-12-01,501.54
2022-01-01,549.89
2022-02-01,557.94
2022-03-01,597.99
2022-04-01,603.42
2022-05-01,642.22
2022-06-01,685.55
2022-07-01,713.46
2022-08-01,724.9
2022-09-01,735.2
2022-10-01,727.81
2022-11-01,727.68
2022-12-01,717.55
2023-01-01,936.25
2023-02-01,929.6
2023-03-01,927.3
2023-04-01,938.61
2023-05-01,940.95
2023-06-01,1026.02
2023-07-01,1126.05
2023-08-01,1130.51
2023-09-01,1108.81
2023-10-01,1133.14
2023-11-01,1174.01
2023-12-01,1437.76
2024-01-01,1877.84
2024-02-01,1884.95
2024-03-01,1940.47
2024-04-01,2009.51
2024-05-01,2139.36
2024-06-01,2231.76
2024-07-01,2311.53
2024-08-01,2389.7
2024-09-01,2394.83
2024-10-01,2382.98
2024-11-01,2383.32
2024-12-01,2436.81
2025-01-01,2681.81
2025-02-01,2722.88
2025-03-01,2772.59
2025-04-01,2859.84
2025-05-01,2877.05
2025-06-01,2943.45
2025-07-01,3027.61
2025-08-01,3016.78
