Tarih,TP_HUFE_GK378328475
2018-03-01,105.62
2018-04-01,108.47
2018-05-01,108.14
2018-06-01,111.9
2018-07-01,110.73
2018-08-01,115.53
2018-09-01,117.89
2018-10-01,114.96
2018-11-01,113.24
2018-12-01,114.18
2019-01-01,118.56
2019-02-01,121.81
2019-03-01,122.38
2019-04-01,126.43
2019-05-01,126.4
2019-06-01,127.77
2019-07-01,126.26
2019-08-01,129.22
2019-09-01,127.38
2019-10-01,127.01
2019-11-01,127.19
2019-12-01,127.0
2020-01-01,128.77
2020-02-01,134.07
2020-03-01,135.53
2020-04-01,135.93
2020-05-01,140.06
2020-06-01,136.32
2020-07-01,144.43
2020-08-01,147.02
2020-09-01,143.99
2020-10-01,146.27
2020-11-01,146.94
2020-12-01,142.49
2021-01-01,147.49
2021-02-01,147.32
2021-03-01,145.87
2021-04-01,154.7
2021-05-01,156.83
2021-06-01,157.91
2021-07-01,167.47
2021-08-01,166.46
2021-09-01,164.46
2021-10-01,168.48
2021-11-01,169.45
2021-12-01,180.06
2022-01-01,212.9
2022-02-01,221.86
2022-03-01,226.39
2022-04-01,240.34
2022-05-01,250.79
2022-06-01,258.05
2022-07-01,289.69
2022-08-01,297.65
2022-09-01,298.23
2022-10-01,311.38
2022-11-01,316.9
2022-12-01,320.01
2023-01-01,372.14
2023-02-01,408.15
2023-03-01,405.67
2023-04-01,433.48
2023-05-01,436.54
2023-06-01,488.25
2023-07-01,558.35
2023-08-01,562.07
2023-09-01,568.96
2023-10-01,572.81
2023-11-01,582.02
2023-12-01,597.09
2024-01-01,718.08
2024-02-01,771.77
2024-03-01,793.22
2024-04-01,837.53
2024-05-01,801.97
2024-06-01,860.01
2024-07-01,872.23
2024-08-01,898.24
2024-09-01,902.17
2024-10-01,946.15
2024-11-01,969.73
2024-12-01,971.11
2025-01-01,1057.75
2025-02-01,1122.44
2025-03-01,1157.79
2025-04-01,1193.24
2025-05-01,1199.58
2025-06-01,1245.68
2025-07-01,1256.12
2025-08-01,1299.23
