Tarih,TP_HUFE_GK378119439
2018-03-01,110.9
2018-04-01,112.62
2018-05-01,114.03
2018-06-01,117.45
2018-07-01,114.35
2018-08-01,118.34
2018-09-01,121.57
2018-10-01,122.08
2018-11-01,118.5
2018-12-01,119.44
2019-01-01,120.96
2019-02-01,123.34
2019-03-01,127.08
2019-04-01,129.41
2019-05-01,128.6
2019-06-01,131.23
2019-07-01,130.58
2019-08-01,133.46
2019-09-01,132.42
2019-10-01,132.96
2019-11-01,133.22
2019-12-01,133.13
2020-01-01,133.62
2020-02-01,136.01
2020-03-01,139.31
2020-04-01,135.82
2020-05-01,138.2
2020-06-01,138.05
2020-07-01,142.24
2020-08-01,145.04
2020-09-01,140.2
2020-10-01,147.19
2020-11-01,145.94
2020-12-01,145.81
2021-01-01,153.52
2021-02-01,153.88
2021-03-01,159.06
2021-04-01,157.07
2021-05-01,165.77
2021-06-01,167.8
2021-07-01,173.3
2021-08-01,164.64
2021-09-01,167.61
2021-10-01,173.53
2021-11-01,175.61
2021-12-01,188.33
2022-01-01,221.36
2022-02-01,224.05
2022-03-01,229.16
2022-04-01,234.56
2022-05-01,244.15
2022-06-01,252.46
2022-07-01,287.27
2022-08-01,280.6
2022-09-01,300.97
2022-10-01,312.51
2022-11-01,309.35
2022-12-01,319.34
2023-01-01,392.41
2023-02-01,414.17
2023-03-01,423.3
2023-04-01,430.21
2023-05-01,442.1
2023-06-01,459.53
2023-07-01,552.35
2023-08-01,570.66
2023-09-01,579.08
2023-10-01,588.86
2023-11-01,584.79
2023-12-01,599.8
2024-01-01,753.65
2024-02-01,781.73
2024-03-01,790.71
2024-04-01,817.45
2024-05-01,818.04
2024-06-01,847.72
2024-07-01,864.6
2024-08-01,863.27
2024-09-01,880.32
2024-10-01,903.15
2024-11-01,892.31
2024-12-01,918.69
2025-01-01,1019.06
2025-02-01,1073.95
2025-03-01,1113.44
2025-04-01,1141.89
2025-05-01,1146.19
2025-06-01,1167.27
2025-07-01,1160.72
2025-08-01,1219.55
