Tarih,TP_HUFE_GK378115740
2018-03-01,110.36
2018-04-01,112.09
2018-05-01,113.65
2018-06-01,114.17
2018-07-01,111.57
2018-08-01,116.62
2018-09-01,120.29
2018-10-01,120.22
2018-11-01,119.61
2018-12-01,119.14
2019-01-01,125.35
2019-02-01,127.62
2019-03-01,129.53
2019-04-01,130.7
2019-05-01,131.77
2019-06-01,132.12
2019-07-01,132.09
2019-08-01,132.61
2019-09-01,132.92
2019-10-01,133.64
2019-11-01,134.68
2019-12-01,135.05
2020-01-01,140.32
2020-02-01,144.15
2020-03-01,146.73
2020-04-01,145.69
2020-05-01,146.48
2020-06-01,145.94
2020-07-01,146.5
2020-08-01,148.36
2020-09-01,149.32
2020-10-01,153.17
2020-11-01,156.06
2020-12-01,158.79
2021-01-01,164.97
2021-02-01,168.22
2021-03-01,171.97
2021-04-01,170.14
2021-05-01,175.9
2021-06-01,176.0
2021-07-01,179.02
2021-08-01,175.86
2021-09-01,178.83
2021-10-01,185.9
2021-11-01,187.42
2021-12-01,196.54
2022-01-01,225.87
2022-02-01,232.11
2022-03-01,237.42
2022-04-01,246.31
2022-05-01,259.02
2022-06-01,261.36
2022-07-01,288.1
2022-08-01,299.62
2022-09-01,321.85
2022-10-01,345.07
2022-11-01,341.31
2022-12-01,350.99
2023-01-01,435.93
2023-02-01,453.72
2023-03-01,460.28
2023-04-01,481.73
2023-05-01,493.66
2023-06-01,508.58
2023-07-01,586.71
2023-08-01,598.01
2023-09-01,635.6
2023-10-01,664.35
2023-11-01,665.16
2023-12-01,681.55
2024-01-01,832.73
2024-02-01,849.49
2024-03-01,903.59
2024-04-01,972.67
2024-05-01,937.56
2024-06-01,946.49
2024-07-01,1039.09
2024-08-01,992.02
2024-09-01,1032.0
2024-10-01,1076.89
2024-11-01,1086.29
2024-12-01,1092.23
2025-01-01,1263.53
2025-02-01,1312.23
2025-03-01,1344.34
2025-04-01,1378.59
2025-05-01,1394.04
2025-06-01,1416.69
2025-07-01,1414.29
2025-08-01,1459.93
