Tarih,TP_HUFE_GK18227
2018-03-01,105.46
2018-04-01,108.59
2018-05-01,107.99
2018-06-01,112.01
2018-07-01,110.7
2018-08-01,115.6
2018-09-01,117.65
2018-10-01,114.31
2018-11-01,112.49
2018-12-01,113.55
2019-01-01,118.08
2019-02-01,121.31
2019-03-01,121.72
2019-04-01,126.1
2019-05-01,125.86
2019-06-01,127.41
2019-07-01,125.81
2019-08-01,129.04
2019-09-01,126.95
2019-10-01,126.61
2019-11-01,126.37
2019-12-01,126.27
2020-01-01,127.99
2020-02-01,133.47
2020-03-01,134.83
2020-04-01,135.14
2020-05-01,139.47
2020-06-01,135.47
2020-07-01,143.98
2020-08-01,146.92
2020-09-01,142.62
2020-10-01,145.39
2020-11-01,145.69
2020-12-01,140.98
2021-01-01,146.54
2021-02-01,146.42
2021-03-01,144.29
2021-04-01,153.38
2021-05-01,155.57
2021-06-01,156.4
2021-07-01,167.27
2021-08-01,166.13
2021-09-01,163.36
2021-10-01,167.35
2021-11-01,166.91
2021-12-01,175.9
2022-01-01,209.34
2022-02-01,219.2
2022-03-01,223.28
2022-04-01,236.19
2022-05-01,247.18
2022-06-01,252.09
2022-07-01,285.57
2022-08-01,293.62
2022-09-01,293.53
2022-10-01,304.16
2022-11-01,309.98
2022-12-01,313.0
2023-01-01,361.72
2023-02-01,401.32
2023-03-01,397.38
2023-04-01,425.79
2023-05-01,427.89
2023-06-01,482.21
2023-07-01,555.92
2023-08-01,557.8
2023-09-01,563.64
2023-10-01,562.95
2023-11-01,571.74
2023-12-01,586.98
2024-01-01,694.0
2024-02-01,743.75
2024-03-01,763.49
2024-04-01,809.85
2024-05-01,769.11
2024-06-01,827.95
2024-07-01,838.42
2024-08-01,865.84
2024-09-01,868.32
2024-10-01,917.17
2024-11-01,922.68
2024-12-01,923.94
2025-01-01,1002.72
2025-02-01,1067.92
2025-03-01,1105.07
2025-04-01,1141.29
2025-05-01,1146.59
2025-06-01,1194.02
2025-07-01,1203.29
2025-08-01,1245.57
