Tarih,TP_HUFE_GK18211
2018-03-01,102.6
2018-04-01,110.5
2018-05-01,123.62
2018-06-01,145.98
2018-07-01,164.56
2018-08-01,183.81
2018-09-01,175.85
2018-10-01,145.81
2018-11-01,127.0
2018-12-01,127.51
2019-01-01,129.04
2019-02-01,127.38
2019-03-01,132.15
2019-04-01,146.47
2019-05-01,163.2
2019-06-01,195.87
2019-07-01,210.44
2019-08-01,215.83
2019-09-01,194.89
2019-10-01,167.73
2019-11-01,148.34
2019-12-01,148.12
2020-01-01,152.96
2020-02-01,150.2
2020-03-01,150.04
2020-04-01,150.68
2020-05-01,151.1
2020-06-01,172.81
2020-07-01,234.06
2020-08-01,265.39
2020-09-01,244.88
2020-10-01,220.97
2020-11-01,202.02
2020-12-01,199.31
2021-01-01,204.06
2021-02-01,200.41
2021-03-01,211.64
2021-04-01,218.15
2021-05-01,245.04
2021-06-01,289.44
2021-07-01,346.7
2021-08-01,354.07
2021-09-01,317.36
2021-10-01,288.57
2021-11-01,271.46
2021-12-01,309.8
2022-01-01,332.57
2022-02-01,334.09
2022-03-01,362.65
2022-04-01,395.15
2022-05-01,476.57
2022-06-01,597.34
2022-07-01,677.16
2022-08-01,707.25
2022-09-01,649.03
2022-10-01,594.31
2022-11-01,559.72
2022-12-01,555.38
2023-01-01,614.97
2023-02-01,610.57
2023-03-01,623.63
2023-04-01,690.21
2023-05-01,804.59
2023-06-01,1031.31
2023-07-01,1258.75
2023-08-01,1326.74
2023-09-01,1202.57
2023-10-01,1075.97
2023-11-01,989.03
2023-12-01,981.04
2024-01-01,1056.69
2024-02-01,1058.66
2024-03-01,1111.03
2024-04-01,1220.14
2024-05-01,1373.39
2024-06-01,1643.52
2024-07-01,1850.03
2024-08-01,1948.72
2024-09-01,1790.55
2024-10-01,1604.84
2024-11-01,1425.77
2024-12-01,1408.38
2025-01-01,1504.24
2025-02-01,1501.8
2025-03-01,1554.65
2025-04-01,1668.65
2025-05-01,1882.6
2025-06-01,2309.85
2025-07-01,2564.37
2025-08-01,2663.45
