Tarih,TP_HUFE_GK378115738
2018-03-01,112.71
2018-04-01,115.33
2018-05-01,116.92
2018-06-01,120.52
2018-07-01,126.39
2018-08-01,135.98
2018-09-01,145.68
2018-10-01,136.64
2018-11-01,130.84
2018-12-01,132.39
2019-01-01,135.49
2019-02-01,131.42
2019-03-01,134.36
2019-04-01,138.71
2019-05-01,144.57
2019-06-01,152.72
2019-07-01,162.03
2019-08-01,165.69
2019-09-01,157.42
2019-10-01,155.87
2019-11-01,152.66
2019-12-01,152.88
2020-01-01,157.6
2020-02-01,155.94
2020-03-01,146.62
2020-04-01,141.46
2020-05-01,139.66
2020-06-01,120.84
2020-07-01,137.04
2020-08-01,158.14
2020-09-01,163.14
2020-10-01,164.85
2020-11-01,160.86
2020-12-01,144.54
2021-01-01,144.36
2021-02-01,144.93
2021-03-01,174.73
2021-04-01,170.09
2021-05-01,148.4
2021-06-01,240.14
2021-07-01,362.85
2021-08-01,375.01
2021-09-01,350.46
2021-10-01,402.93
2021-11-01,339.58
2021-12-01,363.77
2022-01-01,421.39
2022-02-01,421.04
2022-03-01,445.48
2022-04-01,477.08
2022-05-01,532.79
2022-06-01,586.2
2022-07-01,642.41
2022-08-01,680.56
2022-09-01,661.15
2022-10-01,657.89
2022-11-01,635.57
2022-12-01,630.19
2023-01-01,754.11
2023-02-01,751.08
2023-03-01,799.65
2023-04-01,843.31
2023-05-01,878.66
2023-06-01,948.19
2023-07-01,1095.73
2023-08-01,1135.41
2023-09-01,1131.21
2023-10-01,1135.29
2023-11-01,1115.1
2023-12-01,1130.89
2024-01-01,1315.56
2024-02-01,1327.15
2024-03-01,1369.05
2024-04-01,1458.62
2024-05-01,1541.42
2024-06-01,1707.12
2024-07-01,1746.01
2024-08-01,1790.4
2024-09-01,1762.19
2024-10-01,1794.46
2024-11-01,1697.19
2024-12-01,1671.66
2025-01-01,1792.9
2025-02-01,1811.01
2025-03-01,1864.66
2025-04-01,2052.82
2025-05-01,2204.88
2025-06-01,2340.03
2025-07-01,2595.4
2025-08-01,2672.05
