Tarih,TP_HUFE_GK18224
2018-03-01,108.2
2018-04-01,107.86
2018-05-01,108.35
2018-06-01,107.74
2018-07-01,108.03
2018-08-01,109.13
2018-09-01,111.97
2018-10-01,115.42
2018-11-01,116.9
2018-12-01,116.79
2019-01-01,118.86
2019-02-01,118.46
2019-03-01,121.12
2019-04-01,120.5
2019-05-01,120.86
2019-06-01,121.28
2019-07-01,121.96
2019-08-01,121.68
2019-09-01,126.35
2019-10-01,129.1
2019-11-01,130.56
2019-12-01,129.24
2020-01-01,129.87
2020-02-01,129.44
2020-03-01,129.26
2020-04-01,128.67
2020-05-01,129.27
2020-06-01,130.47
2020-07-01,129.08
2020-08-01,129.68
2020-09-01,132.19
2020-10-01,134.6
2020-11-01,137.98
2020-12-01,137.89
2021-01-01,139.62
2021-02-01,141.05
2021-03-01,141.19
2021-04-01,140.93
2021-05-01,141.22
2021-06-01,142.38
2021-07-01,159.5
2021-08-01,161.85
2021-09-01,172.58
2021-10-01,171.03
2021-11-01,174.86
2021-12-01,184.71
2022-01-01,192.01
2022-02-01,202.85
2022-03-01,212.42
2022-04-01,218.55
2022-05-01,224.8
2022-06-01,224.77
2022-07-01,243.49
2022-08-01,249.94
2022-09-01,271.11
2022-10-01,294.77
2022-11-01,320.12
2022-12-01,337.94
2023-01-01,366.83
2023-02-01,371.33
2023-03-01,386.97
2023-04-01,433.35
2023-05-01,440.05
2023-06-01,458.95
2023-07-01,481.56
2023-08-01,498.14
2023-09-01,661.11
2023-10-01,691.52
2023-11-01,721.07
2023-12-01,728.31
2024-01-01,814.8
2024-02-01,845.39
2024-03-01,893.7
2024-04-01,916.18
2024-05-01,961.32
2024-06-01,1009.26
2024-07-01,1004.18
2024-08-01,1008.08
2024-09-01,1117.49
2024-10-01,1140.95
2024-11-01,1119.56
2024-12-01,1143.25
2025-01-01,1290.12
2025-02-01,1316.36
2025-03-01,1330.16
2025-04-01,1399.49
2025-05-01,1430.87
2025-06-01,1449.43
2025-07-01,1473.45
2025-08-01,1511.49
