Tarih,TP_HUFE_GK378119440
2018-03-01,108.2
2018-04-01,111.13
2018-05-01,113.9
2018-06-01,117.48
2018-07-01,120.38
2018-08-01,128.96
2018-09-01,133.66
2018-10-01,129.3
2018-11-01,125.18
2018-12-01,124.13
2019-01-01,128.74
2019-02-01,128.84
2019-03-01,131.28
2019-04-01,135.29
2019-05-01,137.73
2019-06-01,140.72
2019-07-01,142.39
2019-08-01,143.95
2019-09-01,142.17
2019-10-01,141.45
2019-11-01,139.87
2019-12-01,140.48
2020-01-01,144.56
2020-02-01,145.72
2020-03-01,147.16
2020-04-01,149.12
2020-05-01,151.12
2020-06-01,154.47
2020-07-01,161.82
2020-08-01,168.32
2020-09-01,168.39
2020-10-01,170.31
2020-11-01,170.58
2020-12-01,171.55
2021-01-01,175.08
2021-02-01,175.1
2021-03-01,182.03
2021-04-01,188.28
2021-05-01,194.26
2021-06-01,207.1
2021-07-01,223.3
2021-08-01,226.34
2021-09-01,221.1
2021-10-01,228.66
2021-11-01,235.53
2021-12-01,265.71
2022-01-01,300.49
2022-02-01,311.84
2022-03-01,328.79
2022-04-01,345.06
2022-05-01,369.02
2022-06-01,396.12
2022-07-01,425.53
2022-08-01,446.34
2022-09-01,457.71
2022-10-01,467.1
2022-11-01,468.29
2022-12-01,474.89
2023-01-01,548.82
2023-02-01,557.75
2023-03-01,570.6
2023-04-01,592.85
2023-05-01,610.6
2023-06-01,669.04
2023-07-01,763.1
2023-08-01,803.17
2023-09-01,816.83
2023-10-01,826.71
2023-11-01,830.54
2023-12-01,860.39
2024-01-01,991.62
2024-02-01,1020.8
2024-03-01,1057.93
2024-04-01,1109.15
2024-05-01,1127.19
2024-06-01,1186.96
2024-07-01,1234.49
2024-08-01,1266.79
2024-09-01,1281.19
2024-10-01,1284.21
2024-11-01,1274.39
2024-12-01,1282.61
2025-01-01,1392.67
2025-02-01,1427.17
2025-03-01,1459.35
2025-04-01,1521.19
2025-05-01,1557.3
2025-06-01,1630.87
2025-07-01,1683.21
2025-08-01,1724.84
