Tarih,TP_HUFE_GK18245
2018-03-01,109.18
2018-04-01,113.27
2018-05-01,116.74
2018-06-01,123.0
2018-07-01,127.69
2018-08-01,135.94
2018-09-01,134.45
2018-10-01,127.78
2018-11-01,122.79
2018-12-01,122.72
2019-01-01,133.69
2019-02-01,135.29
2019-03-01,137.99
2019-04-01,141.79
2019-05-01,144.67
2019-06-01,151.11
2019-07-01,152.9
2019-08-01,155.59
2019-09-01,150.1
2019-10-01,147.08
2019-11-01,142.65
2019-12-01,143.31
2020-01-01,150.56
2020-02-01,150.47
2020-03-01,151.4
2020-04-01,152.0
2020-05-01,153.44
2020-06-01,159.83
2020-07-01,177.7
2020-08-01,185.88
2020-09-01,180.79
2020-10-01,177.45
2020-11-01,172.18
2020-12-01,175.02
2021-01-01,184.11
2021-02-01,184.02
2021-03-01,187.53
2021-04-01,190.62
2021-05-01,201.79
2021-06-01,211.03
2021-07-01,229.64
2021-08-01,233.29
2021-09-01,220.16
2021-10-01,216.96
2021-11-01,213.78
2021-12-01,233.05
2022-01-01,284.0
2022-02-01,292.07
2022-03-01,300.05
2022-04-01,311.93
2022-05-01,332.84
2022-06-01,352.98
2022-07-01,418.87
2022-08-01,430.56
2022-09-01,433.45
2022-10-01,437.19
2022-11-01,431.07
2022-12-01,435.24
2023-01-01,544.65
2023-02-01,559.25
2023-03-01,577.37
2023-04-01,615.69
2023-05-01,647.23
2023-06-01,726.26
2023-07-01,859.38
2023-08-01,905.03
2023-09-01,884.25
2023-10-01,866.61
2023-11-01,854.53
2023-12-01,865.38
2024-01-01,1059.76
2024-02-01,1098.09
2024-03-01,1145.29
2024-04-01,1188.15
2024-05-01,1224.27
2024-06-01,1311.54
2024-07-01,1368.86
2024-08-01,1418.49
2024-09-01,1411.61
2024-10-01,1383.47
2024-11-01,1355.3
2024-12-01,1358.72
2025-01-01,1572.1
2025-02-01,1595.09
2025-03-01,1621.12
2025-04-01,1704.47
2025-05-01,1768.18
2025-06-01,1876.28
2025-07-01,1934.99
2025-08-01,1990.34
