Tarih,TP_DT_IT_FIY_D10_2010
2016-03-01,90.0567398706
2016-04-01,88.391033957
2016-05-01,90.6473675704
2016-06-01,92.5348522587
2016-07-01,89.3427398887
2016-08-01,89.9271549172
2016-09-01,87.9464052358
2016-10-01,85.441901232
2016-11-01,83.8027903857
2016-12-01,89.8948894517
2017-01-01,88.3611955454
2017-02-01,88.0248093674
2017-03-01,89.0917554431
2017-04-01,87.7687010846
2017-05-01,87.5637601681
2017-06-01,84.7600014362
2017-07-01,86.6110193652
2017-08-01,86.8834875427
2017-09-01,86.2816417655
2017-10-01,85.0557114046
2017-11-01,87.4903034987
2017-12-01,86.7330276002
2018-01-01,87.1210763815
2018-02-01,84.1391685456
2018-03-01,84.2273913705
2018-04-01,87.8467364563
2018-05-01,89.0635444822
2018-06-01,89.4086028559
2018-07-01,85.0263063692
2018-08-01,83.9848686928
2018-09-01,87.2306434981
2018-10-01,90.0949172324
2018-11-01,90.3287044797
2018-12-01,89.6582673912
2019-01-01,89.2728133473
2019-02-01,92.0691396621
2019-03-01,90.4322515272
2019-04-01,88.8450941719
2019-05-01,86.6774409108
2019-06-01,84.0703310392
2019-07-01,83.4772439529
2019-08-01,83.7277380771
2019-09-01,83.0009628825
2019-10-01,79.9690064462
2019-11-01,82.95824108
2019-12-01,85.6834439202
2020-01-01,86.515640153
2020-02-01,88.2137720212
2020-03-01,88.0850376201
2020-04-01,87.639795435
2020-05-01,87.4744041821
2020-06-01,86.7898898911
2020-07-01,83.6845101956
2020-08-01,81.9947460349
2020-09-01,83.8831150363
2020-10-01,88.2464026571
2020-11-01,97.8464782354
2020-12-01,105.1495076348
2021-01-01,105.4732670334
2021-02-01,108.2273810588
2021-03-01,114.1816629456
2021-04-01,115.4319302474
2021-05-01,118.5312668442
2021-06-01,118.5014632037
2021-07-01,114.0184779671
2021-08-01,113.0961814556
2021-09-01,116.1382108342
2021-10-01,119.8400866226
2021-11-01,129.9766446317
2021-12-01,131.2158931041
2022-01-01,132.3776799875
2022-02-01,137.5625246757
2022-03-01,138.9941796641
2022-04-01,151.5095882412
2022-05-01,154.9270861516
2022-06-01,156.2671547752
2022-07-01,154.9026548347
2022-08-01,141.8651222618
2022-09-01,135.2438550772
2022-10-01,129.6116362005
2022-11-01,129.8997008687
2022-12-01,128.0396152698
2023-01-01,126.8447384069
2023-02-01,127.5357058449
2023-03-01,125.530462945
2023-04-01,123.1550879589
2023-05-01,119.7350242161
2023-06-01,116.0375004821
2023-07-01,112.1078611188
2023-08-01,121.8644754714
2023-09-01,110.6336241413
2023-10-01,107.243757645
2023-11-01,104.0097670668
2023-12-01,106.5427362198
2024-01-01,110.8336260747
2024-02-01,110.883370122
2024-03-01,104.1025214302
2024-04-01,100.2632504819
2024-05-01,102.1683239529
2024-06-01,103.4910198231
2024-07-01,112.4658853075
2024-08-01,120.6100949077
2024-09-01,106.9187435498
2024-10-01,107.5069382931
2024-11-01,105.6669289316
2024-12-01,108.7791330443
2025-01-01,112.4146906258
2025-02-01,117.61289877
2025-03-01,122.3328461426
2025-04-01,122.6200368582
2025-05-01,121.3228723278
2025-06-01,121.6739077581
2025-07-01,111.1820637235
2025-08-01,121.3500781931
