Tarih,TP_DT_IT_FIY_D14_2010
2016-03-01,102.9465759457
2016-04-01,105.1893261254
2016-05-01,104.9639577551
2016-06-01,104.2619094322
2016-07-01,100.1965863434
2016-08-01,106.8823163279
2016-09-01,107.2822241728
2016-10-01,100.9685901343
2016-11-01,101.3754215383
2016-12-01,95.8427605127
2017-01-01,92.2532844677
2017-02-01,87.8824986512
2017-03-01,91.7940420306
2017-04-01,90.640902433
2017-05-01,96.8142149724
2017-06-01,99.7842214724
2017-07-01,105.8519277514
2017-08-01,109.280555216
2017-09-01,113.553410771
2017-10-01,100.9968154174
2017-11-01,102.324352621
2017-12-01,103.7725437601
2018-01-01,106.5640075057
2018-02-01,114.440035701
2018-03-01,113.4384158008
2018-04-01,114.3943702153
2018-05-01,109.9033015278
2018-06-01,107.8457595364
2018-07-01,102.7195388474
2018-08-01,95.9862130365
2018-09-01,95.6864738727
2018-10-01,100.7058102847
2018-11-01,104.9344482928
2018-12-01,105.0971002424
2019-01-01,111.8005256877
2019-02-01,98.4743161159
2019-03-01,98.8515695838
2019-04-01,96.3982635446
2019-05-01,95.2908548059
2019-06-01,99.851810141
2019-07-01,101.0434056061
2019-08-01,104.7146865213
2019-09-01,103.2272899703
2019-10-01,105.3828313214
2019-11-01,102.6631153275
2019-12-01,102.6210302347
2020-01-01,102.2253389306
2020-02-01,104.5786816807
2020-03-01,107.2591482736
2020-04-01,100.8063912092
2020-05-01,110.4213385114
2020-06-01,106.8300201688
2020-07-01,108.369767704
2020-08-01,116.6675963995
2020-09-01,112.8476549724
2020-10-01,116.789422607
2020-11-01,121.6729356723
2020-12-01,123.5384146751
2021-01-01,125.0532737951
2021-02-01,124.813300571
2021-03-01,125.1647116534
2021-04-01,121.6548343414
2021-05-01,117.1959818303
2021-06-01,114.3015313468
2021-07-01,123.2082724139
2021-08-01,121.4523418469
2021-09-01,118.498951184
2021-10-01,114.4497550532
2021-11-01,113.1854738058
2021-12-01,110.4980264192
2022-01-01,105.3581477961
2022-02-01,116.1088693222
2022-03-01,111.5021181802
2022-04-01,115.2137356616
2022-05-01,109.1502410519
2022-06-01,112.9993495903
2022-07-01,111.8242573469
2022-08-01,112.9664409723
2022-09-01,115.374017826
2022-10-01,112.5509427462
2022-11-01,122.1169760292
2022-12-01,123.2985327577
2023-01-01,121.0512038596
2023-02-01,125.6847963225
2023-03-01,128.726044086
2023-04-01,133.2314019105
2023-05-01,128.4449655219
2023-06-01,118.6048138393
2023-07-01,120.3596486055
2023-08-01,127.0633369029
2023-09-01,125.7075155896
2023-10-01,121.4141148013
2023-11-01,126.5765944059
2023-12-01,124.4644100499
2024-01-01,124.2534071376
2024-02-01,118.3531151238
2024-03-01,112.0248889796
2024-04-01,116.9323034437
2024-05-01,117.9518552249
2024-06-01,115.3827623737
2024-07-01,117.9337043327
2024-08-01,125.812432096
2024-09-01,125.3557643827
2024-10-01,119.9665704976
2024-11-01,118.6819975378
2024-12-01,115.5226348333
2025-01-01,113.6444444023
2025-02-01,114.571861502
2025-03-01,111.3080499437
2025-04-01,117.2521617787
2025-05-01,117.2784797283
2025-06-01,117.8916281567
2025-07-01,116.4346255932
2025-08-01,119.6885568659
