Tarih,TP_DT_IT_FIY_D06_2010
2016-03-01,89.6557241761
2016-04-01,91.3537886444
2016-05-01,93.6203439277
2016-06-01,94.5221709957
2016-07-01,94.3986186216
2016-08-01,94.7782474843
2016-09-01,94.7470695409
2016-10-01,96.3006602835
2016-11-01,94.5193429986
2016-12-01,96.533518091
2017-01-01,94.5183837508
2017-02-01,97.5787205679
2017-03-01,99.6649919585
2017-04-01,99.6997306489
2017-05-01,100.9389945997
2017-06-01,101.4181537297
2017-07-01,100.8971997021
2017-08-01,101.7353928799
2017-09-01,101.90694704
2017-10-01,104.2591247189
2017-11-01,106.2373271708
2017-12-01,106.3528856224
2018-01-01,108.4033953728
2018-02-01,106.3699146979
2018-03-01,107.541706929
2018-04-01,108.0954872607
2018-05-01,107.9938110573
2018-06-01,106.5617518675
2018-07-01,105.143508283
2018-08-01,104.2472083948
2018-09-01,103.5833541956
2018-10-01,104.2084280656
2018-11-01,103.8786372265
2018-12-01,102.7359453229
2019-01-01,101.3494653064
2019-02-01,100.0432213639
2019-03-01,101.6968015125
2019-04-01,100.6989656561
2019-05-01,98.1886386115
2019-06-01,97.6906425667
2019-07-01,97.3004643224
2019-08-01,96.525291931
2019-09-01,95.384712427
2019-10-01,97.7093204298
2019-11-01,98.0157127084
2019-12-01,96.2465280885
2020-01-01,95.0586111628
2020-02-01,94.3763896449
2020-03-01,98.5720155676
2020-04-01,95.5538273912
2020-05-01,94.5777378321
2020-06-01,94.8968066037
2020-07-01,93.7792322006
2020-08-01,101.7174358133
2020-09-01,104.5181701284
2020-10-01,101.1696191036
2020-11-01,104.6819508866
2020-12-01,104.5124960498
2021-01-01,106.9010768682
2021-02-01,112.1384294039
2021-03-01,119.5771017439
2021-04-01,115.4356960986
2021-05-01,116.6628407345
2021-06-01,121.2426566731
2021-07-01,126.649190152
2021-08-01,130.7155386983
2021-09-01,128.4477539731
2021-10-01,128.4174469567
2021-11-01,126.6746718236
2021-12-01,125.190281324
2022-01-01,136.1190054883
2022-02-01,137.9379688114
2022-03-01,140.8142267787
2022-04-01,143.2807869059
2022-05-01,146.1817383748
2022-06-01,144.1163251249
2022-07-01,140.668984532
2022-08-01,136.6544203466
2022-09-01,131.956159414
2022-10-01,128.669900859
2022-11-01,127.6494400186
2022-12-01,127.7877525841
2023-01-01,131.4566550036
2023-02-01,129.7864049104
2023-03-01,126.4532161356
2023-04-01,126.3021805424
2023-05-01,127.7436973546
2023-06-01,125.8923313212
2023-07-01,123.6496503619
2023-08-01,123.7748949302
2023-09-01,119.3041442389
2023-10-01,119.2645668591
2023-11-01,122.1408642878
2023-12-01,123.0949293758
2024-01-01,124.4410836029
2024-02-01,123.6844210899
2024-03-01,126.4336612118
2024-04-01,129.0561815145
2024-05-01,130.3236427157
2024-06-01,128.7194419845
2024-07-01,130.1592477938
2024-08-01,131.2029927795
2024-09-01,133.2066714902
2024-10-01,134.6900822137
2024-11-01,133.963791161
2024-12-01,132.6134287563
2025-01-01,127.8527644978
2025-02-01,132.8210529024
2025-03-01,133.5524417168
2025-04-01,136.9780955758
2025-05-01,137.1922055375
2025-06-01,138.8408967288
2025-07-01,133.3170245454
2025-08-01,137.5027025191
