Tarih,TP_KM_A28
2014-02-01,35000.0
2014-03-01,35000.0
2014-04-01,35000.0
2014-05-01,35000.0
2014-06-01,35000.0
2014-07-01,40500.0
2014-08-01,45000.0
2014-09-01,35000.0
2014-10-01,45000.0
2014-11-01,65000.0
2014-12-01,65000.0
2015-01-01,65000.0
2015-02-01,65000.0
2015-03-01,60000.0
2015-04-01,60000.0
2015-05-01,40000.0
2015-06-01,40000.0
2015-07-01,60000.0
2015-08-01,100000.0
2015-09-01,100000.0
2015-10-01,100000.0
2015-11-01,100000.0
2015-12-01,90000.0
2016-01-01,100000.0
2016-02-01,100000.0
2016-03-01,100000.0
2016-04-01,100000.0
2016-05-01,100000.0
2016-06-01,100000.0
2016-07-01,100000.0
2016-08-01,100000.0
2016-09-01,240000.0
2016-10-01,240000.0
2016-11-01,220000.0
2016-12-01,140000.0
2017-01-01,160000.0
2017-02-01,340000.0
2017-03-01,100000.0
2017-04-01,334650.0
2017-05-01,443950.0
2017-06-01,117513.0
2017-07-01,195825.0
2017-08-01,191588.0
2017-09-01,107688.0
2017-10-01,208738.0
2017-11-01,109650.0
2017-12-01,108763.0
2018-01-01,451788.0
2018-02-01,301050.0
2018-03-01,128516.0
2018-04-01,475159.0
2018-05-01,578470.0
2018-06-01,310095.0
2018-07-01,542830.0
2018-08-01,355800.0
2018-09-01,274300.0
2018-10-01,240000.0
2018-11-01,373000.0
2018-12-01,323400.0
2019-01-01,220000.0
2019-02-01,222850.0
2019-03-01,220000.0
2019-04-01,220000.0
2019-05-01,250000.0
2019-06-01,250000.0
2019-07-01,200000.0
2019-08-01,150000.0
2019-09-01,250000.0
2019-10-01,135000.0
2019-11-01,120000.0
2019-12-01,120000.0
2020-01-01,120000.0
2020-02-01,120000.0
2020-03-01,120000.0
2020-04-01,120000.0
2020-05-01,100000.0
2020-06-01,250000.0
2020-07-01,270000.0
2020-08-01,375000.0
2020-09-01,458000.0
2020-10-01,461000.0
2020-11-01,458000.0
2020-12-01,558000.0
2021-01-01,407420.0
2021-02-01,379925.0
2021-03-01,471366.0
2021-04-01,349461.0
2021-05-01,351981.0
2021-06-01,576676.0
2021-07-01,450000.0
2021-08-01,432871.0
2021-09-01,270000.0
2021-10-01,270000.0
2021-11-01,270000.0
2021-12-01,270000.0
2022-01-01,115000.0
2022-02-01,35000.0
2022-03-01,0.0
2022-04-01,0.0
2022-05-01,0.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,0.0
2022-10-01,150000.0
2022-11-01,150000.0
2022-12-01,150000.0
2023-01-01,150000.0
2023-02-01,150000.0
2023-03-01,150000.0
2023-04-01,50000.0
2023-05-01,50000.0
2023-06-01,50000.0
2023-07-01,59000.0
2023-08-01,8348.0
2023-09-01,7664.0
2023-10-01,6967.0
2023-11-01,6251.0
2023-12-01,468391.0
2024-01-01,468722.0
2024-02-01,422867.0
2024-03-01,253247.0
2024-04-01,250000.0
2024-05-01,450000.0
2024-06-01,450000.0
2024-07-01,450000.0
2024-08-01,450000.0
2024-09-01,493568.0
2024-10-01,468703.0
2024-11-01,467375.0
2024-12-01,495958.0
2025-01-01,1089081.0
2025-02-01,498852.0
2025-03-01,727243.0
2025-04-01,720511.0
2025-05-01,713443.0
2025-06-01,706053.0
2025-07-01,704122.0
2025-08-01,852108.0
