Tarih,TP_KM_A29
2014-03-01,42969.0
2014-04-01,33310.0
2014-05-01,40820.0
2014-06-01,24820.0
2014-07-01,19220.0
2014-08-01,16670.0
2014-09-01,24420.0
2014-10-01,18800.0
2014-11-01,16150.0
2014-12-01,10300.0
2015-01-01,12420.0
2015-02-01,39720.0
2015-03-01,68720.0
2015-04-01,68720.0
2015-05-01,54720.0
2015-06-01,64920.0
2015-07-01,46220.0
2015-08-01,50220.0
2015-09-01,50220.0
2015-10-01,77220.0
2015-11-01,59220.0
2015-12-01,34511.0
2016-01-01,40900.0
2016-02-01,27450.0
2016-03-01,25000.0
2016-04-01,51000.0
2016-05-01,131000.0
2016-06-01,140800.0
2016-07-01,140800.0
2016-08-01,135801.0
2016-09-01,140569.0
2016-10-01,123549.0
2016-11-01,126049.0
2016-12-01,105750.0
2017-01-01,128750.0
2017-02-01,138200.0
2017-03-01,173200.0
2017-04-01,166530.0
2017-05-01,178950.0
2017-06-01,200450.0
2017-07-01,190200.0
2017-08-01,185700.0
2017-09-01,192025.0
2017-10-01,178450.0
2017-11-01,196670.0
2017-12-01,161255.0
2018-01-01,184005.0
2018-02-01,190755.0
2018-03-01,187934.0
2018-04-01,185563.0
2018-05-01,182905.0
2018-06-01,186363.0
2018-07-01,98112.0
2018-08-01,73720.0
2018-09-01,67478.0
2018-10-01,65187.0
2018-11-01,63495.0
2018-12-01,62703.0
2019-01-01,58722.0
2019-02-01,47075.0
2019-03-01,70039.0
2019-04-01,68281.0
2019-05-01,67078.0
2019-06-01,59516.0
2019-07-01,60658.0
2019-08-01,54819.0
2019-09-01,44018.0
2019-10-01,59059.0
2019-11-01,66232.0
2019-12-01,242121.0
2020-01-01,357144.0
2020-02-01,813342.0
2020-03-01,87925.0
2020-04-01,149442.0
2020-05-01,216933.0
2020-06-01,357734.0
2020-07-01,139928.0
2020-08-01,106678.0
2020-09-01,218946.0
2020-10-01,191035.0
2020-11-01,179972.0
2020-12-01,201158.0
2021-01-01,216756.0
2021-02-01,156344.0
2021-03-01,96781.0
2021-04-01,115138.0
2021-05-01,190429.0
2021-06-01,143126.0
2021-07-01,147086.0
2021-08-01,97841.0
2021-09-01,230308.0
2021-10-01,257889.0
2021-11-01,374467.0
2021-12-01,694951.0
2022-01-01,364249.0
2022-02-01,318994.0
2022-03-01,1541714.0
2022-04-01,1260423.0
2022-05-01,2425911.0
2022-06-01,2604183.0
2022-07-01,2073639.0
2022-08-01,2400325.0
2022-09-01,5517639.0
2022-10-01,1998131.0
2022-11-01,3465060.0
2022-12-01,3814200.0
2023-01-01,5199233.0
2023-02-01,3779034.0
2023-03-01,6915863.0
2023-04-01,8636948.0
2023-05-01,11059288.0
2023-06-01,9606717.0
2023-07-01,7001872.0
2023-08-01,7049581.0
2023-09-01,6837068.0
2023-10-01,6877925.0
2023-11-01,6021027.0
2023-12-01,5062507.0
2024-01-01,5989702.0
2024-02-01,6194302.0
2024-03-01,5837824.0
2024-04-01,5925067.0
2024-05-01,5877984.0
2024-06-01,6931088.0
2024-07-01,7204772.0
2024-08-01,7936216.0
2024-09-01,8089988.0
2024-10-01,8619158.0
2024-11-01,8666337.0
2024-12-01,9990674.0
2025-01-01,9291356.0
2025-02-01,9441020.0
2025-03-01,10172472.0
2025-04-01,11046274.0
2025-05-01,12512256.0
2025-06-01,14852230.0
2025-07-01,17145660.0
2025-08-01,17854455.0
