Tarih,TP_KM_A14
2019-04-01,44606.0
2019-05-01,44598.0
2019-06-01,46000.0
2019-07-01,46556.0
2019-08-01,47009.0
2019-09-01,46264.0
2019-10-01,46036.0
2019-11-01,45459.0
2019-12-01,45390.0
2020-01-01,45327.0
2020-02-01,43347.0
2020-03-01,44669.0
2020-04-01,41342.0
2020-05-01,40609.0
2020-06-01,41478.0
2020-07-01,42831.0
2020-08-01,43077.0
2020-09-01,43351.0
2020-10-01,44289.0
2020-11-01,44501.0
2020-12-01,43960.0
2021-01-01,43296.0
2021-02-01,42844.0
2021-03-01,42762.0
2021-04-01,42723.0
2021-05-01,41928.0
2021-06-01,41967.0
2021-07-01,41791.0
2021-08-01,42411.0
2021-09-01,43136.0
2021-10-01,43261.0
2021-11-01,44035.0
2021-12-01,43731.0
2022-01-01,42871.0
2022-02-01,41863.0
2022-03-01,42188.0
2022-04-01,41386.0
2022-05-01,42625.0
2022-06-01,42480.0
2022-07-01,42339.0
2022-08-01,42108.0
2022-09-01,40780.0
2022-10-01,39897.0
2022-11-01,39854.0
2022-12-01,39293.0
2023-01-01,37837.0
2023-02-01,35978.0
2023-03-01,34914.0
2023-04-01,35672.0
2023-05-01,33797.0
2023-06-01,35395.0
2023-07-01,34896.0
2023-08-01,36045.0
2023-09-01,33986.0
2023-10-01,32965.0
2023-11-01,32525.0
2023-12-01,31585.0
2024-01-01,30553.0
2024-02-01,29275.0
2024-03-01,29132.0
2024-04-01,28475.0
2024-05-01,28546.0
2024-06-01,27926.0
2024-07-01,25976.0
2024-08-01,26525.0
2024-09-01,25527.0
2024-10-01,25290.0
2024-11-01,25313.0
2024-12-01,25751.0
2025-01-01,23973.0
2025-02-01,23006.0
2025-03-01,22752.0
2025-04-01,22740.0
2025-05-01,23127.0
2025-06-01,22143.0
2025-07-01,21925.0
2025-08-01,22186.0
