Tarih,TP_AKONUTSAT1_T28
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,
2008-07-01,
2008-08-01,
2008-09-01,
2008-10-01,
2008-11-01,
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,
2009-07-01,
2009-08-01,
2009-09-01,
2009-10-01,
2009-11-01,
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,
2010-06-01,
2010-07-01,
2010-08-01,
2010-09-01,
2010-10-01,
2010-11-01,
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,
2011-07-01,
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,
2012-05-01,
2012-06-01,
2012-07-01,
2012-08-01,
2012-09-01,
2012-10-01,
2012-11-01,
2012-12-01,
2013-01-01,487.0
2013-02-01,468.0
2013-03-01,648.0
2013-04-01,553.0
2013-05-01,600.0
2013-06-01,605.0
2013-07-01,653.0
2013-08-01,527.0
2013-09-01,738.0
2013-10-01,691.0
2013-11-01,646.0
2013-12-01,584.0
2014-01-01,444.0
2014-02-01,394.0
2014-03-01,462.0
2014-04-01,483.0
2014-05-01,509.0
2014-06-01,486.0
2014-07-01,474.0
2014-08-01,598.0
2014-09-01,628.0
2014-10-01,537.0
2014-11-01,553.0
2014-12-01,607.0
2015-01-01,421.0
2015-02-01,532.0
2015-03-01,676.0
2015-04-01,651.0
2015-05-01,681.0
2015-06-01,693.0
2015-07-01,681.0
2015-08-01,884.0
2015-09-01,624.0
2015-10-01,671.0
2015-11-01,648.0
2015-12-01,878.0
2016-01-01,379.0
2016-02-01,676.0
2016-03-01,690.0
2016-04-01,582.0
2016-05-01,633.0
2016-06-01,656.0
2016-07-01,587.0
2016-08-01,753.0
2016-09-01,722.0
2016-10-01,766.0
2016-11-01,714.0
2016-12-01,791.0
2017-01-01,425.0
