Tarih,TP_AKONUTSAT1_T75
2016-12-01,1616.0
2017-01-01,908.0
2017-02-01,914.0
2017-03-01,1049.0
2017-04-01,910.0
2017-05-01,919.0
2017-06-01,742.0
2017-07-01,1144.0
2017-08-01,960.0
2017-09-01,1481.0
2017-10-01,982.0
2017-11-01,1089.0
2017-12-01,1129.0
2018-01-01,917.0
2018-02-01,874.0
2018-03-01,999.0
2018-04-01,1005.0
2018-05-01,1018.0
2018-06-01,1025.0
2018-07-01,1131.0
2018-08-01,1106.0
2018-09-01,1315.0
2018-10-01,1388.0
2018-11-01,734.0
2018-12-01,1315.0
2019-01-01,696.0
2019-02-01,627.0
2019-03-01,886.0
2019-04-01,807.0
2019-05-01,750.0
2019-06-01,572.0
2019-07-01,869.0
2019-08-01,997.0
2019-09-01,1128.0
2019-10-01,1131.0
2019-11-01,1042.0
2019-12-01,1893.0
2020-01-01,929.0
2020-02-01,761.0
2020-03-01,702.0
2020-04-01,279.0
2020-05-01,371.0
2020-06-01,1526.0
2020-07-01,1821.0
2020-08-01,1506.0
2020-09-01,1126.0
2020-10-01,1024.0
2020-11-01,978.0
2020-12-01,1042.0
2021-01-01,668.0
2021-02-01,635.0
2021-03-01,843.0
2021-04-01,729.0
2021-05-01,450.0
2021-06-01,940.0
2021-07-01,984.0
2021-08-01,1165.0
2021-09-01,1205.0
2021-10-01,968.0
2021-11-01,1307.0
2021-12-01,1832.0
2022-01-01,765.0
2022-02-01,921.0
2022-03-01,1126.0
2022-04-01,877.0
2022-05-01,979.0
2022-06-01,1063.0
2022-07-01,840.0
2022-08-01,1042.0
2022-09-01,908.0
2022-10-01,878.0
2022-11-01,974.0
2022-12-01,1785.0
2023-01-01,798.0
2023-02-01,721.0
2023-03-01,879.0
2023-04-01,633.0
2023-05-01,850.0
2023-06-01,542.0
2023-07-01,1019.0
2023-08-01,936.0
2023-09-01,894.0
2023-10-01,751.0
2023-11-01,792.0
2023-12-01,1265.0
2024-01-01,571.0
2024-02-01,671.0
2024-03-01,687.0
2024-04-01,500.0
2024-05-01,716.0
2024-06-01,490.0
2024-07-01,939.0
2024-08-01,862.0
2024-09-01,841.0
2024-10-01,1103.0
2024-11-01,999.0
2024-12-01,1626.0
2025-01-01,757.0
2025-02-01,781.0
2025-03-01,713.0
2025-04-01,794.0
2025-05-01,842.0
2025-06-01,689.0
2025-07-01,1067.0
2025-08-01,998.0
2025-09-01,998.0
