Tarih,TP_AKONUTSAT1_T56
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,
2003-01-01,
2003-02-01,
2003-03-01,
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,
2004-03-01,
2004-04-01,
2004-05-01,
2004-06-01,
2004-07-01,
2004-08-01,
2004-09-01,
2004-10-01,
2004-11-01,
2004-12-01,
2005-01-01,
2005-02-01,
2005-03-01,
2005-04-01,
2005-05-01,
2005-06-01,
2005-07-01,
2005-08-01,
2005-09-01,
2005-10-01,
2005-11-01,
2005-12-01,
2006-01-01,
2006-02-01,
2006-03-01,
2006-04-01,
2006-05-01,
2006-06-01,
2006-07-01,
2006-08-01,
2006-09-01,
2006-10-01,
2006-11-01,
2006-12-01,
2007-01-01,
2007-02-01,
2007-03-01,
2007-04-01,
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,
2007-09-01,
2007-10-01,
2007-11-01,
2007-12-01,
2008-01-01,
2008-02-01,
2008-03-01,
2008-04-01,
2008-05-01,
2008-06-01,
2008-07-01,
2008-08-01,
2008-09-01,
2008-10-01,
2008-11-01,
2008-12-01,
2009-01-01,
2009-02-01,
2009-03-01,
2009-04-01,
2009-05-01,
2009-06-01,
2009-07-01,
2009-08-01,
2009-09-01,
2009-10-01,
2009-11-01,
2009-12-01,
2010-01-01,
2010-02-01,
2010-03-01,
2010-04-01,
2010-05-01,
2010-06-01,
2010-07-01,
2010-08-01,
2010-09-01,
2010-10-01,
2010-11-01,
2010-12-01,
2011-01-01,
2011-02-01,
2011-03-01,
2011-04-01,
2011-05-01,
2011-06-01,
2011-07-01,
2011-08-01,
2011-09-01,
2011-10-01,
2011-11-01,
2011-12-01,
2012-01-01,
2012-02-01,
2012-03-01,
2012-04-01,
2012-05-01,
2012-06-01,
2012-07-01,
2012-08-01,
2012-09-01,
2012-10-01,
2012-11-01,
2012-12-01,
2013-01-01,1215.0
2013-02-01,1264.0
2013-03-01,1341.0
2013-04-01,1340.0
2013-05-01,1347.0
2013-06-01,1329.0
2013-07-01,1418.0
2013-08-01,1082.0
2013-09-01,1381.0
2013-10-01,943.0
2013-11-01,1296.0
2013-12-01,1641.0
2014-01-01,1227.0
2014-02-01,1157.0
2014-03-01,1354.0
2014-04-01,1163.0
2014-05-01,1217.0
2014-06-01,1224.0
2014-07-01,1161.0
2014-08-01,1411.0
2014-09-01,1524.0
2014-10-01,1322.0
2014-11-01,1522.0
2014-12-01,1899.0
2015-01-01,1298.0
2015-02-01,1440.0
2015-03-01,1870.0
2015-04-01,1888.0
2015-05-01,1590.0
2015-06-01,1678.0
2015-07-01,1444.0
2015-08-01,1593.0
2015-09-01,1433.0
2015-10-01,1582.0
2015-11-01,1571.0
2015-12-01,2241.0
2016-01-01,1345.0
2016-02-01,1625.0
2016-03-01,1986.0
2016-04-01,1760.0
2016-05-01,1808.0
2016-06-01,1710.0
2016-07-01,1398.0
2016-08-01,1892.0
2016-09-01,1782.0
