Tarih,TP_AKONUTSAT1_T59
2016-10-01,1923.0
2016-11-01,1806.0
2016-12-01,1739.0
2017-01-01,1126.0
2017-02-01,1267.0
2017-03-01,1560.0
2017-04-01,1383.0
2017-05-01,1796.0
2017-06-01,1567.0
2017-07-01,1561.0
2017-08-01,1739.0
2017-09-01,1746.0
2017-10-01,1675.0
2017-11-01,1621.0
2017-12-01,1577.0
2018-01-01,1229.0
2018-02-01,1341.0
2018-03-01,1541.0
2018-04-01,1489.0
2018-05-01,1673.0
2018-06-01,1716.0
2018-07-01,1638.0
2018-08-01,1474.0
2018-09-01,1774.0
2018-10-01,1987.0
2018-11-01,1154.0
2018-12-01,1617.0
2019-01-01,857.0
2019-02-01,989.0
2019-03-01,1407.0
2019-04-01,1280.0
2019-05-01,1453.0
2019-06-01,906.0
2019-07-01,1429.0
2019-08-01,1595.0
2019-09-01,2010.0
2019-10-01,1943.0
2019-11-01,2007.0
2019-12-01,2608.0
2020-01-01,1534.0
2020-02-01,1715.0
2020-03-01,1528.0
2020-04-01,511.0
2020-05-01,730.0
2020-06-01,2587.0
2020-07-01,3237.0
2020-08-01,2611.0
2020-09-01,2174.0
2020-10-01,1986.0
2020-11-01,1748.0
2020-12-01,1882.0
2021-01-01,1278.0
2021-02-01,1439.0
2021-03-01,2005.0
2021-04-01,1931.0
2021-05-01,1034.0
2021-06-01,2144.0
2021-07-01,1620.0
2021-08-01,1910.0
2021-09-01,2121.0
2021-10-01,1998.0
2021-11-01,2539.0
2021-12-01,3080.0
2022-01-01,1294.0
2022-02-01,1518.0
2022-03-01,1884.0
2022-04-01,2263.0
2022-05-01,1800.0
2022-06-01,2091.0
2022-07-01,1270.0
2022-08-01,1651.0
2022-09-01,1653.0
2022-10-01,1623.0
2022-11-01,1660.0
2022-12-01,3082.0
2023-01-01,1366.0
2023-02-01,1302.0
2023-03-01,1697.0
2023-04-01,1501.0
2023-05-01,1739.0
2023-06-01,1268.0
2023-07-01,1524.0
2023-08-01,1747.0
2023-09-01,1739.0
2023-10-01,1409.0
2023-11-01,1262.0
2023-12-01,1987.0
2024-01-01,1100.0
2024-02-01,1529.0
2024-03-01,1579.0
2024-04-01,1116.0
2024-05-01,1543.0
2024-06-01,1324.0
2024-07-01,1998.0
2024-08-01,2064.0
2024-09-01,2157.0
2024-10-01,2278.0
2024-11-01,2126.0
2024-12-01,3170.0
2025-01-01,1611.0
2025-02-01,1698.0
2025-03-01,2105.0
2025-04-01,1830.0
2025-05-01,1796.0
2025-06-01,1445.0
2025-07-01,1851.0
2025-08-01,1984.0
2025-09-01,1981.0
