Tarih,TP_KY_DVDY18
2014-11-01,25303.0
2014-12-01,27852.0
2015-01-01,27925.0
2015-02-01,28740.0
2015-03-01,29104.0
2015-04-01,30174.0
2015-05-01,28193.0
2015-06-01,28717.0
2015-07-01,29703.0
2015-08-01,30556.0
2015-09-01,31027.0
2015-10-01,31481.0
2015-11-01,32506.0
2015-12-01,33630.0
2016-01-01,33466.0
2016-02-01,34071.0
2016-03-01,34644.0
2016-04-01,34906.0
2016-05-01,35361.0
2016-06-01,35802.0
2016-07-01,36702.0
2016-08-01,36189.0
2016-09-01,36755.0
2016-10-01,36610.0
2016-11-01,39671.0
2016-12-01,43963.0
2017-01-01,46338.0
2017-02-01,46633.0
2017-03-01,48913.0
2017-04-01,49790.0
2017-05-01,49292.0
2017-06-01,49207.0
2017-07-01,51863.0
2017-08-01,52768.0
2017-09-01,54824.0
2017-10-01,55694.0
2017-11-01,58162.0
2017-12-01,61546.0
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,0.0
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,0.0
2018-11-01,0.0
2018-12-01,0.0
2019-01-01,0.0
2019-02-01,0.0
2019-03-01,0.0
2019-04-01,0.0
2019-05-01,0.0
2019-06-01,0.0
2019-07-01,0.0
2019-08-01,0.0
2019-09-01,0.0
2019-10-01,0.0
2019-11-01,0.0
2019-12-01,0.0
2020-01-01,0.0
2020-02-01,0.0
2020-03-01,0.0
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,0.0
2020-07-01,0.0
2020-08-01,0.0
2020-09-01,0.0
2020-10-01,0.0
2020-11-01,0.0
2020-12-01,0.0
2021-01-01,0.0
2021-02-01,0.0
2021-03-01,0.0
2021-04-01,0.0
2021-05-01,0.0
2021-06-01,0.0
2021-07-01,0.0
2021-08-01,0.0
2021-09-01,0.0
2021-10-01,0.0
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.0
2022-04-01,0.0
2022-05-01,17.0
2022-06-01,0.0
2022-07-01,0.0
2022-08-01,0.0
2022-09-01,0.0
2022-10-01,0.0
2022-11-01,5521.0
2022-12-01,5544.0
2023-01-01,5571.0
2023-02-01,5594.0
2023-03-01,5679.0
2023-04-01,5760.0
2023-05-01,6127.0
2023-06-01,7657.0
2023-07-01,7986.0
2023-08-01,7907.0
2023-09-01,8117.0
2023-10-01,8372.0
2023-11-01,8546.0
2023-12-01,8729.0
2024-01-01,8983.0
2024-02-01,9239.0
2024-03-01,9573.0
2024-04-01,9580.0
2024-05-01,9528.0
2024-06-01,9733.0
2024-07-01,9810.0
2024-08-01,10059.0
2024-09-01,10117.0
2024-10-01,10134.0
2024-11-01,10253.0
2024-12-01,10461.0
2025-01-01,13751.0
2025-02-01,13990.0
2025-03-01,14521.0
2025-04-01,14753.0
2025-05-01,15020.0
2025-06-01,15281.0
2025-07-01,15578.0
2025-08-01,15743.0
