Tarih,TP_KY_DVDY33
2015-03-01,122623.0
2015-04-01,173834.0
2015-05-01,140478.0
2015-06-01,161822.0
2015-07-01,154018.0
2015-08-01,193051.0
2015-09-01,234516.0
2015-10-01,203990.0
2015-11-01,196769.0
2015-12-01,184479.0
2016-01-01,207838.0
2016-02-01,222011.0
2016-03-01,374176.0
2016-04-01,440608.0
2016-05-01,256371.0
2016-06-01,326337.0
2016-07-01,203689.0
2016-08-01,268363.0
2016-09-01,216562.0
2016-10-01,144274.0
2016-11-01,310694.0
2016-12-01,394575.0
2017-01-01,428907.0
2017-02-01,402474.0
2017-03-01,410411.0
2017-04-01,465372.0
2017-05-01,466824.0
2017-06-01,635539.0
2017-07-01,714404.0
2017-08-01,835690.0
2017-09-01,696740.0
2017-10-01,606541.0
2017-11-01,748308.0
2017-12-01,807285.0
2018-01-01,1202596.0
2018-02-01,1052013.0
2018-03-01,1162488.0
2018-04-01,1185888.0
2018-05-01,1115601.0
2018-06-01,1154925.0
2018-07-01,1314025.0
2018-08-01,2174921.0
2018-09-01,1854926.0
2018-10-01,1443752.0
2018-11-01,1232919.0
2018-12-01,1142706.0
2019-01-01,1170065.0
2019-02-01,1013812.0
2019-03-01,989078.0
2019-04-01,993608.0
2019-05-01,894123.0
2019-06-01,744734.0
2019-07-01,742381.0
2019-08-01,656534.0
2019-09-01,694218.0
2019-10-01,661184.0
2019-11-01,598626.0
2019-12-01,610747.0
2020-01-01,564440.0
2020-02-01,782298.0
2020-03-01,656264.0
2020-04-01,659460.0
2020-05-01,786648.0
2020-06-01,631865.0
2020-07-01,1098212.0
2020-08-01,1200140.0
2020-09-01,1057946.0
2020-10-01,1061391.0
2020-11-01,1357955.0
2020-12-01,1685759.0
2021-01-01,1431119.0
2021-02-01,1482980.0
2021-03-01,1246678.0
2021-04-01,1441407.0
2021-05-01,1478017.0
2021-06-01,1141573.0
2021-07-01,1149428.0
2021-08-01,1047345.0
2021-09-01,800725.0
2021-10-01,797387.0
2021-11-01,1147250.0
2021-12-01,1162638.0
2022-01-01,1051760.0
2022-02-01,1062493.0
2022-03-01,884623.0
2022-04-01,887716.0
2022-05-01,1155482.0
2022-06-01,1011169.0
2022-07-01,1070371.0
2022-08-01,1123485.0
2022-09-01,1261981.0
2022-10-01,1087063.0
2022-11-01,939123.0
2022-12-01,921214.0
2023-01-01,813344.0
2023-02-01,979384.0
2023-03-01,801878.0
2023-04-01,714635.0
2023-05-01,831939.0
2023-06-01,1442039.0
2023-07-01,1568565.0
2023-08-01,1465751.0
2023-09-01,1285466.0
2023-10-01,1092470.0
2023-11-01,1049922.0
2023-12-01,961133.0
2024-01-01,610239.0
2024-02-01,1097692.0
2024-03-01,874413.0
2024-04-01,1588904.0
2024-05-01,2173716.0
2024-06-01,1019217.0
2024-07-01,820243.0
2024-08-01,1555672.0
2024-09-01,1354006.0
2024-10-01,880143.0
2024-11-01,879659.0
2024-12-01,1028310.0
2025-01-01,867194.0
2025-02-01,750578.0
2025-03-01,1125660.0
2025-04-01,4804462.0
2025-05-01,4160508.0
2025-06-01,7551705.0
2025-07-01,4124392.0
2025-08-01,5793477.0
