Tarih,TP_FDVY47
2017-02-01,8066.0
2017-03-01,8174.0
2017-04-01,9945.0
2017-05-01,9597.0
2017-06-01,10101.0
2017-07-01,10023.0
2017-08-01,11436.0
2017-09-01,10954.0
2017-10-01,9850.0
2017-11-01,9986.0
2017-12-01,11477.0
2018-01-01,11290.0
2018-02-01,11653.0
2018-03-01,11534.0
2018-04-01,11533.0
2018-05-01,10753.0
2018-06-01,10905.0
2018-07-01,10089.0
2018-08-01,9778.0
2018-09-01,10936.0
2018-10-01,11027.0
2018-11-01,10965.0
2018-12-01,10625.0
2019-01-01,12519.0
2019-02-01,11950.0
2019-03-01,12439.0
2019-04-01,11577.0
2019-05-01,10957.0
2019-06-01,10983.0
2019-07-01,11372.0
2019-08-01,9776.0
2019-09-01,10246.0
2019-10-01,10515.0
2019-11-01,10842.0
2019-12-01,11225.0
2020-01-01,10918.0
2020-02-01,10758.0
2020-03-01,10537.0
2020-04-01,9518.0
2020-05-01,9221.0
2020-06-01,9480.0
2020-07-01,9600.0
2020-08-01,9566.0
2020-09-01,10106.0
2020-10-01,9376.0
2020-11-01,10914.0
2020-12-01,12734.0
2021-01-01,12449.0
2021-02-01,13744.0
2021-03-01,13756.0
2021-04-01,12595.0
2021-05-01,11941.0
2021-06-01,13044.0
2021-07-01,14296.0
2021-08-01,14447.0
2021-09-01,13861.0
2021-10-01,14286.0
2021-11-01,13753.0
2021-12-01,13424.0
2022-01-01,13163.0
2022-02-01,13105.0
2022-03-01,13604.0
2022-04-01,13822.0
2022-05-01,13230.0
2022-06-01,14803.0
2022-07-01,13683.0
2022-08-01,12777.0
2022-09-01,13060.0
2022-10-01,12570.0
2022-11-01,13211.0
2022-12-01,15652.0
2023-01-01,14998.0
2023-02-01,12684.0
2023-03-01,11823.0
2023-04-01,13145.0
2023-05-01,15536.0
2023-06-01,14773.0
2023-07-01,13318.0
2023-08-01,12575.0
2023-09-01,13655.0
2023-10-01,14201.0
2023-11-01,14356.0
2023-12-01,14158.0
2024-01-01,13749.0
2024-02-01,13626.0
2024-03-01,16488.0
2024-04-01,15288.0
2024-05-01,12568.0
2024-06-01,10176.0
2024-07-01,9796.0
2024-08-01,9098.0
2024-09-01,9251.0
2024-10-01,9244.0
2024-11-01,9876.0
2024-12-01,10757.0
2025-01-01,9677.0
2025-02-01,8963.0
2025-03-01,10966.0
2025-04-01,8522.0
2025-05-01,9238.0
2025-06-01,10106.0
2025-07-01,10487.0
