Tarih,TP_FDVY48
2017-02-01,6649.0
2017-03-01,6772.0
2017-04-01,8322.0
2017-05-01,8225.0
2017-06-01,8536.0
2017-07-01,8445.0
2017-08-01,9614.0
2017-09-01,8949.0
2017-10-01,7817.0
2017-11-01,7952.0
2017-12-01,9486.0
2018-01-01,9252.0
2018-02-01,9545.0
2018-03-01,9665.0
2018-04-01,9614.0
2018-05-01,9055.0
2018-06-01,9266.0
2018-07-01,8429.0
2018-08-01,7625.0
2018-09-01,8625.0
2018-10-01,8264.0
2018-11-01,8095.0
2018-12-01,7699.0
2019-01-01,8923.0
2019-02-01,8278.0
2019-03-01,8583.0
2019-04-01,7660.0
2019-05-01,7434.0
2019-06-01,7439.0
2019-07-01,7819.0
2019-08-01,6195.0
2019-09-01,6639.0
2019-10-01,7040.0
2019-11-01,7236.0
2019-12-01,7969.0
2020-01-01,8184.0
2020-02-01,8031.0
2020-03-01,7868.0
2020-04-01,6930.0
2020-05-01,6761.0
2020-06-01,7047.0
2020-07-01,7204.0
2020-08-01,7178.0
2020-09-01,7687.0
2020-10-01,7041.0
2020-11-01,8451.0
2020-12-01,10261.0
2021-01-01,10179.0
2021-02-01,11331.0
2021-03-01,11371.0
2021-04-01,10245.0
2021-05-01,9603.0
2021-06-01,10698.0
2021-07-01,12042.0
2021-08-01,12164.0
2021-09-01,11556.0
2021-10-01,12059.0
2021-11-01,11568.0
2021-12-01,11357.0
2022-01-01,11048.0
2022-02-01,10938.0
2022-03-01,11349.0
2022-04-01,11658.0
2022-05-01,11010.0
2022-06-01,12640.0
2022-07-01,11527.0
2022-08-01,10627.0
2022-09-01,10911.0
2022-10-01,10458.0
2022-11-01,11086.0
2022-12-01,13617.0
2023-01-01,12965.0
2023-02-01,10647.0
2023-03-01,9745.0
2023-04-01,11062.0
2023-05-01,13464.0
2023-06-01,13154.0
2023-07-01,11885.0
2023-08-01,11127.0
2023-09-01,12339.0
2023-10-01,12824.0
2023-11-01,12969.0
2023-12-01,12764.0
2024-01-01,12397.0
2024-02-01,12328.0
2024-03-01,15187.0
2024-04-01,13990.0
2024-05-01,11370.0
2024-06-01,8997.0
2024-07-01,8533.0
2024-08-01,7960.0
2024-09-01,8125.0
2024-10-01,8531.0
2024-11-01,9216.0
2024-12-01,10129.0
2025-01-01,9050.0
2025-02-01,8336.0
2025-03-01,10336.0
2025-04-01,8414.0
2025-05-01,9143.0
2025-06-01,10011.0
2025-07-01,10252.0
