Tarih,TP_FDVY50
2017-02-01,13840.0
2017-03-01,15525.0
2017-04-01,14323.0
2017-05-01,13172.0
2017-06-01,14047.0
2017-07-01,13155.0
2017-08-01,12935.0
2017-09-01,13397.0
2017-10-01,14296.0
2017-11-01,16185.0
2017-12-01,15572.0
2018-01-01,14028.0
2018-02-01,14379.0
2018-03-01,15714.0
2018-04-01,15640.0
2018-05-01,17118.0
2018-06-01,15497.0
2018-07-01,13315.0
2018-08-01,12092.0
2018-09-01,10783.0
2018-10-01,9823.0
2018-11-01,9049.0
2018-12-01,8803.0
2019-01-01,8911.0
2019-02-01,9925.0
2019-03-01,10892.0
2019-04-01,9323.0
2019-05-01,8629.0
2019-06-01,7973.0
2019-07-01,7803.0
2019-08-01,7231.0
2019-09-01,7194.0
2019-10-01,8641.0
2019-11-01,8586.0
2019-12-01,8677.0
2020-01-01,9113.0
2020-02-01,9877.0
2020-03-01,8871.0
2020-04-01,7861.0
2020-05-01,7293.0
2020-06-01,7522.0
2020-07-01,7901.0
2020-08-01,8220.0
2020-09-01,7673.0
2020-10-01,7625.0
2020-11-01,7825.0
2020-12-01,7618.0
2021-01-01,7513.0
2021-02-01,7618.0
2021-03-01,7560.0
2021-04-01,7373.0
2021-05-01,7356.0
2021-06-01,7411.0
2021-07-01,7090.0
2021-08-01,6875.0
2021-09-01,7366.0
2021-10-01,7937.0
2021-11-01,7503.0
2021-12-01,6286.0
2022-01-01,5941.0
2022-02-01,5539.0
2022-03-01,5401.0
2022-04-01,5200.0
2022-05-01,5147.0
2022-06-01,4805.0
2022-07-01,4260.0
2022-08-01,3590.0
2022-09-01,3263.0
2022-10-01,2922.0
2022-11-01,2748.0
2022-12-01,2747.0
2023-01-01,2645.0
2023-02-01,2262.0
2023-03-01,2177.0
2023-04-01,1890.0
2023-05-01,1754.0
2023-06-01,1887.0
2023-07-01,1586.0
2023-08-01,1231.0
2023-09-01,1145.0
2023-10-01,1119.0
2023-11-01,1335.0
2023-12-01,1535.0
2024-01-01,1391.0
2024-02-01,1847.0
2024-03-01,1970.0
2024-04-01,2387.0
2024-05-01,3676.0
2024-06-01,3839.0
2024-07-01,4599.0
2024-08-01,4189.0
2024-09-01,4649.0
2024-10-01,5893.0
2024-11-01,6566.0
2024-12-01,7297.0
2025-01-01,9840.0
2025-02-01,10400.0
2025-03-01,10972.0
2025-04-01,10982.0
2025-05-01,11277.0
2025-06-01,12584.0
2025-07-01,12828.0
