Tarih,TP_FDVY52
2017-02-01,4173.0
2017-03-01,4214.0
2017-04-01,4353.0
2017-05-01,4356.0
2017-06-01,4336.0
2017-07-01,4414.0
2017-08-01,4703.0
2017-09-01,4670.0
2017-10-01,4767.0
2017-11-01,4839.0
2017-12-01,4973.0
2018-01-01,4895.0
2018-02-01,5033.0
2018-03-01,5253.0
2018-04-01,5230.0
2018-05-01,4967.0
2018-06-01,4703.0
2018-07-01,4734.0
2018-08-01,4356.0
2018-09-01,4242.0
2018-10-01,3972.0
2018-11-01,3696.0
2018-12-01,3565.0
2019-01-01,3396.0
2019-02-01,3424.0
2019-03-01,3222.0
2019-04-01,3080.0
2019-05-01,2723.0
2019-06-01,2736.0
2019-07-01,2654.0
2019-08-01,2541.0
2019-09-01,2610.0
2019-10-01,2729.0
2019-11-01,2697.0
2019-12-01,2520.0
2020-01-01,2391.0
2020-02-01,2310.0
2020-03-01,2223.0
2020-04-01,2127.0
2020-05-01,2071.0
2020-06-01,2051.0
2020-07-01,2055.0
2020-08-01,1995.0
2020-09-01,1763.0
2020-10-01,1659.0
2020-11-01,1690.0
2020-12-01,1649.0
2021-01-01,1538.0
2021-02-01,1318.0
2021-03-01,1323.0
2021-04-01,1394.0
2021-05-01,1413.0
2021-06-01,1371.0
2021-07-01,1358.0
2021-08-01,1404.0
2021-09-01,1319.0
2021-10-01,1255.0
2021-11-01,1084.0
2021-12-01,1002.0
2022-01-01,951.0
2022-02-01,817.0
2022-03-01,727.0
2022-04-01,648.0
2022-05-01,633.0
2022-06-01,562.0
2022-07-01,510.0
2022-08-01,481.0
2022-09-01,457.0
2022-10-01,429.0
2022-11-01,427.0
2022-12-01,403.0
2023-01-01,407.0
2023-02-01,397.0
2023-03-01,356.0
2023-04-01,324.0
2023-05-01,308.0
2023-06-01,318.0
2023-07-01,312.0
2023-08-01,304.0
2023-09-01,278.0
2023-10-01,272.0
2023-11-01,276.0
2023-12-01,266.0
2024-01-01,247.0
2024-02-01,234.0
2024-03-01,222.0
2024-04-01,244.0
2024-05-01,182.0
2024-06-01,171.0
2024-07-01,184.0
2024-08-01,150.0
2024-09-01,151.0
2024-10-01,184.0
2024-11-01,175.0
2024-12-01,172.0
2025-01-01,215.0
2025-02-01,411.0
2025-03-01,556.0
2025-04-01,495.0
2025-05-01,510.0
2025-06-01,601.0
2025-07-01,518.0
