Tarih,TP_FDVY51
2017-02-01,9666.0
2017-03-01,11311.0
2017-04-01,9970.0
2017-05-01,8816.0
2017-06-01,9711.0
2017-07-01,8740.0
2017-08-01,8232.0
2017-09-01,8727.0
2017-10-01,9530.0
2017-11-01,11346.0
2017-12-01,10599.0
2018-01-01,9132.0
2018-02-01,9346.0
2018-03-01,10460.0
2018-04-01,10410.0
2018-05-01,12151.0
2018-06-01,10794.0
2018-07-01,8580.0
2018-08-01,7736.0
2018-09-01,6541.0
2018-10-01,5851.0
2018-11-01,5353.0
2018-12-01,5238.0
2019-01-01,5515.0
2019-02-01,6502.0
2019-03-01,7670.0
2019-04-01,6243.0
2019-05-01,5905.0
2019-06-01,5237.0
2019-07-01,5149.0
2019-08-01,4690.0
2019-09-01,4584.0
2019-10-01,5913.0
2019-11-01,5889.0
2019-12-01,6156.0
2020-01-01,6721.0
2020-02-01,7567.0
2020-03-01,6648.0
2020-04-01,5734.0
2020-05-01,5222.0
2020-06-01,5471.0
2020-07-01,5846.0
2020-08-01,6224.0
2020-09-01,5910.0
2020-10-01,5966.0
2020-11-01,6134.0
2020-12-01,5968.0
2021-01-01,5974.0
2021-02-01,6299.0
2021-03-01,6237.0
2021-04-01,5979.0
2021-05-01,5943.0
2021-06-01,6040.0
2021-07-01,5732.0
2021-08-01,5471.0
2021-09-01,6047.0
2021-10-01,6682.0
2021-11-01,6419.0
2021-12-01,5284.0
2022-01-01,4989.0
2022-02-01,4722.0
2022-03-01,4674.0
2022-04-01,4552.0
2022-05-01,4513.0
2022-06-01,4242.0
2022-07-01,3750.0
2022-08-01,3108.0
2022-09-01,2806.0
2022-10-01,2493.0
2022-11-01,2321.0
2022-12-01,2344.0
2023-01-01,2237.0
2023-02-01,1865.0
2023-03-01,1820.0
2023-04-01,1565.0
2023-05-01,1446.0
2023-06-01,1569.0
2023-07-01,1273.0
2023-08-01,926.0
2023-09-01,866.0
2023-10-01,847.0
2023-11-01,1059.0
2023-12-01,1268.0
2024-01-01,1143.0
2024-02-01,1612.0
2024-03-01,1748.0
2024-04-01,2142.0
2024-05-01,3494.0
2024-06-01,3668.0
2024-07-01,4414.0
2024-08-01,4038.0
2024-09-01,4498.0
2024-10-01,5708.0
2024-11-01,6391.0
2024-12-01,7124.0
2025-01-01,9625.0
2025-02-01,9988.0
2025-03-01,10415.0
2025-04-01,10486.0
2025-05-01,10767.0
2025-06-01,11983.0
2025-07-01,12309.0
