Tarih,TP_DYVD_D15
2016-02-01,9602364.14
2016-03-01,8709009.81
2016-04-01,8634189.84
2016-05-01,8976295.35
2016-06-01,8585307.75
2016-07-01,8767173.81
2016-08-01,8451221.59
2016-09-01,8538175.35
2016-10-01,8597002.0
2016-11-01,9337961.34
2016-12-01,9545667.98
2017-01-01,10462800.99
2017-02-01,10025964.81
2017-03-01,10212018.19
2017-04-01,9510006.81
2017-05-01,9294294.13
2017-06-01,9970375.2
2017-07-01,9572400.36
2017-08-01,9822084.04
2017-09-01,10292489.85
2017-10-01,11486135.79
2017-11-01,11889032.24
2017-12-01,12011342.39
2018-01-01,12013064.96
2018-02-01,12067421.76
2018-03-01,12136942.59
2018-04-01,12157046.84
2018-05-01,13054641.79
2018-06-01,13699785.15
2018-07-01,14522641.5
2018-08-01,17560676.72
2018-09-01,15495595.71
2018-10-01,13157186.16
2018-11-01,11477850.11
2018-12-01,11583233.8
2019-01-01,10284043.41
2019-02-01,10898042.63
2019-03-01,11400255.17
2019-04-01,12387688.55
2019-05-01,12968718.61
2019-06-01,12809125.83
2019-07-01,13191124.28
2019-08-01,12275917.22
2019-09-01,12184099.12
2019-10-01,10618113.75
2019-11-01,9244559.43
2019-12-01,10380871.69
2020-01-01,9516860.32
2020-02-01,9596645.15
2020-03-01,10117337.0
2020-04-01,10714622.1
2020-05-01,11066292.53
2020-06-01,12084259.18
2020-07-01,12646415.39
2020-08-01,13222037.36
2020-09-01,14294171.71
2020-10-01,13572482.42
2020-11-01,12623972.16
2020-12-01,13331351.01
2021-01-01,12776508.47
2021-02-01,13357551.0
2021-03-01,14003651.75
2021-04-01,14193668.84
2021-05-01,14183888.07
2021-06-01,14375146.93
2021-07-01,13699169.5
2021-08-01,12774770.68
2021-09-01,12852252.85
2021-10-01,13848428.71
2021-11-01,18814795.33
2021-12-01,18212269.36
2022-01-01,19044541.7
2022-02-01,20183542.47
2022-03-01,21477307.1
2022-04-01,22363077.55
2022-05-01,26616011.71
2022-06-01,25194626.84
2022-07-01,27049924.1
2022-08-01,26488513.28
2022-09-01,26772353.24
2022-10-01,37713491.58
2022-11-01,37954414.86
2022-12-01,41795581.89
2023-01-01,42152725.37
2023-02-01,42995861.64
2023-03-01,43986475.44
2023-04-01,44426735.82
2023-05-01,47467530.54
2023-06-01,57635917.17
2023-07-01,59745388.31
2023-08-01,58510132.54
2023-09-01,65004592.5
2023-10-01,68329990.19
2023-11-01,71350120.41
2023-12-01,69339561.37
2024-01-01,69768862.92
2024-02-01,71473033.36
2024-03-01,72908024.78
2024-04-01,71186800.11
2024-05-01,72092929.86
2024-06-01,85713205.4
2024-07-01,82264098.22
2024-08-01,84122282.07
2024-09-01,93626272.26
2024-10-01,93330742.02
2024-11-01,91571545.8
2024-12-01,112035048.0
2025-01-01,113064000.48
2025-02-01,116296669.92
2025-03-01,116200566.65
2025-04-01,67921701.01
2025-05-01,68329902.42
2025-06-01,71900257.0
2025-07-01,73071833.9
2025-08-01,73987821.05
