Tarih,TP_DYVD_D12
2016-02-01,33584756.0
2016-03-01,32577599.0
2016-04-01,33864418.0
2016-05-01,35232557.0
2016-06-01,34923313.0
2016-07-01,36274770.0
2016-08-01,35745933.0
2016-09-01,35390340.0
2016-10-01,35241639.0
2016-11-01,37083664.0
2016-12-01,36142287.0
2017-01-01,45810005.0
2017-02-01,44578988.0
2017-03-01,45355579.0
2017-04-01,45779760.0
2017-05-01,46913093.0
2017-06-01,46855471.0
2017-07-01,47800148.0
2017-08-01,49364493.0
2017-09-01,50364561.0
2017-10-01,53561472.0
2017-11-01,56761607.0
2017-12-01,55556325.0
2018-01-01,57494363.0
2018-02-01,58185625.0
2018-03-01,61104319.0
2018-04-01,61356592.0
2018-05-01,65047577.0
2018-06-01,62412916.0
2018-07-01,67161900.0
2018-08-01,85640847.0
2018-09-01,76916972.0
2018-10-01,70497496.0
2018-11-01,65823505.0
2018-12-01,69311589.0
2019-01-01,68554849.0
2019-02-01,71171830.0
2019-03-01,75749363.0
2019-04-01,81104887.0
2019-05-01,78211247.0
2019-06-01,78394835.0
2019-07-01,75980399.0
2019-08-01,79328974.0
2019-09-01,79514861.0
2019-10-01,82951715.0
2019-11-01,83694141.0
2019-12-01,87381039.0
2020-01-01,89501217.0
2020-02-01,89575312.0
2020-03-01,91764493.0
2020-04-01,95676272.0
2020-05-01,94995770.0
2020-06-01,95439620.0
2020-07-01,102751231.0
2020-08-01,103313093.0
2020-09-01,105689153.0
2020-10-01,110193822.0
2020-11-01,103592918.0
2020-12-01,97934258.0
2021-01-01,94110923.0
2021-02-01,98819564.0
2021-03-01,109836620.0
2021-04-01,108757635.0
2021-05-01,112218538.0
2021-06-01,111707604.0
2021-07-01,108118409.0
2021-08-01,106257759.0
2021-09-01,114356457.0
2021-10-01,113465832.0
2021-11-01,146397486.0
2021-12-01,146196474.0
2022-01-01,149833502.0
2022-02-01,157543337.0
2022-03-01,165207573.0
2022-04-01,166553138.0
2022-05-01,182071541.0
2022-06-01,185453202.0
2022-07-01,195559253.0
2022-08-01,203226733.0
2022-09-01,220769671.0
2022-10-01,230084330.0
2022-11-01,251614329.0
2022-12-01,250061833.0
2023-01-01,258792574.0
2023-02-01,254006900.0
2023-03-01,274990271.0
2023-04-01,277283877.0
2023-05-01,278821002.0
2023-06-01,338512570.0
2023-07-01,364235505.0
2023-08-01,367120844.0
2023-09-01,375565918.0
2023-10-01,399674185.0
2023-11-01,399905306.0
2023-12-01,416764384.0
2024-01-01,417217409.0
2024-02-01,429115805.0
2024-03-01,460708131.0
2024-04-01,464412032.0
2024-05-01,491805458.0
2024-06-01,481531519.0
2024-07-01,507065492.0
2024-08-01,530993555.0
2024-09-01,541060349.0
2024-10-01,544930271.0
2024-11-01,531980237.0
2024-12-01,540228709.0
2025-01-01,565782902.0
2025-02-01,567738883.0
2025-03-01,597980563.0
2025-04-01,603721666.0
2025-05-01,597916153.0
2025-06-01,611134526.0
2025-07-01,621923711.0
2025-08-01,651199557.0
