Tarih,TP_DYVD_D21
2016-04-01,61982480.96
2016-05-01,65468285.32
2016-06-01,63368874.46
2016-07-01,68835075.65
2016-08-01,65720910.15
2016-09-01,66156049.15
2016-10-01,72869472.15
2016-11-01,78601256.84
2016-12-01,80447179.84
2017-01-01,85976201.84
2017-02-01,82827173.53
2017-03-01,83628531.53
2017-04-01,83607780.53
2017-05-01,89627901.22
2017-06-01,91444320.22
2017-07-01,89767114.22
2017-08-01,87885492.66
2017-09-01,91780209.95
2017-10-01,97643218.95
2017-11-01,98121176.1
2017-12-01,93918510.19
2018-01-01,98901121.62
2018-02-01,99499815.4
2018-03-01,103369647.4
2018-04-01,103679250.9
2018-05-01,117211285.24
2018-06-01,117755707.3
2018-07-01,125894318.18
2018-08-01,167517002.28
2018-09-01,154541358.28
2018-10-01,136569154.78
2018-11-01,126763502.18
2018-12-01,125123803.85
2019-01-01,126868397.88
2019-02-01,128084655.24
2019-03-01,140224124.24
2019-04-01,140539176.84
2019-05-01,137676753.64
2019-06-01,130978904.84
2019-07-01,118734574.64
2019-08-01,125198754.22
2019-09-01,118758882.52
2019-10-01,112279260.42
2019-11-01,112922026.47
2019-12-01,116537854.12
2020-01-01,114137165.12
2020-02-01,118225928.12
2020-03-01,122643161.08
2020-04-01,123666045.32
2020-05-01,122710521.33
2020-06-01,129001639.0
2020-07-01,135230540.93
2020-08-01,145426773.02
2020-09-01,152921642.02
2020-10-01,162454395.0
2020-11-01,151694854.37
2020-12-01,148537851.87
2021-01-01,148029211.85
2021-02-01,147737136.19
2021-03-01,165888668.7
2021-04-01,158252991.39
2021-05-01,155499891.99
2021-06-01,160356935.33
2021-07-01,151071951.47
2021-08-01,149464249.35
2021-09-01,158621161.44
2021-10-01,158828558.05
2021-11-01,217394960.5
2021-12-01,225134571.45
2022-01-01,229101107.45
2022-02-01,228119644.45
2022-03-01,240891178.45
2022-04-01,235392803.06
2022-05-01,234677322.06
2022-06-01,238203683.64
2022-07-01,255927299.9
2022-08-01,259694295.16
2022-09-01,247461787.04
2022-10-01,243599725.04
2022-11-01,246977424.04
2022-12-01,249574038.69
2023-01-01,235095442.69
2023-02-01,251343665.85
2023-03-01,242667805.77
2023-04-01,247471535.69
2023-05-01,263107360.25
2023-06-01,331191668.25
2023-07-01,347595422.69
2023-08-01,344888055.79
2023-09-01,387481866.29
2023-10-01,412051659.29
2023-11-01,442514587.29
2023-12-01,459175701.29
2024-01-01,482823191.65
2024-02-01,533534898.21
2024-03-01,554906424.3
2024-04-01,522484382.3
2024-05-01,548409246.3
2024-06-01,583434801.3
2024-07-01,579691685.7
2024-08-01,615706338.7
2024-09-01,645884578.7
2024-10-01,656958184.7
2024-11-01,678071781.89
2024-12-01,700890062.13
2025-01-01,709875211.13
2025-02-01,747168546.13
2025-03-01,828460637.13
2025-04-01,866532423.13
2025-05-01,955267982.13
2025-06-01,1085532370.13
2025-07-01,1189851378.13
2025-08-01,1283671126.13
