Tarih,TP_DYVD_D02
2016-02-01,85704643.0
2016-03-01,84176513.0
2016-04-01,81997827.0
2016-05-01,87608388.0
2016-06-01,85165530.0
2016-07-01,84933099.0
2016-08-01,84173550.0
2016-09-01,83111867.0
2016-10-01,86734570.0
2016-11-01,91422066.0
2016-12-01,95184944.0
2017-01-01,98789089.0
2017-02-01,105449215.0
2017-03-01,104363098.0
2017-04-01,105538024.0
2017-05-01,108641116.0
2017-06-01,121506401.0
2017-07-01,101814965.0
2017-08-01,98294611.0
2017-09-01,95793548.0
2017-10-01,101626904.0
2017-11-01,105947108.0
2017-12-01,104301838.0
2018-01-01,102112456.0
2018-02-01,106779447.0
2018-03-01,109433939.0
2018-04-01,114735970.0
2018-05-01,124250488.0
2018-06-01,126962747.0
2018-07-01,135208119.0
2018-08-01,155323890.0
2018-09-01,166223114.0
2018-10-01,154964464.0
2018-11-01,145643335.0
2018-12-01,132410100.0
2019-01-01,130440905.0
2019-02-01,141128772.0
2019-03-01,137066376.0
2019-04-01,144835851.0
2019-05-01,148047722.0
2019-06-01,136701198.0
2019-07-01,134751532.0
2019-08-01,133825307.0
2019-09-01,130286750.0
2019-10-01,126757699.0
2019-11-01,124165996.0
2019-12-01,128507772.0
2020-01-01,132536959.0
2020-02-01,142082173.0
2020-03-01,146650492.0
2020-04-01,144766897.0
2020-05-01,156218016.0
2020-06-01,139528029.0
2020-07-01,140887802.0
2020-08-01,153143905.0
2020-09-01,163927500.0
2020-10-01,157830853.0
2020-11-01,162113755.0
2020-12-01,176464357.0
2021-01-01,171720012.0
2021-02-01,189375804.0
2021-03-01,198230378.0
2021-04-01,193409247.0
2021-05-01,200595330.0
2021-06-01,196742699.0
2021-07-01,195747227.0
2021-08-01,197206337.0
2021-09-01,204590056.0
2021-10-01,211016225.0
2021-11-01,241218100.0
2021-12-01,271314877.0
2022-01-01,271262370.0
2022-02-01,295097767.0
2022-03-01,318342294.0
2022-04-01,329924140.0
2022-05-01,346833730.0
2022-06-01,381228515.0
2022-07-01,403945732.0
2022-08-01,411874451.0
2022-09-01,419883590.0
2022-10-01,429219856.0
2022-11-01,433569371.0
2022-12-01,430773462.0
2023-01-01,466509192.0
2023-02-01,467520547.0
2023-03-01,469814178.0
2023-04-01,474417865.0
2023-05-01,493036465.0
2023-06-01,617277004.0
2023-07-01,641819105.0
2023-08-01,624517881.0
2023-09-01,626647978.0
2023-10-01,657548041.0
2023-11-01,682726207.0
2023-12-01,741331185.0
2024-01-01,804062735.0
2024-02-01,806517876.0
2024-03-01,859033217.0
2024-04-01,900445056.0
2024-05-01,924138187.0
2024-06-01,872051891.0
2024-07-01,903523165.0
2024-08-01,894612220.0
2024-09-01,901706116.0
2024-10-01,920877018.0
2024-11-01,911525228.0
2024-12-01,910085712.0
2025-01-01,974153066.0
2025-02-01,936188831.0
2025-03-01,1005977819.0
2025-04-01,1015823657.0
2025-05-01,1115280820.0
2025-06-01,1160035293.0
2025-07-01,1240303086.0
2025-08-01,1219490904.0
