Tarih,TP_DYVD_D11
2016-02-01,9065265.0
2016-03-01,9127729.0
2016-04-01,9027083.0
2016-05-01,9417409.0
2016-06-01,10062162.0
2016-07-01,9852804.0
2016-08-01,9715783.0
2016-09-01,9832276.0
2016-10-01,10070359.0
2016-11-01,10827155.0
2016-12-01,10759037.0
2017-01-01,13762191.0
2017-02-01,13330901.0
2017-03-01,13749980.0
2017-04-01,13652523.0
2017-05-01,14532755.0
2017-06-01,14410478.0
2017-07-01,15297731.0
2017-08-01,14399724.0
2017-09-01,14669603.0
2017-10-01,14990636.0
2017-11-01,16043317.0
2017-12-01,15277403.0
2018-01-01,15863225.0
2018-02-01,16357080.0
2018-03-01,17947469.0
2018-04-01,17830879.0
2018-05-01,20507427.0
2018-06-01,20505294.0
2018-07-01,21916736.0
2018-08-01,28725063.0
2018-09-01,26358391.0
2018-10-01,24191130.0
2018-11-01,21857150.0
2018-12-01,22728628.0
2019-01-01,23187512.0
2019-02-01,24196599.0
2019-03-01,27586135.0
2019-04-01,28683050.0
2019-05-01,29316125.0
2019-06-01,29719373.0
2019-07-01,29498984.0
2019-08-01,30997527.0
2019-09-01,30666876.0
2019-10-01,30515893.0
2019-11-01,30751355.0
2019-12-01,32730562.0
2020-01-01,33321536.0
2020-02-01,35925059.0
2020-03-01,37799101.0
2020-04-01,40419282.0
2020-05-01,40531553.0
2020-06-01,42805713.0
2020-07-01,45746058.0
2020-08-01,49449193.0
2020-09-01,51582493.0
2020-10-01,54614394.0
2020-11-01,51029888.0
2020-12-01,50751134.0
2021-01-01,48519348.0
2021-02-01,49096552.0
2021-03-01,56194682.0
2021-04-01,56199856.0
2021-05-01,60432426.0
2021-06-01,63383044.0
2021-07-01,65212779.0
2021-08-01,64139692.0
2021-09-01,67922271.0
2021-10-01,72426903.0
2021-11-01,98143075.0
2021-12-01,101003407.0
2022-01-01,104882497.0
2022-02-01,107278358.0
2022-03-01,120748919.0
2022-04-01,118508649.0
2022-05-01,136170144.0
2022-06-01,147166601.0
2022-07-01,172547569.0
2022-08-01,181117813.0
2022-09-01,197907609.0
2022-10-01,216151353.0
2022-11-01,231741100.0
2022-12-01,237971633.0
2023-01-01,258448403.0
2023-02-01,253312409.0
2023-03-01,274056379.0
2023-04-01,276054052.0
2023-05-01,287637927.0
2023-06-01,359865383.0
2023-07-01,384203674.0
2023-08-01,375436364.0
2023-09-01,377911486.0
2023-10-01,390936223.0
2023-11-01,398269359.0
2023-12-01,408592385.0
2024-01-01,416595499.0
2024-02-01,424328354.0
2024-03-01,434435802.0
2024-04-01,425456078.0
2024-05-01,422239421.0
2024-06-01,438528229.0
2024-07-01,441013513.0
2024-08-01,459989829.0
2024-09-01,455142211.0
2024-10-01,449932600.0
2024-11-01,436248060.0
2024-12-01,458050426.0
2025-01-01,455598441.0
2025-02-01,459720757.0
2025-03-01,494862324.0
2025-04-01,528000363.0
2025-05-01,542451782.0
2025-06-01,563219281.0
2025-07-01,566171850.0
2025-08-01,567420963.0
