Tarih,TP_DYVD_D13
2016-02-01,12164416.0
2016-03-01,12170274.0
2016-04-01,12144645.0
2016-05-01,12583230.0
2016-06-01,12359190.0
2016-07-01,12831086.0
2016-08-01,13041388.0
2016-09-01,13335071.0
2016-10-01,13425709.0
2016-11-01,14464185.0
2016-12-01,14728006.0
2017-01-01,22792822.0
2017-02-01,21418683.0
2017-03-01,21663029.0
2017-04-01,21468618.0
2017-05-01,21917865.0
2017-06-01,22135142.0
2017-07-01,22993241.0
2017-08-01,23418058.0
2017-09-01,23887720.0
2017-10-01,25197661.0
2017-11-01,26442739.0
2017-12-01,25719028.0
2018-01-01,26489332.0
2018-02-01,26355267.0
2018-03-01,27423669.0
2018-04-01,27508432.0
2018-05-01,29740385.0
2018-06-01,29812601.0
2018-07-01,32456383.0
2018-08-01,41474208.0
2018-09-01,38723984.0
2018-10-01,35531197.0
2018-11-01,33962186.0
2018-12-01,34573628.0
2019-01-01,33907752.0
2019-02-01,34191058.0
2019-03-01,35538972.0
2019-04-01,36910519.0
2019-05-01,36407437.0
2019-06-01,36631206.0
2019-07-01,35555117.0
2019-08-01,37509705.0
2019-09-01,35577142.0
2019-10-01,36017931.0
2019-11-01,35394756.0
2019-12-01,37509132.0
2020-01-01,37202337.0
2020-02-01,38403018.0
2020-03-01,40349310.0
2020-04-01,42250146.0
2020-05-01,41568959.0
2020-06-01,41926858.0
2020-07-01,43771091.0
2020-08-01,46370103.0
2020-09-01,46884067.0
2020-10-01,48891713.0
2020-11-01,43642412.0
2020-12-01,40049428.0
2021-01-01,39311913.0
2021-02-01,39756103.0
2021-03-01,43081018.0
2021-04-01,43943498.0
2021-05-01,45158606.0
2021-06-01,45445322.0
2021-07-01,42777494.0
2021-08-01,40686350.0
2021-09-01,40966699.0
2021-10-01,43288959.0
2021-11-01,56367248.0
2021-12-01,56558885.0
2022-01-01,56125614.0
2022-02-01,57968430.0
2022-03-01,60588703.0
2022-04-01,58929165.0
2022-05-01,64629156.0
2022-06-01,64610270.0
2022-07-01,69110144.0
2022-08-01,71003654.0
2022-09-01,72400375.0
2022-10-01,73914319.0
2022-11-01,79485601.0
2022-12-01,80931747.0
2023-01-01,82254270.0
2023-02-01,80554425.0
2023-03-01,87944481.0
2023-04-01,88540523.0
2023-05-01,92672120.0
2023-06-01,111044353.0
2023-07-01,116629998.0
2023-08-01,117052715.0
2023-09-01,117067075.0
2023-10-01,120564098.0
2023-11-01,125463872.0
2023-12-01,131434142.0
2024-01-01,135847581.0
2024-02-01,140164578.0
2024-03-01,153101217.0
2024-04-01,156577046.0
2024-05-01,167311410.0
2024-06-01,169082859.0
2024-07-01,169627441.0
2024-08-01,170835579.0
2024-09-01,166973997.0
2024-10-01,160914337.0
2024-11-01,156626921.0
2024-12-01,153405558.0
2025-01-01,147939061.0
2025-02-01,144251374.0
2025-03-01,142714175.0
2025-04-01,140276146.0
2025-05-01,135566705.0
2025-06-01,135741206.0
2025-07-01,132368479.0
2025-08-01,129978059.0
