Tarih,TP_DYVD_D14
2016-02-01,45102396.0
2016-03-01,43329119.0
2016-04-01,43424897.0
2016-05-01,45104876.0
2016-06-01,45516801.0
2016-07-01,47812581.0
2016-08-01,47952921.0
2016-09-01,48828159.0
2016-10-01,50888035.0
2016-11-01,55207027.0
2016-12-01,58693580.0
2017-01-01,63742094.0
2017-02-01,60230712.0
2017-03-01,60282448.0
2017-04-01,58894517.0
2017-05-01,58343990.0
2017-06-01,58450660.0
2017-07-01,58795696.0
2017-08-01,56864313.0
2017-09-01,58114041.0
2017-10-01,61815214.0
2017-11-01,63831112.0
2017-12-01,66416209.0
2018-01-01,66343030.0
2018-02-01,66757963.0
2018-03-01,69598543.0
2018-04-01,69534294.0
2018-05-01,75018889.0
2018-06-01,76974200.0
2018-07-01,83798285.0
2018-08-01,109509250.0
2018-09-01,99456723.0
2018-10-01,91363275.0
2018-11-01,84703429.0
2018-12-01,88318836.0
2019-01-01,87364179.0
2019-02-01,91959542.0
2019-03-01,96944914.0
2019-04-01,101795131.0
2019-05-01,101515805.0
2019-06-01,98227616.0
2019-07-01,94281232.0
2019-08-01,97341594.0
2019-09-01,93986585.0
2019-10-01,93988379.0
2019-11-01,92397520.0
2019-12-01,96088544.0
2020-01-01,94796483.0
2020-02-01,97394119.0
2020-03-01,102678963.0
2020-04-01,107627247.0
2020-05-01,104089415.0
2020-06-01,103433126.0
2020-07-01,103506942.0
2020-08-01,107987709.0
2020-09-01,114082539.0
2020-10-01,121167266.0
2020-11-01,113425098.0
2020-12-01,108549871.0
2021-01-01,106236294.0
2021-02-01,109477985.0
2021-03-01,121474575.0
2021-04-01,119025002.0
2021-05-01,122306239.0
2021-06-01,123017923.0
2021-07-01,118265854.0
2021-08-01,114897344.0
2021-09-01,122123552.0
2021-10-01,129013005.0
2021-11-01,171522902.0
2021-12-01,181509998.0
2022-01-01,184924253.0
2022-02-01,189412816.0
2022-03-01,198437021.0
2022-04-01,197893454.0
2022-05-01,217013743.0
2022-06-01,219387511.0
2022-07-01,235542902.0
2022-08-01,239301694.0
2022-09-01,241865952.0
2022-10-01,232085735.0
2022-11-01,233655020.0
2022-12-01,237849585.0
2023-01-01,239882011.0
2023-02-01,238865898.0
2023-03-01,244369308.0
2023-04-01,246815199.0
2023-05-01,263708503.0
2023-06-01,327885672.0
2023-07-01,331565840.0
2023-08-01,324710606.0
2023-09-01,351724301.0
2023-10-01,370744035.0
2023-11-01,387130621.0
2023-12-01,401364247.0
2024-01-01,410405076.0
2024-02-01,420429608.0
2024-03-01,428870734.0
2024-04-01,418745883.0
2024-05-01,424076058.0
2024-06-01,428566027.0
2024-07-01,432968938.0
2024-08-01,442748853.0
2024-09-01,464315664.0
2024-10-01,462850057.0
2024-11-01,457857729.0
2024-12-01,466812700.0
2025-01-01,471100002.0
2025-02-01,484569458.0
2025-03-01,505219855.0
2025-04-01,516811444.0
2025-05-01,525614634.0
2025-06-01,553078900.0
2025-07-01,562091030.0
2025-08-01,569137085.0
