Tarih,TP_KKHARTUT_KT3,TP_KKHARTUT_KT3
2019-01-18,2019-3,472441.0
2019-01-25,2019-4,452690.0
2019-02-01,2019-5,535186.0
2019-02-08,2019-6,468446.0
2019-02-15,2019-7,464783.0
2019-02-22,2019-8,479601.0
2019-03-01,2019-9,563732.0
2019-03-08,2019-10,510050.0
2019-03-15,2019-11,528374.0
2019-03-22,2019-12,564634.0
2019-03-29,2019-13,651161.0
2019-04-05,2019-14,548852.0
2019-04-12,2019-15,491383.0
2019-04-19,2019-16,577590.0
2019-04-26,2019-17,554993.0
2019-05-03,2019-18,670954.0
2019-05-10,2019-19,505827.0
2019-05-17,2019-20,509264.0
2019-05-24,2019-21,599036.0
2019-05-31,2019-22,756850.0
2019-06-07,2019-23,277773.0
2019-06-14,2019-24,614016.0
2019-06-21,2019-25,670280.0
2019-06-28,2019-26,741557.0
2019-07-05,2019-27,660488.0
2019-07-12,2019-28,612442.0
2019-07-19,2019-29,568090.0
2019-07-26,2019-30,608087.0
2019-08-02,2019-31,690487.0
2019-08-09,2019-32,653839.0
2019-08-16,2019-33,277239.0
2019-08-23,2019-34,594527.0
2019-08-30,2019-35,661419.0
2019-09-06,2019-36,592138.0
2019-09-13,2019-37,602863.0
2019-09-20,2019-38,526830.0
2019-09-27,2019-39,634789.0
2019-10-04,2019-40,643261.0
2019-10-11,2019-41,558924.0
2019-10-18,2019-42,531887.0
2019-10-25,2019-43,638777.0
2019-11-01,2019-44,669882.0
2019-11-08,2019-45,621295.0
2019-11-15,2019-46,660905.0
2019-11-22,2019-47,653194.0
2019-11-29,2019-48,725686.0
2019-12-06,2019-49,730288.0
2019-12-13,2019-50,665128.0
2019-12-20,2019-51,754878.0
2019-12-27,2019-52,733553.0
2020-01-03,2020-1,675090.0
2020-01-10,2020-2,572948.0
2020-01-17,2020-3,587512.0
2020-01-24,2020-4,571112.0
2020-01-31,2020-5,656406.0
2020-02-07,2020-6,570338.0
2020-02-14,2020-7,583211.0
2020-02-21,2020-8,638949.0
2020-02-28,2020-9,737541.0
2020-03-06,2020-10,697495.0
2020-03-13,2020-11,713244.0
2020-03-20,2020-12,655679.0
2020-03-27,2020-13,498592.0
2020-04-03,2020-14,528622.0
2020-04-10,2020-15,450531.0
2020-04-17,2020-16,501704.0
2020-04-24,2020-17,364602.0
2020-05-01,2020-18,583265.0
2020-05-08,2020-19,592494.0
2020-05-15,2020-20,665265.0
2020-05-22,2020-21,585137.0
2020-05-29,2020-22,554184.0
2020-06-05,2020-23,814800.0
2020-06-12,2020-24,869824.0
2020-06-19,2020-25,906202.0
2020-06-26,2020-26,818669.0
2020-07-03,2020-27,872779.0
2020-07-10,2020-28,868306.0
2020-07-17,2020-29,894950.0
2020-07-24,2020-30,916302.0
2020-07-31,2020-31,847195.0
2020-08-07,2020-32,629685.0
2020-08-14,2020-33,903141.0
2020-08-21,2020-34,913088.0
2020-08-28,2020-35,879986.0
2020-09-04,2020-36,918653.0
2020-09-11,2020-37,852994.0
2020-09-18,2020-38,880234.0
2020-09-25,2020-39,885448.0
2020-10-02,2020-40,1018534.0
2020-10-09,2020-41,863973.0
2020-10-16,2020-42,898615.0
2020-10-23,2020-43,871371.0
2020-10-30,2020-44,951943.0
2020-11-06,2020-45,957131.0
2020-11-13,2020-46,933744.0
2020-11-20,2020-47,931310.0
2020-11-27,2020-48,969599.0
2020-12-04,2020-49,1003936.0
2020-12-11,2020-50,819131.0
2020-12-18,2020-51,841931.0
2020-12-25,2020-52,980875.0
2021-01-01,2021-1,1009930.0
2021-01-08,2021-2,699998.0
2021-01-15,2021-3,790012.0
2021-01-22,2021-4,810918.0
2021-01-29,2021-5,940759.0
2021-02-05,2021-6,808720.0
2021-02-12,2021-7,818796.0
2021-02-19,2021-8,755059.0
2021-02-26,2021-9,1019244.0
2021-03-05,2021-10,954446.0
2021-03-12,2021-11,983359.0
2021-03-19,2021-12,977179.0
2021-03-26,2021-13,987430.0
2021-04-02,2021-14,1144708.0
2021-04-09,2021-15,917318.0
2021-04-16,2021-16,930594.0
2021-04-23,2021-17,820968.0
2021-04-30,2021-18,1101630.0
2021-05-07,2021-19,457426.0
2021-05-14,2021-20,371669.0
2021-05-21,2021-21,1185819.0
2021-05-28,2021-22,1337959.0
2021-06-04,2021-23,1322578.0
2021-06-11,2021-24,1256595.0
2021-06-18,2021-25,1255132.0
2021-06-25,2021-26,1223069.0
2021-07-02,2021-27,1548191.0
2021-07-09,2021-28,1294572.0
2021-07-16,2021-29,1394064.0
2021-07-23,2021-30,633394.0
2021-07-30,2021-31,1447443.0
2021-08-06,2021-32,1321790.0
2021-08-13,2021-33,1266195.0
2021-08-20,2021-34,1262357.0
2021-08-27,2021-35,1297603.0
2021-09-03,2021-36,1330296.0
2021-09-10,2021-37,1256897.0
2021-09-17,2021-38,1307148.0
2021-09-24,2021-39,1217762.0
2021-10-01,2021-40,1492294.0
2021-10-08,2021-41,1270029.0
2021-10-15,2021-42,1323346.0
2021-10-22,2021-43,1308946.0
2021-10-29,2021-44,1421325.0
2021-11-05,2021-45,1399859.0
2021-11-12,2021-46,1443327.0
2021-11-19,2021-47,1525064.0
2021-11-26,2021-48,1526397.0
2021-12-03,2021-49,1759972.0
2021-12-10,2021-50,1577372.0
2021-12-17,2021-51,1736222.0
2021-12-24,2021-52,1712067.0
2021-12-31,2021-53,1926278.0
2022-01-07,2022-1,1240114.0
2022-01-14,2022-2,1326983.0
2022-01-21,2022-3,1386904.0
2022-01-28,2022-4,1367557.0
2022-02-04,2022-5,1525751.0
2022-02-11,2022-6,1406265.0
2022-02-18,2022-7,1469622.0
2022-02-25,2022-8,1566881.0
2022-03-04,2022-9,1823686.0
2022-03-11,2022-10,1587383.0
2022-03-18,2022-11,1598685.0
2022-03-25,2022-12,1672834.0
2022-04-01,2022-13,2130553.0
2022-04-08,2022-14,1860224.0
2022-04-15,2022-15,1942850.0
2022-04-22,2022-16,2011521.0
2022-04-29,2022-17,2489769.0
2022-05-06,2022-18,1215340.0
2022-05-13,2022-19,2214358.0
2022-05-20,2022-20,2279036.0
2022-05-27,2022-21,2484860.0
2022-06-03,2022-22,2571473.0
2022-06-10,2022-23,2364789.0
2022-06-17,2022-24,2440081.0
2022-06-24,2022-25,2348784.0
2022-07-01,2022-26,3007960.0
2022-07-08,2022-27,2736807.0
2022-07-15,2022-28,997229.0
2022-07-22,2022-29,2402485.0
2022-07-29,2022-30,2807464.0
2022-08-05,2022-31,2565661.0
2022-08-12,2022-32,2498239.0
2022-08-19,2022-33,2486510.0
2022-08-26,2022-34,2561921.0
2022-09-02,2022-35,2905427.0
2022-09-09,2022-36,2570323.0
2022-09-16,2022-37,2593281.0
2022-09-23,2022-38,2563690.0
2022-09-30,2022-39,3146855.0
2022-10-07,2022-40,2756794.0
2022-10-14,2022-41,2730528.0
2022-10-21,2022-42,2800905.0
2022-10-28,2022-43,3009341.0
2022-11-04,2022-44,3127449.0
2022-11-11,2022-45,2988433.0
2022-11-18,2022-46,3006826.0
2022-11-25,2022-47,2937921.0
2022-12-02,2022-48,3865164.0
2022-12-09,2022-49,3285278.0
2022-12-16,2022-50,3382994.0
2022-12-23,2022-51,3540256.0
2022-12-30,2022-52,4742539.0
2023-01-06,2023-1,3150583.0
2023-01-13,2023-2,3059395.0
2023-01-20,2023-3,3252240.0
2023-01-27,2023-4,3472849.0
2023-02-03,2023-5,3879928.0
2023-02-10,2023-6,2742379.0
2023-02-17,2023-7,3174657.0
2023-02-24,2023-8,3693797.0
2023-03-03,2023-9,4386177.0
2023-03-10,2023-10,3859499.0
2023-03-17,2023-11,3984997.0
2023-03-24,2023-12,4465707.0
2023-03-31,2023-13,5401627.0
2023-04-07,2023-14,4703899.0
2023-04-14,2023-15,5249005.0
2023-04-21,2023-16,5159452.0
2023-04-28,2023-17,5383200.0
2023-05-05,2023-18,5859400.0
2023-05-12,2023-19,6091162.0
2023-05-19,2023-20,5466803.0
2023-05-26,2023-21,5743012.0
2023-06-02,2023-22,6189945.0
2023-06-09,2023-23,6361676.0
2023-06-16,2023-24,6363644.0
2023-06-23,2023-25,6924811.0
2023-06-30,2023-26,3991096.0
2023-07-07,2023-27,5923706.0
2023-07-14,2023-28,6532114.0
2023-07-21,2023-29,6949440.0
2023-07-28,2023-30,6816889.0
2023-08-04,2023-31,7218995.0
2023-08-11,2023-32,6508374.0
2023-08-18,2023-33,6465079.0
2023-08-25,2023-34,6642485.0
2023-09-01,2023-35,7088511.0
2023-09-08,2023-36,6393918.0
2023-09-15,2023-37,6562943.0
2023-09-22,2023-38,6898924.0
2023-09-29,2023-39,7143344.0
2023-10-06,2023-40,7064882.0
2023-10-13,2023-41,6701747.0
2023-10-20,2023-42,6740644.0
2023-10-27,2023-43,6972838.0
2023-11-03,2023-44,7488294.0
2023-11-10,2023-45,6949710.0
2023-11-17,2023-46,7002898.0
2023-11-24,2023-47,7446637.0
2023-12-01,2023-48,8959361.0
2023-12-08,2023-49,7815550.0
2023-12-15,2023-50,8166803.0
2023-12-22,2023-51,8813399.0
2023-12-29,2023-52,11802381.0
2024-01-05,2024-1,7319654.0
2024-01-12,2024-2,7290491.0
2024-01-19,2024-3,7715955.0
2024-01-26,2024-4,7787903.0
2024-02-02,2024-5,9168719.0
2024-02-09,2024-6,8257923.0
2024-02-16,2024-7,8645894.0
2024-02-23,2024-8,8995301.0
2024-03-01,2024-9,11716800.0
2024-03-08,2024-10,10390330.0
2024-03-15,2024-11,10221345.0
2024-03-22,2024-12,10771013.0
2024-03-29,2024-13,13214485.0
2024-04-05,2024-14,12464219.0
2024-04-12,2024-15,7159623.0
2024-04-19,2024-16,10692173.0
2024-04-26,2024-17,11524759.0
2024-05-03,2024-18,12314120.0
2024-05-10,2024-19,10985845.0
2024-05-17,2024-20,10973410.0
2024-05-24,2024-21,10691488.0
2024-05-31,2024-22,13022507.0
2024-06-07,2024-23,12221150.0
2024-06-14,2024-24,13725657.0
2024-06-21,2024-25,5437117.0
2024-06-28,2024-26,14375975.0
2024-07-05,2024-27,13527189.0
2024-07-12,2024-28,12200627.0
2024-07-19,2024-29,11776936.0
2024-07-26,2024-30,12310280.0
2024-08-02,2024-31,14254990.0
2024-08-09,2024-32,12060919.0
2024-08-16,2024-33,12104314.0
2024-08-23,2024-34,12146155.0
2024-08-30,2024-35,13204856.0
2024-09-06,2024-36,13093916.0
2024-09-13,2024-37,12451414.0
2024-09-20,2024-38,12520686.0
2024-09-27,2024-39,12765151.0
2024-10-04,2024-40,13622642.0
2024-10-11,2024-41,12763727.0
2024-10-18,2024-42,13222328.0
2024-10-25,2024-43,12588240.0
2024-11-01,2024-44,13356054.0
2024-11-08,2024-45,13194431.0
2024-11-15,2024-46,13347261.0
2024-11-22,2024-47,13256205.0
2024-11-29,2024-48,15238005.0
2024-12-06,2024-49,14482308.0
2024-12-13,2024-50,14544975.0
2024-12-20,2024-51,13899350.0
2024-12-27,2024-52,14955143.0
2025-01-03,2025-1,14412890.0
2025-01-10,2025-2,12817366.0
2025-01-17,2025-3,12350454.0
2025-01-24,2025-4,11144455.0
2025-01-31,2025-5,13752534.0
2025-02-07,2025-6,12508212.0
2025-02-14,2025-7,12864560.0
2025-02-21,2025-8,12730952.0
2025-02-28,2025-9,14091171.0
2025-03-07,2025-10,14203604.0
2025-03-14,2025-11,14574371.0
2025-03-21,2025-12,15046816.0
2025-03-28,2025-13,17494765.0
2025-04-04,2025-14,10327219.0
2025-04-11,2025-15,15726379.0
2025-04-18,2025-16,16306235.0
2025-04-25,2025-17,15283908.0
2025-05-02,2025-18,17953156.0
2025-05-09,2025-19,17193260.0
2025-05-16,2025-20,16749730.0
2025-05-23,2025-21,15524757.0
2025-05-30,2025-22,19252998.0
2025-06-06,2025-23,16935872.0
2025-06-13,2025-24,12620581.0
2025-06-20,2025-25,18168929.0
2025-06-27,2025-26,19288981.0
2025-07-04,2025-27,20653002.0
2025-07-11,2025-28,20077429.0
2025-07-18,2025-29,18443904.0
2025-07-25,2025-30,18391126.0
2025-08-01,2025-31,21649164.0
2025-08-08,2025-32,18824736.0
2025-08-15,2025-33,17642585.0
2025-08-22,2025-34,18532658.0
2025-08-29,2025-35,20282001.0
2025-09-05,2025-36,19311049.0
2025-09-12,2025-37,18767612.0
2025-09-19,2025-38,18568471.0
2025-09-26,2025-39,19134825.0
2025-10-03,2025-40,21773703.0
2025-10-10,2025-41,19343010.0
