Tarih,TP_KKHARTUT_KT6,TP_KKHARTUT_KT6
2019-01-18,2019-3,26278.0
2019-01-25,2019-4,25311.0
2019-02-01,2019-5,27850.0
2019-02-08,2019-6,25718.0
2019-02-15,2019-7,27439.0
2019-02-22,2019-8,27762.0
2019-03-01,2019-9,35473.0
2019-03-08,2019-10,28737.0
2019-03-15,2019-11,31509.0
2019-03-22,2019-12,31106.0
2019-03-29,2019-13,30262.0
2019-04-05,2019-14,30684.0
2019-04-12,2019-15,25619.0
2019-04-19,2019-16,33860.0
2019-04-26,2019-17,30303.0
2019-05-03,2019-18,34422.0
2019-05-10,2019-19,27740.0
2019-05-17,2019-20,18479.0
2019-05-24,2019-21,32067.0
2019-05-31,2019-22,33307.0
2019-06-07,2019-23,16082.0
2019-06-14,2019-24,37994.0
2019-06-21,2019-25,39885.0
2019-06-28,2019-26,32700.0
2019-07-05,2019-27,36403.0
2019-07-12,2019-28,34442.0
2019-07-19,2019-29,31198.0
2019-07-26,2019-30,34587.0
2019-08-02,2019-31,50177.0
2019-08-09,2019-32,35616.0
2019-08-16,2019-33,26596.0
2019-08-23,2019-34,30980.0
2019-08-30,2019-35,28209.0
2019-09-06,2019-36,32944.0
2019-09-13,2019-37,31965.0
2019-09-20,2019-38,31976.0
2019-09-27,2019-39,30383.0
2019-10-04,2019-40,35783.0
2019-10-11,2019-41,30461.0
2019-10-18,2019-42,18124.0
2019-10-25,2019-43,34539.0
2019-11-01,2019-44,29496.0
2019-11-08,2019-45,28218.0
2019-11-15,2019-46,31588.0
2019-11-22,2019-47,33359.0
2019-11-29,2019-48,28686.0
2019-12-06,2019-49,29464.0
2019-12-13,2019-50,28582.0
2019-12-20,2019-51,37910.0
2019-12-27,2019-52,30184.0
2020-01-03,2020-1,30947.0
2020-01-10,2020-2,29960.0
2020-01-17,2020-3,38794.0
2020-01-24,2020-4,34603.0
2020-01-31,2020-5,30959.0
2020-02-07,2020-6,33048.0
2020-02-14,2020-7,28962.0
2020-02-21,2020-8,39566.0
2020-02-28,2020-9,30474.0
2020-03-06,2020-10,43684.0
2020-03-13,2020-11,35773.0
2020-03-20,2020-12,47190.0
2020-03-27,2020-13,30100.0
2020-04-03,2020-14,34506.0
2020-04-10,2020-15,34307.0
2020-04-17,2020-16,40794.0
2020-04-24,2020-17,29044.0
2020-05-01,2020-18,33081.0
2020-05-08,2020-19,39623.0
2020-05-15,2020-20,39508.0
2020-05-22,2020-21,37884.0
2020-05-29,2020-22,29769.0
2020-06-05,2020-23,42832.0
2020-06-12,2020-24,43737.0
2020-06-19,2020-25,42888.0
2020-06-26,2020-26,44414.0
2020-07-03,2020-27,49505.0
2020-07-10,2020-28,40645.0
2020-07-17,2020-29,41411.0
2020-07-24,2020-30,42979.0
2020-07-31,2020-31,42998.0
2020-08-07,2020-32,39837.0
2020-08-14,2020-33,35884.0
2020-08-21,2020-34,41623.0
2020-08-28,2020-35,31584.0
2020-09-04,2020-36,40145.0
2020-09-11,2020-37,36309.0
2020-09-18,2020-38,37585.0
2020-09-25,2020-39,38272.0
2020-10-02,2020-40,41523.0
2020-10-09,2020-41,33579.0
2020-10-16,2020-42,40120.0
2020-10-23,2020-43,36740.0
2020-10-30,2020-44,28298.0
2020-11-06,2020-45,44790.0
2020-11-13,2020-46,35831.0
2020-11-20,2020-47,43025.0
2020-11-27,2020-48,33279.0
2020-12-04,2020-49,38575.0
2020-12-11,2020-50,33891.0
2020-12-18,2020-51,39428.0
2020-12-25,2020-52,34281.0
2021-01-01,2021-1,35068.0
2021-01-08,2021-2,30630.0
2021-01-15,2021-3,34153.0
2021-01-22,2021-4,38927.0
2021-01-29,2021-5,33041.0
2021-02-05,2021-6,33791.0
2021-02-12,2021-7,33632.0
2021-02-19,2021-8,32610.0
2021-02-26,2021-9,33501.0
2021-03-05,2021-10,40229.0
2021-03-12,2021-11,37527.0
2021-03-19,2021-12,38116.0
2021-03-26,2021-13,39023.0
2021-04-02,2021-14,42700.0
2021-04-09,2021-15,32880.0
2021-04-16,2021-16,42898.0
2021-04-23,2021-17,40424.0
2021-04-30,2021-18,38268.0
2021-05-07,2021-19,35145.0
2021-05-14,2021-20,31877.0
2021-05-21,2021-21,41915.0
2021-05-28,2021-22,37329.0
2021-06-04,2021-23,44962.0
2021-06-11,2021-24,44901.0
2021-06-18,2021-25,48975.0
2021-06-25,2021-26,48207.0
2021-07-02,2021-27,51657.0
2021-07-09,2021-28,42175.0
2021-07-16,2021-29,56801.0
2021-07-23,2021-30,42950.0
2021-07-30,2021-31,55442.0
2021-08-06,2021-32,62098.0
2021-08-13,2021-33,59687.0
2021-08-20,2021-34,58508.0
2021-08-27,2021-35,50812.0
2021-09-03,2021-36,55958.0
2021-09-10,2021-37,56335.0
2021-09-17,2021-38,57738.0
2021-09-24,2021-39,55207.0
2021-10-01,2021-40,61513.0
2021-10-08,2021-41,54348.0
2021-10-15,2021-42,62390.0
2021-10-22,2021-43,69025.0
2021-10-29,2021-44,53583.0
2021-11-05,2021-45,59548.0
2021-11-12,2021-46,56707.0
2021-11-19,2021-47,58264.0
2021-11-26,2021-48,67936.0
2021-12-03,2021-49,63388.0
2021-12-10,2021-50,69318.0
2021-12-17,2021-51,72591.0
2021-12-24,2021-52,73766.0
2021-12-31,2021-53,59260.0
2022-01-07,2022-1,59050.0
2022-01-14,2022-2,62029.0
2022-01-21,2022-3,63574.0
2022-01-28,2022-4,65751.0
2022-02-04,2022-5,60006.0
2022-02-11,2022-6,60324.0
2022-02-18,2022-7,66990.0
2022-02-25,2022-8,70191.0
2022-03-04,2022-9,83552.0
2022-03-11,2022-10,78686.0
2022-03-18,2022-11,70869.0
2022-03-25,2022-12,79102.0
2022-04-01,2022-13,83161.0
2022-04-08,2022-14,75297.0
2022-04-15,2022-15,81669.0
2022-04-22,2022-16,98094.0
2022-04-29,2022-17,78974.0
2022-05-06,2022-18,68099.0
2022-05-13,2022-19,95479.0
2022-05-20,2022-20,94887.0
2022-05-27,2022-21,87964.0
2022-06-03,2022-22,109534.0
2022-06-10,2022-23,97581.0
2022-06-17,2022-24,106918.0
2022-06-24,2022-25,99265.0
2022-07-01,2022-26,105462.0
2022-07-08,2022-27,109484.0
2022-07-15,2022-28,62839.0
2022-07-22,2022-29,107215.0
2022-07-29,2022-30,94107.0
2022-08-05,2022-31,108454.0
2022-08-12,2022-32,123948.0
2022-08-19,2022-33,134858.0
2022-08-26,2022-34,118051.0
2022-09-02,2022-35,114207.0
2022-09-09,2022-36,110776.0
2022-09-16,2022-37,123237.0
2022-09-23,2022-38,122184.0
2022-09-30,2022-39,120990.0
2022-10-07,2022-40,126817.0
2022-10-14,2022-41,105494.0
2022-10-21,2022-42,109037.0
2022-10-28,2022-43,91655.0
2022-11-04,2022-44,104701.0
2022-11-11,2022-45,106196.0
2022-11-18,2022-46,111564.0
2022-11-25,2022-47,117902.0
2022-12-02,2022-48,110358.0
2022-12-09,2022-49,97773.0
2022-12-16,2022-50,140281.0
2022-12-23,2022-51,121643.0
2022-12-30,2022-52,115707.0
2023-01-06,2023-1,120693.0
2023-01-13,2023-2,121738.0
2023-01-20,2023-3,142584.0
2023-01-27,2023-4,117437.0
2023-02-03,2023-5,141761.0
2023-02-10,2023-6,100934.0
2023-02-17,2023-7,113729.0
2023-02-24,2023-8,123286.0
2023-03-03,2023-9,136074.0
2023-03-10,2023-10,113338.0
2023-03-17,2023-11,131455.0
2023-03-24,2023-12,117737.0
2023-03-31,2023-13,119866.0
2023-04-07,2023-14,130228.0
2023-04-14,2023-15,134699.0
2023-04-21,2023-16,163096.0
2023-04-28,2023-17,121430.0
2023-05-05,2023-18,158035.0
2023-05-12,2023-19,173238.0
2023-05-19,2023-20,185683.0
2023-05-26,2023-21,160621.0
2023-06-02,2023-22,147375.0
2023-06-09,2023-23,161573.0
2023-06-16,2023-24,180337.0
2023-06-23,2023-25,183081.0
2023-06-30,2023-26,114806.0
2023-07-07,2023-27,155186.0
2023-07-14,2023-28,164271.0
2023-07-21,2023-29,187271.0
2023-07-28,2023-30,148188.0
2023-08-04,2023-31,152170.0
2023-08-11,2023-32,156542.0
2023-08-18,2023-33,177122.0
2023-08-25,2023-34,156849.0
2023-09-01,2023-35,135554.0
2023-09-08,2023-36,157932.0
2023-09-15,2023-37,189138.0
2023-09-22,2023-38,205226.0
2023-09-29,2023-39,213703.0
2023-10-06,2023-40,228214.0
2023-10-13,2023-41,264431.0
2023-10-20,2023-42,273606.0
2023-10-27,2023-43,319840.0
2023-11-03,2023-44,451848.0
2023-11-10,2023-45,558802.0
2023-11-17,2023-46,718447.0
2023-11-24,2023-47,604843.0
2023-12-01,2023-48,685309.0
2023-12-08,2023-49,638894.0
2023-12-15,2023-50,616060.0
2023-12-22,2023-51,681867.0
2023-12-29,2023-52,1277314.0
2024-01-05,2024-1,924641.0
2024-01-12,2024-2,853821.0
2024-01-19,2024-3,765679.0
2024-01-26,2024-4,575674.0
2024-02-02,2024-5,302954.0
2024-02-09,2024-6,310268.0
2024-02-16,2024-7,369767.0
2024-02-23,2024-8,320574.0
2024-03-01,2024-9,335408.0
2024-03-08,2024-10,317178.0
2024-03-15,2024-11,350742.0
2024-03-22,2024-12,351074.0
2024-03-29,2024-13,373621.0
2024-04-05,2024-14,333905.0
2024-04-12,2024-15,255139.0
2024-04-19,2024-16,301488.0
2024-04-26,2024-17,341659.0
2024-05-03,2024-18,395459.0
2024-05-10,2024-19,376503.0
2024-05-17,2024-20,370842.0
2024-05-24,2024-21,406234.0
2024-05-31,2024-22,370888.0
2024-06-07,2024-23,414678.0
2024-06-14,2024-24,386311.0
2024-06-21,2024-25,278973.0
2024-06-28,2024-26,429338.0
2024-07-05,2024-27,447938.0
2024-07-12,2024-28,396161.0
2024-07-19,2024-29,332671.0
2024-07-26,2024-30,405684.0
2024-08-02,2024-31,379608.0
2024-08-09,2024-32,335659.0
2024-08-16,2024-33,392407.0
2024-08-23,2024-34,367126.0
2024-08-30,2024-35,363412.0
2024-09-06,2024-36,344202.0
2024-09-13,2024-37,415010.0
2024-09-20,2024-38,397636.0
2024-09-27,2024-39,365548.0
2024-10-04,2024-40,418177.0
2024-10-11,2024-41,373599.0
2024-10-18,2024-42,382272.0
2024-10-25,2024-43,370363.0
2024-11-01,2024-44,338518.0
2024-11-08,2024-45,388502.0
2024-11-15,2024-46,367389.0
2024-11-22,2024-47,380938.0
2024-11-29,2024-48,394930.0
2024-12-06,2024-49,466855.0
2024-12-13,2024-50,446905.0
2024-12-20,2024-51,446659.0
2024-12-27,2024-52,459131.0
2025-01-03,2025-1,443573.0
2025-01-10,2025-2,404700.0
2025-01-17,2025-3,401354.0
2025-01-24,2025-4,427139.0
2025-01-31,2025-5,426129.0
2025-02-07,2025-6,433756.0
2025-02-14,2025-7,405205.0
2025-02-21,2025-8,409588.0
2025-02-28,2025-9,433643.0
2025-03-07,2025-10,480453.0
2025-03-14,2025-11,425048.0
2025-03-21,2025-12,463684.0
2025-03-28,2025-13,576956.0
2025-04-04,2025-14,569339.0
2025-04-11,2025-15,553496.0
2025-04-18,2025-16,786709.0
2025-04-25,2025-17,627961.0
2025-05-02,2025-18,801327.0
2025-05-09,2025-19,595432.0
2025-05-16,2025-20,734244.0
2025-05-23,2025-21,781488.0
2025-05-30,2025-22,935347.0
2025-06-06,2025-23,957105.0
2025-06-13,2025-24,872014.0
2025-06-20,2025-25,840039.0
2025-06-27,2025-26,815723.0
2025-07-04,2025-27,494341.0
2025-07-11,2025-28,318105.0
2025-07-18,2025-29,537693.0
2025-07-25,2025-30,562634.0
2025-08-01,2025-31,572667.0
2025-08-08,2025-32,554252.0
2025-08-15,2025-33,555756.0
2025-08-22,2025-34,617344.0
2025-08-29,2025-35,575080.0
2025-09-05,2025-36,692138.0
2025-09-12,2025-37,658446.0
2025-09-19,2025-38,296809.0
2025-09-26,2025-39,288922.0
2025-10-03,2025-40,345978.0
2025-10-10,2025-41,351367.0
