Tarih,TP_KKHARTUT_KT26,TP_KKHARTUT_KT26
2019-04-12,2019-15,112037.0
2019-04-19,2019-16,191021.0
2019-04-26,2019-17,180050.0
2019-05-03,2019-18,188925.0
2019-05-10,2019-19,120658.0
2019-05-17,2019-20,185021.0
2019-05-24,2019-21,169487.0
2019-05-31,2019-22,199574.0
2019-06-07,2019-23,117574.0
2019-06-14,2019-24,144363.0
2019-06-21,2019-25,218250.0
2019-06-28,2019-26,188110.0
2019-07-05,2019-27,141611.0
2019-07-12,2019-28,145431.0
2019-07-19,2019-29,180430.0
2019-07-26,2019-30,188072.0
2019-08-02,2019-31,178604.0
2019-08-09,2019-32,119810.0
2019-08-16,2019-33,180426.0
2019-08-23,2019-34,168823.0
2019-08-30,2019-35,179864.0
2019-09-06,2019-36,143791.0
2019-09-13,2019-37,142954.0
2019-09-20,2019-38,163027.0
2019-09-27,2019-39,174684.0
2019-10-04,2019-40,173677.0
2019-10-11,2019-41,135568.0
2019-10-18,2019-42,189628.0
2019-10-25,2019-43,195869.0
2019-11-01,2019-44,190136.0
2019-11-08,2019-45,133792.0
2019-11-15,2019-46,196154.0
2019-11-22,2019-47,199300.0
2019-11-29,2019-48,208983.0
2019-12-06,2019-49,162035.0
2019-12-13,2019-50,156437.0
2019-12-20,2019-51,229070.0
2019-12-27,2019-52,195740.0
2020-01-03,2020-1,181744.0
2020-01-10,2020-2,148581.0
2020-01-17,2020-3,191379.0
2020-01-24,2020-4,177903.0
2020-01-31,2020-5,201090.0
2020-02-07,2020-6,147729.0
2020-02-14,2020-7,154248.0
2020-02-21,2020-8,237515.0
2020-02-28,2020-9,211161.0
2020-03-06,2020-10,181176.0
2020-03-13,2020-11,160962.0
2020-03-20,2020-12,229216.0
2020-03-27,2020-13,175855.0
2020-04-03,2020-14,169686.0
2020-04-10,2020-15,154950.0
2020-04-17,2020-16,193072.0
2020-04-24,2020-17,171587.0
2020-05-01,2020-18,201962.0
2020-05-08,2020-19,140016.0
2020-05-15,2020-20,200099.0
2020-05-22,2020-21,191808.0
2020-05-29,2020-22,178121.0
2020-06-05,2020-23,159850.0
2020-06-12,2020-24,156062.0
2020-06-19,2020-25,197472.0
2020-06-26,2020-26,203497.0
2020-07-03,2020-27,204880.0
2020-07-10,2020-28,155133.0
2020-07-17,2020-29,196723.0
2020-07-24,2020-30,176994.0
2020-07-31,2020-31,200687.0
2020-08-07,2020-32,151582.0
2020-08-14,2020-33,151522.0
2020-08-21,2020-34,209755.0
2020-08-28,2020-35,184519.0
2020-09-04,2020-36,153390.0
2020-09-11,2020-37,156359.0
2020-09-18,2020-38,202246.0
2020-09-25,2020-39,200863.0
2020-10-02,2020-40,207867.0
2020-10-09,2020-41,143380.0
2020-10-16,2020-42,219200.0
2020-10-23,2020-43,197012.0
2020-10-30,2020-44,211090.0
2020-11-06,2020-45,180925.0
2020-11-13,2020-46,167350.0
2020-11-20,2020-47,252211.0
2020-11-27,2020-48,227640.0
2020-12-04,2020-49,224743.0
2020-12-11,2020-50,196160.0
2020-12-18,2020-51,246546.0
2020-12-25,2020-52,233186.0
2021-01-01,2021-1,228136.0
2021-01-08,2021-2,179802.0
2021-01-15,2021-3,239767.0
2021-01-22,2021-4,231114.0
2021-01-29,2021-5,247360.0
2021-02-05,2021-6,201774.0
2021-02-12,2021-7,194596.0
2021-02-19,2021-8,255836.0
2021-02-26,2021-9,284215.0
2021-03-05,2021-10,234557.0
2021-03-12,2021-11,207987.0
2021-03-19,2021-12,237620.0
2021-03-26,2021-13,239099.0
2021-04-02,2021-14,236627.0
2021-04-09,2021-15,170067.0
2021-04-16,2021-16,240654.0
2021-04-23,2021-17,223736.0
2021-04-30,2021-18,270322.0
2021-05-07,2021-19,205940.0
2021-05-14,2021-20,174095.0
2021-05-21,2021-21,288734.0
2021-05-28,2021-22,229616.0
2021-06-04,2021-23,214484.0
2021-06-11,2021-24,206687.0
2021-06-18,2021-25,249003.0
2021-06-25,2021-26,253398.0
2021-07-02,2021-27,260066.0
2021-07-09,2021-28,171513.0
2021-07-16,2021-29,244095.0
2021-07-23,2021-30,177152.0
2021-07-30,2021-31,311678.0
2021-08-06,2021-32,199874.0
2021-08-13,2021-33,191029.0
2021-08-20,2021-34,276731.0
2021-08-27,2021-35,219390.0
2021-09-03,2021-36,214464.0
2021-09-10,2021-37,203918.0
2021-09-17,2021-38,246466.0
2021-09-24,2021-39,235461.0
2021-10-01,2021-40,287389.0
2021-10-08,2021-41,193462.0
2021-10-15,2021-42,254149.0
2021-10-22,2021-43,256696.0
2021-10-29,2021-44,255723.0
2021-11-05,2021-45,221980.0
2021-11-12,2021-46,226504.0
2021-11-19,2021-47,283656.0
2021-11-26,2021-48,297537.0
2021-12-03,2021-49,287097.0
2021-12-10,2021-50,243682.0
2021-12-17,2021-51,299315.0
2021-12-24,2021-52,276955.0
2021-12-31,2021-53,299024.0
2022-01-07,2022-1,244995.0
2022-01-14,2022-2,223357.0
2022-01-21,2022-3,361051.0
2022-01-28,2022-4,300794.0
2022-02-04,2022-5,264736.0
2022-02-11,2022-6,271492.0
2022-02-18,2022-7,326577.0
2022-02-25,2022-8,319424.0
2022-03-04,2022-9,382505.0
2022-03-11,2022-10,287060.0
2022-03-18,2022-11,348520.0
2022-03-25,2022-12,336473.0
2022-04-01,2022-13,332550.0
2022-04-08,2022-14,262876.0
2022-04-15,2022-15,346726.0
2022-04-22,2022-16,353929.0
2022-04-29,2022-17,358235.0
2022-05-06,2022-18,279876.0
2022-05-13,2022-19,298588.0
2022-05-20,2022-20,394417.0
2022-05-27,2022-21,346952.0
2022-06-03,2022-22,336126.0
2022-06-10,2022-23,308334.0
2022-06-17,2022-24,364364.0
2022-06-24,2022-25,331076.0
2022-07-01,2022-26,422233.0
2022-07-08,2022-27,280870.0
2022-07-15,2022-28,279241.0
2022-07-22,2022-29,412690.0
2022-07-29,2022-30,394375.0
2022-08-05,2022-31,313295.0
2022-08-12,2022-32,318192.0
2022-08-19,2022-33,418779.0
2022-08-26,2022-34,401164.0
2022-09-02,2022-35,392211.0
2022-09-09,2022-36,363456.0
2022-09-16,2022-37,442365.0
2022-09-23,2022-38,417966.0
2022-09-30,2022-39,475889.0
2022-10-07,2022-40,395771.0
2022-10-14,2022-41,371716.0
2022-10-21,2022-42,540732.0
2022-10-28,2022-43,445677.0
2022-11-04,2022-44,401067.0
2022-11-11,2022-45,435612.0
2022-11-18,2022-46,528003.0
2022-11-25,2022-47,517153.0
2022-12-02,2022-48,571923.0
2022-12-09,2022-49,379193.0
2022-12-16,2022-50,547760.0
2022-12-23,2022-51,505578.0
2022-12-30,2022-52,613201.0
2023-01-06,2023-1,489161.0
2023-01-13,2023-2,463272.0
2023-01-20,2023-3,659653.0
2023-01-27,2023-4,536495.0
2023-02-03,2023-5,553011.0
2023-02-10,2023-6,442934.0
2023-02-17,2023-7,562323.0
2023-02-24,2023-8,518039.0
2023-03-03,2023-9,758600.0
2023-03-10,2023-10,525365.0
2023-03-17,2023-11,619735.0
2023-03-24,2023-12,569851.0
2023-03-31,2023-13,604976.0
2023-04-07,2023-14,562892.0
2023-04-14,2023-15,547801.0
2023-04-21,2023-16,723446.0
2023-04-28,2023-17,715658.0
2023-05-05,2023-18,538304.0
2023-05-12,2023-19,601793.0
2023-05-19,2023-20,649019.0
2023-05-26,2023-21,668790.0
2023-06-02,2023-22,642339.0
2023-06-09,2023-23,543522.0
2023-06-16,2023-24,726349.0
2023-06-23,2023-25,685835.0
2023-06-30,2023-26,717027.0
2023-07-07,2023-27,675735.0
2023-07-14,2023-28,636102.0
2023-07-21,2023-29,892808.0
2023-07-28,2023-30,729865.0
2023-08-04,2023-31,692265.0
2023-08-11,2023-32,691912.0
2023-08-18,2023-33,829293.0
2023-08-25,2023-34,757421.0
2023-09-01,2023-35,777664.0
2023-09-08,2023-36,648397.0
2023-09-15,2023-37,816142.0
2023-09-22,2023-38,882751.0
2023-09-29,2023-39,944783.0
2023-10-06,2023-40,807934.0
2023-10-13,2023-41,736148.0
2023-10-20,2023-42,1003522.0
2023-10-27,2023-43,841988.0
2023-11-03,2023-44,849546.0
2023-11-10,2023-45,810761.0
2023-11-17,2023-46,1082310.0
2023-11-24,2023-47,984373.0
2023-12-01,2023-48,1196243.0
2023-12-08,2023-49,793791.0
2023-12-15,2023-50,923587.0
2023-12-22,2023-51,1126200.0
2023-12-29,2023-52,1202256.0
2024-01-05,2024-1,1083718.0
2024-01-12,2024-2,951402.0
2024-01-19,2024-3,1246498.0
2024-01-26,2024-4,1159407.0
2024-02-02,2024-5,1130406.0
2024-02-09,2024-6,932274.0
2024-02-16,2024-7,1291267.0
2024-02-23,2024-8,1164888.0
2024-03-01,2024-9,1468156.0
2024-03-08,2024-10,1146851.0
2024-03-15,2024-11,1298273.0
2024-03-22,2024-12,1327972.0
2024-03-29,2024-13,1338564.0
2024-04-05,2024-14,1133436.0
2024-04-12,2024-15,862542.0
2024-04-19,2024-16,1510647.0
2024-04-26,2024-17,1280046.0
2024-05-03,2024-18,1335378.0
2024-05-10,2024-19,1242866.0
2024-05-17,2024-20,1398725.0
2024-05-24,2024-21,1217562.0
2024-05-31,2024-22,1323857.0
2024-06-07,2024-23,1254207.0
2024-06-14,2024-24,1185133.0
2024-06-21,2024-25,1457559.0
2024-06-28,2024-26,1541439.0
2024-07-05,2024-27,1284811.0
2024-07-12,2024-28,1407597.0
2024-07-19,2024-29,1534214.0
2024-07-26,2024-30,1472896.0
2024-08-02,2024-31,1449016.0
2024-08-09,2024-32,1174380.0
2024-08-16,2024-33,1620460.0
2024-08-23,2024-34,1448965.0
2024-08-30,2024-35,1532704.0
2024-09-06,2024-36,1366213.0
2024-09-13,2024-37,1322447.0
2024-09-20,2024-38,1846339.0
2024-09-27,2024-39,1547452.0
2024-10-04,2024-40,1596270.0
2024-10-11,2024-41,1545435.0
2024-10-18,2024-42,1773115.0
2024-10-25,2024-43,1659662.0
2024-11-01,2024-44,1680058.0
2024-11-08,2024-45,1588556.0
2024-11-15,2024-46,1958165.0
2024-11-22,2024-47,2168394.0
2024-11-29,2024-48,2167695.0
2024-12-06,2024-49,1784335.0
2024-12-13,2024-50,1675512.0
2024-12-20,2024-51,2244755.0
2024-12-27,2024-52,2132681.0
2025-01-03,2025-1,2118593.0
2025-01-10,2025-2,1791408.0
2025-01-17,2025-3,2098906.0
2025-01-24,2025-4,1849595.0
2025-01-31,2025-5,2065141.0
2025-02-07,2025-6,2041380.0
2025-02-14,2025-7,1804980.0
2025-02-21,2025-8,2495680.0
2025-02-28,2025-9,2434182.0
2025-03-07,2025-10,2295323.0
2025-03-14,2025-11,1892724.0
2025-03-21,2025-12,2664838.0
2025-03-28,2025-13,2263516.0
2025-04-04,2025-14,1603578.0
2025-04-11,2025-15,2031450.0
2025-04-18,2025-16,2335978.0
2025-04-25,2025-17,1883742.0
2025-05-02,2025-18,2221681.0
2025-05-09,2025-19,1823811.0
2025-05-16,2025-20,2308740.0
2025-05-23,2025-21,1903018.0
2025-05-30,2025-22,2131421.0
2025-06-06,2025-23,1957206.0
2025-06-13,2025-24,1861873.0
2025-06-20,2025-25,2416405.0
2025-06-27,2025-26,2130190.0
2025-07-04,2025-27,2180138.0
2025-07-11,2025-28,2052230.0
2025-07-18,2025-29,2163910.0
2025-07-25,2025-30,2059380.0
2025-08-01,2025-31,2138847.0
2025-08-08,2025-32,1796272.0
2025-08-15,2025-33,2195723.0
2025-08-22,2025-34,2245742.0
2025-08-29,2025-35,2259940.0
2025-09-05,2025-36,2063520.0
2025-09-12,2025-37,2060103.0
2025-09-19,2025-38,2566935.0
2025-09-26,2025-39,2376058.0
2025-10-03,2025-40,2446577.0
2025-10-10,2025-41,2202355.0
