Tarih,TP_KKHARTUT_KT9,TP_KKHARTUT_KT9
2018-12-14,2018-50,1294186.0
2018-12-21,2018-51,1393870.0
2018-12-28,2018-52,1426317.0
2019-01-04,2019-1,1341641.0
2019-01-11,2019-2,1098205.0
2019-01-18,2019-3,1185140.0
2019-01-25,2019-4,1182241.0
2019-02-01,2019-5,1161249.0
2019-02-08,2019-6,1160713.0
2019-02-15,2019-7,1249437.0
2019-02-22,2019-8,1184948.0
2019-03-01,2019-9,1122222.0
2019-03-08,2019-10,1204786.0
2019-03-15,2019-11,1319440.0
2019-03-22,2019-12,1332809.0
2019-03-29,2019-13,1263738.0
2019-04-05,2019-14,1234146.0
2019-04-12,2019-15,1164744.0
2019-04-19,2019-16,1421422.0
2019-04-26,2019-17,1482785.0
2019-05-03,2019-18,1453687.0
2019-05-10,2019-19,1172848.0
2019-05-17,2019-20,1201047.0
2019-05-24,2019-21,1547191.0
2019-05-31,2019-22,1982336.0
2019-06-07,2019-23,1977825.0
2019-06-14,2019-24,1515292.0
2019-06-21,2019-25,1814886.0
2019-06-28,2019-26,1475334.0
2019-07-05,2019-27,1389310.0
2019-07-12,2019-28,1458459.0
2019-07-19,2019-29,1384402.0
2019-07-26,2019-30,1395521.0
2019-08-02,2019-31,1412866.0
2019-08-09,2019-32,1756817.0
2019-08-16,2019-33,1329047.0
2019-08-23,2019-34,1318573.0
2019-08-30,2019-35,1347477.0
2019-09-06,2019-36,1392874.0
2019-09-13,2019-37,1678879.0
2019-09-20,2019-38,1293594.0
2019-09-27,2019-39,1556393.0
2019-10-04,2019-40,1444092.0
2019-10-11,2019-41,1551668.0
2019-10-18,2019-42,1312740.0
2019-10-25,2019-43,1697696.0
2019-11-01,2019-44,1703370.0
2019-11-08,2019-45,1595741.0
2019-11-15,2019-46,1964941.0
2019-11-22,2019-47,1670204.0
2019-11-29,2019-48,2468038.0
2019-12-06,2019-49,1750153.0
2019-12-13,2019-50,1637819.0
2019-12-20,2019-51,1672116.0
2019-12-27,2019-52,1713147.0
2020-01-03,2020-1,1892542.0
2020-01-10,2020-2,1501795.0
2020-01-17,2020-3,1493912.0
2020-01-24,2020-4,1546914.0
2020-01-31,2020-5,1459377.0
2020-02-07,2020-6,1530972.0
2020-02-14,2020-7,1514527.0
2020-02-21,2020-8,1430589.0
2020-02-28,2020-9,1456623.0
2020-03-06,2020-10,1492504.0
2020-03-13,2020-11,1627828.0
2020-03-20,2020-12,856146.0
2020-03-27,2020-13,369195.0
2020-04-03,2020-14,372760.0
2020-04-10,2020-15,409844.0
2020-04-17,2020-16,483368.0
2020-04-24,2020-17,472890.0
2020-05-01,2020-18,563958.0
2020-05-08,2020-19,793968.0
2020-05-15,2020-20,947019.0
2020-05-22,2020-21,1024863.0
2020-05-29,2020-22,663058.0
2020-06-05,2020-23,1179077.0
2020-06-12,2020-24,1497068.0
2020-06-19,2020-25,1771129.0
2020-06-26,2020-26,1571609.0
2020-07-03,2020-27,1417739.0
2020-07-10,2020-28,1782431.0
2020-07-17,2020-29,1801345.0
2020-07-24,2020-30,1792403.0
2020-07-31,2020-31,2079585.0
2020-08-07,2020-32,1304376.0
2020-08-14,2020-33,1499151.0
2020-08-21,2020-34,1587746.0
2020-08-28,2020-35,1418486.0
2020-09-04,2020-36,1327226.0
2020-09-11,2020-37,1670712.0
2020-09-18,2020-38,1510207.0
2020-09-25,2020-39,1635132.0
2020-10-02,2020-40,1611713.0
2020-10-09,2020-41,2037304.0
2020-10-16,2020-42,1930767.0
2020-10-23,2020-43,1941005.0
2020-10-30,2020-44,1855453.0
2020-11-06,2020-45,1864408.0
2020-11-13,2020-46,2519801.0
2020-11-20,2020-47,1775807.0
2020-11-27,2020-48,2102564.0
2020-12-04,2020-49,1514840.0
2020-12-11,2020-50,1238313.0
2020-12-18,2020-51,1377568.0
2020-12-25,2020-52,1624880.0
2021-01-01,2021-1,1391711.0
2021-01-08,2021-2,1265913.0
2021-01-15,2021-3,1320098.0
2021-01-22,2021-4,1470984.0
2021-01-29,2021-5,1446622.0
2021-02-05,2021-6,1626142.0
2021-02-12,2021-7,1606305.0
2021-02-19,2021-8,1398852.0
2021-02-26,2021-9,1455239.0
2021-03-05,2021-10,1466870.0
2021-03-12,2021-11,1865083.0
2021-03-19,2021-12,1717950.0
2021-03-26,2021-13,1616524.0
2021-04-02,2021-14,1648587.0
2021-04-09,2021-15,1513637.0
2021-04-16,2021-16,1263298.0
2021-04-23,2021-17,1221975.0
2021-04-30,2021-18,1650859.0
2021-05-07,2021-19,836623.0
2021-05-14,2021-20,671196.0
2021-05-21,2021-21,2266642.0
2021-05-28,2021-22,2109884.0
2021-06-04,2021-23,2107370.0
2021-06-11,2021-24,2554551.0
2021-06-18,2021-25,2603257.0
2021-06-25,2021-26,2559676.0
2021-07-02,2021-27,2587713.0
2021-07-09,2021-28,2969404.0
2021-07-16,2021-29,3367342.0
2021-07-23,2021-30,2715324.0
2021-07-30,2021-31,2124149.0
2021-08-06,2021-32,2145916.0
2021-08-13,2021-33,2266707.0
2021-08-20,2021-34,2298096.0
2021-08-27,2021-35,2302937.0
2021-09-03,2021-36,2376127.0
2021-09-10,2021-37,2686718.0
2021-09-17,2021-38,2636011.0
2021-09-24,2021-39,2672280.0
2021-10-01,2021-40,2663370.0
2021-10-08,2021-41,2890817.0
2021-10-15,2021-42,3035799.0
2021-10-22,2021-43,2951606.0
2021-10-29,2021-44,3118189.0
2021-11-05,2021-45,2823985.0
2021-11-12,2021-46,3072296.0
2021-11-19,2021-47,3055326.0
2021-11-26,2021-48,3448584.0
2021-12-03,2021-49,2956960.0
2021-12-10,2021-50,2940644.0
2021-12-17,2021-51,3190517.0
2021-12-24,2021-52,3411588.0
2021-12-31,2021-53,3293017.0
2022-01-07,2022-1,2514596.0
2022-01-14,2022-2,2651529.0
2022-01-21,2022-3,2833984.0
2022-01-28,2022-4,2611285.0
2022-02-04,2022-5,2907748.0
2022-02-11,2022-6,3132900.0
2022-02-18,2022-7,3097646.0
2022-02-25,2022-8,2939342.0
2022-03-04,2022-9,3041950.0
2022-03-11,2022-10,3223787.0
2022-03-18,2022-11,3168440.0
2022-03-25,2022-12,3352596.0
2022-04-01,2022-13,3553154.0
2022-04-08,2022-14,3283489.0
2022-04-15,2022-15,4218442.0
2022-04-22,2022-16,4563529.0
2022-04-29,2022-17,5913485.0
2022-05-06,2022-18,5499156.0
2022-05-13,2022-19,4531172.0
2022-05-20,2022-20,4422889.0
2022-05-27,2022-21,4168376.0
2022-06-03,2022-22,4334634.0
2022-06-10,2022-23,4732571.0
2022-06-17,2022-24,5103700.0
2022-06-24,2022-25,5470963.0
2022-07-01,2022-26,5258717.0
2022-07-08,2022-27,6941531.0
2022-07-15,2022-28,4065471.0
2022-07-22,2022-29,4611487.0
2022-07-29,2022-30,4739847.0
2022-08-05,2022-31,4920672.0
2022-08-12,2022-32,5243818.0
2022-08-19,2022-33,5256404.0
2022-08-26,2022-34,5362112.0
2022-09-02,2022-35,5435355.0
2022-09-09,2022-36,6314558.0
2022-09-16,2022-37,6237256.0
2022-09-23,2022-38,5994665.0
2022-09-30,2022-39,6304391.0
2022-10-07,2022-40,6201254.0
2022-10-14,2022-41,7077790.0
2022-10-21,2022-42,7394012.0
2022-10-28,2022-43,7122092.0
2022-11-04,2022-44,6588375.0
2022-11-11,2022-45,7531543.0
2022-11-18,2022-46,7541982.0
2022-11-25,2022-47,8060954.0
2022-12-02,2022-48,7322448.0
2022-12-09,2022-49,6939101.0
2022-12-16,2022-50,7157264.0
2022-12-23,2022-51,7660469.0
2022-12-30,2022-52,8834244.0
2023-01-06,2023-1,7315028.0
2023-01-13,2023-2,6964744.0
2023-01-20,2023-3,7341593.0
2023-01-27,2023-4,7111490.0
2023-02-03,2023-5,7633049.0
2023-02-10,2023-6,6339549.0
2023-02-17,2023-7,6341314.0
2023-02-24,2023-8,6424561.0
2023-03-03,2023-9,6827831.0
2023-03-10,2023-10,7734287.0
2023-03-17,2023-11,8198362.0
2023-03-24,2023-12,7799333.0
2023-03-31,2023-13,7384631.0
2023-04-07,2023-14,8757806.0
2023-04-14,2023-15,11147137.0
2023-04-21,2023-16,17423429.0
2023-04-28,2023-17,8674456.0
2023-05-05,2023-18,9867297.0
2023-05-12,2023-19,10204785.0
2023-05-19,2023-20,10263521.0
2023-05-26,2023-21,9642592.0
2023-06-02,2023-22,9706012.0
2023-06-09,2023-23,11616184.0
2023-06-16,2023-24,12957011.0
2023-06-23,2023-25,15364249.0
2023-06-30,2023-26,14062369.0
2023-07-07,2023-27,10520843.0
2023-07-14,2023-28,11439006.0
2023-07-21,2023-29,11325556.0
2023-07-28,2023-30,10724919.0
2023-08-04,2023-31,10972097.0
2023-08-11,2023-32,11441021.0
2023-08-18,2023-33,11603534.0
2023-08-25,2023-34,11372326.0
2023-09-01,2023-35,11509408.0
2023-09-08,2023-36,12454808.0
2023-09-15,2023-37,13215975.0
2023-09-22,2023-38,12649703.0
2023-09-29,2023-39,12193694.0
2023-10-06,2023-40,13614080.0
2023-10-13,2023-41,14422098.0
2023-10-20,2023-42,15024881.0
2023-10-27,2023-43,13754539.0
2023-11-03,2023-44,12745918.0
2023-11-10,2023-45,13985915.0
2023-11-17,2023-46,16375047.0
2023-11-24,2023-47,18557782.0
2023-12-01,2023-48,16093695.0
2023-12-08,2023-49,14177219.0
2023-12-15,2023-50,15091610.0
2023-12-22,2023-51,15440373.0
2023-12-29,2023-52,16913704.0
2024-01-05,2024-1,15324982.0
2024-01-12,2024-2,13850718.0
2024-01-19,2024-3,14970039.0
2024-01-26,2024-4,14670187.0
2024-02-02,2024-5,15358974.0
2024-02-09,2024-6,14748272.0
2024-02-16,2024-7,16019405.0
2024-02-23,2024-8,15335817.0
2024-03-01,2024-9,15734641.0
2024-03-08,2024-10,16835439.0
2024-03-15,2024-11,15477414.0
2024-03-22,2024-12,16746055.0
2024-03-29,2024-13,18938368.0
2024-04-05,2024-14,24900616.0
2024-04-12,2024-15,30751860.0
2024-04-19,2024-16,17205684.0
2024-04-26,2024-17,17842824.0
2024-05-03,2024-18,17811562.0
2024-05-10,2024-19,19037970.0
2024-05-17,2024-20,19767302.0
2024-05-24,2024-21,18531112.0
2024-05-31,2024-22,19601624.0
2024-06-07,2024-23,22900798.0
2024-06-14,2024-24,31131714.0
2024-06-21,2024-25,21109945.0
2024-06-28,2024-26,19584306.0
2024-07-05,2024-27,19513269.0
2024-07-12,2024-28,19661459.0
2024-07-19,2024-29,19523790.0
2024-07-26,2024-30,18681975.0
2024-08-02,2024-31,18510912.0
2024-08-09,2024-32,18696015.0
2024-08-16,2024-33,19084658.0
2024-08-23,2024-34,19029540.0
2024-08-30,2024-35,19542224.0
2024-09-06,2024-36,20537379.0
2024-09-13,2024-37,21588115.0
2024-09-20,2024-38,20433800.0
2024-09-27,2024-39,20881755.0
2024-10-04,2024-40,20879060.0
2024-10-11,2024-41,21290745.0
2024-10-18,2024-42,22409599.0
2024-10-25,2024-43,24676718.0
2024-11-01,2024-44,24398121.0
2024-11-08,2024-45,23870454.0
2024-11-15,2024-46,26566012.0
2024-11-22,2024-47,24561428.0
2024-11-29,2024-48,29302619.0
2024-12-06,2024-49,25833841.0
2024-12-13,2024-50,23258699.0
2024-12-20,2024-51,24427350.0
2024-12-27,2024-52,24825235.0
2025-01-03,2025-1,26387590.0
2025-01-10,2025-2,19995810.0
2025-01-17,2025-3,22211403.0
2025-01-24,2025-4,21346759.0
2025-01-31,2025-5,21298477.0
2025-02-07,2025-6,20287543.0
2025-02-14,2025-7,23200309.0
2025-02-21,2025-8,20923597.0
2025-02-28,2025-9,20498545.0
2025-03-07,2025-10,18084748.0
2025-03-14,2025-11,23815013.0
2025-03-21,2025-12,27538350.0
2025-03-28,2025-13,39390136.0
2025-04-04,2025-14,29027773.0
2025-04-11,2025-15,22602961.0
2025-04-18,2025-16,23510143.0
2025-04-25,2025-17,24229038.0
2025-05-02,2025-18,24591982.0
2025-05-09,2025-19,28150317.0
2025-05-16,2025-20,30497885.0
2025-05-23,2025-21,29437904.0
2025-05-30,2025-22,30243469.0
2025-06-06,2025-23,41089070.0
2025-06-13,2025-24,26925378.0
2025-06-20,2025-25,31169653.0
2025-06-27,2025-26,29368490.0
2025-07-04,2025-27,27913304.0
2025-07-11,2025-28,29096275.0
2025-07-18,2025-29,28218468.0
2025-07-25,2025-30,26442818.0
2025-08-01,2025-31,25995113.0
2025-08-08,2025-32,26441071.0
2025-08-15,2025-33,26618647.0
2025-08-22,2025-34,27357079.0
2025-08-29,2025-35,27324555.0
2025-09-05,2025-36,29941332.0
2025-09-12,2025-37,33006234.0
2025-09-19,2025-38,28909464.0
2025-09-26,2025-39,29419153.0
2025-10-03,2025-40,31820558.0
2025-10-10,2025-41,33441029.0
