Tarih,TP_KKHARTUT_KT23,TP_KKHARTUT_KT23
2019-01-18,2019-3,463158.0
2019-01-25,2019-4,451387.0
2019-02-01,2019-5,521067.0
2019-02-08,2019-6,524061.0
2019-02-15,2019-7,507880.0
2019-02-22,2019-8,543098.0
2019-03-01,2019-9,588288.0
2019-03-08,2019-10,606996.0
2019-03-15,2019-11,603322.0
2019-03-22,2019-12,657058.0
2019-03-29,2019-13,708251.0
2019-04-05,2019-14,632836.0
2019-04-12,2019-15,600205.0
2019-04-19,2019-16,678628.0
2019-04-26,2019-17,630760.0
2019-05-03,2019-18,751188.0
2019-05-10,2019-19,625035.0
2019-05-17,2019-20,618617.0
2019-05-24,2019-21,658788.0
2019-05-31,2019-22,756251.0
2019-06-07,2019-23,272865.0
2019-06-14,2019-24,702308.0
2019-06-21,2019-25,726416.0
2019-06-28,2019-26,750819.0
2019-07-05,2019-27,747285.0
2019-07-12,2019-28,725189.0
2019-07-19,2019-29,662532.0
2019-07-26,2019-30,688419.0
2019-08-02,2019-31,757390.0
2019-08-09,2019-32,702841.0
2019-08-16,2019-33,264978.0
2019-08-23,2019-34,643276.0
2019-08-30,2019-35,685040.0
2019-09-06,2019-36,730502.0
2019-09-13,2019-37,714003.0
2019-09-20,2019-38,646944.0
2019-09-27,2019-39,723424.0
2019-10-04,2019-40,778135.0
2019-10-11,2019-41,719745.0
2019-10-18,2019-42,659344.0
2019-10-25,2019-43,722762.0
2019-11-01,2019-44,730262.0
2019-11-08,2019-45,728485.0
2019-11-15,2019-46,730248.0
2019-11-22,2019-47,690575.0
2019-11-29,2019-48,710651.0
2019-12-06,2019-49,685018.0
2019-12-13,2019-50,683263.0
2019-12-20,2019-51,683996.0
2019-12-27,2019-52,686971.0
2020-01-03,2020-1,629504.0
2020-01-10,2020-2,557683.0
2020-01-17,2020-3,587789.0
2020-01-24,2020-4,546492.0
2020-01-31,2020-5,605742.0
2020-02-07,2020-6,636781.0
2020-02-14,2020-7,594744.0
2020-02-21,2020-8,637912.0
2020-02-28,2020-9,745255.0
2020-03-06,2020-10,816802.0
2020-03-13,2020-11,791221.0
2020-03-20,2020-12,742129.0
2020-03-27,2020-13,587389.0
2020-04-03,2020-14,629018.0
2020-04-10,2020-15,588352.0
2020-04-17,2020-16,605487.0
2020-04-24,2020-17,471718.0
2020-05-01,2020-18,597660.0
2020-05-08,2020-19,767679.0
2020-05-15,2020-20,797046.0
2020-05-22,2020-21,666395.0
2020-05-29,2020-22,576150.0
2020-06-05,2020-23,949710.0
2020-06-12,2020-24,1009632.0
2020-06-19,2020-25,997749.0
2020-06-26,2020-26,893992.0
2020-07-03,2020-27,1006833.0
2020-07-10,2020-28,1001466.0
2020-07-17,2020-29,998351.0
2020-07-24,2020-30,990629.0
2020-07-31,2020-31,878460.0
2020-08-07,2020-32,840956.0
2020-08-14,2020-33,1038540.0
2020-08-21,2020-34,985361.0
2020-08-28,2020-35,997317.0
2020-09-04,2020-36,1060481.0
2020-09-11,2020-37,1092815.0
2020-09-18,2020-38,1077155.0
2020-09-25,2020-39,1041748.0
2020-10-02,2020-40,1239951.0
2020-10-09,2020-41,1078868.0
2020-10-16,2020-42,1121787.0
2020-10-23,2020-43,1050552.0
2020-10-30,2020-44,1134747.0
2020-11-06,2020-45,1273612.0
2020-11-13,2020-46,1115909.0
2020-11-20,2020-47,1025562.0
2020-11-27,2020-48,985011.0
2020-12-04,2020-49,1059430.0
2020-12-11,2020-50,964147.0
2020-12-18,2020-51,979611.0
2020-12-25,2020-52,928929.0
2021-01-01,2021-1,1044489.0
2021-01-08,2021-2,896418.0
2021-01-15,2021-3,943344.0
2021-01-22,2021-4,974444.0
2021-01-29,2021-5,1044611.0
2021-02-05,2021-6,1104385.0
2021-02-12,2021-7,1105009.0
2021-02-19,2021-8,946782.0
2021-02-26,2021-9,1097642.0
2021-03-05,2021-10,1233520.0
2021-03-12,2021-11,1233230.0
2021-03-19,2021-12,1214275.0
2021-03-26,2021-13,1166613.0
2021-04-02,2021-14,1442270.0
2021-04-09,2021-15,1197267.0
2021-04-16,2021-16,1173668.0
2021-04-23,2021-17,1048751.0
2021-04-30,2021-18,1434940.0
2021-05-07,2021-19,935850.0
2021-05-14,2021-20,615868.0
2021-05-21,2021-21,1416711.0
2021-05-28,2021-22,1641154.0
2021-06-04,2021-23,1749479.0
2021-06-11,2021-24,1658135.0
2021-06-18,2021-25,1553242.0
2021-06-25,2021-26,1471786.0
2021-07-02,2021-27,1701861.0
2021-07-09,2021-28,1641893.0
2021-07-16,2021-29,1621004.0
2021-07-23,2021-30,676276.0
2021-07-30,2021-31,1471690.0
2021-08-06,2021-32,1648859.0
2021-08-13,2021-33,1475948.0
2021-08-20,2021-34,1458016.0
2021-08-27,2021-35,1424437.0
2021-09-03,2021-36,1508642.0
2021-09-10,2021-37,1506406.0
2021-09-17,2021-38,1541973.0
2021-09-24,2021-39,1499009.0
2021-10-01,2021-40,1807343.0
2021-10-08,2021-41,1744725.0
2021-10-15,2021-42,1714051.0
2021-10-22,2021-43,1718071.0
2021-10-29,2021-44,1737473.0
2021-11-05,2021-45,1906106.0
2021-11-12,2021-46,1813390.0
2021-11-19,2021-47,1941176.0
2021-11-26,2021-48,2082226.0
2021-12-03,2021-49,2272403.0
2021-12-10,2021-50,2019301.0
2021-12-17,2021-51,2376724.0
2021-12-24,2021-52,1810497.0
2021-12-31,2021-53,1745892.0
2022-01-07,2022-1,1476358.0
2022-01-14,2022-2,1483416.0
2022-01-21,2022-3,1534087.0
2022-01-28,2022-4,1517306.0
2022-02-04,2022-5,1875156.0
2022-02-11,2022-6,1885285.0
2022-02-18,2022-7,1998963.0
2022-02-25,2022-8,2087231.0
2022-03-04,2022-9,2630661.0
2022-03-11,2022-10,2599444.0
2022-03-18,2022-11,2370763.0
2022-03-25,2022-12,2369994.0
2022-04-01,2022-13,2969973.0
2022-04-08,2022-14,2631799.0
2022-04-15,2022-15,2575543.0
2022-04-22,2022-16,2534763.0
2022-04-29,2022-17,2863326.0
2022-05-06,2022-18,1432597.0
2022-05-13,2022-19,3070938.0
2022-05-20,2022-20,2840671.0
2022-05-27,2022-21,3011982.0
2022-06-03,2022-22,3356173.0
2022-06-10,2022-23,3211801.0
2022-06-17,2022-24,3206390.0
2022-06-24,2022-25,3016393.0
2022-07-01,2022-26,3555053.0
2022-07-08,2022-27,3574739.0
2022-07-15,2022-28,1025128.0
2022-07-22,2022-29,3062335.0
2022-07-29,2022-30,3097067.0
2022-08-05,2022-31,3289438.0
2022-08-12,2022-32,3425593.0
2022-08-19,2022-33,3127567.0
2022-08-26,2022-34,3075753.0
2022-09-02,2022-35,3358998.0
2022-09-09,2022-36,3508607.0
2022-09-16,2022-37,3425494.0
2022-09-23,2022-38,3290651.0
2022-09-30,2022-39,3737617.0
2022-10-07,2022-40,3683961.0
2022-10-14,2022-41,3577967.0
2022-10-21,2022-42,3396606.0
2022-10-28,2022-43,3476290.0
2022-11-04,2022-44,3712294.0
2022-11-11,2022-45,3717357.0
2022-11-18,2022-46,3706234.0
2022-11-25,2022-47,3399619.0
2022-12-02,2022-48,4025768.0
2022-12-09,2022-49,3819913.0
2022-12-16,2022-50,3919011.0
2022-12-23,2022-51,4121654.0
2022-12-30,2022-52,5379733.0
2023-01-06,2023-1,4050813.0
2023-01-13,2023-2,3668550.0
2023-01-20,2023-3,3788804.0
2023-01-27,2023-4,3676121.0
2023-02-03,2023-5,4066453.0
2023-02-10,2023-6,3061400.0
2023-02-17,2023-7,3916207.0
2023-02-24,2023-8,4371814.0
2023-03-03,2023-9,5276789.0
2023-03-10,2023-10,4868573.0
2023-03-17,2023-11,5040925.0
2023-03-24,2023-12,4742109.0
2023-03-31,2023-13,5719161.0
2023-04-07,2023-14,6768433.0
2023-04-14,2023-15,6637526.0
2023-04-21,2023-16,5291475.0
2023-04-28,2023-17,5526660.0
2023-05-05,2023-18,6829841.0
2023-05-12,2023-19,7544785.0
2023-05-19,2023-20,6299230.0
2023-05-26,2023-21,6034687.0
2023-06-02,2023-22,6223860.0
2023-06-09,2023-23,7048478.0
2023-06-16,2023-24,6823572.0
2023-06-23,2023-25,7296744.0
2023-06-30,2023-26,3508374.0
2023-07-07,2023-27,6478175.0
2023-07-14,2023-28,6745632.0
2023-07-21,2023-29,6945067.0
2023-07-28,2023-30,6447444.0
2023-08-04,2023-31,6769775.0
2023-08-11,2023-32,6473557.0
2023-08-18,2023-33,6323684.0
2023-08-25,2023-34,6036162.0
2023-09-01,2023-35,6574106.0
2023-09-08,2023-36,6600948.0
2023-09-15,2023-37,7079449.0
2023-09-22,2023-38,6985033.0
2023-09-29,2023-39,7483913.0
2023-10-06,2023-40,7586796.0
2023-10-13,2023-41,7263998.0
2023-10-20,2023-42,7627015.0
2023-10-27,2023-43,7191459.0
2023-11-03,2023-44,7949167.0
2023-11-10,2023-45,7048888.0
2023-11-17,2023-46,7349339.0
2023-11-24,2023-47,7376267.0
2023-12-01,2023-48,8163495.0
2023-12-08,2023-49,8046155.0
2023-12-15,2023-50,8106346.0
2023-12-22,2023-51,8558692.0
2023-12-29,2023-52,11554532.0
2024-01-05,2024-1,8138640.0
2024-01-12,2024-2,7492483.0
2024-01-19,2024-3,7602156.0
2024-01-26,2024-4,7340469.0
2024-02-02,2024-5,9241242.0
2024-02-09,2024-6,8506973.0
2024-02-16,2024-7,8880665.0
2024-02-23,2024-8,8823850.0
2024-03-01,2024-9,10797023.0
2024-03-08,2024-10,10907929.0
2024-03-15,2024-11,10527524.0
2024-03-22,2024-12,10728485.0
2024-03-29,2024-13,11677785.0
2024-04-05,2024-14,10916470.0
2024-04-12,2024-15,5638132.0
2024-04-19,2024-16,9229712.0
2024-04-26,2024-17,9325658.0
2024-05-03,2024-18,10844342.0
2024-05-10,2024-19,10900888.0
2024-05-17,2024-20,11173663.0
2024-05-24,2024-21,10198684.0
2024-05-31,2024-22,12039292.0
2024-06-07,2024-23,12269598.0
2024-06-14,2024-24,12561953.0
2024-06-21,2024-25,4468703.0
2024-06-28,2024-26,12313492.0
2024-07-05,2024-27,12776680.0
2024-07-12,2024-28,12115537.0
2024-07-19,2024-29,11773982.0
2024-07-26,2024-30,11540129.0
2024-08-02,2024-31,12934985.0
2024-08-09,2024-32,11694055.0
2024-08-16,2024-33,11208313.0
2024-08-23,2024-34,11064430.0
2024-08-30,2024-35,11731439.0
2024-09-06,2024-36,12883647.0
2024-09-13,2024-37,12007533.0
2024-09-20,2024-38,12479608.0
2024-09-27,2024-39,13078867.0
2024-10-04,2024-40,13916267.0
2024-10-11,2024-41,12954088.0
2024-10-18,2024-42,13768308.0
2024-10-25,2024-43,12260560.0
2024-11-01,2024-44,13164724.0
2024-11-08,2024-45,13862079.0
2024-11-15,2024-46,13825879.0
2024-11-22,2024-47,12969022.0
2024-11-29,2024-48,13042533.0
2024-12-06,2024-49,13758479.0
2024-12-13,2024-50,13401196.0
2024-12-20,2024-51,13477735.0
2024-12-27,2024-52,14204150.0
2025-01-03,2025-1,14196778.0
2025-01-10,2025-2,12108847.0
2025-01-17,2025-3,11806537.0
2025-01-24,2025-4,11201601.0
2025-01-31,2025-5,13313556.0
2025-02-07,2025-6,13536718.0
2025-02-14,2025-7,12221986.0
2025-02-21,2025-8,12019555.0
2025-02-28,2025-9,12886323.0
2025-03-07,2025-10,14850372.0
2025-03-14,2025-11,13762090.0
2025-03-21,2025-12,14174023.0
2025-03-28,2025-13,15755994.0
2025-04-04,2025-14,10246398.0
2025-04-11,2025-15,15476276.0
2025-04-18,2025-16,15236237.0
2025-04-25,2025-17,13646745.0
2025-05-02,2025-18,16650727.0
2025-05-09,2025-19,17344142.0
2025-05-16,2025-20,16019041.0
2025-05-23,2025-21,15025884.0
2025-05-30,2025-22,17140991.0
2025-06-06,2025-23,16087515.0
2025-06-13,2025-24,11884122.0
2025-06-20,2025-25,16886156.0
2025-06-27,2025-26,16788771.0
2025-07-04,2025-27,19722994.0
2025-07-11,2025-28,18938105.0
2025-07-18,2025-29,17376601.0
2025-07-25,2025-30,17586825.0
2025-08-01,2025-31,20052566.0
2025-08-08,2025-32,19104515.0
2025-08-15,2025-33,17378054.0
2025-08-22,2025-34,18200278.0
2025-08-29,2025-35,18984096.0
2025-09-05,2025-36,20852133.0
2025-09-12,2025-37,19103798.0
2025-09-19,2025-38,19376337.0
2025-09-26,2025-39,19467977.0
2025-10-03,2025-40,22236674.0
2025-10-10,2025-41,19822368.0
