Tarih,TP_KKHARTUT_KT13,TP_KKHARTUT_KT13
2019-01-18,2019-3,62287.0
2019-01-25,2019-4,58605.0
2019-02-01,2019-5,70507.0
2019-02-08,2019-6,65758.0
2019-02-15,2019-7,67910.0
2019-02-22,2019-8,65207.0
2019-03-01,2019-9,71566.0
2019-03-08,2019-10,72291.0
2019-03-15,2019-11,68874.0
2019-03-22,2019-12,64829.0
2019-03-29,2019-13,66976.0
2019-04-05,2019-14,65368.0
2019-04-12,2019-15,65537.0
2019-04-19,2019-16,68249.0
2019-04-26,2019-17,61598.0
2019-05-03,2019-18,69114.0
2019-05-10,2019-19,72278.0
2019-05-17,2019-20,66883.0
2019-05-24,2019-21,81348.0
2019-05-31,2019-22,104449.0
2019-06-07,2019-23,46812.0
2019-06-14,2019-24,77788.0
2019-06-21,2019-25,87618.0
2019-06-28,2019-26,108018.0
2019-07-05,2019-27,108792.0
2019-07-12,2019-28,91355.0
2019-07-19,2019-29,80698.0
2019-07-26,2019-30,97138.0
2019-08-02,2019-31,133511.0
2019-08-09,2019-32,255155.0
2019-08-16,2019-33,108378.0
2019-08-23,2019-34,72781.0
2019-08-30,2019-35,75104.0
2019-09-06,2019-36,80363.0
2019-09-13,2019-37,79277.0
2019-09-20,2019-38,70015.0
2019-09-27,2019-39,72155.0
2019-10-04,2019-40,76365.0
2019-10-11,2019-41,73682.0
2019-10-18,2019-42,67021.0
2019-10-25,2019-43,81562.0
2019-11-01,2019-44,101632.0
2019-11-08,2019-45,78352.0
2019-11-15,2019-46,76958.0
2019-11-22,2019-47,76698.0
2019-11-29,2019-48,75449.0
2019-12-06,2019-49,77007.0
2019-12-13,2019-50,80286.0
2019-12-20,2019-51,81789.0
2019-12-27,2019-52,81011.0
2020-01-03,2020-1,84050.0
2020-01-10,2020-2,85592.0
2020-01-17,2020-3,89381.0
2020-01-24,2020-4,82719.0
2020-01-31,2020-5,96047.0
2020-02-07,2020-6,86013.0
2020-02-14,2020-7,94980.0
2020-02-21,2020-8,97149.0
2020-02-28,2020-9,93374.0
2020-03-06,2020-10,93565.0
2020-03-13,2020-11,92345.0
2020-03-20,2020-12,65843.0
2020-03-27,2020-13,47863.0
2020-04-03,2020-14,51134.0
2020-04-10,2020-15,55489.0
2020-04-17,2020-16,52218.0
2020-04-24,2020-17,48240.0
2020-05-01,2020-18,67610.0
2020-05-08,2020-19,82115.0
2020-05-15,2020-20,87077.0
2020-05-22,2020-21,93444.0
2020-05-29,2020-22,56461.0
2020-06-05,2020-23,61399.0
2020-06-12,2020-24,67497.0
2020-06-19,2020-25,65947.0
2020-06-26,2020-26,64256.0
2020-07-03,2020-27,80365.0
2020-07-10,2020-28,102306.0
2020-07-17,2020-29,135489.0
2020-07-24,2020-30,198136.0
2020-07-31,2020-31,372027.0
2020-08-07,2020-32,68343.0
2020-08-14,2020-33,74796.0
2020-08-21,2020-34,73087.0
2020-08-28,2020-35,71481.0
2020-09-04,2020-36,81320.0
2020-09-11,2020-37,79774.0
2020-09-18,2020-38,79187.0
2020-09-25,2020-39,78985.0
2020-10-02,2020-40,93269.0
2020-10-09,2020-41,96195.0
2020-10-16,2020-42,106321.0
2020-10-23,2020-43,102679.0
2020-10-30,2020-44,125663.0
2020-11-06,2020-45,132748.0
2020-11-13,2020-46,89196.0
2020-11-20,2020-47,82359.0
2020-11-27,2020-48,78390.0
2020-12-04,2020-49,82295.0
2020-12-11,2020-50,84380.0
2020-12-18,2020-51,87068.0
2020-12-25,2020-52,88744.0
2021-01-01,2021-1,94341.0
2021-01-08,2021-2,83786.0
2021-01-15,2021-3,88199.0
2021-01-22,2021-4,88953.0
2021-01-29,2021-5,96732.0
2021-02-05,2021-6,89414.0
2021-02-12,2021-7,96487.0
2021-02-19,2021-8,95451.0
2021-02-26,2021-9,102836.0
2021-03-05,2021-10,101315.0
2021-03-12,2021-11,101189.0
2021-03-19,2021-12,93978.0
2021-03-26,2021-13,89319.0
2021-04-02,2021-14,105799.0
2021-04-09,2021-15,91977.0
2021-04-16,2021-16,99212.0
2021-04-23,2021-17,95245.0
2021-04-30,2021-18,118801.0
2021-05-07,2021-19,124447.0
2021-05-14,2021-20,134946.0
2021-05-21,2021-21,84850.0
2021-05-28,2021-22,86855.0
2021-06-04,2021-23,95082.0
2021-06-11,2021-24,101460.0
2021-06-18,2021-25,106942.0
2021-06-25,2021-26,138764.0
2021-07-02,2021-27,238315.0
2021-07-09,2021-28,226721.0
2021-07-16,2021-29,399383.0
2021-07-23,2021-30,343554.0
2021-07-30,2021-31,128941.0
2021-08-06,2021-32,145006.0
2021-08-13,2021-33,123993.0
2021-08-20,2021-34,121335.0
2021-08-27,2021-35,110353.0
2021-09-03,2021-36,109206.0
2021-09-10,2021-37,123397.0
2021-09-17,2021-38,115936.0
2021-09-24,2021-39,108505.0
2021-10-01,2021-40,126814.0
2021-10-08,2021-41,121295.0
2021-10-15,2021-42,129210.0
2021-10-22,2021-43,129017.0
2021-10-29,2021-44,142266.0
2021-11-05,2021-45,168289.0
2021-11-12,2021-46,137429.0
2021-11-19,2021-47,130399.0
2021-11-26,2021-48,137675.0
2021-12-03,2021-49,157749.0
2021-12-10,2021-50,161653.0
2021-12-17,2021-51,156595.0
2021-12-24,2021-52,147483.0
2021-12-31,2021-53,172790.0
2022-01-07,2022-1,141434.0
2022-01-14,2022-2,162953.0
2022-01-21,2022-3,153241.0
2022-01-28,2022-4,143969.0
2022-02-04,2022-5,167072.0
2022-02-11,2022-6,183300.0
2022-02-18,2022-7,170215.0
2022-02-25,2022-8,160051.0
2022-03-04,2022-9,185980.0
2022-03-11,2022-10,196704.0
2022-03-18,2022-11,169620.0
2022-03-25,2022-12,157545.0
2022-04-01,2022-13,181791.0
2022-04-08,2022-14,209569.0
2022-04-15,2022-15,205055.0
2022-04-22,2022-16,221793.0
2022-04-29,2022-17,259525.0
2022-05-06,2022-18,140115.0
2022-05-13,2022-19,204323.0
2022-05-20,2022-20,169142.0
2022-05-27,2022-21,172201.0
2022-06-03,2022-22,194266.0
2022-06-10,2022-23,230503.0
2022-06-17,2022-24,255197.0
2022-06-24,2022-25,329936.0
2022-07-01,2022-26,546161.0
2022-07-08,2022-27,945334.0
2022-07-15,2022-28,230646.0
2022-07-22,2022-29,184353.0
2022-07-29,2022-30,207354.0
2022-08-05,2022-31,217319.0
2022-08-12,2022-32,352356.0
2022-08-19,2022-33,325390.0
2022-08-26,2022-34,313650.0
2022-09-02,2022-35,338033.0
2022-09-09,2022-36,412171.0
2022-09-16,2022-37,355922.0
2022-09-23,2022-38,343380.0
2022-09-30,2022-39,393059.0
2022-10-07,2022-40,412502.0
2022-10-14,2022-41,265941.0
2022-10-21,2022-42,251128.0
2022-10-28,2022-43,266077.0
2022-11-04,2022-44,298587.0
2022-11-11,2022-45,291012.0
2022-11-18,2022-46,229760.0
2022-11-25,2022-47,223525.0
2022-12-02,2022-48,256390.0
2022-12-09,2022-49,306025.0
2022-12-16,2022-50,264051.0
2022-12-23,2022-51,254253.0
2022-12-30,2022-52,336262.0
2023-01-06,2023-1,310371.0
2023-01-13,2023-2,310365.0
2023-01-20,2023-3,292220.0
2023-01-27,2023-4,287854.0
2023-02-03,2023-5,307931.0
2023-02-10,2023-6,586197.0
2023-02-17,2023-7,388997.0
2023-02-24,2023-8,315078.0
2023-03-03,2023-9,351846.0
2023-03-10,2023-10,379894.0
2023-03-17,2023-11,455374.0
2023-03-24,2023-12,577109.0
2023-03-31,2023-13,565227.0
2023-04-07,2023-14,397069.0
2023-04-14,2023-15,401817.0
2023-04-21,2023-16,468529.0
2023-04-28,2023-17,305803.0
2023-05-05,2023-18,338410.0
2023-05-12,2023-19,353591.0
2023-05-19,2023-20,328640.0
2023-05-26,2023-21,334687.0
2023-06-02,2023-22,426378.0
2023-06-09,2023-23,542386.0
2023-06-16,2023-24,814176.0
2023-06-23,2023-25,1377105.0
2023-06-30,2023-26,1525178.0
2023-07-07,2023-27,587011.0
2023-07-14,2023-28,435400.0
2023-07-21,2023-29,427161.0
2023-07-28,2023-30,428994.0
2023-08-04,2023-31,463735.0
2023-08-11,2023-32,416360.0
2023-08-18,2023-33,400510.0
2023-08-25,2023-34,388313.0
2023-09-01,2023-35,438997.0
2023-09-08,2023-36,465792.0
2023-09-15,2023-37,498996.0
2023-09-22,2023-38,500757.0
2023-09-29,2023-39,481204.0
2023-10-06,2023-40,502925.0
2023-10-13,2023-41,546946.0
2023-10-20,2023-42,604042.0
2023-10-27,2023-43,610611.0
2023-11-03,2023-44,806888.0
2023-11-10,2023-45,538169.0
2023-11-17,2023-46,521868.0
2023-11-24,2023-47,486030.0
2023-12-01,2023-48,542772.0
2023-12-08,2023-49,536979.0
2023-12-15,2023-50,559323.0
2023-12-22,2023-51,627924.0
2023-12-29,2023-52,728360.0
2024-01-05,2024-1,548220.0
2024-01-12,2024-2,584023.0
2024-01-19,2024-3,629409.0
2024-01-26,2024-4,586563.0
2024-02-02,2024-5,677941.0
2024-02-09,2024-6,694276.0
2024-02-16,2024-7,715703.0
2024-02-23,2024-8,685963.0
2024-03-01,2024-9,755393.0
2024-03-08,2024-10,717967.0
2024-03-15,2024-11,805712.0
2024-03-22,2024-12,814582.0
2024-03-29,2024-13,862942.0
2024-04-05,2024-14,1035464.0
2024-04-12,2024-15,701980.0
2024-04-19,2024-16,654581.0
2024-04-26,2024-17,642289.0
2024-05-03,2024-18,706897.0
2024-05-10,2024-19,695397.0
2024-05-17,2024-20,783114.0
2024-05-24,2024-21,867675.0
2024-05-31,2024-22,1119715.0
2024-06-07,2024-23,1518284.0
2024-06-14,2024-24,3214038.0
2024-06-21,2024-25,1797253.0
2024-06-28,2024-26,1228245.0
2024-07-05,2024-27,1212490.0
2024-07-12,2024-28,792025.0
2024-07-19,2024-29,752510.0
2024-07-26,2024-30,734330.0
2024-08-02,2024-31,798814.0
2024-08-09,2024-32,750550.0
2024-08-16,2024-33,774354.0
2024-08-23,2024-34,736159.0
2024-08-30,2024-35,774128.0
2024-09-06,2024-36,806679.0
2024-09-13,2024-37,793261.0
2024-09-20,2024-38,832228.0
2024-09-27,2024-39,808742.0
2024-10-04,2024-40,897869.0
2024-10-11,2024-41,844183.0
2024-10-18,2024-42,886572.0
2024-10-25,2024-43,950663.0
2024-11-01,2024-44,1322557.0
2024-11-08,2024-45,870105.0
2024-11-15,2024-46,847207.0
2024-11-22,2024-47,798326.0
2024-11-29,2024-48,840319.0
2024-12-06,2024-49,969233.0
2024-12-13,2024-50,948578.0
2024-12-20,2024-51,1026352.0
2024-12-27,2024-52,1062984.0
2025-01-03,2025-1,1180887.0
2025-01-10,2025-2,1040372.0
2025-01-17,2025-3,1032688.0
2025-01-24,2025-4,1001055.0
2025-01-31,2025-5,1176412.0
2025-02-07,2025-6,1084411.0
2025-02-14,2025-7,1054986.0
2025-02-21,2025-8,993548.0
2025-02-28,2025-9,1077111.0
2025-03-07,2025-10,1128771.0
2025-03-14,2025-11,1180019.0
2025-03-21,2025-12,1331595.0
2025-03-28,2025-13,1682093.0
2025-04-04,2025-14,901616.0
2025-04-11,2025-15,1030272.0
2025-04-18,2025-16,1090401.0
2025-04-25,2025-17,981612.0
2025-05-02,2025-18,1265362.0
2025-05-09,2025-19,1257157.0
2025-05-16,2025-20,1554570.0
2025-05-23,2025-21,1682221.0
2025-05-30,2025-22,2519152.0
2025-06-06,2025-23,5068529.0
2025-06-13,2025-24,1208437.0
2025-06-20,2025-25,1338852.0
2025-06-27,2025-26,1638507.0
2025-07-04,2025-27,2128101.0
2025-07-11,2025-28,1454676.0
2025-07-18,2025-29,1222993.0
2025-07-25,2025-30,1237146.0
2025-08-01,2025-31,1408570.0
2025-08-08,2025-32,1207635.0
2025-08-15,2025-33,1265665.0
2025-08-22,2025-34,1201356.0
2025-08-29,2025-35,1249176.0
2025-09-05,2025-36,1340470.0
2025-09-12,2025-37,1322565.0
2025-09-19,2025-38,1287710.0
2025-09-26,2025-39,1231151.0
2025-10-03,2025-40,1495128.0
2025-10-10,2025-41,1336363.0
