Tarih,TP_KKHARTUT_KT5,TP_KKHARTUT_KT5
2019-01-04,2019-1,978381.0
2019-01-11,2019-2,1008594.0
2019-01-18,2019-3,1052051.0
2019-01-25,2019-4,1041881.0
2019-02-01,2019-5,1030649.0
2019-02-08,2019-6,1035390.0
2019-02-15,2019-7,1074954.0
2019-02-22,2019-8,1097774.0
2019-03-01,2019-9,1060366.0
2019-03-08,2019-10,1084247.0
2019-03-15,2019-11,1121421.0
2019-03-22,2019-12,1125740.0
2019-03-29,2019-13,1104362.0
2019-04-05,2019-14,1054309.0
2019-04-12,2019-15,963360.0
2019-04-19,2019-16,1215807.0
2019-04-26,2019-17,1197993.0
2019-05-03,2019-18,1240249.0
2019-05-10,2019-19,1019742.0
2019-05-17,2019-20,1098478.0
2019-05-24,2019-21,1131649.0
2019-05-31,2019-22,1246946.0
2019-06-07,2019-23,990733.0
2019-06-14,2019-24,1386322.0
2019-06-21,2019-25,1307517.0
2019-06-28,2019-26,1304040.0
2019-07-05,2019-27,1238308.0
2019-07-12,2019-28,1270494.0
2019-07-19,2019-29,1187772.0
2019-07-26,2019-30,1261792.0
2019-08-02,2019-31,1223035.0
2019-08-09,2019-32,1354051.0
2019-08-16,2019-33,969282.0
2019-08-23,2019-34,1297634.0
2019-08-30,2019-35,1223144.0
2019-09-06,2019-36,1214158.0
2019-09-13,2019-37,1306671.0
2019-09-20,2019-38,1013342.0
2019-09-27,2019-39,1218906.0
2019-10-04,2019-40,1186733.0
2019-10-11,2019-41,1131516.0
2019-10-18,2019-42,1181816.0
2019-10-25,2019-43,1218068.0
2019-11-01,2019-44,1200228.0
2019-11-08,2019-45,1227095.0
2019-11-15,2019-46,1244057.0
2019-11-22,2019-47,1261183.0
2019-11-29,2019-48,1212660.0
2019-12-06,2019-49,1204399.0
2019-12-13,2019-50,1273493.0
2019-12-20,2019-51,1283627.0
2019-12-27,2019-52,1347654.0
2020-01-03,2020-1,1268828.0
2020-01-10,2020-2,1188705.0
2020-01-17,2020-3,1271959.0
2020-01-24,2020-4,1226775.0
2020-01-31,2020-5,1240361.0
2020-02-07,2020-6,1243386.0
2020-02-14,2020-7,1239537.0
2020-02-21,2020-8,1321796.0
2020-02-28,2020-9,1355544.0
2020-03-06,2020-10,1386927.0
2020-03-13,2020-11,1449940.0
2020-03-20,2020-12,1565323.0
2020-03-27,2020-13,1205407.0
2020-04-03,2020-14,1180862.0
2020-04-10,2020-15,1255637.0
2020-04-17,2020-16,1458468.0
2020-04-24,2020-17,1280753.0
2020-05-01,2020-18,1228255.0
2020-05-08,2020-19,1297402.0
2020-05-15,2020-20,1408151.0
2020-05-22,2020-21,1526648.0
2020-05-29,2020-22,1093560.0
2020-06-05,2020-23,1460326.0
2020-06-12,2020-24,1561705.0
2020-06-19,2020-25,1575471.0
2020-06-26,2020-26,1485404.0
2020-07-03,2020-27,1521194.0
2020-07-10,2020-28,1555912.0
2020-07-17,2020-29,1543176.0
2020-07-24,2020-30,1543011.0
2020-07-31,2020-31,1605861.0
2020-08-07,2020-32,1325529.0
2020-08-14,2020-33,1552992.0
2020-08-21,2020-34,1557018.0
2020-08-28,2020-35,1551757.0
2020-09-04,2020-36,1504190.0
2020-09-11,2020-37,1559621.0
2020-09-18,2020-38,1589644.0
2020-09-25,2020-39,1556227.0
2020-10-02,2020-40,1573387.0
2020-10-09,2020-41,1593745.0
2020-10-16,2020-42,1649860.0
2020-10-23,2020-43,1595069.0
2020-10-30,2020-44,1560712.0
2020-11-06,2020-45,1623269.0
2020-11-13,2020-46,1664644.0
2020-11-20,2020-47,1684551.0
2020-11-27,2020-48,1538582.0
2020-12-04,2020-49,1638452.0
2020-12-11,2020-50,1549815.0
2020-12-18,2020-51,1631259.0
2020-12-25,2020-52,1645667.0
2021-01-01,2021-1,1832371.0
2021-01-08,2021-2,1557907.0
2021-01-15,2021-3,1672978.0
2021-01-22,2021-4,1725948.0
2021-01-29,2021-5,1774728.0
2021-02-05,2021-6,1788472.0
2021-02-12,2021-7,1834544.0
2021-02-19,2021-8,1765444.0
2021-02-26,2021-9,1819748.0
2021-03-05,2021-10,1932666.0
2021-03-12,2021-11,2004598.0
2021-03-19,2021-12,1955364.0
2021-03-26,2021-13,1903500.0
2021-04-02,2021-14,1920052.0
2021-04-09,2021-15,1959405.0
2021-04-16,2021-16,2065059.0
2021-04-23,2021-17,1790495.0
2021-04-30,2021-18,2143013.0
2021-05-07,2021-19,1749954.0
2021-05-14,2021-20,1895910.0
2021-05-21,2021-21,2192892.0
2021-05-28,2021-22,2124790.0
2021-06-04,2021-23,2177765.0
2021-06-11,2021-24,2311036.0
2021-06-18,2021-25,2284219.0
2021-06-25,2021-26,2248643.0
2021-07-02,2021-27,2292669.0
2021-07-09,2021-28,2305945.0
2021-07-16,2021-29,2542473.0
2021-07-23,2021-30,1997948.0
2021-07-30,2021-31,2499354.0
2021-08-06,2021-32,2289459.0
2021-08-13,2021-33,2322392.0
2021-08-20,2021-34,2373963.0
2021-08-27,2021-35,2316689.0
2021-09-03,2021-36,2362603.0
2021-09-10,2021-37,2380472.0
2021-09-17,2021-38,2425062.0
2021-09-24,2021-39,2408668.0
2021-10-01,2021-40,2458988.0
2021-10-08,2021-41,2466431.0
2021-10-15,2021-42,2533278.0
2021-10-22,2021-43,2512974.0
2021-10-29,2021-44,2614064.0
2021-11-05,2021-45,2640623.0
2021-11-12,2021-46,2631099.0
2021-11-19,2021-47,2710038.0
2021-11-26,2021-48,2805993.0
2021-12-03,2021-49,2859669.0
2021-12-10,2021-50,2950729.0
2021-12-17,2021-51,2974713.0
2021-12-24,2021-52,2866756.0
2021-12-31,2021-53,3126292.0
2022-01-07,2022-1,2638322.0
2022-01-14,2022-2,2772965.0
2022-01-21,2022-3,2876447.0
2022-01-28,2022-4,2720925.0
2022-02-04,2022-5,3054736.0
2022-02-11,2022-6,3249847.0
2022-02-18,2022-7,3220696.0
2022-02-25,2022-8,3184182.0
2022-03-04,2022-9,3354182.0
2022-03-11,2022-10,3655268.0
2022-03-18,2022-11,3529356.0
2022-03-25,2022-12,3605258.0
2022-04-01,2022-13,3992992.0
2022-04-08,2022-14,3645768.0
2022-04-15,2022-15,3678895.0
2022-04-22,2022-16,3780677.0
2022-04-29,2022-17,4137193.0
2022-05-06,2022-18,3654181.0
2022-05-13,2022-19,4615739.0
2022-05-20,2022-20,4619198.0
2022-05-27,2022-21,4366284.0
2022-06-03,2022-22,4563141.0
2022-06-10,2022-23,4427206.0
2022-06-17,2022-24,4550006.0
2022-06-24,2022-25,4628420.0
2022-07-01,2022-26,4744259.0
2022-07-08,2022-27,5396607.0
2022-07-15,2022-28,3599856.0
2022-07-22,2022-29,5065572.0
2022-07-29,2022-30,4833030.0
2022-08-05,2022-31,4793380.0
2022-08-12,2022-32,4650796.0
2022-08-19,2022-33,4777486.0
2022-08-26,2022-34,5117825.0
2022-09-02,2022-35,5004468.0
2022-09-09,2022-36,5424260.0
2022-09-16,2022-37,5353370.0
2022-09-23,2022-38,5182538.0
2022-09-30,2022-39,5290037.0
2022-10-07,2022-40,5219458.0
2022-10-14,2022-41,5721278.0
2022-10-21,2022-42,5743767.0
2022-10-28,2022-43,5622812.0
2022-11-04,2022-44,5799040.0
2022-11-11,2022-45,5923715.0
2022-11-18,2022-46,5944555.0
2022-11-25,2022-47,5844814.0
2022-12-02,2022-48,6082078.0
2022-12-09,2022-49,6157930.0
2022-12-16,2022-50,6303945.0
2022-12-23,2022-51,6430663.0
2022-12-30,2022-52,7076600.0
2023-01-06,2023-1,6590757.0
2023-01-13,2023-2,7928450.0
2023-01-20,2023-3,6756645.0
2023-01-27,2023-4,6724048.0
2023-02-03,2023-5,7200974.0
2023-02-10,2023-6,6558872.0
2023-02-17,2023-7,7192244.0
2023-02-24,2023-8,7254616.0
2023-03-03,2023-9,7796190.0
2023-03-10,2023-10,8018918.0
2023-03-17,2023-11,8356773.0
2023-03-24,2023-12,8751419.0
2023-03-31,2023-13,7890194.0
2023-04-07,2023-14,8836018.0
2023-04-14,2023-15,10409344.0
2023-04-21,2023-16,10672989.0
2023-04-28,2023-17,8691603.0
2023-05-05,2023-18,10060634.0
2023-05-12,2023-19,10419784.0
2023-05-19,2023-20,9723887.0
2023-05-26,2023-21,10550206.0
2023-06-02,2023-22,9570262.0
2023-06-09,2023-23,10821743.0
2023-06-16,2023-24,11072763.0
2023-06-23,2023-25,11506298.0
2023-06-30,2023-26,9871101.0
2023-07-07,2023-27,11838142.0
2023-07-14,2023-28,11520403.0
2023-07-21,2023-29,11914545.0
2023-07-28,2023-30,11324082.0
2023-08-04,2023-31,12271462.0
2023-08-11,2023-32,11975643.0
2023-08-18,2023-33,11767623.0
2023-08-25,2023-34,12944801.0
2023-09-01,2023-35,12008475.0
2023-09-08,2023-36,13093017.0
2023-09-15,2023-37,12728210.0
2023-09-22,2023-38,12761268.0
2023-09-29,2023-39,12684896.0
2023-10-06,2023-40,13259278.0
2023-10-13,2023-41,12966779.0
2023-10-20,2023-42,12784192.0
2023-10-27,2023-43,12855412.0
2023-11-03,2023-44,13010616.0
2023-11-10,2023-45,12942040.0
2023-11-17,2023-46,12957636.0
2023-11-24,2023-47,12540389.0
2023-12-01,2023-48,13048707.0
2023-12-08,2023-49,13939169.0
2023-12-15,2023-50,13892799.0
2023-12-22,2023-51,13950382.0
2023-12-29,2023-52,15603799.0
2024-01-05,2024-1,14411749.0
2024-01-12,2024-2,14192424.0
2024-01-19,2024-3,14973734.0
2024-01-26,2024-4,13982633.0
2024-02-02,2024-5,14947241.0
2024-02-09,2024-6,15672580.0
2024-02-16,2024-7,16162982.0
2024-02-23,2024-8,15721103.0
2024-03-01,2024-9,16634135.0
2024-03-08,2024-10,18174254.0
2024-03-15,2024-11,18401151.0
2024-03-22,2024-12,17318848.0
2024-03-29,2024-13,18503201.0
2024-04-05,2024-14,18908968.0
2024-04-12,2024-15,18176103.0
2024-04-19,2024-16,20898957.0
2024-04-26,2024-17,18877579.0
2024-05-03,2024-18,20369525.0
2024-05-10,2024-19,20350809.0
2024-05-17,2024-20,19984053.0
2024-05-24,2024-21,19507117.0
2024-05-31,2024-22,19879098.0
2024-06-07,2024-23,20856245.0
2024-06-14,2024-24,22807590.0
2024-06-21,2024-25,16817639.0
2024-06-28,2024-26,21925447.0
2024-07-05,2024-27,20973241.0
2024-07-12,2024-28,20295459.0
2024-07-19,2024-29,20357419.0
2024-07-26,2024-30,20174995.0
2024-08-02,2024-31,20859345.0
2024-08-09,2024-32,20200490.0
2024-08-16,2024-33,20839173.0
2024-08-23,2024-34,21110420.0
2024-08-30,2024-35,21508040.0
2024-09-06,2024-36,21808975.0
2024-09-13,2024-37,21871634.0
2024-09-20,2024-38,22031748.0
2024-09-27,2024-39,21933408.0
2024-10-04,2024-40,22355434.0
2024-10-11,2024-41,22158378.0
2024-10-18,2024-42,22961906.0
2024-10-25,2024-43,21909909.0
2024-11-01,2024-44,22381763.0
2024-11-08,2024-45,22415961.0
2024-11-15,2024-46,22930827.0
2024-11-22,2024-47,23146085.0
2024-11-29,2024-48,22367161.0
2024-12-06,2024-49,22695287.0
2024-12-13,2024-50,23131372.0
2024-12-20,2024-51,23324369.0
2024-12-27,2024-52,23942374.0
2025-01-03,2025-1,24079695.0
2025-01-10,2025-2,23094632.0
2025-01-17,2025-3,23610838.0
2025-01-24,2025-4,23258741.0
2025-01-31,2025-5,23993566.0
2025-02-07,2025-6,24405867.0
2025-02-14,2025-7,23735376.0
2025-02-21,2025-8,24723999.0
2025-02-28,2025-9,25787857.0
2025-03-07,2025-10,26005090.0
2025-03-14,2025-11,24650000.0
2025-03-21,2025-12,25517580.0
2025-03-28,2025-13,27953804.0
2025-04-04,2025-14,24162287.0
2025-04-11,2025-15,26384077.0
2025-04-18,2025-16,26581984.0
2025-04-25,2025-17,25943735.0
2025-05-02,2025-18,27367749.0
2025-05-09,2025-19,27962773.0
2025-05-16,2025-20,27978353.0
2025-05-23,2025-21,27895536.0
2025-05-30,2025-22,29316705.0
2025-06-06,2025-23,31229333.0
2025-06-13,2025-24,25338120.0
2025-06-20,2025-25,29813495.0
2025-06-27,2025-26,29978756.0
2025-07-04,2025-27,31517149.0
2025-07-11,2025-28,32233429.0
2025-07-18,2025-29,31381897.0
2025-07-25,2025-30,31086113.0
2025-08-01,2025-31,31921439.0
2025-08-08,2025-32,30575526.0
2025-08-15,2025-33,30644617.0
2025-08-22,2025-34,34177174.0
2025-08-29,2025-35,34373083.0
2025-09-05,2025-36,34658045.0
2025-09-12,2025-37,33626564.0
2025-09-19,2025-38,34952446.0
2025-09-26,2025-39,34519128.0
2025-10-03,2025-40,35960966.0
2025-10-10,2025-41,34349263.0
