Tarih,TP_KKHARTUT_KT12,TP_KKHARTUT_KT12
2019-01-18,2019-3,187927.0
2019-01-25,2019-4,200223.0
2019-02-01,2019-5,219964.0
2019-02-08,2019-6,209479.0
2019-02-15,2019-7,198424.0
2019-02-22,2019-8,201930.0
2019-03-01,2019-9,209598.0
2019-03-08,2019-10,211572.0
2019-03-15,2019-11,209487.0
2019-03-22,2019-12,220092.0
2019-03-29,2019-13,239757.0
2019-04-05,2019-14,222767.0
2019-04-12,2019-15,239398.0
2019-04-19,2019-16,308565.0
2019-04-26,2019-17,332643.0
2019-05-03,2019-18,308186.0
2019-05-10,2019-19,213113.0
2019-05-17,2019-20,179825.0
2019-05-24,2019-21,230608.0
2019-05-31,2019-22,263191.0
2019-06-07,2019-23,332204.0
2019-06-14,2019-24,364840.0
2019-06-21,2019-25,352840.0
2019-06-28,2019-26,366877.0
2019-07-05,2019-27,394346.0
2019-07-12,2019-28,442012.0
2019-07-19,2019-29,454419.0
2019-07-26,2019-30,472237.0
2019-08-02,2019-31,466990.0
2019-08-09,2019-32,462957.0
2019-08-16,2019-33,503502.0
2019-08-23,2019-34,485839.0
2019-08-30,2019-35,456006.0
2019-09-06,2019-36,409976.0
2019-09-13,2019-37,348391.0
2019-09-20,2019-38,288565.0
2019-09-27,2019-39,313552.0
2019-10-04,2019-40,294587.0
2019-10-11,2019-41,254970.0
2019-10-18,2019-42,229058.0
2019-10-25,2019-43,267028.0
2019-11-01,2019-44,259396.0
2019-11-08,2019-45,219014.0
2019-11-15,2019-46,217050.0
2019-11-22,2019-47,242646.0
2019-11-29,2019-48,231000.0
2019-12-06,2019-49,220705.0
2019-12-13,2019-50,212448.0
2019-12-20,2019-51,230777.0
2019-12-27,2019-52,243774.0
2020-01-03,2020-1,276826.0
2020-01-10,2020-2,224471.0
2020-01-17,2020-3,232449.0
2020-01-24,2020-4,253228.0
2020-01-31,2020-5,268987.0
2020-02-07,2020-6,234734.0
2020-02-14,2020-7,228300.0
2020-02-21,2020-8,249805.0
2020-02-28,2020-9,251095.0
2020-03-06,2020-10,239278.0
2020-03-13,2020-11,213386.0
2020-03-20,2020-12,104023.0
2020-03-27,2020-13,31895.0
2020-04-03,2020-14,25057.0
2020-04-10,2020-15,16776.0
2020-04-17,2020-16,16554.0
2020-04-24,2020-17,15580.0
2020-05-01,2020-18,16374.0
2020-05-08,2020-19,21108.0
2020-05-15,2020-20,23402.0
2020-05-22,2020-21,23717.0
2020-05-29,2020-22,21976.0
2020-06-05,2020-23,49958.0
2020-06-12,2020-24,80102.0
2020-06-19,2020-25,102853.0
2020-06-26,2020-26,130541.0
2020-07-03,2020-27,163240.0
2020-07-10,2020-28,227724.0
2020-07-17,2020-29,285243.0
2020-07-24,2020-30,322203.0
2020-07-31,2020-31,355834.0
2020-08-07,2020-32,428679.0
2020-08-14,2020-33,432656.0
2020-08-21,2020-34,440855.0
2020-08-28,2020-35,411515.0
2020-09-04,2020-36,376924.0
2020-09-11,2020-37,348902.0
2020-09-18,2020-38,333114.0
2020-09-25,2020-39,303023.0
2020-10-02,2020-40,296263.0
2020-10-09,2020-41,284643.0
2020-10-16,2020-42,263545.0
2020-10-23,2020-43,242932.0
2020-10-30,2020-44,238998.0
2020-11-06,2020-45,224043.0
2020-11-13,2020-46,184585.0
2020-11-20,2020-47,184880.0
2020-11-27,2020-48,152535.0
2020-12-04,2020-49,145531.0
2020-12-11,2020-50,125245.0
2020-12-18,2020-51,134948.0
2020-12-25,2020-52,137115.0
2021-01-01,2021-1,148898.0
2021-01-08,2021-2,146722.0
2021-01-15,2021-3,152376.0
2021-01-22,2021-4,179210.0
2021-01-29,2021-5,202415.0
2021-02-05,2021-6,199011.0
2021-02-12,2021-7,204549.0
2021-02-19,2021-8,191310.0
2021-02-26,2021-9,197548.0
2021-03-05,2021-10,214338.0
2021-03-12,2021-11,227624.0
2021-03-19,2021-12,236348.0
2021-03-26,2021-13,234567.0
2021-04-02,2021-14,258393.0
2021-04-09,2021-15,256628.0
2021-04-16,2021-16,204461.0
2021-04-23,2021-17,172875.0
2021-04-30,2021-18,182757.0
2021-05-07,2021-19,144760.0
2021-05-14,2021-20,136888.0
2021-05-21,2021-21,237552.0
2021-05-28,2021-22,332682.0
2021-06-04,2021-23,357892.0
2021-06-11,2021-24,412218.0
2021-06-18,2021-25,470389.0
2021-06-25,2021-26,537074.0
2021-07-02,2021-27,636896.0
2021-07-09,2021-28,750735.0
2021-07-16,2021-29,855584.0
2021-07-23,2021-30,962377.0
2021-07-30,2021-31,924932.0
2021-08-06,2021-32,855281.0
2021-08-13,2021-33,863121.0
2021-08-20,2021-34,885903.0
2021-08-27,2021-35,843261.0
2021-09-03,2021-36,795436.0
2021-09-10,2021-37,642586.0
2021-09-17,2021-38,594767.0
2021-09-24,2021-39,589599.0
2021-10-01,2021-40,543884.0
2021-10-08,2021-41,529749.0
2021-10-15,2021-42,513723.0
2021-10-22,2021-43,499238.0
2021-10-29,2021-44,545730.0
2021-11-05,2021-45,523681.0
2021-11-12,2021-46,459417.0
2021-11-19,2021-47,522775.0
2021-11-26,2021-48,479044.0
2021-12-03,2021-49,467756.0
2021-12-10,2021-50,456454.0
2021-12-17,2021-51,509510.0
2021-12-24,2021-52,514620.0
2021-12-31,2021-53,594309.0
2022-01-07,2022-1,528244.0
2022-01-14,2022-2,442524.0
2022-01-21,2022-3,464498.0
2022-01-28,2022-4,473817.0
2022-02-04,2022-5,574032.0
2022-02-11,2022-6,541452.0
2022-02-18,2022-7,604545.0
2022-02-25,2022-8,574047.0
2022-03-04,2022-9,614470.0
2022-03-11,2022-10,606426.0
2022-03-18,2022-11,617914.0
2022-03-25,2022-12,713469.0
2022-04-01,2022-13,767753.0
2022-04-08,2022-14,576591.0
2022-04-15,2022-15,678035.0
2022-04-22,2022-16,692352.0
2022-04-29,2022-17,690804.0
2022-05-06,2022-18,999148.0
2022-05-13,2022-19,975735.0
2022-05-20,2022-20,1043772.0
2022-05-27,2022-21,1124180.0
2022-06-03,2022-22,1189460.0
2022-06-10,2022-23,1227483.0
2022-06-17,2022-24,1309396.0
2022-06-24,2022-25,1493672.0
2022-07-01,2022-26,1620542.0
2022-07-08,2022-27,1762190.0
2022-07-15,2022-28,1960468.0
2022-07-22,2022-29,2043204.0
2022-07-29,2022-30,2087040.0
2022-08-05,2022-31,2220211.0
2022-08-12,2022-32,2325785.0
2022-08-19,2022-33,2309038.0
2022-08-26,2022-34,2218148.0
2022-09-02,2022-35,2114195.0
2022-09-09,2022-36,1911202.0
2022-09-16,2022-37,1677277.0
2022-09-23,2022-38,1590591.0
2022-09-30,2022-39,1517825.0
2022-10-07,2022-40,1485470.0
2022-10-14,2022-41,1418893.0
2022-10-21,2022-42,1313079.0
2022-10-28,2022-43,1308533.0
2022-11-04,2022-44,1248622.0
2022-11-11,2022-45,1143344.0
2022-11-18,2022-46,1280196.0
2022-11-25,2022-47,1119508.0
2022-12-02,2022-48,1101849.0
2022-12-09,2022-49,1040567.0
2022-12-16,2022-50,1036369.0
2022-12-23,2022-51,1110763.0
2022-12-30,2022-52,1273873.0
2023-01-06,2023-1,1236965.0
2023-01-13,2023-2,1047343.0
2023-01-20,2023-3,1124045.0
2023-01-27,2023-4,1289462.0
2023-02-03,2023-5,1350001.0
2023-02-10,2023-6,953913.0
2023-02-17,2023-7,884218.0
2023-02-24,2023-8,967602.0
2023-03-03,2023-9,1058483.0
2023-03-10,2023-10,1084067.0
2023-03-17,2023-11,1193131.0
2023-03-24,2023-12,1109841.0
2023-03-31,2023-13,998262.0
2023-04-07,2023-14,1117847.0
2023-04-14,2023-15,1200482.0
2023-04-21,2023-16,1354195.0
2023-04-28,2023-17,1723767.0
2023-05-05,2023-18,1835767.0
2023-05-12,2023-19,1689377.0
2023-05-19,2023-20,1587529.0
2023-05-26,2023-21,1967182.0
2023-06-02,2023-22,1896267.0
2023-06-09,2023-23,2363976.0
2023-06-16,2023-24,2525952.0
2023-06-23,2023-25,2647740.0
2023-06-30,2023-26,3521241.0
2023-07-07,2023-27,3604071.0
2023-07-14,2023-28,3580160.0
2023-07-21,2023-29,3880203.0
2023-07-28,2023-30,3904202.0
2023-08-04,2023-31,4024390.0
2023-08-11,2023-32,4220531.0
2023-08-18,2023-33,4199084.0
2023-08-25,2023-34,4076707.0
2023-09-01,2023-35,3882973.0
2023-09-08,2023-36,3449096.0
2023-09-15,2023-37,3079818.0
2023-09-22,2023-38,2961917.0
2023-09-29,2023-39,2748647.0
2023-10-06,2023-40,2672749.0
2023-10-13,2023-41,2478154.0
2023-10-20,2023-42,2423161.0
2023-10-27,2023-43,2356470.0
2023-11-03,2023-44,2209965.0
2023-11-10,2023-45,2021173.0
2023-11-17,2023-46,2378654.0
2023-11-24,2023-47,2080748.0
2023-12-01,2023-48,2100395.0
2023-12-08,2023-49,2103826.0
2023-12-15,2023-50,2132144.0
2023-12-22,2023-51,2216812.0
2023-12-29,2023-52,2611376.0
2024-01-05,2024-1,2829744.0
2024-01-12,2024-2,2166554.0
2024-01-19,2024-3,2305012.0
2024-01-26,2024-4,2628055.0
2024-02-02,2024-5,2840217.0
2024-02-09,2024-6,2599004.0
2024-02-16,2024-7,2725736.0
2024-02-23,2024-8,2790229.0
2024-03-01,2024-9,2980981.0
2024-03-08,2024-10,3010673.0
2024-03-15,2024-11,2590469.0
2024-03-22,2024-12,2421396.0
2024-03-29,2024-13,2618539.0
2024-04-05,2024-14,2617683.0
2024-04-12,2024-15,3535908.0
2024-04-19,2024-16,3553362.0
2024-04-26,2024-17,3423068.0
2024-05-03,2024-18,3799332.0
2024-05-10,2024-19,3798874.0
2024-05-17,2024-20,3782637.0
2024-05-24,2024-21,4033226.0
2024-05-31,2024-22,4155317.0
2024-06-07,2024-23,4574455.0
2024-06-14,2024-24,4819575.0
2024-06-21,2024-25,6661704.0
2024-06-28,2024-26,5556435.0
2024-07-05,2024-27,5902547.0
2024-07-12,2024-28,6400253.0
2024-07-19,2024-29,7105114.0
2024-07-26,2024-30,6984609.0
2024-08-02,2024-31,7121348.0
2024-08-09,2024-32,7351854.0
2024-08-16,2024-33,7461420.0
2024-08-23,2024-34,7334857.0
2024-08-30,2024-35,6990783.0
2024-09-06,2024-36,6681222.0
2024-09-13,2024-37,5380134.0
2024-09-20,2024-38,5193555.0
2024-09-27,2024-39,4949871.0
2024-10-04,2024-40,4793911.0
2024-10-11,2024-41,4572268.0
2024-10-18,2024-42,4564371.0
2024-10-25,2024-43,4360957.0
2024-11-01,2024-44,4759752.0
2024-11-08,2024-45,3951052.0
2024-11-15,2024-46,4363884.0
2024-11-22,2024-47,3937063.0
2024-11-29,2024-48,3678000.0
2024-12-06,2024-49,3507725.0
2024-12-13,2024-50,3636668.0
2024-12-20,2024-51,3705196.0
2024-12-27,2024-52,3990353.0
2025-01-03,2025-1,5142907.0
2025-01-10,2025-2,3671380.0
2025-01-17,2025-3,3794951.0
2025-01-24,2025-4,4274616.0
2025-01-31,2025-5,4493282.0
2025-02-07,2025-6,4028820.0
2025-02-14,2025-7,3987523.0
2025-02-21,2025-8,4468588.0
2025-02-28,2025-9,4431695.0
2025-03-07,2025-10,3318844.0
2025-03-14,2025-11,3612894.0
2025-03-21,2025-12,3972170.0
2025-03-28,2025-13,3951102.0
2025-04-04,2025-14,6317472.0
2025-04-11,2025-15,5294747.0
2025-04-18,2025-16,5710524.0
2025-04-25,2025-17,5743158.0
2025-05-02,2025-18,5839938.0
2025-05-09,2025-19,6375556.0
2025-05-16,2025-20,5965797.0
2025-05-23,2025-21,6652777.0
2025-05-30,2025-22,6415146.0
2025-06-06,2025-23,6938651.0
2025-06-13,2025-24,7931694.0
2025-06-20,2025-25,7565309.0
2025-06-27,2025-26,8256989.0
2025-07-04,2025-27,9927731.0
2025-07-11,2025-28,10572842.0
2025-07-18,2025-29,11927259.0
2025-07-25,2025-30,11611307.0
2025-08-01,2025-31,11399877.0
2025-08-08,2025-32,11381746.0
2025-08-15,2025-33,11781714.0
2025-08-22,2025-34,12196025.0
2025-08-29,2025-35,11424756.0
2025-09-05,2025-36,10585650.0
2025-09-12,2025-37,8842148.0
2025-09-19,2025-38,8556096.0
2025-09-26,2025-39,8112468.0
2025-10-03,2025-40,7761642.0
2025-10-10,2025-41,7459064.0
