Tarih,TP_KKHARTUT_KT11,TP_KKHARTUT_KT11
2018-12-28,2018-52,1056006.0
2019-01-04,2019-1,943188.0
2019-01-11,2019-2,955208.0
2019-01-18,2019-3,1047482.0
2019-01-25,2019-4,965404.0
2019-02-01,2019-5,1082710.0
2019-02-08,2019-6,1017715.0
2019-02-15,2019-7,1125852.0
2019-02-22,2019-8,1081546.0
2019-03-01,2019-9,1184448.0
2019-03-08,2019-10,1100794.0
2019-03-15,2019-11,1120688.0
2019-03-22,2019-12,1079341.0
2019-03-29,2019-13,1058667.0
2019-04-05,2019-14,1084493.0
2019-04-12,2019-15,955855.0
2019-04-19,2019-16,1121645.0
2019-04-26,2019-17,1021588.0
2019-05-03,2019-18,1187127.0
2019-05-10,2019-19,980229.0
2019-05-17,2019-20,1045994.0
2019-05-24,2019-21,1066250.0
2019-05-31,2019-22,1283514.0
2019-06-07,2019-23,641197.0
2019-06-14,2019-24,1168971.0
2019-06-21,2019-25,1184492.0
2019-06-28,2019-26,1154750.0
2019-07-05,2019-27,1238200.0
2019-07-12,2019-28,1114717.0
2019-07-19,2019-29,1044297.0
2019-07-26,2019-30,1066603.0
2019-08-02,2019-31,1171207.0
2019-08-09,2019-32,1124811.0
2019-08-16,2019-33,797428.0
2019-08-23,2019-34,1163491.0
2019-08-30,2019-35,1105034.0
2019-09-06,2019-36,1251180.0
2019-09-13,2019-37,1159074.0
2019-09-20,2019-38,1086304.0
2019-09-27,2019-39,1154352.0
2019-10-04,2019-40,1248897.0
2019-10-11,2019-41,1117552.0
2019-10-18,2019-42,1061568.0
2019-10-25,2019-43,1149823.0
2019-11-01,2019-44,1167646.0
2019-11-08,2019-45,1124314.0
2019-11-15,2019-46,1287910.0
2019-11-22,2019-47,1205580.0
2019-11-29,2019-48,1307894.0
2019-12-06,2019-49,1306465.0
2019-12-13,2019-50,1173890.0
2019-12-20,2019-51,1310320.0
2019-12-27,2019-52,1233567.0
2020-01-03,2020-1,1246664.0
2020-01-10,2020-2,1187970.0
2020-01-17,2020-3,1273653.0
2020-01-24,2020-4,1195415.0
2020-01-31,2020-5,1274561.0
2020-02-07,2020-6,1285872.0
2020-02-14,2020-7,1295572.0
2020-02-21,2020-8,1403530.0
2020-02-28,2020-9,1335904.0
2020-03-06,2020-10,1440762.0
2020-03-13,2020-11,1376306.0
2020-03-20,2020-12,1258303.0
2020-03-27,2020-13,893670.0
2020-04-03,2020-14,1016396.0
2020-04-10,2020-15,973306.0
2020-04-17,2020-16,1072409.0
2020-04-24,2020-17,846643.0
2020-05-01,2020-18,977302.0
2020-05-08,2020-19,1213598.0
2020-05-15,2020-20,1297911.0
2020-05-22,2020-21,1104232.0
2020-05-29,2020-22,945280.0
2020-06-05,2020-23,1280142.0
2020-06-12,2020-24,1242934.0
2020-06-19,2020-25,1313048.0
2020-06-26,2020-26,1212735.0
2020-07-03,2020-27,1317195.0
2020-07-10,2020-28,1272100.0
2020-07-17,2020-29,1310675.0
2020-07-24,2020-30,1312278.0
2020-07-31,2020-31,1151870.0
2020-08-07,2020-32,1216193.0
2020-08-14,2020-33,1318607.0
2020-08-21,2020-34,1394634.0
2020-08-28,2020-35,1317879.0
2020-09-04,2020-36,1428478.0
2020-09-11,2020-37,1400495.0
2020-09-18,2020-38,1476414.0
2020-09-25,2020-39,1358402.0
2020-10-02,2020-40,1474005.0
2020-10-09,2020-41,1391938.0
2020-10-16,2020-42,1452821.0
2020-10-23,2020-43,1355749.0
2020-10-30,2020-44,1332087.0
2020-11-06,2020-45,1546487.0
2020-11-13,2020-46,1462277.0
2020-11-20,2020-47,1356811.0
2020-11-27,2020-48,1493301.0
2020-12-04,2020-49,1465578.0
2020-12-11,2020-50,1271923.0
2020-12-18,2020-51,1368617.0
2020-12-25,2020-52,1326196.0
2021-01-01,2021-1,1450908.0
2021-01-08,2021-2,1329931.0
2021-01-15,2021-3,1386462.0
2021-01-22,2021-4,1398984.0
2021-01-29,2021-5,1452267.0
2021-02-05,2021-6,1475315.0
2021-02-12,2021-7,1554408.0
2021-02-19,2021-8,1497524.0
2021-02-26,2021-9,1533492.0
2021-03-05,2021-10,1748013.0
2021-03-12,2021-11,1703956.0
2021-03-19,2021-12,1651973.0
2021-03-26,2021-13,1575021.0
2021-04-02,2021-14,1827065.0
2021-04-09,2021-15,1578042.0
2021-04-16,2021-16,1579331.0
2021-04-23,2021-17,1385989.0
2021-04-30,2021-18,1767083.0
2021-05-07,2021-19,1445777.0
2021-05-14,2021-20,1191183.0
2021-05-21,2021-21,1829527.0
2021-05-28,2021-22,1783605.0
2021-06-04,2021-23,1947420.0
2021-06-11,2021-24,1774033.0
2021-06-18,2021-25,1807617.0
2021-06-25,2021-26,1721903.0
2021-07-02,2021-27,1943685.0
2021-07-09,2021-28,1767438.0
2021-07-16,2021-29,1881329.0
2021-07-23,2021-30,1082254.0
2021-07-30,2021-31,1943350.0
2021-08-06,2021-32,1943475.0
2021-08-13,2021-33,1975346.0
2021-08-20,2021-34,1932771.0
2021-08-27,2021-35,1858624.0
2021-09-03,2021-36,1956736.0
2021-09-10,2021-37,1915086.0
2021-09-17,2021-38,2073831.0
2021-09-24,2021-39,1956427.0
2021-10-01,2021-40,2223184.0
2021-10-08,2021-41,2114085.0
2021-10-15,2021-42,2146355.0
2021-10-22,2021-43,2241654.0
2021-10-29,2021-44,2113071.0
2021-11-05,2021-45,2458772.0
2021-11-12,2021-46,2429842.0
2021-11-19,2021-47,2500917.0
2021-11-26,2021-48,2753461.0
2021-12-03,2021-49,2903944.0
2021-12-10,2021-50,2388614.0
2021-12-17,2021-51,2759539.0
2021-12-24,2021-52,2512254.0
2021-12-31,2021-53,2725096.0
2022-01-07,2022-1,2381916.0
2022-01-14,2022-2,2256453.0
2022-01-21,2022-3,2382449.0
2022-01-28,2022-4,2223191.0
2022-02-04,2022-5,2760566.0
2022-02-11,2022-6,2751931.0
2022-02-18,2022-7,2966406.0
2022-02-25,2022-8,3195504.0
2022-03-04,2022-9,3711440.0
2022-03-11,2022-10,3555179.0
2022-03-18,2022-11,3245916.0
2022-03-25,2022-12,3051630.0
2022-04-01,2022-13,3539176.0
2022-04-08,2022-14,3198415.0
2022-04-15,2022-15,3429895.0
2022-04-22,2022-16,3421601.0
2022-04-29,2022-17,3543045.0
2022-05-06,2022-18,2723352.0
2022-05-13,2022-19,3991051.0
2022-05-20,2022-20,3686958.0
2022-05-27,2022-21,3779182.0
2022-06-03,2022-22,4191374.0
2022-06-10,2022-23,3997802.0
2022-06-17,2022-24,4001899.0
2022-06-24,2022-25,3790316.0
2022-07-01,2022-26,4220067.0
2022-07-08,2022-27,4023748.0
2022-07-15,2022-28,2538019.0
2022-07-22,2022-29,4353643.0
2022-07-29,2022-30,4308477.0
2022-08-05,2022-31,4656018.0
2022-08-12,2022-32,4243909.0
2022-08-19,2022-33,4145683.0
2022-08-26,2022-34,4068555.0
2022-09-02,2022-35,4523695.0
2022-09-09,2022-36,4545509.0
2022-09-16,2022-37,4563043.0
2022-09-23,2022-38,4383010.0
2022-09-30,2022-39,5118889.0
2022-10-07,2022-40,4885681.0
2022-10-14,2022-41,5287489.0
2022-10-21,2022-42,5140493.0
2022-10-28,2022-43,4888650.0
2022-11-04,2022-44,5755668.0
2022-11-11,2022-45,5842533.0
2022-11-18,2022-46,5447647.0
2022-11-25,2022-47,5884106.0
2022-12-02,2022-48,6363325.0
2022-12-09,2022-49,5556724.0
2022-12-16,2022-50,5819496.0
2022-12-23,2022-51,6101113.0
2022-12-30,2022-52,7211172.0
2023-01-06,2023-1,6681777.0
2023-01-13,2023-2,6287897.0
2023-01-20,2023-3,6402058.0
2023-01-27,2023-4,6463162.0
2023-02-03,2023-5,7204844.0
2023-02-10,2023-6,5442548.0
2023-02-17,2023-7,6274659.0
2023-02-24,2023-8,7094231.0
2023-03-03,2023-9,9270965.0
2023-03-10,2023-10,8312268.0
2023-03-17,2023-11,8403703.0
2023-03-24,2023-12,7550451.0
2023-03-31,2023-13,8742841.0
2023-04-07,2023-14,9022088.0
2023-04-14,2023-15,9235139.0
2023-04-21,2023-16,8220085.0
2023-04-28,2023-17,8774379.0
2023-05-05,2023-18,9711983.0
2023-05-12,2023-19,9814260.0
2023-05-19,2023-20,8182129.0
2023-05-26,2023-21,8394038.0
2023-06-02,2023-22,9201481.0
2023-06-09,2023-23,9645109.0
2023-06-16,2023-24,9930665.0
2023-06-23,2023-25,10033762.0
2023-06-30,2023-26,6781308.0
2023-07-07,2023-27,10433846.0
2023-07-14,2023-28,10205479.0
2023-07-21,2023-29,10486335.0
2023-07-28,2023-30,10277019.0
2023-08-04,2023-31,12043707.0
2023-08-11,2023-32,11715121.0
2023-08-18,2023-33,11375024.0
2023-08-25,2023-34,11087426.0
2023-09-01,2023-35,12375716.0
2023-09-08,2023-36,11106833.0
2023-09-15,2023-37,11760263.0
2023-09-22,2023-38,11255362.0
2023-09-29,2023-39,11868549.0
2023-10-06,2023-40,12321073.0
2023-10-13,2023-41,11650072.0
2023-10-20,2023-42,11115273.0
2023-10-27,2023-43,11029146.0
2023-11-03,2023-44,12787205.0
2023-11-10,2023-45,11696776.0
2023-11-17,2023-46,11938980.0
2023-11-24,2023-47,12107841.0
2023-12-01,2023-48,13662315.0
2023-12-08,2023-49,11797266.0
2023-12-15,2023-50,13244394.0
2023-12-22,2023-51,12640390.0
2023-12-29,2023-52,15579418.0
2024-01-05,2024-1,14186985.0
2024-01-12,2024-2,12423770.0
2024-01-19,2024-3,12851039.0
2024-01-26,2024-4,12287226.0
2024-02-02,2024-5,17836763.0
2024-02-09,2024-6,14260112.0
2024-02-16,2024-7,16292501.0
2024-02-23,2024-8,14935167.0
2024-03-01,2024-9,20116105.0
2024-03-08,2024-10,18080772.0
2024-03-15,2024-11,16534219.0
2024-03-22,2024-12,16472526.0
2024-03-29,2024-13,17967001.0
2024-04-05,2024-14,19285823.0
2024-04-12,2024-15,12317098.0
2024-04-19,2024-16,18173713.0
2024-04-26,2024-17,16363699.0
2024-05-03,2024-18,20450938.0
2024-05-10,2024-19,18254179.0
2024-05-17,2024-20,18077091.0
2024-05-24,2024-21,16220793.0
2024-05-31,2024-22,20315945.0
2024-06-07,2024-23,19571454.0
2024-06-14,2024-24,19595898.0
2024-06-21,2024-25,10844177.0
2024-06-28,2024-26,20041403.0
2024-07-05,2024-27,23176815.0
2024-07-12,2024-28,18862873.0
2024-07-19,2024-29,17898183.0
2024-07-26,2024-30,18628535.0
2024-08-02,2024-31,22774567.0
2024-08-09,2024-32,19461985.0
2024-08-16,2024-33,19130202.0
2024-08-23,2024-34,18151298.0
2024-08-30,2024-35,19595909.0
2024-09-06,2024-36,22913201.0
2024-09-13,2024-37,20456834.0
2024-09-20,2024-38,20428290.0
2024-09-27,2024-39,20195758.0
2024-10-04,2024-40,24602633.0
2024-10-11,2024-41,20305227.0
2024-10-18,2024-42,20081243.0
2024-10-25,2024-43,19057209.0
2024-11-01,2024-44,21476263.0
2024-11-08,2024-45,20789734.0
2024-11-15,2024-46,20265155.0
2024-11-22,2024-47,19805112.0
2024-11-29,2024-48,22686175.0
2024-12-06,2024-49,23548926.0
2024-12-13,2024-50,21574593.0
2024-12-20,2024-51,22604441.0
2024-12-27,2024-52,23528562.0
2025-01-03,2025-1,26834746.0
2025-01-10,2025-2,20675000.0
2025-01-17,2025-3,20981090.0
2025-01-24,2025-4,19828703.0
2025-01-31,2025-5,24975837.0
2025-02-07,2025-6,23412664.0
2025-02-14,2025-7,22289856.0
2025-02-21,2025-8,22702733.0
2025-02-28,2025-9,26394461.0
2025-03-07,2025-10,27058143.0
2025-03-14,2025-11,26036879.0
2025-03-21,2025-12,26621509.0
2025-03-28,2025-13,27930729.0
2025-04-04,2025-14,21514973.0
2025-04-11,2025-15,28642887.0
2025-04-18,2025-16,25317756.0
2025-04-25,2025-17,23492316.0
2025-05-02,2025-18,30916690.0
2025-05-09,2025-19,30045390.0
2025-05-16,2025-20,26560270.0
2025-05-23,2025-21,22211591.0
2025-05-30,2025-22,26166915.0
2025-06-06,2025-23,25336255.0
2025-06-13,2025-24,23787968.0
2025-06-20,2025-25,26663791.0
2025-06-27,2025-26,26939823.0
2025-07-04,2025-27,30962245.0
2025-07-11,2025-28,27680335.0
2025-07-18,2025-29,23093844.0
2025-07-25,2025-30,22945283.0
2025-08-01,2025-31,26292450.0
2025-08-08,2025-32,25150745.0
2025-08-15,2025-33,25160700.0
2025-08-22,2025-34,24199857.0
2025-08-29,2025-35,24727615.0
2025-09-05,2025-36,28425852.0
2025-09-12,2025-37,25597793.0
2025-09-19,2025-38,27149793.0
2025-09-26,2025-39,25931277.0
2025-10-03,2025-40,31920480.0
2025-10-10,2025-41,29213389.0
