Tarih,TP_KKHARTUT_KT1,TP_KKHARTUT_KT1
2018-10-12,2018-41,16419435.0
2018-10-19,2018-42,16369005.0
2018-10-26,2018-43,16008573.0
2018-11-02,2018-44,16469750.0
2018-11-09,2018-45,15767473.0
2018-11-16,2018-46,16564839.0
2018-11-23,2018-47,16999930.0
2018-11-30,2018-48,17873045.0
2018-12-07,2018-49,15582086.0
2018-12-14,2018-50,15696829.0
2018-12-21,2018-51,16469321.0
2018-12-28,2018-52,17567538.0
2019-01-04,2019-1,15138265.0
2019-01-11,2019-2,14632921.0
2019-01-18,2019-3,15639667.0
2019-01-25,2019-4,15604400.0
2019-02-01,2019-5,17897675.0
2019-02-08,2019-6,15553235.0
2019-02-15,2019-7,16305361.0
2019-02-22,2019-8,16663815.0
2019-03-01,2019-9,17550889.0
2019-03-08,2019-10,16891920.0
2019-03-15,2019-11,17191090.0
2019-03-22,2019-12,17485171.0
2019-03-29,2019-13,18139995.0
2019-04-05,2019-14,17017363.0
2019-04-12,2019-15,15656027.0
2019-04-19,2019-16,17754901.0
2019-04-26,2019-17,17567231.0
2019-05-03,2019-18,18925579.0
2019-05-10,2019-19,16504770.0
2019-05-17,2019-20,15092582.0
2019-05-24,2019-21,17843058.0
2019-05-31,2019-22,21542780.0
2019-06-07,2019-23,13848551.0
2019-06-14,2019-24,19471469.0
2019-06-21,2019-25,20238127.0
2019-06-28,2019-26,20049931.0
2019-07-05,2019-27,19689565.0
2019-07-12,2019-28,19422471.0
2019-07-19,2019-29,18610377.0
2019-07-26,2019-30,19473460.0
2019-08-02,2019-31,21196251.0
2019-08-09,2019-32,20163859.0
2019-08-16,2019-33,14348397.0
2019-08-23,2019-34,19438102.0
2019-08-30,2019-35,19063007.0
2019-09-06,2019-36,19771145.0
2019-09-13,2019-37,20017625.0
2019-09-20,2019-38,17689804.0
2019-09-27,2019-39,19044137.0
2019-10-04,2019-40,19367708.0
2019-10-11,2019-41,17547940.0
2019-10-18,2019-42,15788852.0
2019-10-25,2019-43,19097062.0
2019-11-01,2019-44,18583947.0
2019-11-08,2019-45,17894555.0
2019-11-15,2019-46,19706115.0
2019-11-22,2019-47,19161901.0
2019-11-29,2019-48,21650143.0
2019-12-06,2019-49,19407503.0
2019-12-13,2019-50,18093482.0
2019-12-20,2019-51,19446629.0
2019-12-27,2019-52,19601459.0
2020-01-03,2020-1,19515590.0
2020-01-10,2020-2,17752033.0
2020-01-17,2020-3,18883294.0
2020-01-24,2020-4,18589310.0
2020-01-31,2020-5,21869014.0
2020-02-07,2020-6,18674318.0
2020-02-14,2020-7,18649572.0
2020-02-21,2020-8,19722994.0
2020-02-28,2020-9,20231057.0
2020-03-06,2020-10,20650472.0
2020-03-13,2020-11,21272308.0
2020-03-20,2020-12,19568916.0
2020-03-27,2020-13,13497929.0
2020-04-03,2020-14,14123457.0
2020-04-10,2020-15,13488741.0
2020-04-17,2020-16,15236343.0
2020-04-24,2020-17,12965924.0
2020-05-01,2020-18,15262968.0
2020-05-08,2020-19,16558922.0
2020-05-15,2020-20,17296531.0
2020-05-22,2020-21,16672019.0
2020-05-29,2020-22,14364906.0
2020-06-05,2020-23,19348983.0
2020-06-12,2020-24,20087612.0
2020-06-19,2020-25,21188045.0
2020-06-26,2020-26,20137021.0
2020-07-03,2020-27,20908448.0
2020-07-10,2020-28,21585208.0
2020-07-17,2020-29,22525159.0
2020-07-24,2020-30,23232308.0
2020-07-31,2020-31,24408730.0
2020-08-07,2020-32,19909368.0
2020-08-14,2020-33,22132716.0
2020-08-21,2020-34,23233181.0
2020-08-28,2020-35,22509859.0
2020-09-04,2020-36,23650036.0
2020-09-11,2020-37,23283356.0
2020-09-18,2020-38,23323787.0
2020-09-25,2020-39,23019872.0
2020-10-02,2020-40,24292192.0
2020-10-09,2020-41,23597493.0
2020-10-16,2020-42,23417156.0
2020-10-23,2020-43,22797776.0
2020-10-30,2020-44,22907457.0
2020-11-06,2020-45,23655157.0
2020-11-13,2020-46,25647861.0
2020-11-20,2020-47,23862998.0
2020-11-27,2020-48,24565405.0
2020-12-04,2020-49,23248555.0
2020-12-11,2020-50,20155462.0
2020-12-18,2020-51,21638680.0
2020-12-25,2020-52,22427659.0
2021-01-01,2021-1,23770628.0
2021-01-08,2021-2,20198778.0
2021-01-15,2021-3,22072114.0
2021-01-22,2021-4,23320229.0
2021-01-29,2021-5,25588348.0
2021-02-05,2021-6,24963390.0
2021-02-12,2021-7,24416523.0
2021-02-19,2021-8,23633646.0
2021-02-26,2021-9,25949603.0
2021-03-05,2021-10,27041879.0
2021-03-12,2021-11,27044495.0
2021-03-19,2021-12,26379218.0
2021-03-26,2021-13,26191383.0
2021-04-02,2021-14,29706578.0
2021-04-09,2021-15,25315808.0
2021-04-16,2021-16,24861173.0
2021-04-23,2021-17,22577956.0
2021-04-30,2021-18,28198649.0
2021-05-07,2021-19,20657532.0
2021-05-14,2021-20,18222545.0
2021-05-21,2021-21,29160223.0
2021-05-28,2021-22,31497968.0
2021-06-04,2021-23,32528219.0
2021-06-11,2021-24,31793453.0
2021-06-18,2021-25,32092761.0
2021-06-25,2021-26,31873387.0
2021-07-02,2021-27,35373501.0
2021-07-09,2021-28,34781911.0
2021-07-16,2021-29,36852930.0
2021-07-23,2021-30,25900380.0
2021-07-30,2021-31,36962241.0
2021-08-06,2021-32,34728058.0
2021-08-13,2021-33,33463678.0
2021-08-20,2021-34,34949449.0
2021-08-27,2021-35,34332951.0
2021-09-03,2021-36,34957247.0
2021-09-10,2021-37,35625185.5
2021-09-17,2021-38,35050825.0
2021-09-24,2021-39,35128434.0
2021-10-01,2021-40,37687769.0
2021-10-08,2021-41,35475147.0
2021-10-15,2021-42,36566399.0
2021-10-22,2021-43,36232459.0
2021-10-29,2021-44,38640941.0
2021-11-05,2021-45,39220528.0
2021-11-12,2021-46,39539026.0
2021-11-19,2021-47,39751300.0
2021-11-26,2021-48,44005560.0
2021-12-03,2021-49,43856900.0
2021-12-10,2021-50,40218753.0
2021-12-17,2021-51,44312562.0
2021-12-24,2021-52,41546653.0
2021-12-31,2021-53,43668987.0
2022-01-07,2022-1,36481815.0
2022-01-14,2022-2,37597105.0
2022-01-21,2022-3,40763362.0
2022-01-28,2022-4,39456305.0
2022-02-04,2022-5,45863116.0
2022-02-11,2022-6,44347192.0
2022-02-18,2022-7,46397608.0
2022-02-25,2022-8,47747717.0
2022-03-04,2022-9,51927257.0
2022-03-11,2022-10,52444506.0
2022-03-18,2022-11,49542311.0
2022-03-25,2022-12,50812221.0
2022-04-01,2022-13,59564324.0
2022-04-08,2022-14,50607769.0
2022-04-15,2022-15,53758588.0
2022-04-22,2022-16,55486930.0
2022-04-29,2022-17,60799214.0
2022-05-06,2022-18,48794497.0
2022-05-13,2022-19,63710778.0
2022-05-20,2022-20,64059742.0
2022-05-27,2022-21,65954255.0
2022-06-03,2022-22,69634322.0
2022-06-10,2022-23,68072555.0
2022-06-17,2022-24,69404363.0
2022-06-24,2022-25,69185680.0
2022-07-01,2022-26,76432288.0
2022-07-08,2022-27,80351810.0
2022-07-15,2022-28,49937715.0
2022-07-22,2022-29,73657901.0
2022-07-29,2022-30,78711961.0
2022-08-05,2022-31,76850828.0
2022-08-12,2022-32,76252896.0
2022-08-19,2022-33,78220353.0
2022-08-26,2022-34,79090902.0
2022-09-02,2022-35,79672322.0
2022-09-09,2022-36,83498044.0
2022-09-16,2022-37,82119125.0
2022-09-23,2022-38,80007230.0
2022-09-30,2022-39,85241748.0
2022-10-07,2022-40,82590995.0
2022-10-14,2022-41,83012188.0
2022-10-21,2022-42,84299510.0
2022-10-28,2022-43,84289875.0
2022-11-04,2022-44,86557481.0
2022-11-11,2022-45,90907167.0
2022-11-18,2022-46,90703189.0
2022-11-25,2022-47,91208891.0
2022-12-02,2022-48,97393646.0
2022-12-09,2022-49,88441801.0
2022-12-16,2022-50,92406269.0
2022-12-23,2022-51,96833948.0
2022-12-30,2022-52,116153446.0
2023-01-06,2023-1,94191817.0
2023-01-13,2023-2,91870533.0
2023-01-20,2023-3,98124931.0
2023-01-27,2023-4,99207794.0
2023-02-03,2023-5,108392024.0
2023-02-10,2023-6,87648067.0
2023-02-17,2023-7,93445079.0
2023-02-24,2023-8,98760440.0
2023-03-03,2023-9,113602401.0
2023-03-10,2023-10,109147070.0
2023-03-17,2023-11,114443806.0
2023-03-24,2023-12,115926373.0
2023-03-31,2023-13,125210227.0
2023-04-07,2023-14,119740358.0
2023-04-14,2023-15,127873418.0
2023-04-21,2023-16,133121118.0
2023-04-28,2023-17,125333101.0
2023-05-05,2023-18,138016879.0
2023-05-12,2023-19,144670638.0
2023-05-19,2023-20,132106099.0
2023-05-26,2023-21,135132881.0
2023-06-02,2023-22,140029371.0
2023-06-09,2023-23,147105487.0
2023-06-16,2023-24,151386770.0
2023-06-23,2023-25,163480925.0
2023-06-30,2023-26,130155435.0
2023-07-07,2023-27,162599591.0
2023-07-14,2023-28,163121050.0
2023-07-21,2023-29,170223461.0
2023-07-28,2023-30,177894881.0
2023-08-04,2023-31,181553140.0
2023-08-11,2023-32,170357194.0
2023-08-18,2023-33,171892767.0
2023-08-25,2023-34,176168718.0
2023-09-01,2023-35,191097164.0
2023-09-08,2023-36,177703919.0
2023-09-15,2023-37,182453161.0
2023-09-22,2023-38,180537727.0
2023-09-29,2023-39,187121504.0
2023-10-06,2023-40,186245107.0
2023-10-13,2023-41,178811789.0
2023-10-20,2023-42,181325259.0
2023-10-27,2023-43,179005749.0
2023-11-03,2023-44,187245082.0
2023-11-10,2023-45,181515374.0
2023-11-17,2023-46,198435316.0
2023-11-24,2023-47,195444725.0
2023-12-01,2023-48,216121938.0
2023-12-08,2023-49,185091271.0
2023-12-15,2023-50,194130956.0
2023-12-22,2023-51,206042856.0
2023-12-29,2023-52,251769550.0
2024-01-05,2024-1,204353556.0
2024-01-12,2024-2,188748925.0
2024-01-19,2024-3,202579896.0
2024-01-26,2024-4,206004447.0
2024-02-02,2024-5,240937814.0
2024-02-09,2024-6,213668565.0
2024-02-16,2024-7,231260353.0
2024-02-23,2024-8,228405931.0
2024-03-01,2024-9,262616676.0
2024-03-08,2024-10,251897696.0
2024-03-15,2024-11,242884944.0
2024-03-22,2024-12,248228429.0
2024-03-29,2024-13,278483441.0
2024-04-05,2024-14,274750128.0
2024-04-12,2024-15,216417113.0
2024-04-19,2024-16,260471508.0
2024-04-26,2024-17,260607438.0
2024-05-03,2024-18,278275843.0
2024-05-10,2024-19,276443617.0
2024-05-17,2024-20,275819135.0
2024-05-24,2024-21,271212943.0
2024-05-31,2024-22,300141106.0
2024-06-07,2024-23,290848726.0
2024-06-14,2024-24,320610924.0
2024-06-21,2024-25,214440754.0
2024-06-28,2024-26,319974502.0
2024-07-05,2024-27,315131740.0
2024-07-12,2024-28,296047331.0
2024-07-19,2024-29,297412008.0
2024-07-26,2024-30,309557027.0
2024-08-02,2024-31,335819946.0
2024-08-09,2024-32,292680721.0
2024-08-16,2024-33,301188597.0
2024-08-23,2024-34,313011135.0
2024-08-30,2024-35,322505351.0
2024-09-06,2024-36,324404026.0
2024-09-13,2024-37,321539766.0
2024-09-20,2024-38,318194080.0
2024-09-27,2024-39,319751035.0
2024-10-04,2024-40,328494940.0
2024-10-11,2024-41,305859261.0
2024-10-18,2024-42,313480111.0
2024-10-25,2024-43,307137970.0
2024-11-01,2024-44,321729367.0
2024-11-08,2024-45,311630481.0
2024-11-15,2024-46,322689063.0
2024-11-22,2024-47,323656115.0
2024-11-29,2024-48,346916117.0
2024-12-06,2024-49,336994445.0
2024-12-13,2024-50,318634684.0
2024-12-20,2024-51,340550205.0
2024-12-27,2024-52,362149223.0
2025-01-03,2025-1,362405700.0
2025-01-10,2025-2,305714723.0
2025-01-17,2025-3,321127785.0
2025-01-24,2025-4,315878031.0
2025-01-31,2025-5,381992529.0
2025-02-07,2025-6,331482127.0
2025-02-14,2025-7,334049344.0
2025-02-21,2025-8,344224363.0
2025-02-28,2025-9,375516867.0
2025-03-07,2025-10,341565401.0
2025-03-14,2025-11,346040979.0
2025-03-21,2025-12,364183763.0
2025-03-28,2025-13,422616812.0
2025-04-04,2025-14,320922008.0
2025-04-11,2025-15,379522340.0
2025-04-18,2025-16,379292857.0
2025-04-25,2025-17,365226966.0
2025-05-02,2025-18,417476920.0
2025-05-09,2025-19,419536717.0
2025-05-16,2025-20,405181126.0
2025-05-23,2025-21,410618330.0
2025-05-30,2025-22,482007014.0
2025-06-06,2025-23,455548532.0
2025-06-13,2025-24,354746288.0
2025-06-20,2025-25,433202549.0
2025-06-27,2025-26,450094542.0
2025-07-04,2025-27,480800756.0
2025-07-11,2025-28,450996017.0
2025-07-18,2025-29,444509030.0
2025-07-25,2025-30,449824973.0
2025-08-01,2025-31,513843514.0
2025-08-08,2025-32,432885941.0
2025-08-15,2025-33,433511590.0
2025-08-22,2025-34,477033934.0
2025-08-29,2025-35,497201525.0
2025-09-05,2025-36,515439849.0
2025-09-12,2025-37,477806539.0
2025-09-19,2025-38,477623364.0
2025-09-26,2025-39,489714438.0
2025-10-03,2025-40,516906150.0
2025-10-10,2025-41,466764381.0
