Tarih,TP_KKHARTUT_KT51,TP_KKHARTUT_KT51
2019-01-18,2019-3,863720.0
2019-01-25,2019-4,869025.0
2019-02-01,2019-5,1117194.0
2019-02-08,2019-6,820592.0
2019-02-15,2019-7,811433.0
2019-02-22,2019-8,835638.0
2019-03-01,2019-9,998246.0
2019-03-08,2019-10,834714.0
2019-03-15,2019-11,877125.0
2019-03-22,2019-12,905568.0
2019-03-29,2019-13,1000203.0
2019-04-05,2019-14,884176.0
2019-04-12,2019-15,802706.0
2019-04-19,2019-16,933669.0
2019-04-26,2019-17,879351.0
2019-05-03,2019-18,995595.0
2019-05-10,2019-19,831265.0
2019-05-17,2019-20,733184.0
2019-05-24,2019-21,913000.0
2019-05-31,2019-22,1110053.0
2019-06-07,2019-23,484808.0
2019-06-14,2019-24,984532.0
2019-06-21,2019-25,1005704.0
2019-06-28,2019-26,1017647.0
2019-07-05,2019-27,974305.0
2019-07-12,2019-28,966087.0
2019-07-19,2019-29,957862.0
2019-07-26,2019-30,1022719.0
2019-08-02,2019-31,1220827.0
2019-08-09,2019-32,969425.0
2019-08-16,2019-33,653983.0
2019-08-23,2019-34,916968.0
2019-08-30,2019-35,969545.0
2019-09-06,2019-36,991379.0
2019-09-13,2019-37,919471.0
2019-09-20,2019-38,882579.0
2019-09-27,2019-39,965888.0
2019-10-04,2019-40,956683.0
2019-10-11,2019-41,928883.0
2019-10-18,2019-42,753324.0
2019-10-25,2019-43,908991.0
2019-11-01,2019-44,972847.0
2019-11-08,2019-45,867345.0
2019-11-15,2019-46,947543.0
2019-11-22,2019-47,951108.0
2019-11-29,2019-48,1014430.0
2019-12-06,2019-49,940901.0
2019-12-13,2019-50,1026300.0
2019-12-20,2019-51,1031606.0
2019-12-27,2019-52,1058094.0
2020-01-03,2020-1,1037592.0
2020-01-10,2020-2,956280.0
2020-01-17,2020-3,1005921.0
2020-01-24,2020-4,972844.0
2020-01-31,2020-5,1269540.0
2020-02-07,2020-6,1009817.0
2020-02-14,2020-7,883408.0
2020-02-21,2020-8,1095330.0
2020-02-28,2020-9,1081379.0
2020-03-06,2020-10,1093580.0
2020-03-13,2020-11,975096.0
2020-03-20,2020-12,995214.0
2020-03-27,2020-13,836249.0
2020-04-03,2020-14,898349.0
2020-04-10,2020-15,790434.0
2020-04-17,2020-16,861235.0
2020-04-24,2020-17,703256.0
2020-05-01,2020-18,931785.0
2020-05-08,2020-19,887772.0
2020-05-15,2020-20,889529.0
2020-05-22,2020-21,849374.0
2020-05-29,2020-22,796688.0
2020-06-05,2020-23,974449.0
2020-06-12,2020-24,962114.0
2020-06-19,2020-25,1018615.0
2020-06-26,2020-26,964743.0
2020-07-03,2020-27,1151483.0
2020-07-10,2020-28,1018658.0
2020-07-17,2020-29,1013536.0
2020-07-24,2020-30,1086249.0
2020-07-31,2020-31,1159296.0
2020-08-07,2020-32,970994.0
2020-08-14,2020-33,960237.0
2020-08-21,2020-34,1058669.0
2020-08-28,2020-35,1032003.0
2020-09-04,2020-36,1075141.0
2020-09-11,2020-37,1000684.0
2020-09-18,2020-38,1282011.0
2020-09-25,2020-39,1255096.0
2020-10-02,2020-40,1475299.0
2020-10-09,2020-41,1259741.0
2020-10-16,2020-42,1283737.0
2020-10-23,2020-43,1273522.0
2020-10-30,2020-44,1281536.0
2020-11-06,2020-45,1400975.0
2020-11-13,2020-46,1252976.0
2020-11-20,2020-47,1337099.0
2020-11-27,2020-48,1283496.0
2020-12-04,2020-49,1423636.0
2020-12-11,2020-50,1254202.0
2020-12-18,2020-51,1368467.0
2020-12-25,2020-52,1338804.0
2021-01-01,2021-1,1468314.0
2021-01-08,2021-2,1259468.0
2021-01-15,2021-3,1284655.0
2021-01-22,2021-4,1370489.0
2021-01-29,2021-5,1594195.0
2021-02-05,2021-6,1414707.0
2021-02-12,2021-7,1317082.0
2021-02-19,2021-8,1318927.0
2021-02-26,2021-9,1446469.0
2021-03-05,2021-10,1532750.0
2021-03-12,2021-11,1410619.0
2021-03-19,2021-12,1447741.0
2021-03-26,2021-13,1407764.0
2021-04-02,2021-14,1596631.0
2021-04-09,2021-15,1346374.0
2021-04-16,2021-16,1373279.0
2021-04-23,2021-17,1236319.0
2021-04-30,2021-18,1503279.0
2021-05-07,2021-19,1205836.0
2021-05-14,2021-20,879928.0
2021-05-21,2021-21,1529962.0
2021-05-28,2021-22,1580272.0
2021-06-04,2021-23,1778815.0
2021-06-11,2021-24,1670434.0
2021-06-18,2021-25,1737651.0
2021-06-25,2021-26,1634243.0
2021-07-02,2021-27,1949548.0
2021-07-09,2021-28,1667640.0
2021-07-16,2021-29,1817862.0
2021-07-23,2021-30,1026411.0
2021-07-30,2021-31,2190302.0
2021-08-06,2021-32,1881574.0
2021-08-13,2021-33,1677003.0
2021-08-20,2021-34,1718469.0
2021-08-27,2021-35,1694022.0
2021-09-03,2021-36,1765010.0
2021-09-10,2021-37,1687867.0
2021-09-17,2021-38,1704436.0
2021-09-24,2021-39,1737284.0
2021-10-01,2021-40,2010963.0
2021-10-08,2021-41,1921679.0
2021-10-15,2021-42,1897947.0
2021-10-22,2021-43,1914192.0
2021-10-29,2021-44,1897501.0
2021-11-05,2021-45,2182182.0
2021-11-12,2021-46,2084588.0
2021-11-19,2021-47,2185751.0
2021-11-26,2021-48,2210062.0
2021-12-03,2021-49,2440192.0
2021-12-10,2021-50,2279878.0
2021-12-17,2021-51,2435784.0
2021-12-24,2021-52,2285853.0
2021-12-31,2021-53,2413227.0
2022-01-07,2022-1,2035967.0
2022-01-14,2022-2,1967679.0
2022-01-21,2022-3,2299598.0
2022-01-28,2022-4,2133036.0
2022-02-04,2022-5,2542111.0
2022-02-11,2022-6,2289904.0
2022-02-18,2022-7,2516787.0
2022-02-25,2022-8,2550273.0
2022-03-04,2022-9,3228365.0
2022-03-11,2022-10,2923677.0
2022-03-18,2022-11,2903300.0
2022-03-25,2022-12,2829205.0
2022-04-01,2022-13,3179978.0
2022-04-08,2022-14,2974377.0
2022-04-15,2022-15,3026789.0
2022-04-22,2022-16,3089521.0
2022-04-29,2022-17,3197789.0
2022-05-06,2022-18,1996950.0
2022-05-13,2022-19,3781542.0
2022-05-20,2022-20,3525200.0
2022-05-27,2022-21,3658587.0
2022-06-03,2022-22,3952855.0
2022-06-10,2022-23,3737332.0
2022-06-17,2022-24,3711430.0
2022-06-24,2022-25,3233172.0
2022-07-01,2022-26,3794633.0
2022-07-08,2022-27,3775765.0
2022-07-15,2022-28,1859562.0
2022-07-22,2022-29,3558779.0
2022-07-29,2022-30,3921098.0
2022-08-05,2022-31,3904635.0
2022-08-12,2022-32,3773485.0
2022-08-19,2022-33,3828414.0
2022-08-26,2022-34,3716611.0
2022-09-02,2022-35,3953431.0
2022-09-09,2022-36,3996277.0
2022-09-16,2022-37,4150253.0
2022-09-23,2022-38,4083946.0
2022-09-30,2022-39,4595440.0
2022-10-07,2022-40,4336568.0
2022-10-14,2022-41,4271740.0
2022-10-21,2022-42,4478000.0
2022-10-28,2022-43,4154013.0
2022-11-04,2022-44,4572505.0
2022-11-11,2022-45,4381319.0
2022-11-18,2022-46,4582518.0
2022-11-25,2022-47,4257877.0
2022-12-02,2022-48,5071827.0
2022-12-09,2022-49,4651260.0
2022-12-16,2022-50,4952527.0
2022-12-23,2022-51,5034522.0
2022-12-30,2022-52,6216839.0
2023-01-06,2023-1,4872389.0
2023-01-13,2023-2,4491348.0
2023-01-20,2023-3,4964545.0
2023-01-27,2023-4,4848608.0
2023-02-03,2023-5,5498236.0
2023-02-10,2023-6,4218180.0
2023-02-17,2023-7,4761055.0
2023-02-24,2023-8,4977398.0
2023-03-03,2023-9,6144224.0
2023-03-10,2023-10,5351847.0
2023-03-17,2023-11,5675912.0
2023-03-24,2023-12,5331457.0
2023-03-31,2023-13,6395036.0
2023-04-07,2023-14,6474670.0
2023-04-14,2023-15,6224175.0
2023-04-21,2023-16,6088460.0
2023-04-28,2023-17,6251820.0
2023-05-05,2023-18,6715751.0
2023-05-12,2023-19,7365724.0
2023-05-19,2023-20,6523469.0
2023-05-26,2023-21,6422532.0
2023-06-02,2023-22,7131276.0
2023-06-09,2023-23,7120071.0
2023-06-16,2023-24,7525418.0
2023-06-23,2023-25,7869791.0
2023-06-30,2023-26,5422121.0
2023-07-07,2023-27,7788520.0
2023-07-14,2023-28,7708392.0
2023-07-21,2023-29,8350315.0
2023-07-28,2023-30,8077664.0
2023-08-04,2023-31,8664477.0
2023-08-11,2023-32,8054732.0
2023-08-18,2023-33,8093715.0
2023-08-25,2023-34,7839778.0
2023-09-01,2023-35,8595509.0
2023-09-08,2023-36,8517176.0
2023-09-15,2023-37,8374536.0
2023-09-22,2023-38,8772865.0
2023-09-29,2023-39,9020326.0
2023-10-06,2023-40,9288636.0
2023-10-13,2023-41,8656236.0
2023-10-20,2023-42,9038628.0
2023-10-27,2023-43,8648445.0
2023-11-03,2023-44,9492267.0
2023-11-10,2023-45,9149312.0
2023-11-17,2023-46,9731445.0
2023-11-24,2023-47,9383693.0
2023-12-01,2023-48,11281982.0
2023-12-08,2023-49,10129607.0
2023-12-15,2023-50,10229128.0
2023-12-22,2023-51,11276530.0
2023-12-29,2023-52,13848585.0
2024-01-05,2024-1,10597482.0
2024-01-12,2024-2,10393250.0
2024-01-19,2024-3,11161091.0
2024-01-26,2024-4,10746332.0
2024-02-02,2024-5,12211987.0
2024-02-09,2024-6,10626509.0
2024-02-16,2024-7,11416716.0
2024-02-23,2024-8,11326032.0
2024-03-01,2024-9,13133202.0
2024-03-08,2024-10,12817326.0
2024-03-15,2024-11,13260508.0
2024-03-22,2024-12,12922687.0
2024-03-29,2024-13,14045986.0
2024-04-05,2024-14,13756001.0
2024-04-12,2024-15,7974233.0
2024-04-19,2024-16,13072178.0
2024-04-26,2024-17,12081309.0
2024-05-03,2024-18,13815101.0
2024-05-10,2024-19,13826088.0
2024-05-17,2024-20,13442035.0
2024-05-24,2024-21,12958374.0
2024-05-31,2024-22,14573992.0
2024-06-07,2024-23,14396067.0
2024-06-14,2024-24,15155946.0
2024-06-21,2024-25,8622459.0
2024-06-28,2024-26,14674906.0
2024-07-05,2024-27,14837463.0
2024-07-12,2024-28,13941050.0
2024-07-19,2024-29,13606082.0
2024-07-26,2024-30,12629410.0
2024-08-02,2024-31,15865712.0
2024-08-09,2024-32,13160694.0
2024-08-16,2024-33,13699470.0
2024-08-23,2024-34,13392234.0
2024-08-30,2024-35,13703435.0
2024-09-06,2024-36,14367716.0
2024-09-13,2024-37,13416286.0
2024-09-20,2024-38,14365095.0
2024-09-27,2024-39,14530791.0
2024-10-04,2024-40,15493100.0
2024-10-11,2024-41,14198786.0
2024-10-18,2024-42,14610800.0
2024-10-25,2024-43,13791627.0
2024-11-01,2024-44,14068481.0
2024-11-08,2024-45,14628248.0
2024-11-15,2024-46,14676804.0
2024-11-22,2024-47,15143493.0
2024-11-29,2024-48,16043674.0
2024-12-06,2024-49,17455536.0
2024-12-13,2024-50,16828604.0
2024-12-20,2024-51,17965186.0
2024-12-27,2024-52,19239428.0
2025-01-03,2025-1,17648798.0
2025-01-10,2025-2,14240126.0
2025-01-17,2025-3,15233688.0
2025-01-24,2025-4,14391821.0
2025-01-31,2025-5,17963792.0
2025-02-07,2025-6,15435433.0
2025-02-14,2025-7,14511180.0
2025-02-21,2025-8,16364037.0
2025-02-28,2025-9,16805460.0
2025-03-07,2025-10,18049267.0
2025-03-14,2025-11,16432230.0
2025-03-21,2025-12,18049461.0
2025-03-28,2025-13,19083685.0
2025-04-04,2025-14,13280639.0
2025-04-11,2025-15,15422216.0
2025-04-18,2025-16,17952543.0
2025-04-25,2025-17,15799109.0
2025-05-02,2025-18,19157048.0
2025-05-09,2025-19,18383789.0
2025-05-16,2025-20,17381935.0
2025-05-23,2025-21,16474324.0
2025-05-30,2025-22,19793893.0
2025-06-06,2025-23,17833113.0
2025-06-13,2025-24,15333711.0
2025-06-20,2025-25,18391807.0
2025-06-27,2025-26,15274484.0
2025-07-04,2025-27,20626425.0
2025-07-11,2025-28,19125496.0
2025-07-18,2025-29,17403259.0
2025-07-25,2025-30,18291050.0
2025-08-01,2025-31,22138339.0
2025-08-08,2025-32,18435992.0
2025-08-15,2025-33,18417319.0
2025-08-22,2025-34,18955185.0
2025-08-29,2025-35,19610654.0
2025-09-05,2025-36,19497663.0
2025-09-12,2025-37,18528876.0
2025-09-19,2025-38,19456728.0
2025-09-26,2025-39,19154060.0
2025-10-03,2025-40,21679849.0
2025-10-10,2025-41,19559410.0
