Tarih,TP_KKHARTUT_KT50,TP_KKHARTUT_KT50
2018-11-02,2018-44,2902863.0
2018-11-09,2018-45,2536910.0
2018-11-16,2018-46,2902571.0
2018-11-23,2018-47,3262102.0
2018-11-30,2018-48,4052564.0
2018-12-07,2018-49,2562799.0
2018-12-14,2018-50,2613545.0
2018-12-21,2018-51,2745007.0
2018-12-28,2018-52,3076420.0
2019-01-04,2019-1,2511555.0
2019-01-11,2019-2,2644680.0
2019-01-18,2019-3,2803846.0
2019-01-25,2019-4,2845890.0
2019-02-01,2019-5,4273240.0
2019-02-08,2019-6,2908200.0
2019-02-15,2019-7,3037983.0
2019-02-22,2019-8,3144090.0
2019-03-01,2019-9,3961049.0
2019-03-08,2019-10,3144297.0
2019-03-15,2019-11,3204941.0
2019-03-22,2019-12,3204260.0
2019-03-29,2019-13,3870846.0
2019-04-05,2019-14,3615749.0
2019-04-12,2019-15,2884220.0
2019-04-19,2019-16,3212211.0
2019-04-26,2019-17,3258603.0
2019-05-03,2019-18,3743416.0
2019-05-10,2019-19,3223146.0
2019-05-17,2019-20,3039912.0
2019-05-24,2019-21,3377890.0
2019-05-31,2019-22,4852085.0
2019-06-07,2019-23,1974065.0
2019-06-14,2019-24,3696996.0
2019-06-21,2019-25,3967744.0
2019-06-28,2019-26,3959776.0
2019-07-05,2019-27,3988415.0
2019-07-12,2019-28,4019251.0
2019-07-19,2019-29,3425313.0
2019-07-26,2019-30,4120660.0
2019-08-02,2019-31,5572984.0
2019-08-09,2019-32,3997020.0
2019-08-16,2019-33,2818102.0
2019-08-23,2019-34,4085988.0
2019-08-30,2019-35,4036236.0
2019-09-06,2019-36,4443399.0
2019-09-13,2019-37,4056677.0
2019-09-20,2019-38,3604959.0
2019-09-27,2019-39,3924149.0
2019-10-04,2019-40,4310194.0
2019-10-11,2019-41,3885059.0
2019-10-18,2019-42,3132405.0
2019-10-25,2019-43,3562558.0
2019-11-01,2019-44,3755390.0
2019-11-08,2019-45,3500670.0
2019-11-15,2019-46,4584206.0
2019-11-22,2019-47,3844060.0
2019-11-29,2019-48,5718698.0
2019-12-06,2019-49,4195728.0
2019-12-13,2019-50,3613736.0
2019-12-20,2019-51,3858048.0
2019-12-27,2019-52,3857948.0
2020-01-03,2020-1,3822902.0
2020-01-10,2020-2,3649547.0
2020-01-17,2020-3,3898513.0
2020-01-24,2020-4,3864252.0
2020-01-31,2020-5,5396463.0
2020-02-07,2020-6,4032952.0
2020-02-14,2020-7,3921865.0
2020-02-21,2020-8,4014048.0
2020-02-28,2020-9,4288773.0
2020-03-06,2020-10,3911190.0
2020-03-13,2020-11,4240832.0
2020-03-20,2020-12,3637497.0
2020-03-27,2020-13,3098236.0
2020-04-03,2020-14,3837217.0
2020-04-10,2020-15,3586527.0
2020-04-17,2020-16,3873955.0
2020-04-24,2020-17,3444537.0
2020-05-01,2020-18,4924692.0
2020-05-08,2020-19,4991756.0
2020-05-15,2020-20,4832100.0
2020-05-22,2020-21,4233014.0
2020-05-29,2020-22,4704830.0
2020-06-05,2020-23,5230713.0
2020-06-12,2020-24,4685719.0
2020-06-19,2020-25,5070134.0
2020-06-26,2020-26,4701374.0
2020-07-03,2020-27,5271446.0
2020-07-10,2020-28,5248987.0
2020-07-17,2020-29,5318312.0
2020-07-24,2020-30,5730729.0
2020-07-31,2020-31,6121904.0
2020-08-07,2020-32,5277475.0
2020-08-14,2020-33,5190437.0
2020-08-21,2020-34,5702798.0
2020-08-28,2020-35,5510293.0
2020-09-04,2020-36,6166473.0
2020-09-11,2020-37,6094039.0
2020-09-18,2020-38,5904328.0
2020-09-25,2020-39,5842206.0
2020-10-02,2020-40,6516395.0
2020-10-09,2020-41,6186160.0
2020-10-16,2020-42,5585781.0
2020-10-23,2020-43,5525905.0
2020-10-30,2020-44,5764258.0
2020-11-06,2020-45,6170908.0
2020-11-13,2020-46,7852236.0
2020-11-20,2020-47,5531034.0
2020-11-27,2020-48,8211777.0
2020-12-04,2020-49,6369224.0
2020-12-11,2020-50,5639459.0
2020-12-18,2020-51,6022276.0
2020-12-25,2020-52,6876435.0
2021-01-01,2021-1,6435312.0
2021-01-08,2021-2,5623889.0
2021-01-15,2021-3,6131676.0
2021-01-22,2021-4,6084392.0
2021-01-29,2021-5,7069752.0
2021-02-05,2021-6,6560128.0
2021-02-12,2021-7,6621922.0
2021-02-19,2021-8,6385682.0
2021-02-26,2021-9,7597902.0
2021-03-05,2021-10,8160220.0
2021-03-12,2021-11,7326769.0
2021-03-19,2021-12,6747363.0
2021-03-26,2021-13,7271417.0
2021-04-02,2021-14,9404169.0
2021-04-09,2021-15,6795392.0
2021-04-16,2021-16,6602972.0
2021-04-23,2021-17,6486404.0
2021-04-30,2021-18,8434947.0
2021-05-07,2021-19,7811187.0
2021-05-14,2021-20,6437139.0
2021-05-21,2021-21,8335805.0
2021-05-28,2021-22,9615691.0
2021-06-04,2021-23,10359352.0
2021-06-11,2021-24,8720111.0
2021-06-18,2021-25,8757290.0
2021-06-25,2021-26,8932063.0
2021-07-02,2021-27,10599632.0
2021-07-09,2021-28,9174319.0
2021-07-16,2021-29,9208518.0
2021-07-23,2021-30,5436337.0
2021-07-30,2021-31,10495864.0
2021-08-06,2021-32,9454060.0
2021-08-13,2021-33,8558096.0
2021-08-20,2021-34,9316545.0
2021-08-27,2021-35,9197157.0
2021-09-03,2021-36,9098085.0
2021-09-10,2021-37,9474102.0
2021-09-17,2021-38,9273517.0
2021-09-24,2021-39,9750901.0
2021-10-01,2021-40,11450473.0
2021-10-08,2021-41,9307133.0
2021-10-15,2021-42,9986392.0
2021-10-22,2021-43,9782477.0
2021-10-29,2021-44,11520790.0
2021-11-05,2021-45,12242084.0
2021-11-12,2021-46,12810778.0
2021-11-19,2021-47,11171327.0
2021-11-26,2021-48,14561770.0
2021-12-03,2021-49,14198685.0
2021-12-10,2021-50,10691005.0
2021-12-17,2021-51,12687725.0
2021-12-24,2021-52,11412421.0
2021-12-31,2021-53,11596452.0
2022-01-07,2022-1,9754994.0
2022-01-14,2022-2,10414368.0
2022-01-21,2022-3,11111273.0
2022-01-28,2022-4,11648620.0
2022-02-04,2022-5,13941678.0
2022-02-11,2022-6,12268838.0
2022-02-18,2022-7,12350758.0
2022-02-25,2022-8,13390355.0
2022-03-04,2022-9,15254571.0
2022-03-11,2022-10,14243550.0
2022-03-18,2022-11,13778489.0
2022-03-25,2022-12,12998693.0
2022-04-01,2022-13,17319582.0
2022-04-08,2022-14,13529837.0
2022-04-15,2022-15,14196606.0
2022-04-22,2022-16,14860697.0
2022-04-29,2022-17,17297136.0
2022-05-06,2022-18,11847655.0
2022-05-13,2022-19,17308931.0
2022-05-20,2022-20,17774377.0
2022-05-27,2022-21,19875325.0
2022-06-03,2022-22,20997199.0
2022-06-10,2022-23,19464435.0
2022-06-17,2022-24,19761209.0
2022-06-24,2022-25,19237242.0
2022-07-01,2022-26,22809142.0
2022-07-08,2022-27,20746721.0
2022-07-15,2022-28,11893874.0
2022-07-22,2022-29,20424723.0
2022-07-29,2022-30,23937765.0
2022-08-05,2022-31,21826647.0
2022-08-12,2022-32,20381291.0
2022-08-19,2022-33,21712147.0
2022-08-26,2022-34,22338206.0
2022-09-02,2022-35,22124553.0
2022-09-09,2022-36,23206315.0
2022-09-16,2022-37,22241919.0
2022-09-23,2022-38,22082403.0
2022-09-30,2022-39,25227827.0
2022-10-07,2022-40,22945885.0
2022-10-14,2022-41,23860368.0
2022-10-21,2022-42,23345791.0
2022-10-28,2022-43,24765355.0
2022-11-04,2022-44,25565393.0
2022-11-11,2022-45,28956362.0
2022-11-18,2022-46,25531389.0
2022-11-25,2022-47,28795322.0
2022-12-02,2022-48,31505678.0
2022-12-09,2022-49,25054775.0
2022-12-16,2022-50,26371063.0
2022-12-23,2022-51,28523504.0
2022-12-30,2022-52,35288814.0
2023-01-06,2023-1,28805033.0
2023-01-13,2023-2,27472190.0
2023-01-20,2023-3,28170658.0
2023-01-27,2023-4,29442438.0
2023-02-03,2023-5,34254591.0
2023-02-10,2023-6,23306992.0
2023-02-17,2023-7,24589799.0
2023-02-24,2023-8,26984706.0
2023-03-03,2023-9,34428497.0
2023-03-10,2023-10,31313745.0
2023-03-17,2023-11,33063189.0
2023-03-24,2023-12,33844138.0
2023-03-31,2023-13,43418104.0
2023-04-07,2023-14,35159421.0
2023-04-14,2023-15,37814290.0
2023-04-21,2023-16,32371238.0
2023-04-28,2023-17,40382684.0
2023-05-05,2023-18,41634335.0
2023-05-12,2023-19,43581595.0
2023-05-19,2023-20,36299686.0
2023-05-26,2023-21,40851127.0
2023-06-02,2023-22,41464113.0
2023-06-09,2023-23,43425346.0
2023-06-16,2023-24,44201623.0
2023-06-23,2023-25,47556672.0
2023-06-30,2023-26,32206862.0
2023-07-07,2023-27,50001055.0
2023-07-14,2023-28,47535104.0
2023-07-21,2023-29,51669563.0
2023-07-28,2023-30,59416765.0
2023-08-04,2023-31,57307069.0
2023-08-11,2023-32,46923628.0
2023-08-18,2023-33,49856478.0
2023-08-25,2023-34,51395150.0
2023-09-01,2023-35,59596680.0
2023-09-08,2023-36,48940103.0
2023-09-15,2023-37,50446949.0
2023-09-22,2023-38,51441069.0
2023-09-29,2023-39,57938999.0
2023-10-06,2023-40,53947388.0
2023-10-13,2023-41,49226817.0
2023-10-20,2023-42,49690352.0
2023-10-27,2023-43,53308502.0
2023-11-03,2023-44,57420755.0
2023-11-10,2023-45,53347696.0
2023-11-17,2023-46,61327137.0
2023-11-24,2023-47,64058353.0
2023-12-01,2023-48,72494731.0
2023-12-08,2023-49,51702275.0
2023-12-15,2023-50,56895675.0
2023-12-22,2023-51,60934293.0
2023-12-29,2023-52,72466412.0
2024-01-05,2024-1,57288220.0
2024-01-12,2024-2,54125449.0
2024-01-19,2024-3,57284675.0
2024-01-26,2024-4,61795749.0
2024-02-02,2024-5,78021468.0
2024-02-09,2024-6,61689189.0
2024-02-16,2024-7,65377335.0
2024-02-23,2024-8,67875284.0
2024-03-01,2024-9,83425555.0
2024-03-08,2024-10,73676384.0
2024-03-15,2024-11,71284590.0
2024-03-22,2024-12,78733123.0
2024-03-29,2024-13,95800611.0
2024-04-05,2024-14,83151060.0
2024-04-12,2024-15,45107644.0
2024-04-19,2024-16,74033185.0
2024-04-26,2024-17,78792432.0
2024-05-03,2024-18,84096734.0
2024-05-10,2024-19,81431296.0
2024-05-17,2024-20,76752980.0
2024-05-24,2024-21,81316170.0
2024-05-31,2024-22,94348677.0
2024-06-07,2024-23,83534038.0
2024-06-14,2024-24,87867924.0
2024-06-21,2024-25,47608144.0
2024-06-28,2024-26,99563946.0
2024-07-05,2024-27,93116760.0
2024-07-12,2024-28,83310739.0
2024-07-19,2024-29,81870190.0
2024-07-26,2024-30,94634149.0
2024-08-02,2024-31,107980862.0
2024-08-09,2024-32,79454434.0
2024-08-16,2024-33,81784345.0
2024-08-23,2024-34,88559258.0
2024-08-30,2024-35,92980990.0
2024-09-06,2024-36,91661716.0
2024-09-13,2024-37,89461460.0
2024-09-20,2024-38,90926663.0
2024-09-27,2024-39,92185170.0
2024-10-04,2024-40,91207380.0
2024-10-11,2024-41,82132457.0
2024-10-18,2024-42,86566164.0
2024-10-25,2024-43,86455462.0
2024-11-01,2024-44,92191990.0
2024-11-08,2024-45,90545533.0
2024-11-15,2024-46,95684984.0
2024-11-22,2024-47,97675760.0
2024-11-29,2024-48,109574119.0
2024-12-06,2024-49,99665253.0
2024-12-13,2024-50,91140782.0
2024-12-20,2024-51,102012717.0
2024-12-27,2024-52,112139723.0
2025-01-03,2025-1,106166397.0
2025-01-10,2025-2,86910847.0
2025-01-17,2025-3,91224658.0
2025-01-24,2025-4,89332089.0
2025-01-31,2025-5,129988253.0
2025-02-07,2025-6,97085822.0
2025-02-14,2025-7,95080197.0
2025-02-21,2025-8,97633022.0
2025-02-28,2025-9,115655001.0
2025-03-07,2025-10,104750518.0
2025-03-14,2025-11,104099164.0
2025-03-21,2025-12,110700989.0
2025-03-28,2025-13,135045897.0
2025-04-04,2025-14,86038562.0
2025-04-11,2025-15,119900984.0
2025-04-18,2025-16,109902366.0
2025-04-25,2025-17,106685907.0
2025-05-02,2025-18,137764096.0
2025-05-09,2025-19,135503682.0
2025-05-16,2025-20,118345607.0
2025-05-23,2025-21,133152693.0
2025-05-30,2025-22,181867108.0
2025-06-06,2025-23,131600574.0
2025-06-13,2025-24,101650405.0
2025-06-20,2025-25,124572532.0
2025-06-27,2025-26,142157961.0
2025-07-04,2025-27,147777551.0
2025-07-11,2025-28,129813131.0
2025-07-18,2025-29,122259208.0
2025-07-25,2025-30,133907573.0
2025-08-01,2025-31,168974838.0
2025-08-08,2025-32,119472778.0
2025-08-15,2025-33,119873104.0
2025-08-22,2025-34,144336100.0
2025-08-29,2025-35,160041829.0
2025-09-05,2025-36,152003431.0
2025-09-12,2025-37,128050514.0
2025-09-19,2025-38,131068152.0
2025-09-26,2025-39,149105306.0
2025-10-03,2025-40,156513877.0
2025-10-10,2025-41,125518604.0
