Tarih,TP_KKHARTUT_KT14,TP_KKHARTUT_KT14
2019-01-18,2019-3,23274.0
2019-01-25,2019-4,26531.0
2019-02-01,2019-5,25962.0
2019-02-08,2019-6,24481.0
2019-02-15,2019-7,27853.0
2019-02-22,2019-8,27206.0
2019-03-01,2019-9,24652.0
2019-03-08,2019-10,26429.0
2019-03-15,2019-11,28368.0
2019-03-22,2019-12,28190.0
2019-03-29,2019-13,24833.0
2019-04-05,2019-14,22512.0
2019-04-12,2019-15,26227.0
2019-04-19,2019-16,25325.0
2019-04-26,2019-17,28538.0
2019-05-03,2019-18,28640.0
2019-05-10,2019-19,18693.0
2019-05-17,2019-20,13063.0
2019-05-24,2019-21,16887.0
2019-05-31,2019-22,17700.0
2019-06-07,2019-23,26121.0
2019-06-14,2019-24,31842.0
2019-06-21,2019-25,31797.0
2019-06-28,2019-26,29871.0
2019-07-05,2019-27,32545.0
2019-07-12,2019-28,34332.0
2019-07-19,2019-29,33986.0
2019-07-26,2019-30,33220.0
2019-08-02,2019-31,37268.0
2019-08-09,2019-32,35262.0
2019-08-16,2019-33,36183.0
2019-08-23,2019-34,35922.0
2019-08-30,2019-35,32465.0
2019-09-06,2019-36,30477.0
2019-09-13,2019-37,30292.0
2019-09-20,2019-38,25688.0
2019-09-27,2019-39,27996.0
2019-10-04,2019-40,29406.0
2019-10-11,2019-41,28500.0
2019-10-18,2019-42,29111.0
2019-10-25,2019-43,30934.0
2019-11-01,2019-44,31644.0
2019-11-08,2019-45,25594.0
2019-11-15,2019-46,28112.0
2019-11-22,2019-47,30641.0
2019-11-29,2019-48,56234.0
2019-12-06,2019-49,74931.0
2019-12-13,2019-50,56771.0
2019-12-20,2019-51,63167.0
2019-12-27,2019-52,58899.0
2020-01-03,2020-1,59704.0
2020-01-10,2020-2,30267.0
2020-01-17,2020-3,31496.0
2020-01-24,2020-4,31293.0
2020-01-31,2020-5,32633.0
2020-02-07,2020-6,29089.0
2020-02-14,2020-7,33319.0
2020-02-21,2020-8,35710.0
2020-02-28,2020-9,37516.0
2020-03-06,2020-10,31877.0
2020-03-13,2020-11,36026.0
2020-03-20,2020-12,16895.0
2020-03-27,2020-13,2291.0
2020-04-03,2020-14,2591.0
2020-04-10,2020-15,2522.0
2020-04-17,2020-16,2657.0
2020-04-24,2020-17,1892.0
2020-05-01,2020-18,1570.0
2020-05-08,2020-19,1970.0
2020-05-15,2020-20,2267.0
2020-05-22,2020-21,2640.0
2020-05-29,2020-22,2435.0
2020-06-05,2020-23,6132.0
2020-06-12,2020-24,10861.0
2020-06-19,2020-25,13321.0
2020-06-26,2020-26,14241.0
2020-07-03,2020-27,16492.0
2020-07-10,2020-28,19804.0
2020-07-17,2020-29,23506.0
2020-07-24,2020-30,25657.0
2020-07-31,2020-31,28205.0
2020-08-07,2020-32,30260.0
2020-08-14,2020-33,27948.0
2020-08-21,2020-34,29512.0
2020-08-28,2020-35,28270.0
2020-09-04,2020-36,26472.0
2020-09-11,2020-37,25182.0
2020-09-18,2020-38,23249.0
2020-09-25,2020-39,23041.0
2020-10-02,2020-40,23253.0
2020-10-09,2020-41,23567.0
2020-10-16,2020-42,23791.0
2020-10-23,2020-43,23476.0
2020-10-30,2020-44,22654.0
2020-11-06,2020-45,19096.0
2020-11-13,2020-46,15841.0
2020-11-20,2020-47,15355.0
2020-11-27,2020-48,4554.0
2020-12-04,2020-49,4467.0
2020-12-11,2020-50,9366.0
2020-12-18,2020-51,6879.0
2020-12-25,2020-52,3571.0
2021-01-01,2021-1,3842.0
2021-01-08,2021-2,3292.0
2021-01-15,2021-3,4480.0
2021-01-22,2021-4,3774.0
2021-01-29,2021-5,3220.0
2021-02-05,2021-6,3718.0
2021-02-12,2021-7,4112.0
2021-02-19,2021-8,3836.0
2021-02-26,2021-9,4769.0
2021-03-05,2021-10,6505.0
2021-03-12,2021-11,9979.0
2021-03-19,2021-12,12298.0
2021-03-26,2021-13,11024.0
2021-04-02,2021-14,10691.0
2021-04-09,2021-15,9914.0
2021-04-16,2021-16,5034.0
2021-04-23,2021-17,2412.0
2021-04-30,2021-18,3648.0
2021-05-07,2021-19,2503.0
2021-05-14,2021-20,3049.0
2021-05-21,2021-21,5107.0
2021-05-28,2021-22,5298.0
2021-06-04,2021-23,11917.0
2021-06-11,2021-24,22839.0
2021-06-18,2021-25,20668.0
2021-06-25,2021-26,23344.0
2021-07-02,2021-27,28226.0
2021-07-09,2021-28,50103.0
2021-07-16,2021-29,57544.0
2021-07-23,2021-30,64482.0
2021-07-30,2021-31,53714.0
2021-08-06,2021-32,52238.0
2021-08-13,2021-33,57811.0
2021-08-20,2021-34,58357.0
2021-08-27,2021-35,57765.0
2021-09-03,2021-36,56426.0
2021-09-10,2021-37,51750.0
2021-09-17,2021-38,52555.0
2021-09-24,2021-39,50111.0
2021-10-01,2021-40,47696.0
2021-10-08,2021-41,50293.0
2021-10-15,2021-42,52384.0
2021-10-22,2021-43,47694.0
2021-10-29,2021-44,53154.0
2021-11-05,2021-45,50831.0
2021-11-12,2021-46,52116.0
2021-11-19,2021-47,53218.0
2021-11-26,2021-48,53189.0
2021-12-03,2021-49,51252.0
2021-12-10,2021-50,56995.0
2021-12-17,2021-51,56752.0
2021-12-24,2021-52,53979.0
2021-12-31,2021-53,58078.0
2022-01-07,2022-1,53558.0
2022-01-14,2022-2,52539.0
2022-01-21,2022-3,57278.0
2022-01-28,2022-4,49174.0
2022-02-04,2022-5,56075.0
2022-02-11,2022-6,62370.0
2022-02-18,2022-7,69280.0
2022-02-25,2022-8,66484.0
2022-03-04,2022-9,66138.0
2022-03-11,2022-10,69393.0
2022-03-18,2022-11,64152.0
2022-03-25,2022-12,72775.0
2022-04-01,2022-13,82334.0
2022-04-08,2022-14,32448.0
2022-04-15,2022-15,46059.0
2022-04-22,2022-16,41583.0
2022-04-29,2022-17,43863.0
2022-05-06,2022-18,88174.0
2022-05-13,2022-19,83856.0
2022-05-20,2022-20,91053.0
2022-05-27,2022-21,85898.0
2022-06-03,2022-22,87497.0
2022-06-10,2022-23,96150.0
2022-06-17,2022-24,98977.0
2022-06-24,2022-25,101399.0
2022-07-01,2022-26,106217.0
2022-07-08,2022-27,109914.0
2022-07-15,2022-28,133859.0
2022-07-22,2022-29,118397.0
2022-07-29,2022-30,123877.0
2022-08-05,2022-31,127192.0
2022-08-12,2022-32,142670.0
2022-08-19,2022-33,141405.0
2022-08-26,2022-34,134317.0
2022-09-02,2022-35,132134.0
2022-09-09,2022-36,125649.0
2022-09-16,2022-37,122096.0
2022-09-23,2022-38,116681.0
2022-09-30,2022-39,113102.0
2022-10-07,2022-40,114137.0
2022-10-14,2022-41,114061.0
2022-10-21,2022-42,116529.0
2022-10-28,2022-43,119556.0
2022-11-04,2022-44,117091.0
2022-11-11,2022-45,115832.0
2022-11-18,2022-46,110820.0
2022-11-25,2022-47,109022.0
2022-12-02,2022-48,110610.0
2022-12-09,2022-49,125176.0
2022-12-16,2022-50,135121.0
2022-12-23,2022-51,145343.0
2022-12-30,2022-52,170217.0
2023-01-06,2023-1,136157.0
2023-01-13,2023-2,129187.0
2023-01-20,2023-3,135477.0
2023-01-27,2023-4,130472.0
2023-02-03,2023-5,128328.0
2023-02-10,2023-6,87867.0
2023-02-17,2023-7,72022.0
2023-02-24,2023-8,104968.0
2023-03-03,2023-9,125990.0
2023-03-10,2023-10,136698.0
2023-03-17,2023-11,146437.0
2023-03-24,2023-12,137391.0
2023-03-31,2023-13,65515.0
2023-04-07,2023-14,75585.0
2023-04-14,2023-15,85131.0
2023-04-21,2023-16,94624.0
2023-04-28,2023-17,175537.0
2023-05-05,2023-18,187395.0
2023-05-12,2023-19,190092.0
2023-05-19,2023-20,162961.0
2023-05-26,2023-21,193949.0
2023-06-02,2023-22,166513.0
2023-06-09,2023-23,204960.0
2023-06-16,2023-24,215776.0
2023-06-23,2023-25,225345.0
2023-06-30,2023-26,276292.0
2023-07-07,2023-27,274158.0
2023-07-14,2023-28,280110.0
2023-07-21,2023-29,284919.0
2023-07-28,2023-30,292965.0
2023-08-04,2023-31,293760.0
2023-08-11,2023-32,317006.0
2023-08-18,2023-33,302352.0
2023-08-25,2023-34,296457.0
2023-09-01,2023-35,282210.0
2023-09-08,2023-36,258499.0
2023-09-15,2023-37,255075.0
2023-09-22,2023-38,250516.0
2023-09-29,2023-39,223461.0
2023-10-06,2023-40,226063.0
2023-10-13,2023-41,230330.0
2023-10-20,2023-42,224555.0
2023-10-27,2023-43,219151.0
2023-11-03,2023-44,230808.0
2023-11-10,2023-45,220029.0
2023-11-17,2023-46,225031.0
2023-11-24,2023-47,207728.0
2023-12-01,2023-48,220986.0
2023-12-08,2023-49,268629.0
2023-12-15,2023-50,273123.0
2023-12-22,2023-51,309046.0
2023-12-29,2023-52,361489.0
2024-01-05,2024-1,296869.0
2024-01-12,2024-2,219667.0
2024-01-19,2024-3,241041.0
2024-01-26,2024-4,254086.0
2024-02-02,2024-5,248710.0
2024-02-09,2024-6,253007.0
2024-02-16,2024-7,286218.0
2024-02-23,2024-8,277959.0
2024-03-01,2024-9,261205.0
2024-03-08,2024-10,293760.0
2024-03-15,2024-11,201178.0
2024-03-22,2024-12,134055.0
2024-03-29,2024-13,143935.0
2024-04-05,2024-14,141821.0
2024-04-12,2024-15,231595.0
2024-04-19,2024-16,338947.0
2024-04-26,2024-17,337341.0
2024-05-03,2024-18,335093.0
2024-05-10,2024-19,343072.0
2024-05-17,2024-20,348046.0
2024-05-24,2024-21,345972.0
2024-05-31,2024-22,330644.0
2024-06-07,2024-23,347812.0
2024-06-14,2024-24,371443.0
2024-06-21,2024-25,461210.0
2024-06-28,2024-26,379001.0
2024-07-05,2024-27,387541.0
2024-07-12,2024-28,429384.0
2024-07-19,2024-29,462426.0
2024-07-26,2024-30,441478.0
2024-08-02,2024-31,454920.0
2024-08-09,2024-32,454267.0
2024-08-16,2024-33,472880.0
2024-08-23,2024-34,463026.0
2024-08-30,2024-35,455886.0
2024-09-06,2024-36,440064.0
2024-09-13,2024-37,405151.0
2024-09-20,2024-38,380174.0
2024-09-27,2024-39,391399.0
2024-10-04,2024-40,399188.0
2024-10-11,2024-41,406246.0
2024-10-18,2024-42,397599.0
2024-10-25,2024-43,366378.0
2024-11-01,2024-44,398856.0
2024-11-08,2024-45,359340.0
2024-11-15,2024-46,413520.0
2024-11-22,2024-47,405825.0
2024-11-29,2024-48,376834.0
2024-12-06,2024-49,436234.0
2024-12-13,2024-50,513696.0
2024-12-20,2024-51,541483.0
2024-12-27,2024-52,557888.0
2025-01-03,2025-1,469453.0
2025-01-10,2025-2,361059.0
2025-01-17,2025-3,389749.0
2025-01-24,2025-4,401836.0
2025-01-31,2025-5,389647.0
2025-02-07,2025-6,400900.0
2025-02-14,2025-7,387422.0
2025-02-21,2025-8,424754.0
2025-02-28,2025-9,436400.0
2025-03-07,2025-10,204903.0
2025-03-14,2025-11,231432.0
2025-03-21,2025-12,229599.0
2025-03-28,2025-13,225446.0
2025-04-04,2025-14,445672.0
2025-04-11,2025-15,444020.0
2025-04-18,2025-16,470478.0
2025-04-25,2025-17,484896.0
2025-05-02,2025-18,467813.0
2025-05-09,2025-19,481672.0
2025-05-16,2025-20,478396.0
2025-05-23,2025-21,510797.0
2025-05-30,2025-22,481114.0
2025-06-06,2025-23,490708.0
2025-06-13,2025-24,546338.0
2025-06-20,2025-25,501648.0
2025-06-27,2025-26,500266.0
2025-07-04,2025-27,548078.0
2025-07-11,2025-28,569296.0
2025-07-18,2025-29,630660.0
2025-07-25,2025-30,594892.0
2025-08-01,2025-31,582843.0
2025-08-08,2025-32,592496.0
2025-08-15,2025-33,602560.0
2025-08-22,2025-34,613993.0
2025-08-29,2025-35,579714.0
2025-09-05,2025-36,541940.0
2025-09-12,2025-37,540280.0
2025-09-19,2025-38,536729.0
2025-09-26,2025-39,533319.0
2025-10-03,2025-40,511696.0
2025-10-10,2025-41,517532.0
