Tarih,TP_OSUVBG05
2013-02-01,11518382620.0
2013-03-01,12179244425.0
2013-04-01,13539133448.0
2013-05-01,13701054830.0
2013-06-01,14019208552.0
2013-07-01,14040132679.0
2013-08-01,13971528363.0
2013-09-01,14003724258.0
2013-10-01,15047601785.0
2013-11-01,15103123785.0
2013-12-01,16043014101.0
2014-01-01,15980560126.0
2014-02-01,16052169521.0
2014-03-01,16111917949.0
2014-04-01,17510988242.0
2014-05-01,17511022209.0
2014-06-01,19257606773.0
2014-07-01,20068171241.0
2014-08-01,19997054845.0
2014-09-01,19937196896.0
2014-10-01,21720593193.0
2014-11-01,21695346679.0
2014-12-01,21668742270.0
2015-01-01,22094474564.0
2015-02-01,22512736325.0
2015-03-01,22959004690.0
2015-04-01,23214839768.0
2015-05-01,23186383100.0
2015-06-01,23227942048.0
2015-07-01,22491728086.0
2015-08-01,22499820271.0
2015-09-01,22347815382.0
2015-10-01,22264798513.0
2015-11-01,22162303483.0
2015-12-01,22293924307.0
2016-01-01,22255138887.0
2016-02-01,22190733507.0
2016-03-01,22478405659.0
2016-04-01,23581629817.0
2016-05-01,23836604659.0
2016-06-01,23966890484.0
2016-07-01,23600696755.0
2016-08-01,23589307023.0
2016-09-01,23621838644.0
2016-10-01,24643642145.0
2016-11-01,24618868329.0
2016-12-01,24555307269.0
2017-01-01,24544303401.0
2017-02-01,24767528027.0
2017-03-01,26077932673.0
2017-04-01,25614488171.0
2017-05-01,27823886080.0
2017-06-01,29466507022.0
2017-07-01,29692894929.0
2017-08-01,30166647315.0
2017-09-01,29500137596.0
2017-10-01,30795290219.0
2017-11-01,29875383740.0
2017-12-01,30338168421.0
2018-01-01,31708992112.0
2018-02-01,32184678907.0
2018-03-01,31774478862.0
2018-04-01,31098444742.0
2018-05-01,30696793250.0
2018-06-01,30650436346.0
2018-07-01,30414784957.0
2018-08-01,29974005726.0
2018-09-01,30055087488.0
2018-10-01,28854353707.0
2018-11-01,29164225229.0
2018-12-01,28826402048.0
2019-01-01,29530375451.0
2019-02-01,29604345063.0
2019-03-01,30942274010.0
2019-04-01,30557713114.0
2019-05-01,30617427872.0
2019-06-01,29937692886.0
2019-07-01,29406532710.0
2019-08-01,29441535145.0
2019-09-01,29443707638.0
2019-10-01,27800682604.0
2019-11-01,27778114519.0
2019-12-01,22064117825.0
2020-01-01,22293189398.0
2020-02-01,22191163524.0
2020-03-01,22141822458.0
2020-04-01,20972912291.0
2020-05-01,21011962062.0
2020-06-01,20957814112.0
2020-07-01,21473837046.0
2020-08-01,21494124004.0
2020-09-01,21431809325.0
2020-10-01,21413010387.0
2020-11-01,21445816006.0
2020-12-01,21480524324.0
2021-01-01,22318273307.0
2021-02-01,22354677303.0
2021-03-01,22017027190.0
2021-04-01,21249045215.0
2021-05-01,21074027450.0
2021-06-01,20688869786.0
2021-07-01,20700867513.0
2021-08-01,20703785856.0
2021-09-01,20663438775.0
2021-10-01,19873093900.0
2021-11-01,19836882229.0
2021-12-01,19830792186.0
2022-01-01,19759672679.0
2022-02-01,19178386462.0
2022-03-01,18329332673.0
2022-04-01,17713744129.0
2022-05-01,16971305152.0
2022-06-01,16859837306.0
2022-07-01,16855121059.0
2022-08-01,16839079124.0
2022-09-01,16172401179.0
2022-10-01,14720863411.0
2022-11-01,14712268901.0
2022-12-01,13894997907.0
2023-01-01,13221303551.0
2023-02-01,13209212879.0
2023-03-01,12392040780.0
2023-04-01,12069500669.0
2023-05-01,12123980659.0
2023-06-01,12210895813.0
2023-07-01,12590841814.0
2023-08-01,12631822021.0
2023-09-01,13608367458.0
2023-10-01,13919266275.0
2023-11-01,14933046084.0
2023-12-01,14656406465.0
2024-01-01,14717337484.0
2024-02-01,15668748117.0
2024-03-01,17004877230.0
2024-04-01,16420974669.0
2024-05-01,17308552320.0
2024-06-01,17704766809.0
2024-07-01,17634941529.0
2024-08-01,17993035652.0
2024-09-01,18253971853.0
2024-10-01,18467801171.0
2024-11-01,18636973863.0
2024-12-01,19499224411.0
2025-01-01,19436191075.0
2025-02-01,19843103522.0
2025-03-01,20949077889.0
2025-04-01,21819429784.0
2025-05-01,23055308766.0
2025-06-01,25061456824.0
2025-07-01,26776929404.0
2025-08-01,28487873923.0
