Tarih,TP_OSUVBG14
2013-08-01,2871733499.0
2013-09-01,2871807499.0
2013-10-01,3371930999.0
2013-11-01,3371851499.0
2013-12-01,3370761984.0
2014-01-01,3370695999.0
2014-02-01,3370718824.0
2014-03-01,3370751194.0
2014-04-01,3370802654.0
2014-05-01,3370700564.0
2014-06-01,4370703884.0
2014-07-01,4370633749.0
2014-08-01,4370528339.0
2014-09-01,4814397519.0
2014-10-01,4810749774.0
2014-11-01,5057066614.0
2014-12-01,5044806119.0
2015-01-01,5014316329.0
2015-02-01,5016118159.0
2015-03-01,5216923179.0
2015-04-01,5331885339.0
2015-05-01,5329341579.0
2015-06-01,5335559659.0
2015-07-01,5330719449.0
2015-08-01,5341848399.0
2015-09-01,5333011286.0
2015-10-01,5818128916.0
2015-11-01,5802018436.0
2015-12-01,5812873676.0
2016-01-01,5811957176.0
2016-02-01,5816257676.0
2016-03-01,5815058126.0
2016-04-01,5815939376.0
2016-05-01,5808325376.0
2016-06-01,5806280876.0
2016-07-01,5806985876.0
2016-08-01,5810123126.0
2016-09-01,5799514334.0
2016-10-01,5788833584.0
2016-11-01,5780003534.0
2016-12-01,5772388290.0
2017-01-01,5780663697.0
2017-02-01,5776649244.0
2017-03-01,5771031591.0
2017-04-01,5776630696.0
2017-05-01,5793439155.0
2017-06-01,5802888535.0
2017-07-01,5813415790.0
2017-08-01,5825380214.0
2017-09-01,6304105357.0
2017-10-01,6999290844.0
2017-11-01,7007518631.0
2017-12-01,7010213321.0
2018-01-01,7026525178.0
2018-02-01,7024405355.0
2018-03-01,7012135173.0
2018-04-01,7103727740.0
2018-05-01,7086984733.0
2018-06-01,7085367919.0
2018-07-01,7089212343.0
2018-08-01,6588888980.0
2018-09-01,6581398007.0
2018-10-01,6569038362.0
2018-11-01,6569325795.0
2018-12-01,6572415707.0
2019-01-01,6571481547.0
2019-02-01,7069972521.0
2019-03-01,7559429646.0
2019-04-01,7556267877.0
2019-05-01,7555441505.0
2019-06-01,7063884867.0
2019-07-01,7055764868.0
2019-08-01,7053788762.0
2019-09-01,7038932302.0
2019-10-01,7045758850.0
2019-11-01,7641914426.0
2019-12-01,7201703715.0
2020-01-01,6959383135.0
2020-02-01,6956454530.0
2020-03-01,6961418873.0
2020-04-01,6953668783.0
2020-05-01,6560790582.0
2020-06-01,6563240000.0
2020-07-01,6580040000.0
2020-08-01,6585290000.0
2020-09-01,6578115000.0
2020-10-01,7232560000.0
2020-11-01,7236305000.0
2020-12-01,7248450000.0
2021-01-01,7242500000.0
2021-02-01,7246245000.0
2021-03-01,7229795000.0
2021-04-01,7390637050.0
2021-05-01,8189072050.0
2021-06-01,8960210050.0
2021-07-01,9153005000.0
2021-08-01,9893105000.0
2021-09-01,9476170000.0
2021-10-01,9472705000.0
2021-11-01,9455105000.0
2021-12-01,9456975000.0
2022-01-01,9747218000.0
2022-02-01,9750133000.0
2022-03-01,9747108000.0
2022-04-01,9713173000.0
2022-05-01,9726593000.0
2022-06-01,9712843000.0
2022-07-01,9694308000.0
2022-08-01,9682538000.0
2022-09-01,9667413000.0
2022-10-01,9687443000.0
2022-11-01,9524821000.0
2022-12-01,9539066000.0
2023-01-01,9552752425.0
2023-02-01,9534437425.0
2023-03-01,9551597425.0
2023-04-01,8761510842.0
2023-05-01,8626115842.0
2023-06-01,8636510842.0
2023-07-01,8640235286.0
2023-08-01,8631105286.0
2023-09-01,9015320286.0
2023-10-01,9017121703.0
2023-11-01,9659096703.0
2023-12-01,9667371703.0
2024-01-01,9649142654.0
2024-02-01,9648372654.0
2024-03-01,9647217654.0
2024-04-01,10142711772.0
2024-05-01,10429036330.0
2024-06-01,9955461285.0
2024-07-01,11436430999.0
2024-08-01,11653535999.0
2024-09-01,11854327999.0
2024-10-01,12352311835.0
2024-11-01,12766546418.0
2024-12-01,12760331418.0
2025-01-01,13664248318.0
2025-02-01,14110411568.0
2025-03-01,14191801568.0
2025-04-01,14223597168.0
2025-05-01,14514213835.0
2025-06-01,14538303835.0
2025-07-01,14460302370.0
2025-08-01,14466077370.0
