Tarih,TP_OSUVBG09
2013-12-01,1500000000.0
2014-01-01,1500000000.0
2014-02-01,1500000000.0
2014-03-01,1500000000.0
2014-04-01,2000000000.0
2014-05-01,2000000000.0
2014-06-01,2749143569.0
2014-07-01,2749143569.0
2014-08-01,2749143569.0
2014-09-01,2787207569.0
2014-10-01,2800498569.0
2014-11-01,3118421481.0
2014-12-01,3115885481.0
2015-01-01,3165486481.0
2015-02-01,3207758358.0
2015-03-01,3286009796.0
2015-04-01,3370470796.0
2015-05-01,3482796394.0
2015-06-01,3487284394.0
2015-07-01,3483790894.0
2015-08-01,3491823394.0
2015-09-01,3535822394.0
2015-10-01,3530246894.0
2015-11-01,3548585894.0
2015-12-01,3649375894.0
2016-01-01,3648530894.0
2016-02-01,3652495894.0
2016-03-01,4446149894.0
2016-04-01,4447037394.0
2016-05-01,4383709394.0
2016-06-01,4381940394.0
2016-07-01,4382550394.0
2016-08-01,4385264894.0
2016-09-01,4352678394.0
2016-10-01,4344345894.0
2016-11-01,4835683394.0
2016-12-01,4831805894.0
2017-01-01,4784798394.0
2017-02-01,4782233394.0
2017-03-01,4785855894.0
2017-04-01,4734933394.0
2017-05-01,4857325894.0
2017-06-01,4861928394.0
2017-07-01,4867055894.0
2017-08-01,4872883394.0
2017-09-01,4868070894.0
2017-10-01,4874423863.0
2017-11-01,4828090383.0
2017-12-01,4829321666.0
2018-01-01,5330110037.0
2018-02-01,5329141427.0
2018-03-01,5324662865.0
2018-04-01,4540627551.0
2018-05-01,4476084725.0
2018-06-01,4504604183.0
2018-07-01,4552524081.0
2018-08-01,4552385473.0
2018-09-01,4506200312.0
2018-10-01,4502278397.0
2018-11-01,4502369604.0
2018-12-01,4503350083.0
2019-01-01,4503053659.0
2019-02-01,4502574820.0
2019-03-01,5217385691.0
2019-04-01,4705948439.0
2019-05-01,4705776893.0
2019-06-01,3958386085.0
2019-07-01,3921662539.0
2019-08-01,3961252318.0
2019-09-01,3960036573.0
2019-10-01,3950797413.0
2019-11-01,3950101913.0
2019-12-01,3951310913.0
2020-01-01,3950140913.0
2020-02-01,3907999036.0
2020-03-01,3828073098.0
2020-04-01,2871070598.0
2020-05-01,2812887000.0
2020-06-01,2814564000.0
2020-07-01,2817684000.0
2020-08-01,2818659000.0
2020-09-01,2817326500.0
2020-10-01,2818152000.0
2020-11-01,2818847500.0
2020-12-01,2816103000.0
2021-01-01,2814998000.0
2021-02-01,2815693500.0
2021-03-01,2812638500.0
2021-04-01,2815121500.0
2021-05-01,2815511500.0
2021-06-01,2813724000.0
2021-07-01,2813490000.0
2021-08-01,2812775000.0
2021-09-01,2812144500.0
2021-10-01,2811735000.0
2021-11-01,2359655000.0
2021-12-01,2359876000.0
2022-01-01,2358725500.0
2022-02-01,2359070000.0
2022-03-01,2358712500.0
2022-04-01,2354702000.0
2022-05-01,2381288000.0
2022-06-01,2379663000.0
2022-07-01,2377472500.0
2022-08-01,2376081500.0
2022-09-01,2374294000.0
2022-10-01,2426673000.0
2022-11-01,2428772500.0
2022-12-01,2430456000.0
2023-01-01,1963559000.0
2023-02-01,1961394500.0
2023-03-01,1218772500.0
2023-04-01,1219949000.0
2023-05-01,1226291000.0
2023-06-01,1227519500.0
2023-07-01,1228000500.0
2023-08-01,1108921500.0
2023-09-01,1107056000.0
2023-10-01,1107361500.0
2023-11-01,1110059000.0
2023-12-01,1510936500.0
2024-01-01,1484232000.0
2024-02-01,1484141000.0
2024-03-01,1478654500.0
2024-04-01,1478141000.0
2024-05-01,1470271500.0
2024-06-01,1479511000.0
2024-07-01,1480375500.0
2024-08-01,1482397000.0
2024-09-01,1482488000.0
2024-10-01,1835395000.0
2024-11-01,1833536000.0
2024-12-01,1824326313.0
2025-01-01,1824206875.0
2025-02-01,1824593625.0
2025-03-01,1076288500.0
2025-04-01,1079757875.0
2025-05-01,1079132250.0
2025-06-01,1081623375.0
2025-07-01,1071296500.0
2025-08-01,1071808375.0
