Tarih,TP_TLDTHVADE_KB3,TP_TLDTHVADE_KB3
2007-03-16,2007-11,99680300.0
2007-03-23,2007-12,99899856.0
2007-03-30,2007-13,99284349.0
2007-04-06,2007-14,98792118.0
2007-04-13,2007-15,98220279.0
2007-04-20,2007-16,97717489.0
2007-04-27,2007-17,98282198.0
2007-05-04,2007-18,98175145.0
2007-05-11,2007-19,99496574.0
2007-05-18,2007-20,100876261.0
2007-05-25,2007-21,101263184.0
2007-06-01,2007-22,102573525.0
2007-06-08,2007-23,106238807.0
2007-06-15,2007-24,107985638.0
2007-06-22,2007-25,107670086.0
2007-06-29,2007-26,109512320.0
2007-07-06,2007-27,110040128.0
2007-07-13,2007-28,109668817.0
2007-07-20,2007-29,109145914.0
2007-07-27,2007-30,110316380.0
2007-08-03,2007-31,110694134.0
2007-08-10,2007-32,110656771.0
2007-08-17,2007-33,111149660.0
2007-08-24,2007-34,111147182.0
2007-08-31,2007-35,110424485.0
2007-09-07,2007-36,111122350.0
2007-09-14,2007-37,112118465.0
2007-09-21,2007-38,112469478.0
2007-09-28,2007-39,113179665.0
2007-10-05,2007-40,112591279.0
2007-10-12,2007-41,112682383.0
2007-10-19,2007-42,112658180.0
2007-10-26,2007-43,114189988.0
2007-11-02,2007-44,113844430.0
2007-11-09,2007-45,115162356.0
2007-11-16,2007-46,116418962.0
2007-11-23,2007-47,118461887.0
2007-11-30,2007-48,118796736.0
2007-12-07,2007-49,118156378.0
2007-12-14,2007-50,119029954.0
2007-12-21,2007-51,118535178.0
2007-12-28,2007-52,117745783.0
2008-01-04,2008-1,120218813.0
2008-01-11,2008-2,119966669.0
2008-01-18,2008-3,121278792.0
2008-01-25,2008-4,121767728.0
2008-02-01,2008-5,122120522.0
2008-02-08,2008-6,122430789.0
2008-02-15,2008-7,122693625.0
2008-02-22,2008-8,122022086.0
2008-02-29,2008-9,123650897.0
2008-03-07,2008-10,125261422.0
2008-03-14,2008-11,124463809.0
2008-03-21,2008-12,125573856.0
2008-03-28,2008-13,126979842.0
2008-04-04,2008-14,126769075.0
2008-04-11,2008-15,127753606.0
2008-04-18,2008-16,127851097.0
2008-04-25,2008-17,128093819.0
2008-05-02,2008-18,128141755.0
2008-05-09,2008-19,129065223.0
2008-05-16,2008-20,130317264.0
2008-05-23,2008-21,131452277.0
2008-05-30,2008-22,133975756.0
2008-06-06,2008-23,135238577.0
2008-06-13,2008-24,134722038.0
2008-06-20,2008-25,133191346.0
2008-06-27,2008-26,132333847.0
2008-07-04,2008-27,128038439.0
2008-07-11,2008-28,130692556.0
2008-07-18,2008-29,131273613.0
2008-07-25,2008-30,129976338.0
2008-08-01,2008-31,131372020.0
2008-08-08,2008-32,131886283.0
2008-08-15,2008-33,133003516.0
2008-08-22,2008-34,136191264.0
2008-08-29,2008-35,138798295.0
2008-09-05,2008-36,143376315.0
2008-09-12,2008-37,145574271.0
2008-09-19,2008-38,145112317.0
2008-09-26,2008-39,143456570.0
2008-10-03,2008-40,142586591.0
2008-10-10,2008-41,135703001.0
2008-10-17,2008-42,134764674.0
2008-10-24,2008-43,137237312.0
2008-10-31,2008-44,133842066.0
2008-11-07,2008-45,138820079.0
2008-11-14,2008-46,143716008.0
2008-11-21,2008-47,146231661.0
2008-11-28,2008-48,151088852.0
2008-12-05,2008-49,157353524.0
2008-12-12,2008-50,156182261.0
2008-12-19,2008-51,153733843.0
2008-12-26,2008-52,154539910.0
2009-01-02,2009-1,154141827.0
2009-01-09,2009-2,152779800.0
2009-01-16,2009-3,157423338.0
2009-01-23,2009-4,155507729.0
2009-01-30,2009-5,154783496.0
2009-02-06,2009-6,156604799.0
2009-02-13,2009-7,156199543.0
2009-02-20,2009-8,154142982.0
2009-02-27,2009-9,152737003.0
2009-03-06,2009-10,152701102.0
2009-03-13,2009-11,150772236.0
2009-03-20,2009-12,152146897.0
2009-03-27,2009-13,152918127.0
2009-04-03,2009-14,151845373.0
2009-04-10,2009-15,151882502.0
2009-04-17,2009-16,152793853.0
2009-04-24,2009-17,150012983.0
2009-05-01,2009-18,150426614.0
2009-05-08,2009-19,151390829.0
2009-05-15,2009-20,152357695.0
2009-05-22,2009-21,153913854.0
2009-05-29,2009-22,158106941.0
2009-06-05,2009-23,159505674.0
2009-06-12,2009-24,160601728.0
2009-06-19,2009-25,160860238.0
2009-06-26,2009-26,161696124.0
2009-07-03,2009-27,159710687.0
2009-07-10,2009-28,160003597.0
2009-07-17,2009-29,161206495.0
2009-07-24,2009-30,161010023.0
2009-07-31,2009-31,160999517.0
2009-08-07,2009-32,160708433.0
2009-08-14,2009-33,161203875.0
2009-08-21,2009-34,161775500.0
2009-08-28,2009-35,161740236.0
2009-09-04,2009-36,162391625.0
2009-09-11,2009-37,162047817.0
2009-09-18,2009-38,162121289.0
2009-09-25,2009-39,161160691.0
2009-10-02,2009-40,163348420.0
2009-10-09,2009-41,163202808.0
2009-10-16,2009-42,163105294.0
2009-10-23,2009-43,162177107.0
2009-10-30,2009-44,163517667.0
2009-11-06,2009-45,164189966.0
2009-11-13,2009-46,164404795.0
2009-11-20,2009-47,165720908.0
2009-11-27,2009-48,167875592.0
2009-12-04,2009-49,171430539.0
2009-12-11,2009-50,173184495.0
2009-12-18,2009-51,175475824.0
2009-12-25,2009-52,178860273.0
2010-01-01,2010-1,180412927.0
2010-01-08,2010-2,176792344.0
2010-01-15,2010-3,176291608.0
2010-01-22,2010-4,175749606.0
2010-01-29,2010-5,174762997.0
2010-02-05,2010-6,176220381.0
2010-02-12,2010-7,177745910.0
2010-02-19,2010-8,178859902.0
2010-02-26,2010-9,180666798.0
2010-03-05,2010-10,183373324.0
2010-03-12,2010-11,185301837.0
2010-03-19,2010-12,186121642.0
2010-03-26,2010-13,188114356.0
2010-04-02,2010-14,188968488.0
2010-04-09,2010-15,185289050.0
2010-04-16,2010-16,185254442.0
2010-04-23,2010-17,184591727.0
2010-04-30,2010-18,181284388.0
2010-05-07,2010-19,181600176.0
2010-05-14,2010-20,183957056.0
2010-05-21,2010-21,185192830.0
2010-05-28,2010-22,188490085.0
2010-06-04,2010-23,194208489.0
2010-06-11,2010-24,196886545.0
2010-06-18,2010-25,198358178.0
2010-06-25,2010-26,199099978.0
2010-07-02,2010-27,199542722.0
2010-07-09,2010-28,200216396.0
2010-07-16,2010-29,201024812.0
2010-07-23,2010-30,200453627.0
2010-07-30,2010-31,202834258.0
2010-08-06,2010-32,204199921.0
2010-08-13,2010-33,208209093.0
2010-08-20,2010-34,207147837.0
2010-08-27,2010-35,207807214.0
2010-09-03,2010-36,204995361.0
2010-09-10,2010-37,202547207.0
2010-09-17,2010-38,201859320.0
2010-09-24,2010-39,202093482.0
2010-10-01,2010-40,201519332.0
2010-10-08,2010-41,199818262.0
2010-10-15,2010-42,200288911.0
2010-10-22,2010-43,206116348.0
2010-10-29,2010-44,205159892.0
2010-11-05,2010-45,206481306.0
2010-11-12,2010-46,207679302.0
2010-11-19,2010-47,
2010-11-26,2010-48,204734592.0
2010-12-03,2010-49,206147307.0
2010-12-10,2010-50,208883817.0
2010-12-17,2010-51,211706200.0
2010-12-24,2010-52,221538423.0
2010-12-31,2010-53,229646109.0
2011-01-07,2011-1,235682214.0
2011-01-14,2011-2,238596818.0
2011-01-21,2011-3,240861931.0
2011-01-28,2011-4,239390209.0
2011-02-04,2011-5,242122767.0
2011-02-11,2011-6,243020752.0
2011-02-18,2011-7,243447103.0
2011-02-25,2011-8,243657117.0
2011-03-04,2011-9,245981881.0
2011-03-11,2011-10,245687517.0
2011-03-18,2011-11,243645326.0
2011-03-25,2011-12,245774883.0
2011-04-01,2011-13,246472104.0
2011-04-08,2011-14,242731927.0
2011-04-15,2011-15,241262947.0
2011-04-22,2011-16,240739750.0
2011-04-29,2011-17,240958769.0
2011-05-06,2011-18,243490280.0
2011-05-13,2011-19,244898127.0
2011-05-20,2011-20,245046238.0
2011-05-27,2011-21,246294704.0
2011-06-03,2011-22,246267297.0
2011-06-10,2011-23,246916301.0
2011-06-17,2011-24,249258569.0
2011-06-24,2011-25,250277383.0
2011-07-01,2011-26,251811769.0
2011-07-08,2011-27,254629594.0
2011-07-15,2011-28,256879600.0
2011-07-22,2011-29,257386631.0
2011-07-29,2011-30,257328084.0
2011-08-05,2011-31,258996511.0
2011-08-12,2011-32,260250392.0
2011-08-19,2011-33,259982523.0
2011-08-26,2011-34,258783115.0
2011-09-02,2011-35,257330327.0
2011-09-09,2011-36,257453286.0
2011-09-16,2011-37,256842659.0
2011-09-23,2011-38,255935352.0
2011-09-30,2011-39,255712362.0
2011-10-07,2011-40,256815886.0
2011-10-14,2011-41,256542641.0
2011-10-21,2011-42,257535906.0
2011-10-28,2011-43,256148988.0
2011-11-04,2011-44,255534506.0
2011-11-11,2011-45,257136314.0
2011-11-18,2011-46,256847243.0
2011-11-25,2011-47,257783344.0
2011-12-02,2011-48,253716084.0
2011-12-09,2011-49,255196918.0
2011-12-16,2011-50,255670753.0
2011-12-23,2011-51,254734069.0
2011-12-30,2011-52,260465587.0
2012-01-06,2012-1,264197667.0
2012-01-13,2012-2,266189677.0
2012-01-20,2012-3,267688668.0
2012-01-27,2012-4,268143878.0
2012-02-03,2012-5,267301266.0
2012-02-10,2012-6,265866736.0
2012-02-17,2012-7,264502431.0
2012-02-24,2012-8,263495613.0
2012-03-02,2012-9,264811339.0
2012-03-09,2012-10,264426678.0
2012-03-16,2012-11,266275071.0
2012-03-23,2012-12,266897011.0
2012-03-30,2012-13,267034944.0
2012-04-06,2012-14,267548804.0
2012-04-13,2012-15,267032884.0
2012-04-20,2012-16,266986937.0
2012-04-27,2012-17,268456264.0
2012-05-04,2012-18,269355029.0
2012-05-11,2012-19,270863835.0
2012-05-18,2012-20,273018138.0
2012-05-25,2012-21,275515100.0
2012-06-01,2012-22,275976835.0
2012-06-08,2012-23,278453761.0
2012-06-15,2012-24,279297132.0
2012-06-22,2012-25,279103716.0
2012-06-29,2012-26,282058919.0
2012-07-06,2012-27,282074937.0
2012-07-13,2012-28,283460448.0
2012-07-20,2012-29,285693453.0
2012-07-27,2012-30,288101267.0
2012-08-03,2012-31,289637910.0
2012-08-10,2012-32,291572059.0
2012-08-17,2012-33,295125644.0
2012-08-24,2012-34,296312130.0
2012-08-31,2012-35,299109918.0
2012-09-07,2012-36,302151045.0
2012-09-14,2012-37,301073815.0
2012-09-21,2012-38,299267726.0
2012-09-28,2012-39,298867605.0
2012-10-05,2012-40,299869827.0
2012-10-12,2012-41,299630001.0
2012-10-19,2012-42,300595218.0
2012-10-26,2012-43,300961746.0
2012-11-02,2012-44,299698704.0
2012-11-09,2012-45,300814912.0
2012-11-16,2012-46,302301485.0
2012-11-23,2012-47,301546369.0
2012-11-30,2012-48,302829882.0
2012-12-07,2012-49,302099190.0
2012-12-14,2012-50,303941076.0
2012-12-21,2012-51,304063133.0
2012-12-28,2012-52,303597578.0
2013-01-04,2013-1,307389839.0
2013-01-11,2013-2,308129285.0
2013-01-18,2013-3,307495782.0
2013-01-25,2013-4,305486755.0
2013-02-01,2013-5,302840254.0
2013-02-08,2013-6,301845908.0
2013-02-15,2013-7,301623125.0
2013-02-22,2013-8,302077325.0
2013-03-01,2013-9,301298282.0
2013-03-08,2013-10,300804830.0
2013-03-15,2013-11,301445708.0
2013-03-22,2013-12,299830957.0
2013-03-29,2013-13,300283259.0
2013-04-05,2013-14,299770035.0
2013-04-12,2013-15,298336518.0
2013-04-19,2013-16,296353530.0
2013-04-26,2013-17,295935325.0
2013-05-03,2013-18,296862843.0
2013-05-10,2013-19,295855756.0
2013-05-17,2013-20,296799523.0
2013-05-24,2013-21,296459396.0
2013-05-31,2013-22,294693015.0
2013-06-07,2013-23,294327094.0
2013-06-14,2013-24,294692105.0
2013-06-21,2013-25,295576942.0
2013-06-28,2013-26,299210867.0
2013-07-05,2013-27,302782462.0
2013-07-12,2013-28,307382070.0
2013-07-19,2013-29,309377180.0
2013-07-26,2013-30,311131356.0
2013-08-02,2013-31,310549624.0
2013-08-09,2013-32,308805106.0
2013-08-16,2013-33,308316907.0
2013-08-23,2013-34,310024659.0
2013-08-30,2013-35,312540533.0
2013-09-06,2013-36,316868703.0
2013-09-13,2013-37,319993647.0
2013-09-20,2013-38,324029927.0
2013-09-27,2013-39,327155305.0
2013-10-04,2013-40,328756923.0
2013-10-11,2013-41,330317329.0
2013-10-18,2013-42,
2013-10-25,2013-43,326747341.0
2013-11-01,2013-44,327660150.0
2013-11-08,2013-45,329079705.0
2013-11-15,2013-46,332834108.0
2013-11-22,2013-47,334835311.0
2013-11-29,2013-48,331343122.0
2013-12-06,2013-49,331850384.0
2013-12-13,2013-50,330581513.0
2013-12-20,2013-51,329912224.0
2013-12-27,2013-52,332273213.0
2014-01-03,2014-1,338067775.0
2014-01-10,2014-2,339765906.0
2014-01-17,2014-3,339336762.0
2014-01-24,2014-4,338621777.0
2014-01-31,2014-5,335452483.0
2014-02-07,2014-6,335222533.0
2014-02-14,2014-7,337216185.0
2014-02-21,2014-8,335330107.0
2014-02-28,2014-9,335728769.0
2014-03-07,2014-10,336945658.0
2014-03-14,2014-11,337979373.0
2014-03-21,2014-12,338773996.0
2014-03-28,2014-13,340889122.0
2014-04-04,2014-14,343813190.0
2014-04-11,2014-15,344128664.0
2014-04-18,2014-16,342583569.0
2014-04-25,2014-17,341461859.0
2014-05-02,2014-18,339189648.0
2014-05-09,2014-19,339624706.0
2014-05-16,2014-20,339219304.0
2014-05-23,2014-21,335988899.0
2014-05-30,2014-22,334572567.0
2014-06-06,2014-23,337020001.0
2014-06-13,2014-24,337079250.0
2014-06-20,2014-25,340420180.0
2014-06-27,2014-26,340987557.0
2014-07-04,2014-27,344426693.0
2014-07-11,2014-28,344702048.0
2014-07-18,2014-29,342132259.0
2014-07-25,2014-30,342956512.0
2014-08-01,2014-31,341917444.0
2014-08-08,2014-32,341593405.0
2014-08-15,2014-33,338209479.0
2014-08-22,2014-34,337330346.0
2014-08-29,2014-35,338686007.0
2014-09-05,2014-36,341441507.0
2014-09-12,2014-37,343116417.0
2014-09-19,2014-38,345060005.0
2014-09-26,2014-39,345556026.0
2014-10-03,2014-40,347564641.0
2014-10-10,2014-41,349025195.0
2014-10-17,2014-42,348917690.0
2014-10-24,2014-43,348770397.0
2014-10-31,2014-44,346565215.0
2014-11-07,2014-45,346650928.0
2014-11-14,2014-46,344216366.0
2014-11-21,2014-47,345478620.0
2014-11-28,2014-48,350500767.0
2014-12-05,2014-49,356589126.0
2014-12-12,2014-50,362382344.0
2014-12-19,2014-51,364451106.0
2014-12-26,2014-52,367193647.0
2015-01-02,2015-1,371011556.0
2015-01-09,2015-2,369555734.0
2015-01-16,2015-3,369311545.0
2015-01-23,2015-4,369542311.0
2015-01-30,2015-5,368431484.0
2015-02-06,2015-6,368245617.0
2015-02-13,2015-7,367950866.0
2015-02-20,2015-8,366117813.0
2015-02-27,2015-9,364360716.0
2015-03-06,2015-10,364713856.0
2015-03-13,2015-11,367829236.0
2015-03-20,2015-12,369200393.0
2015-03-27,2015-13,370399925.0
2015-04-03,2015-14,373123794.0
2015-04-10,2015-15,377314194.0
2015-04-17,2015-16,378483973.0
2015-04-24,2015-17,378500684.0
2015-05-01,2015-18,376438173.0
2015-05-08,2015-19,375200846.0
2015-05-15,2015-20,374552853.0
2015-05-22,2015-21,372642999.0
2015-05-29,2015-22,370882184.0
2015-06-05,2015-23,371529500.0
2015-06-12,2015-24,371596926.0
2015-06-19,2015-25,371106894.0
2015-06-26,2015-26,370068957.0
2015-07-03,2015-27,369682062.0
2015-07-10,2015-28,370209797.0
2015-07-17,2015-29,369641409.0
2015-07-24,2015-30,369786882.0
2015-07-31,2015-31,371981755.0
2015-08-07,2015-32,373932566.0
2015-08-14,2015-33,376662620.0
2015-08-21,2015-34,378219886.0
2015-08-28,2015-35,381755636.0
2015-09-04,2015-36,383361227.0
2015-09-11,2015-37,385526443.0
2015-09-18,2015-38,385312704.0
2015-09-25,2015-39,384336839.0
2015-10-02,2015-40,386769394.0
2015-10-09,2015-41,389152440.0
2015-10-16,2015-42,393048165.0
2015-10-23,2015-43,393623954.0
2015-10-30,2015-44,392046553.0
2015-11-06,2015-45,393229197.0
2015-11-13,2015-46,393692774.0
2015-11-20,2015-47,390005291.0
2015-11-27,2015-48,387342232.0
2015-12-04,2015-49,390081331.0
2015-12-11,2015-50,391991964.0
2015-12-18,2015-51,395191226.0
2015-12-25,2015-52,400417455.0
2016-01-01,2016-1,407949833.0
2016-01-08,2016-2,414099000.0
2016-01-15,2016-3,418019754.0
2016-01-22,2016-4,418869966.0
2016-01-29,2016-5,418568352.0
2016-02-05,2016-6,416387258.0
2016-02-12,2016-7,416478213.0
2016-02-19,2016-8,415929254.0
2016-02-26,2016-9,414028041.0
2016-03-04,2016-10,417476633.0
2016-03-11,2016-11,418421918.0
2016-03-18,2016-12,419684298.0
2016-03-25,2016-13,420003054.0
2016-04-01,2016-14,417058081.0
2016-04-08,2016-15,417403831.0
2016-04-15,2016-16,417404947.0
2016-04-22,2016-17,414184427.0
2016-04-29,2016-18,415129195.0
2016-05-06,2016-19,417284292.0
2016-05-13,2016-20,420613683.0
2016-05-20,2016-21,422060180.0
2016-05-27,2016-22,426656031.0
2016-06-03,2016-23,424644887.0
2016-06-10,2016-24,428033524.0
2016-06-17,2016-25,430443368.0
2016-06-24,2016-26,430485295.0
2016-07-01,2016-27,430504758.0
