Tarih,TP_TLDTHVADE_KB6,TP_TLDTHVADE_KB6
2007-03-16,2007-11,190272081.0
2007-03-23,2007-12,186187987.0
2007-03-30,2007-13,188091981.0
2007-04-06,2007-14,186348191.0
2007-04-13,2007-15,189407142.0
2007-04-20,2007-16,187616677.0
2007-04-27,2007-17,190368930.0
2007-05-04,2007-18,187901396.0
2007-05-11,2007-19,195723561.0
2007-05-18,2007-20,196324080.0
2007-05-25,2007-21,195169544.0
2007-06-01,2007-22,194145003.0
2007-06-08,2007-23,194688538.0
2007-06-15,2007-24,198864158.0
2007-06-22,2007-25,197053315.0
2007-06-29,2007-26,199488980.0
2007-07-06,2007-27,200718323.0
2007-07-13,2007-28,201841928.0
2007-07-20,2007-29,200670716.0
2007-07-27,2007-30,202708370.0
2007-08-03,2007-31,201853720.0
2007-08-10,2007-32,203058462.0
2007-08-17,2007-33,210192481.0
2007-08-24,2007-34,207533112.0
2007-08-31,2007-35,206943926.0
2007-09-07,2007-36,205994225.0
2007-09-14,2007-37,209964494.0
2007-09-21,2007-38,207160246.0
2007-09-28,2007-39,206969514.0
2007-10-05,2007-40,208242516.0
2007-10-12,2007-41,208816629.0
2007-10-19,2007-42,207584422.0
2007-10-26,2007-43,210997991.0
2007-11-02,2007-44,208212182.0
2007-11-09,2007-45,210042937.0
2007-11-16,2007-46,215597529.0
2007-11-23,2007-47,212846579.0
2007-11-30,2007-48,212760509.0
2007-12-07,2007-49,212808607.0
2007-12-14,2007-50,219800107.0
2007-12-21,2007-51,220248542.0
2007-12-28,2007-52,220680679.0
2008-01-04,2008-1,219667159.0
2008-01-11,2008-2,220808515.0
2008-01-18,2008-3,221492993.0
2008-01-25,2008-4,223897746.0
2008-02-01,2008-5,223313129.0
2008-02-08,2008-6,223144695.0
2008-02-15,2008-7,228594083.0
2008-02-22,2008-8,225010381.0
2008-02-29,2008-9,227342465.0
2008-03-07,2008-10,229278601.0
2008-03-14,2008-11,233726303.0
2008-03-21,2008-12,233742327.0
2008-03-28,2008-13,237509161.0
2008-04-04,2008-14,237574277.0
2008-04-11,2008-15,242730853.0
2008-04-18,2008-16,241978626.0
2008-04-25,2008-17,242264714.0
2008-05-02,2008-18,237942819.0
2008-05-09,2008-19,236061940.0
2008-05-16,2008-20,239888049.0
2008-05-23,2008-21,238831570.0
2008-05-30,2008-22,238724811.0
2008-06-06,2008-23,239719678.0
2008-06-13,2008-24,244827228.0
2008-06-20,2008-25,243052063.0
2008-06-27,2008-26,249227454.0
2008-07-04,2008-27,243586093.0
2008-07-11,2008-28,246170500.0
2008-07-18,2008-29,246554966.0
2008-07-25,2008-30,246747839.0
2008-08-01,2008-31,248276747.0
2008-08-08,2008-32,245210185.0
2008-08-15,2008-33,251665295.0
2008-08-22,2008-34,247410295.0
2008-08-29,2008-35,248525259.0
2008-09-05,2008-36,249991964.0
2008-09-12,2008-37,257138040.0
2008-09-19,2008-38,257677708.0
2008-09-26,2008-39,263827673.0
2008-10-03,2008-40,261411170.0
2008-10-10,2008-41,264186243.0
2008-10-17,2008-42,266143888.0
2008-10-24,2008-43,270694004.0
2008-10-31,2008-44,269363360.0
2008-11-07,2008-45,267850583.0
2008-11-14,2008-46,272519004.0
2008-11-21,2008-47,272357247.0
2008-11-28,2008-48,273545985.0
2008-12-05,2008-49,275620074.0
2008-12-12,2008-50,275519501.0
2008-12-19,2008-51,277630981.0
2008-12-26,2008-52,282366588.0
2009-01-02,2009-1,281589758.0
2009-01-09,2009-2,279941388.0
2009-01-16,2009-3,286510962.0
2009-01-23,2009-4,282723079.0
2009-01-30,2009-5,279777472.0
2009-02-06,2009-6,278756612.0
2009-02-13,2009-7,282731325.0
2009-02-20,2009-8,281593412.0
2009-02-27,2009-9,285865660.0
2009-03-06,2009-10,282366829.0
2009-03-13,2009-11,284388893.0
2009-03-20,2009-12,283141768.0
2009-03-27,2009-13,284746876.0
2009-04-03,2009-14,278455484.0
2009-04-10,2009-15,278225198.0
2009-04-17,2009-16,278576428.0
2009-04-24,2009-17,280647005.0
2009-05-01,2009-18,278902628.0
2009-05-08,2009-19,278355229.0
2009-05-15,2009-20,283469390.0
2009-05-22,2009-21,280092637.0
2009-05-29,2009-22,282301841.0
2009-06-05,2009-23,281476494.0
2009-06-12,2009-24,286662746.0
2009-06-19,2009-25,287251230.0
2009-06-26,2009-26,292807806.0
2009-07-03,2009-27,286532494.0
2009-07-10,2009-28,290602043.0
2009-07-17,2009-29,292795698.0
2009-07-24,2009-30,290582242.0
2009-07-31,2009-31,295022969.0
2009-08-07,2009-32,288762039.0
2009-08-14,2009-33,293800344.0
2009-08-21,2009-34,291478041.0
2009-08-28,2009-35,290472006.0
2009-09-04,2009-36,291595305.0
2009-09-11,2009-37,296138068.0
2009-09-18,2009-38,295242192.0
2009-09-25,2009-39,295627764.0
2009-10-02,2009-40,297069471.0
2009-10-09,2009-41,296792633.0
2009-10-16,2009-42,301609566.0
2009-10-23,2009-43,300191337.0
2009-10-30,2009-44,300561364.0
2009-11-06,2009-45,301531923.0
2009-11-13,2009-46,304626052.0
2009-11-20,2009-47,306198771.0
2009-11-27,2009-48,310869892.0
2009-12-04,2009-49,306553476.0
2009-12-11,2009-50,313120962.0
2009-12-18,2009-51,315518276.0
2009-12-25,2009-52,321019467.0
2010-01-01,2010-1,324208601.0
2010-01-08,2010-2,319911553.0
2010-01-15,2010-3,327537321.0
2010-01-22,2010-4,324471316.0
2010-01-29,2010-5,322635625.0
2010-02-05,2010-6,322563990.0
2010-02-12,2010-7,328947689.0
2010-02-19,2010-8,327181071.0
2010-02-26,2010-9,337354121.0
2010-03-05,2010-10,333327159.0
2010-03-12,2010-11,337707735.0
2010-03-19,2010-12,337489104.0
2010-03-26,2010-13,342857809.0
2010-04-02,2010-14,341074214.0
2010-04-09,2010-15,337940876.0
2010-04-16,2010-16,343692430.0
2010-04-23,2010-17,341039480.0
2010-04-30,2010-18,339789457.0
2010-05-07,2010-19,343245660.0
2010-05-14,2010-20,351335099.0
2010-05-21,2010-21,351267824.0
2010-05-28,2010-22,353440782.0
2010-06-04,2010-23,354981637.0
2010-06-11,2010-24,361315716.0
2010-06-18,2010-25,360554252.0
2010-06-25,2010-26,366949684.0
2010-07-02,2010-27,368263866.0
2010-07-09,2010-28,367960295.0
2010-07-16,2010-29,373040339.0
2010-07-23,2010-30,371759281.0
2010-07-30,2010-31,375521296.0
2010-08-06,2010-32,368800491.0
2010-08-13,2010-33,373631184.0
2010-08-20,2010-34,370941140.0
2010-08-27,2010-35,376901106.0
2010-09-03,2010-36,372516057.0
2010-09-10,2010-37,374671735.0
2010-09-17,2010-38,373524738.0
2010-09-24,2010-39,376438847.0
2010-10-01,2010-40,374183993.0
2010-10-08,2010-41,372807629.0
2010-10-15,2010-42,377018076.0
2010-10-22,2010-43,376809698.0
2010-10-29,2010-44,380035928.0
2010-11-05,2010-45,377690016.0
2010-11-12,2010-46,383979111.0
2010-11-19,2010-47,
2010-11-26,2010-48,388041100.0
2010-12-03,2010-49,385291363.0
2010-12-10,2010-50,390337592.0
2010-12-17,2010-51,398661910.0
2010-12-24,2010-52,405619822.0
2010-12-31,2010-53,413475814.0
2011-01-07,2011-1,409120220.0
2011-01-14,2011-2,414546627.0
2011-01-21,2011-3,411421257.0
2011-01-28,2011-4,409071842.0
2011-02-04,2011-5,409793518.0
2011-02-11,2011-6,414216146.0
2011-02-18,2011-7,416215749.0
2011-02-25,2011-8,413843756.0
2011-03-04,2011-9,412465079.0
2011-03-11,2011-10,414442676.0
2011-03-18,2011-11,413860473.0
2011-03-25,2011-12,415078903.0
2011-04-01,2011-13,414667099.0
2011-04-08,2011-14,411690357.0
2011-04-15,2011-15,415877903.0
2011-04-22,2011-16,415352868.0
2011-04-29,2011-17,413870539.0
2011-05-06,2011-18,416316711.0
2011-05-13,2011-19,427896938.0
2011-05-20,2011-20,422371302.0
2011-05-27,2011-21,428421482.0
2011-06-03,2011-22,427641514.0
2011-06-10,2011-23,425755896.0
2011-06-17,2011-24,428546471.0
2011-06-24,2011-25,432955204.0
2011-07-01,2011-26,434084184.0
2011-07-08,2011-27,429946560.0
2011-07-15,2011-28,438144728.0
2011-07-22,2011-29,434470248.0
2011-07-29,2011-30,435315864.0
2011-08-05,2011-31,432159058.0
2011-08-12,2011-32,440694846.0
2011-08-19,2011-33,435446425.0
2011-08-26,2011-34,441636719.0
2011-09-02,2011-35,429985133.0
2011-09-09,2011-36,432868558.0
2011-09-16,2011-37,436847588.0
2011-09-23,2011-38,435975922.0
2011-09-30,2011-39,435413874.0
2011-10-07,2011-40,431772479.0
2011-10-14,2011-41,436434133.0
2011-10-21,2011-42,433710580.0
2011-10-28,2011-43,428618104.0
2011-11-04,2011-44,428568121.0
2011-11-11,2011-45,429140007.0
2011-11-18,2011-46,431348304.0
2011-11-25,2011-47,429551913.0
2011-12-02,2011-48,426797671.0
2011-12-09,2011-49,426538168.0
2011-12-16,2011-50,433298061.0
2011-12-23,2011-51,432489967.0
2011-12-30,2011-52,437082591.0
2012-01-06,2012-1,428016793.0
2012-01-13,2012-2,436911757.0
2012-01-20,2012-3,429296247.0
2012-01-27,2012-4,434844166.0
2012-02-03,2012-5,424095691.0
2012-02-10,2012-6,426881954.0
2012-02-17,2012-7,431013918.0
2012-02-24,2012-8,429949547.0
2012-03-02,2012-9,425742199.0
2012-03-09,2012-10,429772764.0
2012-03-16,2012-11,433912084.0
2012-03-23,2012-12,434497612.0
2012-03-30,2012-13,434654830.0
2012-04-06,2012-14,432310621.0
2012-04-13,2012-15,438308610.0
2012-04-20,2012-16,434868699.0
2012-04-27,2012-17,437529532.0
2012-05-04,2012-18,431353933.0
2012-05-11,2012-19,437809143.0
2012-05-18,2012-20,442076323.0
2012-05-25,2012-21,439719788.0
2012-06-01,2012-22,441454998.0
2012-06-08,2012-23,439773558.0
2012-06-15,2012-24,449598895.0
2012-06-22,2012-25,443839925.0
2012-06-29,2012-26,447409094.0
2012-07-06,2012-27,440953808.0
2012-07-13,2012-28,451604961.0
2012-07-20,2012-29,448660072.0
2012-07-27,2012-30,454375416.0
2012-08-03,2012-31,444263309.0
2012-08-10,2012-32,451190253.0
2012-08-17,2012-33,459876584.0
2012-08-24,2012-34,456688417.0
2012-08-31,2012-35,457978681.0
2012-09-07,2012-36,461703431.0
2012-09-14,2012-37,470404873.0
2012-09-21,2012-38,468360913.0
2012-09-28,2012-39,468115201.0
2012-10-05,2012-40,463680981.0
2012-10-12,2012-41,473993472.0
2012-10-19,2012-42,473750648.0
2012-10-26,2012-43,472714328.0
2012-11-02,2012-44,469782017.0
2012-11-09,2012-45,474091984.0
2012-11-16,2012-46,483549808.0
2012-11-23,2012-47,481435081.0
2012-11-30,2012-48,480527582.0
2012-12-07,2012-49,483680684.0
2012-12-14,2012-50,493104792.0
2012-12-21,2012-51,492166074.0
2012-12-28,2012-52,495189277.0
2013-01-04,2013-1,491470283.0
2013-01-11,2013-2,498075198.0
2013-01-18,2013-3,490644273.0
2013-01-25,2013-4,494566045.0
2013-02-01,2013-5,489250662.0
2013-02-08,2013-6,489636410.0
2013-02-15,2013-7,495611917.0
2013-02-22,2013-8,495563407.0
2013-03-01,2013-9,497554620.0
2013-03-08,2013-10,499539387.0
2013-03-15,2013-11,505974732.0
2013-03-22,2013-12,505153244.0
2013-03-29,2013-13,505406453.0
2013-04-05,2013-14,498472479.0
2013-04-12,2013-15,504078246.0
2013-04-19,2013-16,503079217.0
2013-04-26,2013-17,510237412.0
2013-05-03,2013-18,507012775.0
2013-05-10,2013-19,512767697.0
2013-05-17,2013-20,520939086.0
2013-05-24,2013-21,516932891.0
2013-05-31,2013-22,522782363.0
2013-06-07,2013-23,521040957.0
2013-06-14,2013-24,530052531.0
2013-06-21,2013-25,529771167.0
2013-06-28,2013-26,533145518.0
2013-07-05,2013-27,528659992.0
2013-07-12,2013-28,540278789.0
2013-07-19,2013-29,533565236.0
2013-07-26,2013-30,536640362.0
2013-08-02,2013-31,532049155.0
2013-08-09,2013-32,535907899.0
2013-08-16,2013-33,535167912.0
2013-08-23,2013-34,533748248.0
2013-08-30,2013-35,531915080.0
2013-09-06,2013-36,535949725.0
2013-09-13,2013-37,541753625.0
2013-09-20,2013-38,539135252.0
2013-09-27,2013-39,549459609.0
2013-10-04,2013-40,542588043.0
2013-10-11,2013-41,550330612.0
2013-10-18,2013-42,
2013-10-25,2013-43,544869933.0
2013-11-01,2013-44,546188179.0
2013-11-08,2013-45,545739022.0
2013-11-15,2013-46,557061131.0
2013-11-22,2013-47,544168713.0
2013-11-29,2013-48,545534062.0
2013-12-06,2013-49,543452646.0
2013-12-13,2013-50,554708353.0
2013-12-20,2013-51,550905146.0
2013-12-27,2013-52,566501906.0
2014-01-03,2014-1,558105302.0
2014-01-10,2014-2,561463734.0
2014-01-17,2014-3,559328950.0
2014-01-24,2014-4,559888225.0
2014-01-31,2014-5,551015755.0
2014-02-07,2014-6,545489058.0
2014-02-14,2014-7,551411306.0
2014-02-21,2014-8,543865986.0
2014-02-28,2014-9,545407318.0
2014-03-07,2014-10,543596313.0
2014-03-14,2014-11,554134615.0
2014-03-21,2014-12,550449821.0
2014-03-28,2014-13,543602767.0
2014-04-04,2014-14,539747198.0
2014-04-11,2014-15,548669226.0
2014-04-18,2014-16,545358069.0
2014-04-25,2014-17,547131986.0
2014-05-02,2014-18,546037013.0
2014-05-09,2014-19,546705565.0
2014-05-16,2014-20,554439334.0
2014-05-23,2014-21,547421427.0
2014-05-30,2014-22,549172902.0
2014-06-06,2014-23,551252779.0
2014-06-13,2014-24,566013412.0
2014-06-20,2014-25,563459811.0
2014-06-27,2014-26,580782715.0
2014-07-04,2014-27,572303458.0
2014-07-11,2014-28,582173714.0
2014-07-18,2014-29,578523285.0
2014-07-25,2014-30,582163693.0
2014-08-01,2014-31,594937484.0
2014-08-08,2014-32,580293320.0
2014-08-15,2014-33,583351559.0
2014-08-22,2014-34,577934939.0
2014-08-29,2014-35,575035062.0
2014-09-05,2014-36,577335214.0
2014-09-12,2014-37,587733260.0
2014-09-19,2014-38,588027798.0
2014-09-26,2014-39,596723523.0
2014-10-03,2014-40,585900052.0
2014-10-10,2014-41,588399632.0
2014-10-17,2014-42,584813972.0
2014-10-24,2014-43,581742249.0
2014-10-31,2014-44,579365575.0
2014-11-07,2014-45,577885957.0
2014-11-14,2014-46,590391553.0
2014-11-21,2014-47,581103520.0
2014-11-28,2014-48,589640025.0
2014-12-05,2014-49,594695039.0
2014-12-12,2014-50,614930738.0
2014-12-19,2014-51,616399665.0
2014-12-26,2014-52,634379457.0
2015-01-02,2015-1,622324611.0
2015-01-09,2015-2,619547298.0
2015-01-16,2015-3,625916361.0
2015-01-23,2015-4,623888682.0
2015-01-30,2015-5,624361020.0
2015-02-06,2015-6,629257651.0
2015-02-13,2015-7,636366819.0
2015-02-20,2015-8,623937576.0
2015-02-27,2015-9,634752812.0
2015-03-06,2015-10,631225936.0
2015-03-13,2015-11,636501905.0
2015-03-20,2015-12,628166575.0
2015-03-27,2015-13,632762108.0
2015-04-03,2015-14,630146949.0
2015-04-10,2015-15,634095185.0
2015-04-17,2015-16,638269561.0
2015-04-24,2015-17,637868091.0
2015-05-01,2015-18,634416954.0
2015-05-08,2015-19,632263609.0
2015-05-15,2015-20,638932792.0
2015-05-22,2015-21,624628246.0
2015-05-29,2015-22,624122633.0
2015-06-05,2015-23,626554405.0
2015-06-12,2015-24,639077100.0
2015-06-19,2015-25,631586053.0
2015-06-26,2015-26,638291613.0
2015-07-03,2015-27,626187960.0
2015-07-10,2015-28,627256458.0
2015-07-17,2015-29,633324683.0
2015-07-24,2015-30,637685320.0
2015-07-31,2015-31,658200075.0
2015-08-07,2015-32,639481059.0
2015-08-14,2015-33,652856146.0
2015-08-21,2015-34,645190274.0
2015-08-28,2015-35,640874893.0
2015-09-04,2015-36,652052808.0
2015-09-11,2015-37,662654941.0
2015-09-18,2015-38,663457247.0
2015-09-25,2015-39,655614815.0
2015-10-02,2015-40,654413720.0
2015-10-09,2015-41,651139782.0
2015-10-16,2015-42,658879875.0
2015-10-23,2015-43,651584128.0
2015-10-30,2015-44,645326418.0
2015-11-06,2015-45,650949208.0
2015-11-13,2015-46,661684581.0
2015-11-20,2015-47,649749861.0
2015-11-27,2015-48,660335664.0
2015-12-04,2015-49,653967130.0
2015-12-11,2015-50,673123406.0
2015-12-18,2015-51,666732872.0
2015-12-25,2015-52,679790817.0
2016-01-01,2016-1,678601923.0
2016-01-08,2016-2,687208609.0
2016-01-15,2016-3,703572397.0
2016-01-22,2016-4,693521151.0
2016-01-29,2016-5,684585412.0
2016-02-05,2016-6,684794631.0
2016-02-12,2016-7,698235340.0
2016-02-19,2016-8,695815629.0
2016-02-26,2016-9,701963593.0
2016-03-04,2016-10,697917440.0
2016-03-11,2016-11,706491486.0
2016-03-18,2016-12,698229118.0
2016-03-25,2016-13,699850783.0
2016-04-01,2016-14,699684716.0
2016-04-08,2016-15,700557163.0
2016-04-15,2016-16,709665045.0
2016-04-22,2016-17,701360022.0
2016-04-29,2016-18,699646196.0
2016-05-06,2016-19,709761964.0
2016-05-13,2016-20,725063443.0
2016-05-20,2016-21,719307453.0
2016-05-27,2016-22,729435781.0
2016-06-03,2016-23,723072248.0
2016-06-10,2016-24,725822831.0
2016-06-17,2016-25,730090057.0
2016-06-24,2016-26,735207706.0
2016-07-01,2016-27,734512195.0
