Tarih,TP_TLDTHVADE_KB13,TP_TLDTHVADE_KB13
2007-03-16,2007-11,49536394.43
2007-03-23,2007-12,47125942.23
2007-03-30,2007-13,49083722.38
2007-04-06,2007-14,47104598.78
2007-04-13,2007-15,50121193.61
2007-04-20,2007-16,49480746.76
2007-04-27,2007-17,52081858.77
2007-05-04,2007-18,48873805.41
2007-05-11,2007-19,51434041.59
2007-05-18,2007-20,51740664.52
2007-05-25,2007-21,49806626.5
2007-06-01,2007-22,51338787.88
2007-06-08,2007-23,49554165.44
2007-06-15,2007-24,53939300.8
2007-06-22,2007-25,51755855.7
2007-06-29,2007-26,52443281.13
2007-07-06,2007-27,51222600.68
2007-07-13,2007-28,53385338.27
2007-07-20,2007-29,52802536.83
2007-07-27,2007-30,52654768.9
2007-08-03,2007-31,51476886.93
2007-08-10,2007-32,51544263.95
2007-08-17,2007-33,56860262.28
2007-08-24,2007-34,52719662.2
2007-08-31,2007-35,54062842.43
2007-09-07,2007-36,50936829.36
2007-09-14,2007-37,53203946.13
2007-09-21,2007-38,51912707.19
2007-09-28,2007-39,51581036.56
2007-10-05,2007-40,52842146.36
2007-10-12,2007-41,51262045.7
2007-10-19,2007-42,51409161.42
2007-10-26,2007-43,54088828.03
2007-11-02,2007-44,50952014.94
2007-11-09,2007-45,50100242.08
2007-11-16,2007-46,54056029.63
2007-11-23,2007-47,50972065.03
2007-11-30,2007-48,52236551.01
2007-12-07,2007-49,49386975.6
2007-12-14,2007-50,55579680.15
2007-12-21,2007-51,53805424.33
2007-12-28,2007-52,54588593.44
2008-01-04,2008-1,50746428.18
2008-01-11,2008-2,51361459.76
2008-01-18,2008-3,51311967.06
2008-01-25,2008-4,51421039.97
2008-02-01,2008-5,50531084.13
2008-02-08,2008-6,49200669.54
2008-02-15,2008-7,54029632.83
2008-02-22,2008-8,50192420.07
2008-02-29,2008-9,52168499.12
2008-03-07,2008-10,49747963.19
2008-03-14,2008-11,54337774.14
2008-03-21,2008-12,53213409.74
2008-03-28,2008-13,55253299.18
2008-04-04,2008-14,53586520.75
2008-04-11,2008-15,56094283.28
2008-04-18,2008-16,55813082.33
2008-04-25,2008-17,56944953.46
2008-05-02,2008-18,56568135.62
2008-05-09,2008-19,54494097.05
2008-05-16,2008-20,58440178.92
2008-05-23,2008-21,55908909.92
2008-05-30,2008-22,55136890.76
2008-06-06,2008-23,54555144.81
2008-06-13,2008-24,57082730.07
2008-06-20,2008-25,55983268.09
2008-06-27,2008-26,60233686.23
2008-07-04,2008-27,54003756.95
2008-07-11,2008-28,55380226.47
2008-07-18,2008-29,56424540.75
2008-07-25,2008-30,55993797.86
2008-08-01,2008-31,57275819.29
2008-08-08,2008-32,53657918.69
2008-08-15,2008-33,59116842.28
2008-08-22,2008-34,55759510.69
2008-08-29,2008-35,54343558.72
2008-09-05,2008-36,53303283.09
2008-09-12,2008-37,56170629.17
2008-09-19,2008-38,56724244.06
2008-09-26,2008-39,61640891.37
2008-10-03,2008-40,56900507.92
2008-10-10,2008-41,56360292.73
2008-10-17,2008-42,57868893.07
2008-10-24,2008-43,60058835.79
2008-10-31,2008-44,57876748.86
2008-11-07,2008-45,54972544.26
2008-11-14,2008-46,57674079.59
2008-11-21,2008-47,55768802.12
2008-11-28,2008-48,55121515.72
2008-12-05,2008-49,55680838.47
2008-12-12,2008-50,56073762.56
2008-12-19,2008-51,56145598.46
2008-12-26,2008-52,58498938.0
2009-01-02,2009-1,55704085.64
2009-01-09,2009-2,51446274.43
2009-01-16,2009-3,57947917.84
2009-01-23,2009-4,55656108.06
2009-01-30,2009-5,54526611.62
2009-02-06,2009-6,53769257.94
2009-02-13,2009-7,56718235.01
2009-02-20,2009-8,55931437.61
2009-02-27,2009-9,61360189.7
2009-03-06,2009-10,56017266.06
2009-03-13,2009-11,58725993.28
2009-03-20,2009-12,58142352.05
2009-03-27,2009-13,60447456.47
2009-04-03,2009-14,56209231.12
2009-04-10,2009-15,57486149.42
2009-04-17,2009-16,58481166.12
2009-04-24,2009-17,59857212.54
2009-05-01,2009-18,60269064.63
2009-05-08,2009-19,56797719.59
2009-05-15,2009-20,63059330.58
2009-05-22,2009-21,59664702.18
2009-05-29,2009-22,61092081.52
2009-06-05,2009-23,58201703.44
2009-06-12,2009-24,61950749.67
2009-06-19,2009-25,60238382.04
2009-06-26,2009-26,63989602.16
2009-07-03,2009-27,58102585.04
2009-07-10,2009-28,59497294.88
2009-07-17,2009-29,63040982.22
2009-07-24,2009-30,61000761.22
2009-07-31,2009-31,66953461.9
2009-08-07,2009-32,59631020.58
2009-08-14,2009-33,64696468.3
2009-08-21,2009-34,62681101.32
2009-08-28,2009-35,62439186.25
2009-09-04,2009-36,61096276.23
2009-09-11,2009-37,65674465.08
2009-09-18,2009-38,66455403.96
2009-09-25,2009-39,65581814.23
2009-10-02,2009-40,66702168.8
2009-10-09,2009-41,63131015.01
2009-10-16,2009-42,68907300.24
2009-10-23,2009-43,65644752.79
2009-10-30,2009-44,65797394.3
2009-11-06,2009-45,62407492.96
2009-11-13,2009-46,67718160.04
2009-11-20,2009-47,68864218.09
2009-11-27,2009-48,69512422.31
2009-12-04,2009-49,63727695.88
2009-12-11,2009-50,67102570.81
2009-12-18,2009-51,68977578.01
2009-12-25,2009-52,70668006.83
2010-01-01,2010-1,73861099.6
2010-01-08,2010-2,65606266.58
2010-01-15,2010-3,71801265.35
2010-01-22,2010-4,68784329.42
2010-01-29,2010-5,69724009.55
2010-02-05,2010-6,66822502.39
2010-02-12,2010-7,70121716.98
2010-02-19,2010-8,67871305.97
2010-02-26,2010-9,75596651.44
2010-03-05,2010-10,66798865.57
2010-03-12,2010-11,70639577.38
2010-03-19,2010-12,69324837.24
2010-03-26,2010-13,72433648.05
2010-04-02,2010-14,70676440.58
2010-04-09,2010-15,68464973.14
2010-04-16,2010-16,75323929.07
2010-04-23,2010-17,72405387.12
2010-04-30,2010-18,73235684.48
2010-05-07,2010-19,69296769.9
2010-05-14,2010-20,75577840.43
2010-05-21,2010-21,72970186.42
2010-05-28,2010-22,72542448.04
2010-06-04,2010-23,69942130.16
2010-06-11,2010-24,73850917.87
2010-06-18,2010-25,75083897.85
2010-06-25,2010-26,75658624.35
2010-07-02,2010-27,75459178.69
2010-07-09,2010-28,73993366.88
2010-07-16,2010-29,79437431.03
2010-07-23,2010-30,79103018.84
2010-07-30,2010-31,82037879.67
2010-08-06,2010-32,74924649.93
2010-08-13,2010-33,78150432.48
2010-08-20,2010-34,76113884.79
2010-08-27,2010-35,81442819.47
2010-09-03,2010-36,77408485.85
2010-09-10,2010-37,78778692.41
2010-09-17,2010-38,80442484.46
2010-09-24,2010-39,82065758.18
2010-10-01,2010-40,81915969.61
2010-10-08,2010-41,77542833.99
2010-10-15,2010-42,83712183.33
2010-10-22,2010-43,81036648.93
2010-10-29,2010-44,85933071.8
2010-11-05,2010-45,80332151.02
2010-11-12,2010-46,86023469.88
2010-11-19,2010-47,
2010-11-26,2010-48,84025408.12
2010-12-03,2010-49,77910471.11
2010-12-10,2010-50,79262535.42
2010-12-17,2010-51,82972229.0
2010-12-24,2010-52,85420244.46
2010-12-31,2010-53,92422110.01
2011-01-07,2011-1,79647828.28
2011-01-14,2011-2,86829841.27
2011-01-21,2011-3,83862132.83
2011-01-28,2011-4,84281885.25
2011-02-04,2011-5,81918796.18
2011-02-11,2011-6,85487582.98
2011-02-18,2011-7,90229946.78
2011-02-25,2011-8,88155895.19
2011-03-04,2011-9,85728143.87
2011-03-11,2011-10,87870230.62
2011-03-18,2011-11,86758992.56
2011-03-25,2011-12,87789327.85
2011-04-01,2011-13,88587878.45
2011-04-08,2011-14,86398224.19
2011-04-15,2011-15,92261765.68
2011-04-22,2011-16,88428511.5
2011-04-29,2011-17,89312006.54
2011-05-06,2011-18,87017877.04
2011-05-13,2011-19,92641702.65
2011-05-20,2011-20,90543685.61
2011-05-27,2011-21,95993906.96
2011-06-03,2011-22,91541242.27
2011-06-10,2011-23,90303001.51
2011-06-17,2011-24,94104122.65
2011-06-24,2011-25,94479062.95
2011-07-01,2011-26,97191791.02
2011-07-08,2011-27,89707040.68
2011-07-15,2011-28,98262100.39
2011-07-22,2011-29,97579459.27
2011-07-29,2011-30,96821417.77
2011-08-05,2011-31,93280125.29
2011-08-12,2011-32,99421564.03
2011-08-19,2011-33,98738992.65
2011-08-26,2011-34,105150740.08
2011-09-02,2011-35,96791350.49
2011-09-09,2011-36,96604279.76
2011-09-16,2011-37,100088126.37
2011-09-23,2011-38,99739985.11
2011-09-30,2011-39,100450921.62
2011-10-07,2011-40,93837930.77
2011-10-14,2011-41,111955898.68
2011-10-21,2011-42,108417624.76
2011-10-28,2011-43,108721719.37
2011-11-04,2011-44,107097017.59
2011-11-11,2011-45,105784891.94
2011-11-18,2011-46,109985745.3
2011-11-25,2011-47,106857183.95
2011-12-02,2011-48,105762709.39
2011-12-09,2011-49,104099962.59
2011-12-16,2011-50,110235452.94
2011-12-23,2011-51,109879362.34
2011-12-30,2011-52,113887120.75
2012-01-06,2012-1,102532199.06
2012-01-13,2012-2,111505103.58
2012-01-20,2012-3,106067133.19
2012-01-27,2012-4,110964679.78
2012-02-03,2012-5,103267692.57
2012-02-10,2012-6,102625345.77
2012-02-17,2012-7,111507280.14
2012-02-24,2012-8,108972220.84
2012-03-02,2012-9,104738776.29
2012-03-09,2012-10,105694451.26
2012-03-16,2012-11,112328548.23
2012-03-23,2012-12,111414094.19
2012-03-30,2012-13,109640680.74
2012-04-06,2012-14,104138230.9
2012-04-13,2012-15,113765129.55
2012-04-20,2012-16,110209327.49
2012-04-27,2012-17,117214246.96
2012-05-04,2012-18,107745920.29
2012-05-11,2012-19,114129173.46
2012-05-18,2012-20,117491557.56
2012-05-25,2012-21,111387222.76
2012-06-01,2012-22,116670420.19
2012-06-08,2012-23,113693854.92
2012-06-15,2012-24,122649051.77
2012-06-22,2012-25,118835389.54
2012-06-29,2012-26,119995150.08
2012-07-06,2012-27,114101464.49
2012-07-13,2012-28,122118089.69
2012-07-20,2012-29,116173333.93
2012-07-27,2012-30,115643574.48
2012-08-03,2012-31,111591291.88
2012-08-10,2012-32,113804378.74
2012-08-17,2012-33,122546729.05
2012-08-24,2012-34,115594753.95
2012-08-31,2012-35,116414548.21
2012-09-07,2012-36,111087030.95
2012-09-14,2012-37,122298266.54
2012-09-21,2012-38,117029407.74
2012-09-28,2012-39,122177097.09
2012-10-05,2012-40,112913941.35
2012-10-12,2012-41,121394592.04
2012-10-19,2012-42,121197962.27
2012-10-26,2012-43,118568335.92
2012-11-02,2012-44,117615234.27
2012-11-09,2012-45,115442230.74
2012-11-16,2012-46,123240259.09
2012-11-23,2012-47,116986452.82
2012-11-30,2012-48,118474803.31
2012-12-07,2012-49,113476784.12
2012-12-14,2012-50,124873716.14
2012-12-21,2012-51,124327641.0
2012-12-28,2012-52,133230999.19
2013-01-04,2013-1,119499975.56
2013-01-11,2013-2,127076462.13
2013-01-18,2013-3,123405954.25
2013-01-25,2013-4,125273674.96
2013-02-01,2013-5,123996359.94
2013-02-08,2013-6,121063445.03
2013-02-15,2013-7,129841417.6
2013-02-22,2013-8,125412143.13
2013-03-01,2013-9,125884008.61
2013-03-08,2013-10,121889842.72
2013-03-15,2013-11,131418673.71
2013-03-22,2013-12,127798165.42
2013-03-29,2013-13,132944118.24
2013-04-05,2013-14,122272106.29
2013-04-12,2013-15,131174775.42
2013-04-19,2013-16,131449562.31
2013-04-26,2013-17,136082405.11
2013-05-03,2013-18,127321397.94
2013-05-10,2013-19,130212414.95
2013-05-17,2013-20,137216622.8
2013-05-24,2013-21,133571734.5
2013-05-31,2013-22,138016077.5
2013-06-07,2013-23,131719186.04
2013-06-14,2013-24,142513850.96
2013-06-21,2013-25,140242543.63
2013-06-28,2013-26,145417899.68
2013-07-05,2013-27,136437358.36
2013-07-12,2013-28,145031390.67
2013-07-19,2013-29,141252107.32
2013-07-26,2013-30,142643374.89
2013-08-02,2013-31,143974039.44
2013-08-09,2013-32,143987092.17
2013-08-16,2013-33,148154031.41
2013-08-23,2013-34,145561675.36
2013-08-30,2013-35,148123735.48
2013-09-06,2013-36,144079983.17
2013-09-13,2013-37,151646091.33
2013-09-20,2013-38,148444852.89
2013-09-27,2013-39,158668263.68
2013-10-04,2013-40,144108470.46
2013-10-11,2013-41,158579177.71
2013-10-18,2013-42,
2013-10-25,2013-43,151540521.77
2013-11-01,2013-44,149591461.78
2013-11-08,2013-45,145392387.73
2013-11-15,2013-46,155379232.57
2013-11-22,2013-47,149203262.52
2013-11-29,2013-48,151168193.25
2013-12-06,2013-49,146000545.18
2013-12-13,2013-50,155270100.89
2013-12-20,2013-51,158364440.11
2013-12-27,2013-52,168927706.93
2014-01-03,2014-1,153108290.97
2014-01-10,2014-2,153383078.28
2014-01-17,2014-3,158443035.24
2014-01-24,2014-4,162580598.42
2014-01-31,2014-5,161739178.44
2014-02-07,2014-6,152248914.72
2014-02-14,2014-7,164442899.67
2014-02-21,2014-8,157147255.84
2014-02-28,2014-9,159930855.75
2014-03-07,2014-10,154120858.94
2014-03-14,2014-11,167140940.89
2014-03-21,2014-12,165583088.34
2014-03-28,2014-13,165762952.68
2014-04-04,2014-14,156631894.1
2014-04-11,2014-15,164371551.86
2014-04-18,2014-16,163008367.36
2014-04-25,2014-17,165173449.56
2014-05-02,2014-18,162195797.51
2014-05-09,2014-19,156361549.07
2014-05-16,2014-20,168521988.33
2014-05-23,2014-21,162503135.01
2014-05-30,2014-22,161604771.87
2014-06-06,2014-23,157729726.81
2014-06-13,2014-24,167971946.71
2014-06-20,2014-25,166394514.75
2014-06-27,2014-26,178956077.12
2014-07-04,2014-27,162888198.04
2014-07-11,2014-28,171259314.03
2014-07-18,2014-29,172210221.78
2014-07-25,2014-30,176668498.0
2014-08-01,2014-31,186676048.61
2014-08-08,2014-32,169885959.38
2014-08-15,2014-33,179219343.08
2014-08-22,2014-34,172806418.11
2014-08-29,2014-35,171375571.03
2014-09-05,2014-36,165042925.26
2014-09-12,2014-37,176213940.03
2014-09-19,2014-38,174683299.56
2014-09-26,2014-39,184344902.64
2014-10-03,2014-40,171606053.8
2014-10-10,2014-41,174653424.46
2014-10-17,2014-42,177067466.02
2014-10-24,2014-43,177076253.21
2014-10-31,2014-44,177306713.34
2014-11-07,2014-45,170784524.48
2014-11-14,2014-46,181370560.64
2014-11-21,2014-47,176061355.81
2014-11-28,2014-48,178544068.79
2014-12-05,2014-49,171589975.56
2014-12-12,2014-50,181034497.68
2014-12-19,2014-51,183980261.91
2014-12-26,2014-52,192007520.81
2015-01-02,2015-1,182492203.52
2015-01-09,2015-2,173678338.22
2015-01-16,2015-3,185747161.39
2015-01-23,2015-4,179215954.74
2015-01-30,2015-5,182455699.28
2015-02-06,2015-6,174204688.64
2015-02-13,2015-7,183647680.64
2015-02-20,2015-8,178378791.71
2015-02-27,2015-9,193003833.71
2015-03-06,2015-10,178939950.49
2015-03-13,2015-11,189461757.31
2015-03-20,2015-12,185884901.18
2015-03-27,2015-13,193621837.24
2015-04-03,2015-14,184198296.76
2015-04-10,2015-15,187780266.19
2015-04-17,2015-16,194512041.66
2015-04-24,2015-17,196043886.59
2015-05-01,2015-18,198910664.48
2015-05-08,2015-19,192878298.08
2015-05-15,2015-20,204322753.59
2015-05-22,2015-21,196939154.97
2015-05-29,2015-22,199957488.4
2015-06-05,2015-23,201262037.0
2015-06-12,2015-24,210827445.95
2015-06-19,2015-25,208182337.97
2015-06-26,2015-26,214500929.9
2015-07-03,2015-27,202931823.65
2015-07-10,2015-28,208144075.88
2015-07-17,2015-29,214212943.18
2015-07-24,2015-30,215970424.43
2015-07-31,2015-31,228041962.88
2015-08-07,2015-32,206519920.5
2015-08-14,2015-33,225154601.36
2015-08-21,2015-34,218683225.9
2015-08-28,2015-35,217819350.91
2015-09-04,2015-36,214395320.0
2015-09-11,2015-37,227383863.19
2015-09-18,2015-38,235868481.88
2015-09-25,2015-39,224155113.93
2015-10-02,2015-40,216337306.82
2015-10-09,2015-41,216061221.33
2015-10-16,2015-42,225698621.91
2015-10-23,2015-43,222687623.09
2015-10-30,2015-44,221509212.51
2015-11-06,2015-45,212132342.12
2015-11-13,2015-46,221588935.34
2015-11-20,2015-47,215625242.02
2015-11-27,2015-48,229216893.67
2015-12-04,2015-49,214634516.89
2015-12-11,2015-50,226908902.03
2015-12-18,2015-51,222798747.42
2015-12-25,2015-52,226883970.57
2016-01-01,2016-1,226133288.03
2016-01-08,2016-2,216155240.14
2016-01-15,2016-3,230740580.96
2016-01-22,2016-4,222264713.44
2016-01-29,2016-5,223198126.6
2016-02-05,2016-6,218257685.05
2016-02-12,2016-7,231448775.59
2016-02-19,2016-8,228924084.06
2016-02-26,2016-9,236810456.7
2016-03-04,2016-10,224841108.1
2016-03-11,2016-11,233294956.07
2016-03-18,2016-12,193115658.0
2016-03-25,2016-13,231743675.37
2016-04-01,2016-14,232327641.29
2016-04-08,2016-15,224524468.89
2016-04-15,2016-16,237731649.61
2016-04-22,2016-17,228867186.58
2016-04-29,2016-18,236136505.32
2016-05-06,2016-19,227471047.02
2016-05-13,2016-20,237642176.75
2016-05-20,2016-21,234164149.35
2016-05-27,2016-22,243204156.45
2016-06-03,2016-23,233528882.98
2016-06-10,2016-24,233497702.98
2016-06-17,2016-25,237827595.85
2016-06-24,2016-26,240920703.29
2016-07-01,2016-27,243191361.68
