Tarih,TP_TLDTHVADE_KB7,TP_TLDTHVADE_KB7
2007-03-16,2007-11,22242915.43
2007-03-23,2007-12,22237241.23
2007-03-30,2007-13,23056728.38
2007-04-06,2007-14,22681737.78
2007-04-13,2007-15,23292902.61
2007-04-20,2007-16,23487814.76
2007-04-27,2007-17,23740832.77
2007-05-04,2007-18,23519905.41
2007-05-11,2007-19,22996853.59
2007-05-18,2007-20,23065977.52
2007-05-25,2007-21,22895466.5
2007-06-01,2007-22,23053989.88
2007-06-08,2007-23,22715971.44
2007-06-15,2007-24,23136094.8
2007-06-22,2007-25,23464974.7
2007-06-29,2007-26,23889524.13
2007-07-06,2007-27,23366972.68
2007-07-13,2007-28,24117604.27
2007-07-20,2007-29,24854959.83
2007-07-27,2007-30,23865589.9
2007-08-03,2007-31,24108984.93
2007-08-10,2007-32,23313876.95
2007-08-17,2007-33,24461270.28
2007-08-24,2007-34,23442981.2
2007-08-31,2007-35,24061810.43
2007-09-07,2007-36,23077624.36
2007-09-14,2007-37,22901751.13
2007-09-21,2007-38,22949147.19
2007-09-28,2007-39,22756876.56
2007-10-05,2007-40,22301710.36
2007-10-12,2007-41,21931705.7
2007-10-19,2007-42,22682178.42
2007-10-26,2007-43,22714662.03
2007-11-02,2007-44,22478103.94
2007-11-09,2007-45,22597046.08
2007-11-16,2007-46,22162861.63
2007-11-23,2007-47,22156847.03
2007-11-30,2007-48,22150942.01
2007-12-07,2007-49,21896390.6
2007-12-14,2007-50,22295793.15
2007-12-21,2007-51,21468525.33
2007-12-28,2007-52,22476182.44
2008-01-04,2008-1,22045282.18
2008-01-11,2008-2,21760138.76
2008-01-18,2008-3,22031496.06
2008-01-25,2008-4,21883509.97
2008-02-01,2008-5,21747841.13
2008-02-08,2008-6,21180673.54
2008-02-15,2008-7,21904406.83
2008-02-22,2008-8,21086169.07
2008-02-29,2008-9,20968535.12
2008-03-07,2008-10,20929553.19
2008-03-14,2008-11,21831052.14
2008-03-21,2008-12,22053808.74
2008-03-28,2008-13,22902248.18
2008-04-04,2008-14,22784054.75
2008-04-11,2008-15,23249442.28
2008-04-18,2008-16,23391280.33
2008-04-25,2008-17,25043044.46
2008-05-02,2008-18,24276657.62
2008-05-09,2008-19,24639848.05
2008-05-16,2008-20,24465185.92
2008-05-23,2008-21,24921571.92
2008-05-30,2008-22,23975005.76
2008-06-06,2008-23,23935116.81
2008-06-13,2008-24,23770932.07
2008-06-20,2008-25,23988324.09
2008-06-27,2008-26,23764540.23
2008-07-04,2008-27,23401450.95
2008-07-11,2008-28,23343827.47
2008-07-18,2008-29,24499621.75
2008-07-25,2008-30,24462678.86
2008-08-01,2008-31,23971331.29
2008-08-08,2008-32,23712246.69
2008-08-15,2008-33,23342638.28
2008-08-22,2008-34,23652649.69
2008-08-29,2008-35,22720005.72
2008-09-05,2008-36,22686113.09
2008-09-12,2008-37,22556239.17
2008-09-19,2008-38,23244465.06
2008-09-26,2008-39,22544551.37
2008-10-03,2008-40,23093307.92
2008-10-10,2008-41,22969460.73
2008-10-17,2008-42,23252204.07
2008-10-24,2008-43,25356326.79
2008-10-31,2008-44,23438666.86
2008-11-07,2008-45,23674918.26
2008-11-14,2008-46,23353574.59
2008-11-21,2008-47,23115450.12
2008-11-28,2008-48,22483895.72
2008-12-05,2008-49,22192953.47
2008-12-12,2008-50,23726138.56
2008-12-19,2008-51,23471706.46
2008-12-26,2008-52,22610798.0
2009-01-02,2009-1,23191927.64
2009-01-09,2009-2,21857191.43
2009-01-16,2009-3,22780674.84
2009-01-23,2009-4,23091632.06
2009-01-30,2009-5,22509490.62
2009-02-06,2009-6,23165802.94
2009-02-13,2009-7,23124512.01
2009-02-20,2009-8,22767508.61
2009-02-27,2009-9,22864267.7
2009-03-06,2009-10,22880212.06
2009-03-13,2009-11,23384957.28
2009-03-20,2009-12,23726820.05
2009-03-27,2009-13,24167094.47
2009-04-03,2009-14,23950693.12
2009-04-10,2009-15,23723607.42
2009-04-17,2009-16,24322946.12
2009-04-24,2009-17,24575549.54
2009-05-01,2009-18,24141902.63
2009-05-08,2009-19,24492298.59
2009-05-15,2009-20,25283237.58
2009-05-22,2009-21,25151291.18
2009-05-29,2009-22,24961223.52
2009-06-05,2009-23,24825425.44
2009-06-12,2009-24,24724422.67
2009-06-19,2009-25,24826798.04
2009-06-26,2009-26,25265633.16
2009-07-03,2009-27,24555521.04
2009-07-10,2009-28,24350696.88
2009-07-17,2009-29,25129680.22
2009-07-24,2009-30,25098271.22
2009-07-31,2009-31,25380679.9
2009-08-07,2009-32,25319573.58
2009-08-14,2009-33,25501999.3
2009-08-21,2009-34,25735711.32
2009-08-28,2009-35,26313437.25
2009-09-04,2009-36,26082897.23
2009-09-11,2009-37,26395974.08
2009-09-18,2009-38,26899280.96
2009-09-25,2009-39,27344645.23
2009-10-02,2009-40,27472974.8
2009-10-09,2009-41,26562092.01
2009-10-16,2009-42,27334835.24
2009-10-23,2009-43,26927128.79
2009-10-30,2009-44,27142545.3
2009-11-06,2009-45,26578451.96
2009-11-13,2009-46,27561026.04
2009-11-20,2009-47,28194081.09
2009-11-27,2009-48,26819965.31
2009-12-04,2009-49,27087311.88
2009-12-11,2009-50,26614175.81
2009-12-18,2009-51,27052368.01
2009-12-25,2009-52,27249425.83
2010-01-01,2010-1,27660488.6
2010-01-08,2010-2,26540584.58
2010-01-15,2010-3,26795472.35
2010-01-22,2010-4,27035120.42
2010-01-29,2010-5,27866566.55
2010-02-05,2010-6,26952356.39
2010-02-12,2010-7,27236457.98
2010-02-19,2010-8,26802339.97
2010-02-26,2010-9,27136842.44
2010-03-05,2010-10,26329629.57
2010-03-12,2010-11,27040109.38
2010-03-19,2010-12,27004636.24
2010-03-26,2010-13,26690653.05
2010-04-02,2010-14,26931088.58
2010-04-09,2010-15,27057377.14
2010-04-16,2010-16,28347501.07
2010-04-23,2010-17,27881888.12
2010-04-30,2010-18,27561309.48
2010-05-07,2010-19,27247958.9
2010-05-14,2010-20,26900295.43
2010-05-21,2010-21,27035460.42
2010-05-28,2010-22,26865420.04
2010-06-04,2010-23,26417521.16
2010-06-11,2010-24,26659587.87
2010-06-18,2010-25,27898179.85
2010-06-25,2010-26,27714106.35
2010-07-02,2010-27,27652701.69
2010-07-09,2010-28,28446793.88
2010-07-16,2010-29,28111142.03
2010-07-23,2010-30,30679398.84
2010-07-30,2010-31,29902665.67
2010-08-06,2010-32,29889360.93
2010-08-13,2010-33,28699052.48
2010-08-20,2010-34,28904588.79
2010-08-27,2010-35,28747021.47
2010-09-03,2010-36,28791349.85
2010-09-10,2010-37,28695907.41
2010-09-17,2010-38,30170683.46
2010-09-24,2010-39,31150358.18
2010-10-01,2010-40,29650167.61
2010-10-08,2010-41,29797111.99
2010-10-15,2010-42,30081520.33
2010-10-22,2010-43,30213615.93
2010-10-29,2010-44,29883293.8
2010-11-05,2010-45,30244293.02
2010-11-12,2010-46,29569538.88
2010-11-19,2010-47,
2010-11-26,2010-48,28934530.12
2010-12-03,2010-49,29329341.11
2010-12-10,2010-50,28839073.42
2010-12-17,2010-51,29002588.0
2010-12-24,2010-52,28998860.46
2010-12-31,2010-53,30390501.01
2011-01-07,2011-1,27526904.28
2011-01-14,2011-2,27829574.27
2011-01-21,2011-3,27846771.83
2011-01-28,2011-4,28431853.25
2011-02-04,2011-5,27870552.18
2011-02-11,2011-6,28033356.98
2011-02-18,2011-7,29119894.78
2011-02-25,2011-8,29570008.19
2011-03-04,2011-9,29835295.87
2011-03-11,2011-10,29704484.62
2011-03-18,2011-11,29214738.56
2011-03-25,2011-12,30317160.85
2011-04-01,2011-13,30234387.45
2011-04-08,2011-14,30360745.19
2011-04-15,2011-15,29948983.68
2011-04-22,2011-16,29227870.5
2011-04-29,2011-17,29833305.54
2011-05-06,2011-18,30163368.04
2011-05-13,2011-19,29135508.65
2011-05-20,2011-20,29871516.61
2011-05-27,2011-21,31296354.96
2011-06-03,2011-22,29889677.27
2011-06-10,2011-23,30830000.51
2011-06-17,2011-24,31661762.65
2011-06-24,2011-25,31045058.95
2011-07-01,2011-26,31186294.02
2011-07-08,2011-27,29921802.68
2011-07-15,2011-28,30772493.39
2011-07-22,2011-29,31661165.27
2011-07-29,2011-30,31656173.77
2011-08-05,2011-31,32750282.29
2011-08-12,2011-32,33359559.03
2011-08-19,2011-33,33865287.65
2011-08-26,2011-34,33931302.08
2011-09-02,2011-35,35357056.49
2011-09-09,2011-36,35675140.76
2011-09-16,2011-37,33337668.37
2011-09-23,2011-38,34738347.11
2011-09-30,2011-39,33967633.62
2011-10-07,2011-40,33235514.77
2011-10-14,2011-41,44070548.68
2011-10-21,2011-42,43985892.76
2011-10-28,2011-43,44134711.37
2011-11-04,2011-44,42638744.59
2011-11-11,2011-45,43654931.94
2011-11-18,2011-46,42686089.3
2011-11-25,2011-47,42917062.95
2011-12-02,2011-48,42958875.39
2011-12-09,2011-49,43325028.59
2011-12-16,2011-50,43357673.94
2011-12-23,2011-51,44186915.34
2011-12-30,2011-52,46216796.75
2012-01-06,2012-1,44413279.06
2012-01-13,2012-2,44501385.58
2012-01-20,2012-3,44398298.19
2012-01-27,2012-4,44413005.78
2012-02-03,2012-5,45148946.57
2012-02-10,2012-6,44683569.77
2012-02-17,2012-7,45206300.14
2012-02-24,2012-8,46065481.84
2012-03-02,2012-9,44141360.29
2012-03-09,2012-10,45384168.26
2012-03-16,2012-11,45923232.23
2012-03-23,2012-12,47272011.19
2012-03-30,2012-13,45796077.74
2012-04-06,2012-14,45276268.9
2012-04-13,2012-15,45987267.55
2012-04-20,2012-16,45866416.49
2012-04-27,2012-17,47668253.96
2012-05-04,2012-18,47476838.29
2012-05-11,2012-19,48233283.46
2012-05-18,2012-20,48332382.56
2012-05-25,2012-21,46957865.76
2012-06-01,2012-22,48525956.19
2012-06-08,2012-23,48265347.92
2012-06-15,2012-24,48940786.77
2012-06-22,2012-25,49838985.54
2012-06-29,2012-26,49373446.08
2012-07-06,2012-27,49756581.49
2012-07-13,2012-28,49330722.69
2012-07-20,2012-29,48448868.93
2012-07-27,2012-30,48258777.48
2012-08-03,2012-31,48189998.88
2012-08-10,2012-32,47931092.74
2012-08-17,2012-33,47845796.05
2012-08-24,2012-34,47098481.95
2012-08-31,2012-35,47262958.21
2012-09-07,2012-36,47548051.95
2012-09-14,2012-37,48514131.54
2012-09-21,2012-38,46875111.74
2012-09-28,2012-39,48528968.09
2012-10-05,2012-40,46626021.35
2012-10-12,2012-41,46865844.04
2012-10-19,2012-42,46714323.27
2012-10-26,2012-43,47140998.92
2012-11-02,2012-44,47967520.27
2012-11-09,2012-45,48644170.74
2012-11-16,2012-46,48593471.09
2012-11-23,2012-47,47243592.82
2012-11-30,2012-48,48198486.31
2012-12-07,2012-49,47908074.12
2012-12-14,2012-50,49424544.14
2012-12-21,2012-51,49881108.0
2012-12-28,2012-52,54187373.19
2013-01-04,2013-1,49833061.56
2013-01-11,2013-2,50561712.13
2013-01-18,2013-3,50562306.25
2013-01-25,2013-4,51840504.96
2013-02-01,2013-5,50684053.94
2013-02-08,2013-6,50901865.03
2013-02-15,2013-7,51620049.6
2013-02-22,2013-8,51296949.13
2013-03-01,2013-9,50557702.61
2013-03-08,2013-10,50532020.72
2013-03-15,2013-11,51102149.71
2013-03-22,2013-12,51065830.42
2013-03-29,2013-13,52523492.24
2013-04-05,2013-14,50952850.29
2013-04-12,2013-15,51990126.42
2013-04-19,2013-16,53698556.31
2013-04-26,2013-17,52653193.11
2013-05-03,2013-18,51829381.94
2013-05-10,2013-19,52288465.95
2013-05-17,2013-20,53038415.8
2013-05-24,2013-21,53477679.5
2013-05-31,2013-22,53070746.5
2013-06-07,2013-23,52461735.04
2013-06-14,2013-24,53028618.96
2013-06-21,2013-25,53044544.63
2013-06-28,2013-26,53930651.68
2013-07-05,2013-27,53796874.36
2013-07-12,2013-28,54371883.67
2013-07-19,2013-29,54120254.32
2013-07-26,2013-30,56197772.89
2013-08-02,2013-31,55252087.44
2013-08-09,2013-32,54391909.17
2013-08-16,2013-33,56214424.41
2013-08-23,2013-34,57068719.36
2013-08-30,2013-35,57842951.48
2013-09-06,2013-36,59345246.17
2013-09-13,2013-37,58327102.33
2013-09-20,2013-38,57795805.89
2013-09-27,2013-39,58978457.68
2013-10-04,2013-40,57428404.46
2013-10-11,2013-41,58666107.71
2013-10-18,2013-42,
2013-10-25,2013-43,59527022.77
2013-11-01,2013-44,58680065.78
2013-11-08,2013-45,58474904.73
2013-11-15,2013-46,58442904.57
2013-11-22,2013-47,59452265.52
2013-11-29,2013-48,59973505.25
2013-12-06,2013-49,60617551.18
2013-12-13,2013-50,60330430.89
2013-12-20,2013-51,64224782.11
2013-12-27,2013-52,66110501.93
2014-01-03,2014-1,61681182.97
2014-01-10,2014-2,61201153.28
2014-01-17,2014-3,63407066.24
2014-01-24,2014-4,67419609.42
2014-01-31,2014-5,65586367.44
2014-02-07,2014-6,66048367.72
2014-02-14,2014-7,67069663.67
2014-02-21,2014-8,66027239.84
2014-02-28,2014-9,66211160.75
2014-03-07,2014-10,67551892.94
2014-03-14,2014-11,68813754.89
2014-03-21,2014-12,70488384.34
2014-03-28,2014-13,71667454.68
2014-04-04,2014-14,69053980.1
2014-04-11,2014-15,68935090.86
2014-04-18,2014-16,68698409.36
2014-04-25,2014-17,70628449.56
2014-05-02,2014-18,68889257.51
2014-05-09,2014-19,68328546.07
2014-05-16,2014-20,69666594.33
2014-05-23,2014-21,68401548.01
2014-05-30,2014-22,67585278.87
2014-06-06,2014-23,68216609.81
2014-06-13,2014-24,69025442.71
2014-06-20,2014-25,69385642.75
2014-06-27,2014-26,70257836.12
2014-07-04,2014-27,68094366.04
2014-07-11,2014-28,69070393.03
2014-07-18,2014-29,70217220.78
2014-07-25,2014-30,70663813.0
2014-08-01,2014-31,71850308.61
2014-08-08,2014-32,70951264.38
2014-08-15,2014-33,70889116.08
2014-08-22,2014-34,70410087.11
2014-08-29,2014-35,68595465.03
2014-09-05,2014-36,68619660.26
2014-09-12,2014-37,70487932.03
2014-09-19,2014-38,71357414.56
2014-09-26,2014-39,71841333.64
2014-10-03,2014-40,72485060.8
2014-10-10,2014-41,74314295.46
2014-10-17,2014-42,74773086.02
2014-10-24,2014-43,74215359.21
2014-10-31,2014-44,74634771.34
2014-11-07,2014-45,76712252.48
2014-11-14,2014-46,75528532.64
2014-11-21,2014-47,76046732.81
2014-11-28,2014-48,75664764.79
2014-12-05,2014-49,74719796.56
2014-12-12,2014-50,73479235.68
2014-12-19,2014-51,75108514.91
2014-12-26,2014-52,75259727.81
2015-01-02,2015-1,75446824.52
2015-01-09,2015-2,74130946.22
2015-01-16,2015-3,74108460.39
2015-01-23,2015-4,73605413.74
2015-01-30,2015-5,74848110.28
2015-02-06,2015-6,72376954.64
2015-02-13,2015-7,72450973.64
2015-02-20,2015-8,73316243.71
2015-02-27,2015-9,73316243.71
2015-03-06,2015-10,73232821.49
2015-03-13,2015-11,74522663.31
2015-03-20,2015-12,77705285.18
2015-03-27,2015-13,79383150.24
2015-04-03,2015-14,78030776.76
2015-04-10,2015-15,76729585.19
2015-04-17,2015-16,79635255.66
2015-04-24,2015-17,80531940.59
2015-05-01,2015-18,81421716.48
2015-05-08,2015-19,82197493.08
2015-05-15,2015-20,82662258.59
2015-05-22,2015-21,84383847.97
2015-05-29,2015-22,86289807.4
2015-06-05,2015-23,89604751.0
2015-06-12,2015-24,91922007.95
2015-06-19,2015-25,93086327.97
2015-06-26,2015-26,92478295.9
2015-07-03,2015-27,91968814.65
2015-07-10,2015-28,92102040.88
2015-07-17,2015-29,92463592.18
2015-07-24,2015-30,99916576.43
2015-07-31,2015-31,94069141.88
2015-08-07,2015-32,93325767.5
2015-08-14,2015-33,99718823.36
2015-08-21,2015-34,98175578.9
2015-08-28,2015-35,98207688.91
2015-09-04,2015-36,96958504.0
2015-09-11,2015-37,99668334.19
2015-09-18,2015-38,102813181.88
2015-09-25,2015-39,101877229.93
2015-10-02,2015-40,100868426.82
2015-10-09,2015-41,100963656.33
2015-10-16,2015-42,101373781.91
2015-10-23,2015-43,101953506.09
2015-10-30,2015-44,104152510.51
2015-11-06,2015-45,96942290.12
2015-11-13,2015-46,97818881.34
2015-11-20,2015-47,96915509.02
2015-11-27,2015-48,99374460.67
2015-12-04,2015-49,98023483.89
2015-12-11,2015-50,98946059.03
2015-12-18,2015-51,99778312.42
2015-12-25,2015-52,99560426.57
2016-01-01,2016-1,100460918.03
2016-01-08,2016-2,95959268.14
2016-01-15,2016-3,95662564.96
2016-01-22,2016-4,96225473.44
2016-01-29,2016-5,98232014.6
2016-02-05,2016-6,99533316.05
2016-02-12,2016-7,98881784.59
2016-02-19,2016-8,100228078.06
2016-02-26,2016-9,103210686.7
2016-03-04,2016-10,104042041.1
2016-03-11,2016-11,105636827.07
2016-03-18,2016-12,107589239.07
2016-03-25,2016-13,108025684.37
2016-04-01,2016-14,110064756.29
2016-04-08,2016-15,103553802.89
2016-04-15,2016-16,105033522.61
2016-04-22,2016-17,103961898.58
2016-04-29,2016-18,110399299.32
2016-05-06,2016-19,102274945.02
2016-05-13,2016-20,100711801.75
2016-05-20,2016-21,101963181.35
2016-05-27,2016-22,102541439.45
2016-06-03,2016-23,101919189.98
2016-06-10,2016-24,101491714.98
2016-06-17,2016-25,101180649.85
2016-06-24,2016-26,102840393.29
2016-07-01,2016-27,102008112.68
