Tarih,TP_TLDTHVADE_KB18,TP_TLDTHVADE_KB18
2007-03-16,2007-11,306619707.85
2007-03-23,2007-12,301721866.29
2007-03-30,2007-13,305114813.85
2007-04-06,2007-14,302221577.03
2007-04-13,2007-15,307451546.34
2007-04-20,2007-16,305980679.74
2007-04-27,2007-17,307185201.9
2007-05-04,2007-18,305254691.09
2007-05-11,2007-19,313070820.37
2007-05-18,2007-20,312608629.02
2007-05-25,2007-21,312821111.91
2007-06-01,2007-22,311119317.45
2007-06-08,2007-23,311198526.88
2007-06-15,2007-24,316633027.12
2007-06-22,2007-25,313596615.8
2007-06-29,2007-26,317482988.15
2007-07-06,2007-27,317954340.53
2007-07-13,2007-28,320401540.16
2007-07-20,2007-29,319750934.69
2007-07-27,2007-30,320408577.53
2007-08-03,2007-31,319179205.58
2007-08-10,2007-32,319384622.02
2007-08-17,2007-33,333425285.03
2007-08-24,2007-34,326298849.64
2007-08-31,2007-35,327421125.1
2007-09-07,2007-36,324164082.61
2007-09-14,2007-37,327243594.25
2007-09-21,2007-38,324095748.0
2007-09-28,2007-39,322471286.1
2007-10-05,2007-40,323154116.97
2007-10-12,2007-41,322394992.18
2007-10-19,2007-42,324511796.45
2007-10-26,2007-43,328320141.06
2007-11-02,2007-44,323699278.49
2007-11-09,2007-45,327384518.7
2007-11-16,2007-46,331428127.42
2007-11-23,2007-47,329982180.3
2007-11-30,2007-48,328980238.49
2007-12-07,2007-49,327319790.04
2007-12-14,2007-50,335469592.21
2007-12-21,2007-51,336298738.28
2007-12-28,2007-52,338508459.59
2008-01-04,2008-1,338514185.47
2008-01-11,2008-2,338530823.62
2008-01-18,2008-3,340363315.92
2008-01-25,2008-4,343535838.56
2008-02-01,2008-5,342485279.76
2008-02-08,2008-6,342559564.53
2008-02-15,2008-7,348210913.39
2008-02-22,2008-8,345072985.74
2008-02-29,2008-9,346814346.88
2008-03-07,2008-10,350032029.54
2008-03-14,2008-11,358748593.52
2008-03-21,2008-12,358274512.13
2008-03-28,2008-13,364592996.68
2008-04-04,2008-14,365861182.11
2008-04-11,2008-15,375125345.19
2008-04-18,2008-16,376474692.22
2008-04-25,2008-17,376483595.19
2008-05-02,2008-18,371619164.29
2008-05-09,2008-19,369302914.94
2008-05-16,2008-20,372369530.04
2008-05-23,2008-21,374079917.79
2008-05-30,2008-22,371835805.87
2008-06-06,2008-23,372726522.95
2008-06-13,2008-24,379101553.75
2008-06-20,2008-25,376879595.05
2008-06-27,2008-26,383863102.52
2008-07-04,2008-27,381180562.69
2008-07-11,2008-28,380927077.01
2008-07-18,2008-29,381952387.63
2008-07-25,2008-30,383776408.21
2008-08-01,2008-31,381811084.12
2008-08-08,2008-32,379422570.38
2008-08-15,2008-33,382557368.76
2008-08-22,2008-34,379120266.61
2008-08-29,2008-35,380006705.17
2008-09-05,2008-36,382638562.5
2008-09-12,2008-37,390681894.98
2008-09-19,2008-38,395162458.85
2008-09-26,2008-39,398049617.41
2008-10-03,2008-40,395182493.96
2008-10-10,2008-41,404453200.67
2008-10-17,2008-42,412054546.6
2008-10-24,2008-43,430188898.11
2008-10-31,2008-44,412290862.75
2008-11-07,2008-45,412934708.29
2008-11-14,2008-46,423867628.93
2008-11-21,2008-47,427373812.8
2008-11-28,2008-48,421461341.37
2008-12-05,2008-49,422991033.3
2008-12-12,2008-50,425112774.77
2008-12-19,2008-51,430466232.23
2008-12-26,2008-52,432714152.99
2009-01-02,2009-1,432818068.41
2009-01-09,2009-2,430417952.36
2009-01-16,2009-3,441284082.45
2009-01-23,2009-4,437894514.18
2009-01-30,2009-5,432357804.1
2009-02-06,2009-6,432582216.91
2009-02-13,2009-7,435760351.32
2009-02-20,2009-8,433914211.17
2009-02-27,2009-9,439798308.84
2009-03-06,2009-10,438201977.71
2009-03-13,2009-11,446039080.77
2009-03-20,2009-12,441571538.35
2009-03-27,2009-13,443184011.18
2009-04-03,2009-14,435124473.47
2009-04-10,2009-15,432051862.44
2009-04-17,2009-16,434194877.47
2009-04-24,2009-17,438177636.98
2009-05-01,2009-18,434485774.12
2009-05-08,2009-19,430424135.24
2009-05-15,2009-20,440351708.71
2009-05-22,2009-21,434700093.87
2009-05-29,2009-22,437625941.19
2009-06-05,2009-23,436963817.95
2009-06-12,2009-24,440822246.25
2009-06-19,2009-25,442006857.82
2009-06-26,2009-26,447836563.72
2009-07-03,2009-27,440987385.28
2009-07-10,2009-28,445684947.42
2009-07-17,2009-29,448082416.52
2009-07-24,2009-30,444915775.78
2009-07-31,2009-31,449489061.54
2009-08-07,2009-32,446444977.77
2009-08-14,2009-33,450762984.91
2009-08-21,2009-34,449120239.66
2009-08-28,2009-35,449168130.34
2009-09-04,2009-36,450363768.29
2009-09-11,2009-37,456932126.3
2009-09-18,2009-38,455382399.04
2009-09-25,2009-39,457658981.77
2009-10-02,2009-40,458449404.47
2009-10-09,2009-41,456112027.92
2009-10-16,2009-42,462570465.2
2009-10-23,2009-43,460831616.06
2009-10-30,2009-44,462839507.12
2009-11-06,2009-45,462038151.21
2009-11-13,2009-46,466584429.79
2009-11-20,2009-47,468677866.99
2009-11-27,2009-48,472045683.48
2009-12-04,2009-49,466979938.61
2009-12-11,2009-50,473912410.3
2009-12-18,2009-51,476493152.35
2009-12-25,2009-52,483968508.49
2010-01-01,2010-1,484555544.34
2010-01-08,2010-2,479885580.28
2010-01-15,2010-3,488624140.91
2010-01-22,2010-4,485926504.71
2010-01-29,2010-5,483405441.75
2010-02-05,2010-6,483260142.43
2010-02-12,2010-7,489429787.08
2010-02-19,2010-8,486934598.48
2010-02-26,2010-9,497759925.71
2010-03-05,2010-10,491866287.3
2010-03-12,2010-11,497113209.69
2010-03-19,2010-12,497191211.45
2010-03-26,2010-13,502683663.29
2010-04-02,2010-14,502045685.07
2010-04-09,2010-15,498052622.64
2010-04-16,2010-16,505767992.19
2010-04-23,2010-17,502482522.25
2010-04-30,2010-18,501586402.06
2010-05-07,2010-19,507540263.28
2010-05-14,2010-20,511140459.73
2010-05-21,2010-21,512751466.62
2010-05-28,2010-22,510935687.74
2010-06-04,2010-23,512947284.32
2010-06-11,2010-24,519022415.47
2010-06-18,2010-25,518294236.47
2010-06-25,2010-26,527334691.82
2010-07-02,2010-27,529190374.13
2010-07-09,2010-28,529703313.57
2010-07-16,2010-29,535214684.55
2010-07-23,2010-30,535655522.13
2010-07-30,2010-31,538915443.79
2010-08-06,2010-32,533492813.38
2010-08-13,2010-33,538098380.18
2010-08-20,2010-34,534952702.17
2010-08-27,2010-35,542016362.98
2010-09-03,2010-36,536971201.11
2010-09-10,2010-37,538939496.76
2010-09-17,2010-38,539366224.67
2010-09-24,2010-39,544399748.63
2010-10-01,2010-40,542007415.48
2010-10-08,2010-41,541926753.26
2010-10-15,2010-42,545253732.1
2010-10-22,2010-43,547512167.69
2010-10-29,2010-44,550523491.85
2010-11-05,2010-45,548684388.72
2010-11-12,2010-46,556420326.91
2010-11-19,2010-47,
2010-11-26,2010-48,554489932.39
2010-12-03,2010-49,555546448.75
2010-12-10,2010-50,560595083.97
2010-12-17,2010-51,569963420.24
2010-12-24,2010-52,577425515.32
2010-12-31,2010-53,584066983.26
2011-01-07,2011-1,577275122.19
2011-01-14,2011-2,582214332.19
2011-01-21,2011-3,582306125.42
2011-01-28,2011-4,580022996.03
2011-02-04,2011-5,579475402.44
2011-02-11,2011-6,582523485.06
2011-02-18,2011-7,586958504.95
2011-02-25,2011-8,589028354.21
2011-03-04,2011-9,587280249.28
2011-03-11,2011-10,588914567.94
2011-03-18,2011-11,590367449.89
2011-03-25,2011-12,594351819.45
2011-04-01,2011-13,592670275.96
2011-04-08,2011-14,589438084.27
2011-04-15,2011-15,595973711.96
2011-04-22,2011-16,595022049.11
2011-04-29,2011-17,592817404.53
2011-05-06,2011-18,596135798.2
2011-05-13,2011-19,608816105.29
2011-05-20,2011-20,602286060.13
2011-05-27,2011-21,610725916.87
2011-06-03,2011-22,606977995.58
2011-06-10,2011-23,606606679.21
2011-06-17,2011-24,612924973.98
2011-06-24,2011-25,619666241.47
2011-07-01,2011-26,616562605.3
2011-07-08,2011-27,613865549.1
2011-07-15,2011-28,624881779.47
2011-07-22,2011-29,624758911.35
2011-07-29,2011-30,624666592.39
2011-08-05,2011-31,626522694.55
2011-08-12,2011-32,639195888.1
2011-08-19,2011-33,635329477.49
2011-08-26,2011-34,639677316.94
2011-09-02,2011-35,627482191.25
2011-09-09,2011-36,633071417.38
2011-09-16,2011-37,637408157.25
2011-09-23,2011-38,639318286.38
2011-09-30,2011-39,638754798.71
2011-10-07,2011-40,635472170.85
2011-10-14,2011-41,653769429.5
2011-10-21,2011-42,653424288.62
2011-10-28,2011-43,641344439.74
2011-11-04,2011-44,641114855.66
2011-11-11,2011-45,644268878.61
2011-11-18,2011-46,648702745.55
2011-11-25,2011-47,650157681.14
2011-12-02,2011-48,643703305.07
2011-12-09,2011-49,646243231.53
2011-12-16,2011-50,656631338.98
2011-12-23,2011-51,657241171.97
2011-12-30,2011-52,659559161.56
2012-01-06,2012-1,650395512.46
2012-01-13,2012-2,657289754.64
2012-01-20,2012-3,649208772.72
2012-01-27,2012-4,654302296.85
2012-02-03,2012-5,642010128.43
2012-02-10,2012-6,646728907.84
2012-02-17,2012-7,651858552.44
2012-02-24,2012-8,653868046.82
2012-03-02,2012-9,649238635.6
2012-03-09,2012-10,655463775.31
2012-03-16,2012-11,661834890.83
2012-03-23,2012-12,662884742.11
2012-03-30,2012-13,661220360.51
2012-04-06,2012-14,659525272.72
2012-04-13,2012-15,667783405.7
2012-04-20,2012-16,665850801.94
2012-04-27,2012-17,665704576.96
2012-05-04,2012-18,659571577.78
2012-05-11,2012-19,669423127.35
2012-05-18,2012-20,677584694.57
2012-05-25,2012-21,674574537.62
2012-06-01,2012-22,678610223.65
2012-06-08,2012-23,674883493.92
2012-06-15,2012-24,684668113.63
2012-06-22,2012-25,679227369.37
2012-06-29,2012-26,683807570.19
2012-07-06,2012-27,677297765.5
2012-07-13,2012-28,686747999.32
2012-07-20,2012-29,683031027.52
2012-07-27,2012-30,688575352.3
2012-08-03,2012-31,675248580.3
2012-08-10,2012-32,683396960.98
2012-08-17,2012-33,692193477.46
2012-08-24,2012-34,688345143.05
2012-08-31,2012-35,689055598.84
2012-09-07,2012-36,692835223.75
2012-09-14,2012-37,703883494.05
2012-09-21,2012-38,700589375.14
2012-09-28,2012-39,698944477.95
2012-10-05,2012-40,695473451.83
2012-10-12,2012-41,706675745.32
2012-10-19,2012-42,706309901.47
2012-10-26,2012-43,705806686.8
2012-11-02,2012-44,701552203.31
2012-11-09,2012-45,705804025.96
2012-11-16,2012-46,714862611.71
2012-11-23,2012-47,713816999.18
2012-11-30,2012-48,711727305.61
2012-12-07,2012-49,715435725.8
2012-12-14,2012-50,726288087.68
2012-12-21,2012-51,728992631.41
2012-12-28,2012-52,734666429.55
2013-01-04,2013-1,726437443.94
2013-01-11,2013-2,735996811.71
2013-01-18,2013-3,730672274.91
2013-01-25,2013-4,735844267.97
2013-02-01,2013-5,729962671.36
2013-02-08,2013-6,730832410.61
2013-02-15,2013-7,734694131.89
2013-02-22,2013-8,735073785.64
2013-03-01,2013-9,736055297.6
2013-03-08,2013-10,738037941.44
2013-03-15,2013-11,747283736.99
2013-03-22,2013-12,745782070.91
2013-03-29,2013-13,745863915.33
2013-04-05,2013-14,741044685.96
2013-04-12,2013-15,749096372.83
2013-04-19,2013-16,750947542.62
2013-04-26,2013-17,758144611.64
2013-05-03,2013-18,754343497.98
2013-05-10,2013-19,760511271.16
2013-05-17,2013-20,767825505.87
2013-05-24,2013-21,765601878.43
2013-05-31,2013-22,778900704.28
2013-06-07,2013-23,776111535.9
2013-06-14,2013-24,782124457.47
2013-06-21,2013-25,790677611.8
2013-06-28,2013-26,788391731.18
2013-07-05,2013-27,785020615.97
2013-07-12,2013-28,803714565.57
2013-07-19,2013-29,796846677.41
2013-07-26,2013-30,804656600.77
2013-08-02,2013-31,806499021.77
2013-08-09,2013-32,809343531.72
2013-08-16,2013-33,814377070.64
2013-08-23,2013-34,822341082.44
2013-08-30,2013-35,827577219.09
2013-09-06,2013-36,837736466.0
2013-09-13,2013-37,841081371.86
2013-09-20,2013-38,836700369.48
2013-09-27,2013-39,851764453.04
2013-10-04,2013-40,839930397.63
2013-10-11,2013-41,846381072.27
2013-10-18,2013-42,
2013-10-25,2013-43,845310942.82
2013-11-01,2013-44,846666802.52
2013-11-08,2013-45,849262454.97
2013-11-15,2013-46,863436987.62
2013-11-22,2013-47,850025973.96
2013-11-29,2013-48,854625086.59
2013-12-06,2013-49,857996772.2
2013-12-13,2013-50,869789824.48
2013-12-20,2013-51,877368872.74
2013-12-27,2013-52,903755170.66
2014-01-03,2014-1,890432205.6
2014-01-10,2014-2,896183824.49
2014-01-17,2014-3,897794941.53
2014-01-24,2014-4,922653714.62
2014-01-31,2014-5,904890815.61
2014-02-07,2014-6,899604517.6
2014-02-14,2014-7,905339738.4
2014-02-21,2014-8,899712969.29
2014-02-28,2014-9,904910911.66
2014-03-07,2014-10,901958667.32
2014-03-14,2014-11,920080351.27
2014-03-21,2014-12,920133125.0
2014-03-28,2014-13,911277934.51
2014-04-04,2014-14,897370643.75
2014-04-11,2014-15,906999133.43
2014-04-18,2014-16,905178061.94
2014-04-25,2014-17,909342135.18
2014-05-02,2014-18,903063152.44
2014-05-09,2014-19,897034324.85
2014-05-16,2014-20,908727823.39
2014-05-23,2014-21,899289935.99
2014-05-30,2014-22,899979160.02
2014-06-06,2014-23,900346291.8
2014-06-13,2014-24,916724645.11
2014-06-20,2014-25,916728810.39
2014-06-27,2014-26,926114376.27
2014-07-04,2014-27,911334524.49
2014-07-11,2014-28,923092656.86
2014-07-18,2014-29,923296183.4
2014-07-25,2014-30,928008399.31
2014-08-01,2014-31,949054539.42
2014-08-08,2014-32,938463521.84
2014-08-15,2014-33,944253035.37
2014-08-22,2014-34,942232507.47
2014-08-29,2014-35,937145446.28
2014-09-05,2014-36,939662893.72
2014-09-12,2014-37,953212510.19
2014-09-19,2014-38,957897718.07
2014-09-26,2014-39,971029062.05
2014-10-03,2014-40,960454518.14
2014-10-10,2014-41,966559605.21
2014-10-17,2014-42,965211766.02
2014-10-24,2014-43,960366079.28
2014-10-31,2014-44,955475278.38
2014-11-07,2014-45,964935870.69
2014-11-14,2014-46,971640500.7
2014-11-21,2014-47,958279456.28
2014-11-28,2014-48,961053006.64
2014-12-05,2014-49,964535053.99
2014-12-12,2014-50,984217676.61
2014-12-19,2014-51,986632532.66
2014-12-26,2014-52,1002469034.59
2015-01-02,2015-1,986880708.17
2015-01-09,2015-2,981288330.06
2015-01-16,2015-3,989374388.82
2015-01-23,2015-4,984903236.61
2015-01-30,2015-5,992880666.71
2015-02-06,2015-6,1004566370.27
2015-02-13,2015-7,1018852131.17
2015-02-20,2015-8,1008950004.4
2015-02-27,2015-9,1019765240.4
2015-03-06,2015-10,1036900214.43
2015-03-13,2015-11,1042388379.69
2015-03-20,2015-12,1040307411.77
2015-03-27,2015-13,1050285800.81
2015-04-03,2015-14,1045298652.69
2015-04-10,2015-15,1051102107.74
2015-04-17,2015-16,1066478887.4
2015-04-24,2015-17,1073258469.36
2015-05-01,2015-18,1070266889.44
2015-05-08,2015-19,1076414224.66
2015-05-15,2015-20,1079487730.37
2015-05-22,2015-21,1066967701.79
2015-05-29,2015-22,1075334927.72
2015-06-05,2015-23,1094785652.0
2015-06-12,2015-24,1123335471.17
2015-06-19,2015-25,1123120109.72
2015-06-26,2015-26,1125756212.77
2015-07-03,2015-27,1116320591.87
2015-07-10,2015-28,1115751508.56
2015-07-17,2015-29,1121021797.28
2015-07-24,2015-30,1145892730.36
2015-07-31,2015-31,1170623096.65
2015-08-07,2015-32,1151085076.87
2015-08-14,2015-33,1180959980.44
2015-08-21,2015-34,1191174250.55
2015-08-28,2015-35,1181526920.78
2015-09-04,2015-36,1198336021.95
2015-09-11,2015-37,1223781464.78
2015-09-18,2015-38,1232126177.08
2015-09-25,2015-39,1214970720.37
2015-10-02,2015-40,1214055626.52
2015-10-09,2015-41,1199400791.71
2015-10-16,2015-42,1211194492.57
2015-10-23,2015-43,1197527764.1
2015-10-30,2015-44,1196805831.16
2015-11-06,2015-45,1189151421.67
2015-11-13,2015-46,1199690031.94
2015-11-20,2015-47,1181568229.3
2015-11-27,2015-48,1205394303.17
2015-12-04,2015-49,1195905229.09
2015-12-11,2015-50,1224738400.82
2015-12-18,2015-51,1208963649.08
2015-12-25,2015-52,1218869842.73
2016-01-01,2016-1,1210447816.8
2016-01-08,2016-2,1226035429.37
2016-01-15,2016-3,1243056138.27
2016-01-22,2016-4,1228213709.41
2016-01-29,2016-5,1217038551.72
2016-02-05,2016-6,1221189662.97
2016-02-12,2016-7,1239894101.63
2016-02-19,2016-8,1240257348.83
2016-02-26,2016-9,1246535997.07
2016-03-04,2016-10,1239887384.99
2016-03-11,2016-11,1247944959.58
2016-03-18,2016-12,1249651547.86
2016-03-25,2016-13,1252829827.71
2016-04-01,2016-14,1251343735.4
2016-04-08,2016-15,1252747705.67
2016-04-15,2016-16,1263520442.99
2016-04-22,2016-17,1255607197.76
2016-04-29,2016-18,1274753271.38
2016-05-06,2016-19,1274673225.08
2016-05-13,2016-20,1290851836.15
2016-05-20,2016-21,1287262743.45
2016-05-27,2016-22,1293968552.69
2016-06-03,2016-23,1287679803.4
