Tarih,TP_TLDTHVADE_KB15,TP_TLDTHVADE_KB15
2007-03-16,2007-11,137635639.96
2007-03-23,2007-12,137756635.44
2007-03-30,2007-13,136729725.45
2007-04-06,2007-14,135634514.48
2007-04-13,2007-15,135196726.54
2007-04-20,2007-16,134252908.23
2007-04-27,2007-17,133907783.01
2007-05-04,2007-18,134320780.39
2007-05-11,2007-19,135501917.93
2007-05-18,2007-20,136653396.67
2007-05-25,2007-21,136999497.07
2007-06-01,2007-22,138507545.41
2007-06-08,2007-23,142857022.88
2007-06-15,2007-24,145850284.23
2007-06-22,2007-25,144961795.08
2007-06-29,2007-26,147497199.03
2007-07-06,2007-27,147215699.12
2007-07-13,2007-28,147444378.25
2007-07-20,2007-29,145868284.95
2007-07-27,2007-30,147327588.88
2007-08-03,2007-31,148241938.62
2007-08-10,2007-32,148092533.65
2007-08-17,2007-33,150940500.87
2007-08-24,2007-34,149851392.14
2007-08-31,2007-35,148457880.64
2007-09-07,2007-36,148750041.7
2007-09-14,2007-37,150359302.53
2007-09-21,2007-38,150145937.04
2007-09-28,2007-39,150649668.45
2007-10-05,2007-40,150396615.42
2007-10-12,2007-41,150100974.03
2007-10-19,2007-42,151218570.34
2007-10-26,2007-43,153549414.17
2007-11-02,2007-44,152270718.12
2007-11-09,2007-45,154483377.82
2007-11-16,2007-46,156128043.15
2007-11-23,2007-47,159280797.51
2007-11-30,2007-48,159094154.35
2007-12-07,2007-49,157935098.41
2007-12-14,2007-50,158685531.46
2007-12-21,2007-51,158194990.62
2007-12-28,2007-52,157615941.59
2008-01-04,2008-1,160249737.98
2008-01-11,2008-2,159462920.95
2008-01-18,2008-3,161899370.94
2008-01-25,2008-4,163051494.07
2008-02-01,2008-5,162352162.86
2008-02-08,2008-6,161998449.58
2008-02-15,2008-7,162064455.08
2008-02-22,2008-8,161332008.7
2008-02-29,2008-9,163032171.32
2008-03-07,2008-10,165313256.13
2008-03-14,2008-11,165529724.75
2008-03-21,2008-12,166236687.16
2008-03-28,2008-13,168577927.05
2008-04-04,2008-14,168556886.12
2008-04-11,2008-15,170636565.97
2008-04-18,2008-16,171666925.42
2008-04-25,2008-17,171301265.82
2008-05-02,2008-18,170132144.47
2008-05-09,2008-19,170786707.09
2008-05-16,2008-20,172335897.53
2008-05-23,2008-21,175047200.77
2008-05-30,2008-22,178734864.89
2008-06-06,2008-23,180372188.98
2008-06-13,2008-24,180080340.31
2008-06-20,2008-25,177704479.33
2008-06-27,2008-26,178564408.26
2008-07-04,2008-27,174745465.26
2008-07-11,2008-28,175291180.09
2008-07-18,2008-29,175597492.01
2008-07-25,2008-30,174196907.54
2008-08-01,2008-31,172272019.25
2008-08-08,2008-32,174511352.34
2008-08-15,2008-33,175524466.52
2008-08-22,2008-34,178499325.56
2008-08-29,2008-35,181765930.04
2008-09-05,2008-36,189386303.83
2008-09-12,2008-37,192125115.39
2008-09-19,2008-38,193261990.2
2008-09-26,2008-39,190078832.1
2008-10-03,2008-40,187903245.26
2008-10-10,2008-41,180988444.57
2008-10-17,2008-42,181519091.71
2008-10-24,2008-43,189023996.96
2008-10-31,2008-44,178077966.42
2008-11-07,2008-45,186538205.15
2008-11-14,2008-46,198403374.24
2008-11-21,2008-47,202856582.46
2008-11-28,2008-48,205596836.46
2008-12-05,2008-49,213205929.93
2008-12-12,2008-50,211366813.57
2008-12-19,2008-51,206342773.6
2008-12-26,2008-52,207181810.64
2009-01-02,2009-1,206262184.99
2009-01-09,2009-2,204281911.39
2009-01-16,2009-3,214139959.63
2009-01-23,2009-4,212067742.93
2009-01-30,2009-5,210656217.85
2009-02-06,2009-6,213829307.74
2009-02-13,2009-7,213513572.52
2009-02-20,2009-8,211782071.07
2009-02-27,2009-9,211175297.18
2009-03-06,2009-10,211522525.56
2009-03-13,2009-11,212097320.59
2009-03-20,2009-12,212052675.34
2009-03-27,2009-13,214737979.34
2009-04-03,2009-14,212558602.81
2009-04-10,2009-15,208693113.46
2009-04-17,2009-16,209940055.3
2009-04-24,2009-17,206757119.54
2009-05-01,2009-18,205120413.58
2009-05-08,2009-19,206106083.73
2009-05-15,2009-20,208528624.64
2009-05-22,2009-21,209964495.74
2009-05-29,2009-22,215788297.28
2009-06-05,2009-23,217933764.61
2009-06-12,2009-24,217523020.54
2009-06-19,2009-25,217803952.81
2009-06-26,2009-26,217784536.7
2009-07-03,2009-27,215262512.9
2009-07-10,2009-28,216320294.77
2009-07-17,2009-29,215741952.57
2009-07-24,2009-30,216164234.2
2009-07-31,2009-31,216754187.58
2009-08-07,2009-32,218158518.68
2009-08-14,2009-33,221060037.49
2009-08-21,2009-34,222518202.22
2009-08-28,2009-35,223193146.36
2009-09-04,2009-36,223697671.55
2009-09-11,2009-37,222633103.69
2009-09-18,2009-38,221717881.3
2009-09-25,2009-39,221456661.46
2009-10-02,2009-40,224122264.05
2009-10-09,2009-41,223393439.12
2009-10-16,2009-42,223673779.2
2009-10-23,2009-43,221803238.04
2009-10-30,2009-44,223790796.65
2009-11-06,2009-45,222703212.32
2009-11-13,2009-46,222836119.34
2009-11-20,2009-47,224025450.93
2009-11-27,2009-48,227380313.39
2009-12-04,2009-49,234090803.72
2009-12-11,2009-50,235873744.34
2009-12-18,2009-51,239005410.11
2009-12-25,2009-52,243771809.26
2010-01-01,2010-1,244638196.78
2010-01-08,2010-2,240140726.6
2010-01-15,2010-3,239883626.4
2010-01-22,2010-4,239648399.79
2010-01-29,2010-5,239134325.92
2010-02-05,2010-6,242049023.35
2010-02-12,2010-7,241642394.21
2010-02-19,2010-8,242445960.24
2010-02-26,2010-9,244499043.33
2010-03-05,2010-10,247026741.17
2010-03-12,2010-11,249273955.41
2010-03-19,2010-12,250270785.78
2010-03-26,2010-13,253122904.15
2010-04-02,2010-14,252113080.11
2010-04-09,2010-15,246724561.4
2010-04-16,2010-16,246265258.44
2010-04-23,2010-17,245361079.47
2010-04-30,2010-18,240911376.55
2010-05-07,2010-19,243930087.05
2010-05-14,2010-20,244332627.52
2010-05-21,2010-21,246621947.8
2010-05-28,2010-22,248486015.07
2010-06-04,2010-23,256992986.82
2010-06-11,2010-24,259176256.86
2010-06-18,2010-25,259669770.05
2010-06-25,2010-26,260887328.8
2010-07-02,2010-27,259785090.47
2010-07-09,2010-28,259628414.01
2010-07-16,2010-29,261182120.1
2010-07-23,2010-30,259674864.97
2010-07-30,2010-31,263152133.38
2010-08-06,2010-32,265876080.05
2010-08-13,2010-33,271887975.73
2010-08-20,2010-34,268583951.5
2010-08-27,2010-35,269456285.32
2010-09-03,2010-36,264554568.28
2010-09-10,2010-37,260961865.64
2010-09-17,2010-38,259684630.6
2010-09-24,2010-39,260489461.21
2010-10-01,2010-40,262128090.93
2010-10-08,2010-41,261183241.15
2010-10-15,2010-42,262352551.76
2010-10-22,2010-43,272877595.43
2010-10-29,2010-44,273291343.3
2010-11-05,2010-45,273891754.03
2010-11-12,2010-46,276626613.46
2010-11-19,2010-47,
2010-11-26,2010-48,268307876.79
2010-12-03,2010-49,270798925.74
2010-12-10,2010-50,274420415.8
2010-12-17,2010-51,279088967.36
2010-12-24,2010-52,292913320.36
2010-12-31,2010-53,301161605.57
2011-01-07,2011-1,307280994.85
2011-01-14,2011-2,311079502.83
2011-01-21,2011-3,314978224.93
2011-01-28,2011-4,313730743.48
2011-02-04,2011-5,318212752.85
2011-02-11,2011-6,319082313.15
2011-02-18,2011-7,320110287.82
2011-02-25,2011-8,321642818.37
2011-03-04,2011-9,324723956.89
2011-03-11,2011-10,323578127.29
2011-03-18,2011-11,322631579.13
2011-03-25,2011-12,324441046.28
2011-04-01,2011-13,328784308.8
2011-04-08,2011-14,323927059.14
2011-04-15,2011-15,323074169.2
2011-04-22,2011-16,322737927.93
2011-04-29,2011-17,323710128.46
2011-05-06,2011-18,327685894.88
2011-05-13,2011-19,329891640.47
2011-05-20,2011-20,329085991.98
2011-05-27,2011-21,330410435.94
2011-06-03,2011-22,327119488.37
2011-06-10,2011-23,328311620.55
2011-06-17,2011-24,332451355.65
2011-06-24,2011-25,336476164.87
2011-07-01,2011-26,336412732.6
2011-07-08,2011-27,339609631.07
2011-07-15,2011-28,343209153.57
2011-07-22,2011-29,345586568.92
2011-07-29,2011-30,345667132.96
2011-08-05,2011-31,351252966.74
2011-08-12,2011-32,353529316.0
2011-08-19,2011-33,354161274.99
2011-08-26,2011-34,351723125.44
2011-09-02,2011-35,348215116.96
2011-09-09,2011-36,349986272.33
2011-09-16,2011-37,350695961.5
2011-09-23,2011-38,352351882.01
2011-09-30,2011-39,353267867.77
2011-10-07,2011-40,355805886.72
2011-10-14,2011-41,356275097.74
2011-10-21,2011-42,357195450.32
2011-10-28,2011-43,352998243.25
2011-11-04,2011-44,353754315.0
2011-11-11,2011-45,356651667.0
2011-11-18,2011-46,360408958.27
2011-11-25,2011-47,363812098.77
2011-12-02,2011-48,354930673.91
2011-12-09,2011-49,356241701.01
2011-12-16,2011-50,357417884.81
2011-12-23,2011-51,355276585.38
2011-12-30,2011-52,361542556.45
2012-01-06,2012-1,365869796.14
2012-01-13,2012-2,367988368.87
2012-01-20,2012-3,370826117.4
2012-01-27,2012-4,368177223.66
2012-02-03,2012-5,366937280.28
2012-02-10,2012-6,367492427.96
2012-02-17,2012-7,367517407.69
2012-02-24,2012-8,368563213.06
2012-03-02,2012-9,369329931.68
2012-03-09,2012-10,370093216.15
2012-03-16,2012-11,373153846.27
2012-03-23,2012-12,373687262.5
2012-03-30,2012-13,373063224.95
2012-04-06,2012-14,375022049.77
2012-04-13,2012-15,375820100.98
2012-04-20,2012-16,376049586.52
2012-04-27,2012-17,375152307.9
2012-05-04,2012-18,376258792.39
2012-05-11,2012-19,381053259.29
2012-05-18,2012-20,386535029.62
2012-05-25,2012-21,389380566.92
2012-06-01,2012-22,389998541.38
2012-06-08,2012-23,390527163.01
2012-06-15,2012-24,387904050.74
2012-06-22,2012-25,387126411.29
2012-06-29,2012-26,393097488.26
2012-07-06,2012-27,393521061.25
2012-07-13,2012-28,394880200.56
2012-07-20,2012-29,396777357.32
2012-07-27,2012-30,399649293.64
2012-08-03,2012-31,398312982.19
2012-08-10,2012-32,400535544.04
2012-08-17,2012-33,404207991.61
2012-08-24,2012-34,404974572.9
2012-08-31,2012-35,407981294.92
2012-09-07,2012-36,410607770.93
2012-09-14,2012-37,411048152.02
2012-09-21,2012-38,407896534.53
2012-09-28,2012-39,406609378.25
2012-10-05,2012-40,409312994.91
2012-10-12,2012-41,410688931.35
2012-10-19,2012-42,412425736.8
2012-10-26,2012-43,413202793.25
2012-11-02,2012-44,410757533.47
2012-11-09,2012-45,410589601.59
2012-11-16,2012-46,412507801.75
2012-11-23,2012-47,412134935.68
2012-11-30,2012-48,413159969.65
2012-12-07,2012-49,411798304.51
2012-12-14,2012-50,411335149.56
2012-12-21,2012-51,412667866.54
2012-12-28,2012-52,411944817.08
2013-01-04,2013-1,414803114.86
2013-01-11,2013-2,417247914.42
2013-01-18,2013-3,416709279.95
2013-01-25,2013-4,414214540.93
2013-02-01,2013-5,411126980.91
2013-02-08,2013-6,410717053.02
2013-02-15,2013-7,409232629.13
2013-02-22,2013-8,409641968.08
2013-03-01,2013-9,407706660.54
2013-03-08,2013-10,407588289.79
2013-03-15,2013-11,410809325.42
2013-03-22,2013-12,409104418.28
2013-03-29,2013-13,409148966.26
2013-04-05,2013-14,411306986.61
2013-04-12,2013-15,410248934.65
2013-04-19,2013-16,408377584.07
2013-04-26,2013-17,408564209.88
2013-05-03,2013-18,408898123.83
2013-05-10,2013-19,408281703.53
2013-05-17,2013-20,407977386.99
2013-05-24,2013-21,406720829.69
2013-05-31,2013-22,406414279.9
2013-06-07,2013-23,402774023.42
2013-06-14,2013-24,401697156.87
2013-06-21,2013-25,408161145.45
2013-06-28,2013-26,410669371.34
2013-07-05,2013-27,415595141.47
2013-07-12,2013-28,425293186.59
2013-07-19,2013-29,428408877.6
2013-07-26,2013-30,430969222.83
2013-08-02,2013-31,435959033.76
2013-08-09,2013-32,432331616.08
2013-08-16,2013-33,436584068.57
2013-08-23,2013-34,443640701.48
2013-08-30,2013-35,451999202.19
2013-09-06,2013-36,460244712.95
2013-09-13,2013-37,462932964.17
2013-09-20,2013-38,466829266.17
2013-09-27,2013-39,470098475.93
2013-10-04,2013-40,470307177.09
2013-10-11,2013-41,470828399.98
2013-10-18,2013-42,
2013-10-25,2013-43,467418547.94
2013-11-01,2013-44,470609219.61
2013-11-08,2013-45,472597484.72
2013-11-15,2013-46,479214662.18
2013-11-22,2013-47,483054279.35
2013-11-29,2013-48,480524346.51
2013-12-06,2013-49,481480743.92
2013-12-13,2013-50,477570668.03
2013-12-20,2013-51,480305406.72
2013-12-27,2013-52,488817186.13
2014-01-03,2014-1,495812396.29
2014-01-10,2014-2,500686065.1
2014-01-17,2014-3,505144869.46
2014-01-24,2014-4,517273916.23
2014-01-31,2014-5,512583821.25
2014-02-07,2014-6,510564086.24
2014-02-14,2014-7,515829579.64
2014-02-21,2014-8,514651117.81
2014-02-28,2014-9,515882513.66
2014-03-07,2014-10,517241894.45
2014-03-14,2014-11,522280419.11
2014-03-21,2014-12,521157295.51
2014-03-28,2014-13,521346149.45
2014-04-04,2014-14,523860993.43
2014-04-11,2014-15,524505646.25
2014-04-18,2014-16,522637699.65
2014-04-25,2014-17,521434541.14
2014-05-02,2014-18,515040328.56
2014-05-09,2014-19,511189583.28
2014-05-16,2014-20,512107105.94
2014-05-23,2014-21,507578308.2
2014-05-30,2014-22,506746099.33
2014-06-06,2014-23,507684859.63
2014-06-13,2014-24,506492078.26
2014-06-20,2014-25,510868147.29
2014-06-27,2014-26,506569507.58
2014-07-04,2014-27,506507846.9
2014-07-11,2014-28,507006522.56
2014-07-18,2014-29,503461400.46
2014-07-25,2014-30,506430566.6
2014-08-01,2014-31,510165834.81
2014-08-08,2014-32,515465186.33
2014-08-15,2014-33,513351700.62
2014-08-22,2014-34,514886596.88
2014-08-29,2014-35,516423063.84
2014-09-05,2014-36,519587387.68
2014-09-12,2014-37,523706901.13
2014-09-19,2014-38,525449450.33
2014-09-26,2014-39,527774375.08
2014-10-03,2014-40,527485940.32
2014-10-10,2014-41,531301268.14
2014-10-17,2014-42,530986787.51
2014-10-24,2014-43,531166490.82
2014-10-31,2014-44,528421710.74
2014-11-07,2014-45,534549316.18
2014-11-14,2014-46,531784761.35
2014-11-21,2014-47,528909221.56
2014-11-28,2014-48,529199711.52
2014-12-05,2014-49,535110778.06
2014-12-12,2014-50,540171570.66
2014-12-19,2014-51,541802656.87
2014-12-26,2014-52,543132930.63
2015-01-02,2015-1,546422330.44
2015-01-09,2015-2,546101611.39
2015-01-16,2015-3,549102149.26
2015-01-23,2015-4,550654541.68
2015-01-30,2015-5,554790548.12
2015-02-06,2015-6,560708432.02
2015-02-13,2015-7,566769106.91
2015-02-20,2015-8,564621906.99
2015-02-27,2015-9,562864809.99
2015-03-06,2015-10,578029364.42
2015-03-13,2015-11,579531101.71
2015-03-20,2015-12,578389078.6
2015-03-27,2015-13,581630573.33
2015-04-03,2015-14,584647934.4
2015-04-10,2015-15,589887921.05
2015-04-17,2015-16,598698573.99
2015-04-24,2015-17,602833421.18
2015-05-01,2015-18,599751933.93
2015-05-08,2015-19,600001318.4
2015-05-15,2015-20,598598517.41
2015-05-22,2015-21,597009881.6
2015-05-29,2015-22,602915270.68
2015-06-05,2015-23,607036126.0
2015-06-12,2015-24,613629807.88
2015-06-19,2015-25,611430136.16
2015-06-26,2015-26,607919994.47
2015-07-03,2015-27,607647396.06
2015-07-10,2015-28,606660482.83
2015-07-17,2015-29,604590234.24
2015-07-24,2015-30,612503324.67
2015-07-31,2015-31,619669611.28
2015-08-07,2015-32,622349362.98
2015-08-14,2015-33,630725356.07
2015-08-21,2015-34,640481065.33
2015-08-28,2015-35,641523286.96
2015-09-04,2015-36,646850720.98
2015-09-11,2015-37,654069233.3
2015-09-18,2015-38,654319205.33
2015-09-25,2015-39,651140269.73
2015-10-02,2015-40,657048317.69
2015-10-09,2015-41,652569231.95
2015-10-16,2015-42,662072539.13
2015-10-23,2015-43,659064237.34
2015-10-30,2015-44,657877991.26
2015-11-06,2015-45,656295758.99
2015-11-13,2015-46,656207338.71
2015-11-20,2015-47,644674946.29
2015-11-27,2015-48,646777153.24
2015-12-04,2015-49,646946686.15
2015-12-11,2015-50,653647635.5
2015-12-18,2015-51,650206119.49
2015-12-25,2015-52,654443969.94
2016-01-01,2016-1,660657838.68
2016-01-08,2016-2,675294447.25
2016-01-15,2016-3,683145493.15
2016-01-22,2016-4,683655714.1
2016-01-29,2016-5,680230102.33
2016-02-05,2016-6,679986241.81
2016-02-12,2016-7,684461733.6
2016-02-19,2016-8,685312295.6
2016-02-26,2016-9,683583070.63
2016-03-04,2016-10,682835683.61
2016-03-11,2016-11,682981824.05
2016-03-18,2016-12,691380313.69
2016-03-25,2016-13,691353078.14
2016-04-01,2016-14,683730066.52
2016-04-08,2016-15,689686713.55
2016-04-15,2016-16,687075145.4
2016-04-22,2016-17,679027956.36
2016-04-29,2016-18,690562571.86
2016-05-06,2016-19,692215798.71
2016-05-13,2016-20,697691221.83
2016-05-20,2016-21,697376922.37
2016-05-27,2016-22,697455211.95
2016-06-03,2016-23,693981939.12
2016-06-10,2016-24,695863306.66
2016-06-17,2016-25,696695248.57
2016-06-24,2016-26,696086176.74
2016-07-01,2016-27,687445013.6
