Tarih,TP_TLDTHVADE_KB14,TP_TLDTHVADE_KB14
2007-03-16,2007-11,90837865.94
2007-03-23,2007-12,88458275.29
2007-03-30,2007-13,90941708.71
2007-04-06,2007-14,91675308.06
2007-04-13,2007-15,93893647.88
2007-04-20,2007-16,93759495.01
2007-04-27,2007-17,93318139.77
2007-05-04,2007-18,93779637.96
2007-05-11,2007-19,97927548.49
2007-05-18,2007-20,95954723.57
2007-05-25,2007-21,97525404.28
2007-06-01,2007-22,93017445.02
2007-06-08,2007-23,90565408.91
2007-06-15,2007-24,88584040.8
2007-06-22,2007-25,88733209.11
2007-06-29,2007-26,88612189.72
2007-07-06,2007-27,90591287.76
2007-07-13,2007-28,90295865.73
2007-07-20,2007-29,91569955.72
2007-07-27,2007-30,90229901.11
2007-08-03,2007-31,88647815.83
2007-08-10,2007-32,88558250.49
2007-08-17,2007-33,93075036.48
2007-08-24,2007-34,92043931.93
2007-08-31,2007-35,93061707.12
2007-09-07,2007-36,92703788.07
2007-09-14,2007-37,92166683.34
2007-09-21,2007-38,90038282.88
2007-09-28,2007-39,88007184.15
2007-10-05,2007-40,87425274.64
2007-10-12,2007-41,88759981.36
2007-10-19,2007-42,89385446.6
2007-10-26,2007-43,88869388.41
2007-11-02,2007-44,89017005.25
2007-11-09,2007-45,91121417.33
2007-11-16,2007-46,89685056.47
2007-11-23,2007-47,87715637.94
2007-11-30,2007-48,85933072.56
2007-12-07,2007-49,88884959.48
2007-12-14,2007-50,90026724.74
2007-12-21,2007-51,93286698.89
2007-12-28,2007-52,93688080.7
2008-01-04,2008-1,95804504.08
2008-01-11,2008-2,96065869.0
2008-01-18,2008-3,95224747.6
2008-01-25,2008-4,96292755.26
2008-02-01,2008-5,97680752.0
2008-02-08,2008-6,98536637.67
2008-02-15,2008-7,99127900.44
2008-02-22,2008-8,100861440.36
2008-02-29,2008-9,98980174.31
2008-03-07,2008-10,101300043.38
2008-03-14,2008-11,104753841.28
2008-03-21,2008-12,105370860.09
2008-03-28,2008-13,107238537.5
2008-04-04,2008-14,110751391.94
2008-04-11,2008-15,116513898.98
2008-04-18,2008-16,116915863.65
2008-04-25,2008-17,117003984.22
2008-05-02,2008-18,114691810.58
2008-05-09,2008-19,114737518.19
2008-05-16,2008-20,112206918.12
2008-05-23,2008-21,113381798.13
2008-05-30,2008-22,108867512.9
2008-06-06,2008-23,109027849.55
2008-06-13,2008-24,112458777.48
2008-06-20,2008-25,113999875.65
2008-06-27,2008-26,116155024.07
2008-07-04,2008-27,122569274.53
2008-07-11,2008-28,120586694.34
2008-07-18,2008-29,119757578.78
2008-07-25,2008-30,122728684.03
2008-08-01,2008-31,121883463.77
2008-08-08,2008-32,119937020.89
2008-08-15,2008-33,116121814.22
2008-08-22,2008-34,112187556.58
2008-08-29,2008-35,111198334.17
2008-09-05,2008-36,107017439.63
2008-09-12,2008-37,108889652.81
2008-09-19,2008-38,110759863.45
2008-09-26,2008-39,112384627.09
2008-10-03,2008-40,116749797.65
2008-10-10,2008-41,132719874.53
2008-10-17,2008-42,138004944.29
2008-10-24,2008-43,144678476.38
2008-10-31,2008-44,142929305.92
2008-11-07,2008-45,138604554.16
2008-11-14,2008-46,134565842.07
2008-11-21,2008-47,135102771.71
2008-11-28,2008-48,129089997.01
2008-12-05,2008-49,123098775.61
2008-12-12,2008-50,126842177.22
2008-12-19,2008-51,135864023.83
2008-12-26,2008-52,133491081.63
2009-01-02,2009-1,138147477.69
2009-01-09,2009-2,142004774.55
2009-01-16,2009-3,136415117.07
2009-01-23,2009-4,136944924.03
2009-01-30,2009-5,134512049.48
2009-02-06,2009-6,132467868.57
2009-02-13,2009-7,132781636.87
2009-02-20,2009-8,133671552.54
2009-02-27,2009-9,135143104.39
2009-03-06,2009-10,138231644.83
2009-03-13,2009-11,141788211.28
2009-03-20,2009-12,138555249.19
2009-03-27,2009-13,135425911.84
2009-04-03,2009-14,134496190.77
2009-04-10,2009-15,135215089.4
2009-04-17,2009-16,134797276.32
2009-04-24,2009-17,140439093.17
2009-05-01,2009-18,138288484.4
2009-05-08,2009-19,137003493.86
2009-05-15,2009-20,137280305.58
2009-05-22,2009-21,133809724.89
2009-05-29,2009-22,129150969.72
2009-06-05,2009-23,129098081.99
2009-06-12,2009-24,130131339.93
2009-06-19,2009-25,132608295.03
2009-06-26,2009-26,134852996.77
2009-07-03,2009-27,135657753.18
2009-07-10,2009-28,137758292.48
2009-07-17,2009-29,137101372.67
2009-07-24,2009-30,135621474.91
2009-07-31,2009-31,133681770.33
2009-08-07,2009-32,136210544.65
2009-08-14,2009-33,132753236.88
2009-08-21,2009-34,132015846.84
2009-08-28,2009-35,131436288.4
2009-09-04,2009-36,133078052.6
2009-09-11,2009-37,135144789.52
2009-09-18,2009-38,133314136.15
2009-09-25,2009-39,136586692.25
2009-10-02,2009-40,133314350.94
2009-10-09,2009-41,134883547.76
2009-10-16,2009-42,135062181.7
2009-10-23,2009-43,137427267.91
2009-10-30,2009-44,136868398.45
2009-11-06,2009-45,140901023.71
2009-11-13,2009-46,139890594.24
2009-11-20,2009-47,139549888.51
2009-11-27,2009-48,138986157.19
2009-12-04,2009-49,133445579.79
2009-12-11,2009-50,135369605.27
2009-12-18,2009-51,133538449.8
2009-12-25,2009-52,135227461.57
2010-01-01,2010-1,132088624.51
2010-01-08,2010-2,141788837.86
2010-01-15,2010-3,144562092.85
2010-01-22,2010-4,145420295.7
2010-01-29,2010-5,142395713.49
2010-02-05,2010-6,142225807.34
2010-02-12,2010-7,145224703.59
2010-02-19,2010-8,144083242.92
2010-02-26,2010-9,144628534.08
2010-03-05,2010-10,144942071.88
2010-03-12,2010-11,144250734.19
2010-03-19,2010-12,145040372.46
2010-03-26,2010-13,144521700.42
2010-04-02,2010-14,146261433.95
2010-04-09,2010-15,149317121.24
2010-04-16,2010-16,149942768.23
2010-04-23,2010-17,150555237.5
2010-04-30,2010-18,153393678.38
2010-05-07,2010-19,159701323.03
2010-05-14,2010-20,157857386.15
2010-05-21,2010-21,159347437.7
2010-05-28,2010-22,157336951.27
2010-06-04,2010-23,153299361.77
2010-06-11,2010-24,152922703.64
2010-06-18,2010-25,150303683.97
2010-06-25,2010-26,156633745.45
2010-07-02,2010-27,158678940.09
2010-07-09,2010-28,161317917.37
2010-07-16,2010-29,159435042.91
2010-07-23,2010-30,160865076.68
2010-07-30,2010-31,157364993.11
2010-08-06,2010-32,156950454.67
2010-08-13,2010-33,152184643.12
2010-08-20,2010-34,153971083.85
2010-08-27,2010-35,153711530.93
2010-09-03,2010-36,157537966.45
2010-09-10,2010-37,161670510.0
2010-09-17,2010-38,160741287.24
2010-09-24,2010-39,162536678.74
2010-10-01,2010-40,157691959.52
2010-10-08,2010-41,162937381.85
2010-10-15,2010-42,158452021.61
2010-10-22,2010-43,152572443.26
2010-10-29,2010-44,148672690.93
2010-11-05,2010-45,151881535.28
2010-11-12,2010-46,151343414.09
2010-11-19,2010-47,
2010-11-26,2010-48,160610774.4
2010-12-03,2010-49,164734750.23
2010-12-10,2010-50,164302259.16
2010-12-17,2010-51,164595599.68
2010-12-24,2010-52,155901413.08
2010-12-31,2010-53,146464276.98
2011-01-07,2011-1,147194555.38
2011-01-14,2011-2,140762052.82
2011-01-21,2011-3,140969645.35
2011-01-28,2011-4,138728735.85
2011-02-04,2011-5,134443312.08
2011-02-11,2011-6,131979876.91
2011-02-18,2011-7,129317895.47
2011-02-25,2011-8,131185876.39
2011-03-04,2011-9,127809203.05
2011-03-11,2011-10,126761336.59
2011-03-18,2011-11,128236232.77
2011-03-25,2011-12,128226208.27
2011-04-01,2011-13,118828870.52
2011-04-08,2011-14,118317313.64
2011-04-15,2011-15,115898214.56
2011-04-22,2011-16,115686303.01
2011-04-29,2011-17,108694080.5
2011-05-06,2011-18,108473234.36
2011-05-13,2011-19,110306593.52
2011-05-20,2011-20,104182256.86
2011-05-27,2011-21,104458918.02
2011-06-03,2011-22,106180843.07
2011-06-10,2011-23,103945329.05
2011-06-17,2011-24,101715350.95
2011-06-24,2011-25,102455883.49
2011-07-01,2011-26,96329099.44
2011-07-08,2011-27,98888687.33
2011-07-15,2011-28,97977727.64
2011-07-22,2011-29,96128314.89
2011-07-29,2011-30,97138885.9
2011-08-05,2011-31,94243444.91
2011-08-12,2011-32,96802221.73
2011-08-19,2011-33,91956368.94
2011-08-26,2011-34,90782557.62
2011-09-02,2011-35,90948293.89
2011-09-09,2011-36,95780267.6
2011-09-16,2011-37,95330350.85
2011-09-23,2011-38,94824073.31
2011-09-30,2011-39,91904720.2
2011-10-07,2011-40,93381807.59
2011-10-14,2011-41,92548488.63
2011-10-21,2011-42,95045949.49
2011-10-28,2011-43,90675597.73
2011-11-04,2011-44,91858714.67
2011-11-11,2011-45,93992148.22
2011-11-18,2011-46,90940739.17
2011-11-25,2011-47,92841587.66
2011-12-02,2011-48,96163993.66
2011-12-09,2011-49,99047815.19
2011-12-16,2011-50,101766523.0
2011-12-23,2011-51,104578480.01
2011-12-30,2011-52,98017981.96
2012-01-06,2012-1,97853909.41
2012-01-13,2012-2,94899935.07
2012-01-20,2012-3,90404446.34
2012-01-27,2012-4,91916155.85
2012-02-03,2012-5,88718591.19
2012-02-10,2012-6,92419185.97
2012-02-17,2012-7,88522459.91
2012-02-24,2012-8,91024891.08
2012-03-02,2012-9,91475578.91
2012-03-09,2012-10,94980579.72
2012-03-16,2012-11,92128010.35
2012-03-23,2012-12,92994412.79
2012-03-30,2012-13,93605506.43
2012-04-06,2012-14,95659054.09
2012-04-13,2012-15,93303875.34
2012-04-20,2012-16,94984339.32
2012-04-27,2012-17,90178219.42
2012-05-04,2012-18,92833204.62
2012-05-11,2012-19,90917288.35
2012-05-18,2012-20,90252493.08
2012-05-25,2012-21,90575184.43
2012-06-01,2012-22,88669465.33
2012-06-08,2012-23,88120536.72
2012-06-15,2012-24,91865770.08
2012-06-22,2012-25,91329462.09
2012-06-29,2012-26,90259033.69
2012-07-06,2012-27,88749467.45
2012-07-13,2012-28,89874847.55
2012-07-20,2012-29,90969163.08
2012-07-27,2012-30,94469138.35
2012-08-03,2012-31,88096190.98
2012-08-10,2012-32,92013688.43
2012-08-17,2012-33,89425776.37
2012-08-24,2012-34,91692012.8
2012-08-31,2012-35,88296244.99
2012-09-07,2012-36,95017886.8
2012-09-14,2012-37,92644865.9
2012-09-21,2012-38,97445923.02
2012-09-28,2012-39,91484135.35
2012-10-05,2012-40,93690760.39
2012-10-12,2012-41,95556278.14
2012-10-19,2012-42,93878149.22
2012-10-26,2012-43,95440578.5
2012-11-02,2012-44,96507236.19
2012-11-09,2012-45,102304686.32
2012-11-16,2012-46,101265549.73
2012-11-23,2012-47,105898197.43
2012-11-30,2012-48,101372565.01
2012-12-07,2012-49,110620499.26
2012-12-14,2012-50,111150303.28
2012-12-21,2012-51,111772269.12
2012-12-28,2012-52,107939998.73
2013-01-04,2013-1,111193992.24
2013-01-11,2013-2,108618054.72
2013-01-18,2013-3,106140666.71
2013-01-25,2013-4,108607581.53
2013-02-01,2013-5,103426554.88
2013-02-08,2013-6,105647336.08
2013-02-15,2013-7,100308547.77
2013-02-22,2013-8,103265311.23
2013-03-01,2013-9,103895849.23
2013-03-08,2013-10,107955089.98
2013-03-15,2013-11,103352531.22
2013-03-22,2013-12,105281481.87
2013-03-29,2013-13,99825994.63
2013-04-05,2013-14,102841835.91
2013-04-12,2013-15,101833285.43
2013-04-19,2013-16,102711155.5
2013-04-26,2013-17,104183353.58
2013-05-03,2013-18,108582821.55
2013-05-10,2013-19,110680716.06
2013-05-17,2013-20,108699155.86
2013-05-24,2013-21,108035948.18
2013-05-31,2013-22,113777475.66
2013-06-07,2013-23,119451618.69
2013-06-14,2013-24,116266409.33
2013-06-21,2013-25,118218650.56
2013-06-28,2013-26,109747746.68
2013-07-05,2013-27,111620811.16
2013-07-12,2013-28,113910751.16
2013-07-19,2013-29,109058492.52
2013-07-26,2013-30,112662145.47
2013-08-02,2013-31,108337125.18
2013-08-09,2013-32,115590285.11
2013-08-16,2013-33,111323707.25
2013-08-23,2013-34,114717072.55
2013-08-30,2013-35,110313605.09
2013-09-06,2013-36,118145111.63
2013-09-13,2013-37,112531390.94
2013-09-20,2013-38,107724496.58
2013-09-27,2013-39,108594436.84
2013-10-04,2013-40,111459082.65
2013-10-11,2013-41,103342404.58
2013-10-18,2013-42,
2013-10-25,2013-43,112622879.09
2013-11-01,2013-44,113971163.89
2013-11-08,2013-45,118899609.15
2013-11-15,2013-46,117578734.32
2013-11-22,2013-47,107589720.08
2013-11-29,2013-48,111962580.48
2013-12-06,2013-49,118532906.02
2013-12-13,2013-50,124534751.13
2013-12-20,2013-51,126371935.96
2013-12-27,2013-52,131775695.29
2014-01-03,2014-1,129778786.67
2014-01-10,2014-2,131630431.23
2014-01-17,2014-3,125593648.9
2014-01-24,2014-4,129047426.58
2014-01-31,2014-5,122747448.59
2014-02-07,2014-6,129009074.5
2014-02-14,2014-7,120601153.6
2014-02-21,2014-8,123032688.5
2014-02-28,2014-9,124378054.2
2014-03-07,2014-10,126944518.82
2014-03-14,2014-11,125669056.28
2014-03-21,2014-12,127897285.55
2014-03-28,2014-13,121506172.59
2014-04-04,2014-14,116840373.75
2014-04-11,2014-15,117232537.6
2014-04-18,2014-16,117346391.21
2014-04-25,2014-17,119614507.4
2014-05-02,2014-18,122088014.89
2014-05-09,2014-19,124832406.11
2014-05-16,2014-20,121070083.59
2014-05-23,2014-21,122728623.66
2014-05-30,2014-22,125523111.87
2014-06-06,2014-23,127567259.08
2014-06-13,2014-24,132622796.34
2014-06-20,2014-25,127464609.19
2014-06-27,2014-26,127521231.49
2014-07-04,2014-27,127207586.09
2014-07-11,2014-28,129327444.25
2014-07-18,2014-29,130764853.57
2014-07-25,2014-30,127917838.63
2014-08-01,2014-31,134383593.18
2014-08-08,2014-32,135599297.07
2014-08-15,2014-33,132616885.79
2014-08-22,2014-34,134016134.1
2014-08-29,2014-35,129128923.44
2014-09-05,2014-36,137045804.44
2014-09-12,2014-37,134407360.69
2014-09-19,2014-38,136797516.41
2014-09-26,2014-39,139687016.52
2014-10-03,2014-40,143097445.32
2014-10-10,2014-41,142265024.11
2014-10-17,2014-42,139445655.14
2014-10-24,2014-43,135706608.93
2014-10-31,2014-44,136118489.27
2014-11-07,2014-45,145078124.9
2014-11-14,2014-46,145314337.79
2014-11-21,2014-47,141369918.69
2014-11-28,2014-48,141066471.57
2014-12-05,2014-49,146304761.18
2014-12-12,2014-50,149926165.12
2014-12-19,2014-51,148458053.88
2014-12-26,2014-52,155528777.47
2015-01-02,2015-1,148088849.82
2015-01-09,2015-2,153925887.84
2015-01-16,2015-3,147498694.6
2015-01-23,2015-4,149124538.6
2015-01-30,2015-5,147426057.2
2015-02-06,2015-6,160314529.93
2015-02-13,2015-7,159604208.48
2015-02-20,2015-8,153773256.63
2015-02-27,2015-9,152953472.63
2015-03-06,2015-10,166255802.05
2015-03-13,2015-11,158843213.25
2015-03-20,2015-12,160954649.85
2015-03-27,2015-13,161304295.19
2015-04-03,2015-14,164436933.85
2015-04-10,2015-15,162287409.95
2015-04-17,2015-16,160444541.07
2015-04-24,2015-17,160661529.53
2015-05-01,2015-18,159062440.4
2015-05-08,2015-19,170177708.96
2015-05-15,2015-20,164684459.78
2015-05-22,2015-21,160987562.29
2015-05-29,2015-22,158763287.37
2015-06-05,2015-23,168324535.0
2015-06-12,2015-24,178483564.61
2015-06-19,2015-25,180134945.52
2015-06-26,2015-26,178636534.93
2015-07-03,2015-27,174310359.32
2015-07-10,2015-28,166296570.74
2015-07-17,2015-29,168219249.3
2015-07-24,2015-30,178719478.09
2015-07-31,2015-31,181028989.47
2015-08-07,2015-32,180644644.99
2015-08-14,2015-33,179787125.59
2015-08-21,2015-34,185534892.78
2015-08-28,2015-35,173473353.28
2015-09-04,2015-36,186728885.25
2015-09-11,2015-37,190961470.53
2015-09-18,2015-38,185551383.44
2015-09-25,2015-39,191176906.2
2015-10-02,2015-40,194584926.89
2015-10-09,2015-41,190354258.65
2015-10-16,2015-42,182858114.38
2015-10-23,2015-43,176326371.63
2015-10-30,2015-44,174320290.12
2015-11-06,2015-45,178789406.68
2015-11-13,2015-46,179674869.42
2015-11-20,2015-47,178806937.38
2015-11-27,2015-48,183011830.15
2015-12-04,2015-49,187491563.1
2015-12-11,2015-50,195016305.13
2015-12-18,2015-51,188897710.09
2015-12-25,2015-52,188544249.84
2016-01-01,2016-1,173327635.62
2016-01-08,2016-2,183873691.4
2016-01-15,2016-3,178296596.41
2016-01-22,2016-4,174087632.98
2016-01-29,2016-5,165951856.75
2016-02-05,2016-6,174309699.18
2016-02-12,2016-7,174782605.56
2016-02-19,2016-8,175963866.08
2016-02-26,2016-9,175067010.95
2016-03-04,2016-10,179809570.85
2016-03-11,2016-11,179867241.41
2016-03-18,2016-12,551422449.85
2016-03-25,2016-13,172516379.42
2016-04-01,2016-14,175666616.99
2016-04-08,2016-15,176041079.83
2016-04-15,2016-16,173522276.08
2016-04-22,2016-17,180227143.07
2016-04-29,2016-18,174818409.85
2016-05-06,2016-19,184540939.67
2016-05-13,2016-20,183423229.96
2016-05-20,2016-21,182210888.8
2016-05-27,2016-22,181332429.57
2016-06-03,2016-23,186762233.37
2016-06-10,2016-24,185775103.16
2016-06-17,2016-25,183130041.31
2016-06-24,2016-26,187135997.61
2016-07-01,2016-27,174043308.88
