Tarih,TP_TLDTHVADE_KB9,TP_TLDTHVADE_KB9
2007-03-16,2007-11,37955339.96
2007-03-23,2007-12,37856779.44
2007-03-30,2007-13,37445376.45
2007-04-06,2007-14,36842396.48
2007-04-13,2007-15,36976447.54
2007-04-20,2007-16,36535419.23
2007-04-27,2007-17,35625585.01
2007-05-04,2007-18,36145635.39
2007-05-11,2007-19,36005343.93
2007-05-18,2007-20,35777135.67
2007-05-25,2007-21,35736313.07
2007-06-01,2007-22,35934020.41
2007-06-08,2007-23,36618215.88
2007-06-15,2007-24,37864646.23
2007-06-22,2007-25,37291709.08
2007-06-29,2007-26,37984879.03
2007-07-06,2007-27,37175571.12
2007-07-13,2007-28,37775561.25
2007-07-20,2007-29,36722370.95
2007-07-27,2007-30,37011208.88
2007-08-03,2007-31,37547804.62
2007-08-10,2007-32,37435762.65
2007-08-17,2007-33,39790840.87
2007-08-24,2007-34,38704210.14
2007-08-31,2007-35,38033395.64
2007-09-07,2007-36,37627691.7
2007-09-14,2007-37,38240837.53
2007-09-21,2007-38,37676459.04
2007-09-28,2007-39,37470003.45
2007-10-05,2007-40,37805336.42
2007-10-12,2007-41,37418591.03
2007-10-19,2007-42,38560390.34
2007-10-26,2007-43,39359426.17
2007-11-02,2007-44,38426288.12
2007-11-09,2007-45,39321021.82
2007-11-16,2007-46,39709081.15
2007-11-23,2007-47,40818910.51
2007-11-30,2007-48,40297418.35
2007-12-07,2007-49,39778720.41
2007-12-14,2007-50,39655577.46
2007-12-21,2007-51,39659812.62
2007-12-28,2007-52,39870158.59
2008-01-04,2008-1,40030924.98
2008-01-11,2008-2,39496251.95
2008-01-18,2008-3,40620578.94
2008-01-25,2008-4,41283766.07
2008-02-01,2008-5,40231640.86
2008-02-08,2008-6,39567660.58
2008-02-15,2008-7,39370830.08
2008-02-22,2008-8,39309922.7
2008-02-29,2008-9,39381274.32
2008-03-07,2008-10,40051834.13
2008-03-14,2008-11,41065915.75
2008-03-21,2008-12,40662831.16
2008-03-28,2008-13,41598085.05
2008-04-04,2008-14,41787811.12
2008-04-11,2008-15,42882959.97
2008-04-18,2008-16,43815828.42
2008-04-25,2008-17,43207446.82
2008-05-02,2008-18,41990389.47
2008-05-09,2008-19,41721484.09
2008-05-16,2008-20,42018633.53
2008-05-23,2008-21,43594923.77
2008-05-30,2008-22,44759108.89
2008-06-06,2008-23,45133611.98
2008-06-13,2008-24,45358302.31
2008-06-20,2008-25,44513133.33
2008-06-27,2008-26,46230561.26
2008-07-04,2008-27,46707026.26
2008-07-11,2008-28,44598624.09
2008-07-18,2008-29,44323879.01
2008-07-25,2008-30,44220569.54
2008-08-01,2008-31,40899999.25
2008-08-08,2008-32,42625069.34
2008-08-15,2008-33,42520950.52
2008-08-22,2008-34,42308061.56
2008-08-29,2008-35,42967635.04
2008-09-05,2008-36,46009988.83
2008-09-12,2008-37,46550844.39
2008-09-19,2008-38,48149673.2
2008-09-26,2008-39,46622262.1
2008-10-03,2008-40,45316654.26
2008-10-10,2008-41,45285443.57
2008-10-17,2008-42,46754417.71
2008-10-24,2008-43,51786684.96
2008-10-31,2008-44,44235900.42
2008-11-07,2008-45,47718126.15
2008-11-14,2008-46,54687366.24
2008-11-21,2008-47,56624921.46
2008-11-28,2008-48,54507984.46
2008-12-05,2008-49,55852405.93
2008-12-12,2008-50,55184552.57
2008-12-19,2008-51,52608930.6
2008-12-26,2008-52,52641900.64
2009-01-02,2009-1,52120357.99
2009-01-09,2009-2,51502111.39
2009-01-16,2009-3,56716621.63
2009-01-23,2009-4,56560013.93
2009-01-30,2009-5,55872721.85
2009-02-06,2009-6,57224508.74
2009-02-13,2009-7,57314029.52
2009-02-20,2009-8,57639089.07
2009-02-27,2009-9,58438294.18
2009-03-06,2009-10,58821423.56
2009-03-13,2009-11,61325084.59
2009-03-20,2009-12,59905778.34
2009-03-27,2009-13,61819852.34
2009-04-03,2009-14,60713229.81
2009-04-10,2009-15,56810611.46
2009-04-17,2009-16,57146202.3
2009-04-24,2009-17,56744136.54
2009-05-01,2009-18,54693799.58
2009-05-08,2009-19,54715254.73
2009-05-15,2009-20,56170929.64
2009-05-22,2009-21,56050641.74
2009-05-29,2009-22,57681356.28
2009-06-05,2009-23,58428090.61
2009-06-12,2009-24,56921292.54
2009-06-19,2009-25,56943714.81
2009-06-26,2009-26,56088412.7
2009-07-03,2009-27,55551825.9
2009-07-10,2009-28,56316697.77
2009-07-17,2009-29,54535457.57
2009-07-24,2009-30,55154211.2
2009-07-31,2009-31,55754670.58
2009-08-07,2009-32,57450085.68
2009-08-14,2009-33,59856162.49
2009-08-21,2009-34,60742702.22
2009-08-28,2009-35,61452910.36
2009-09-04,2009-36,61306046.55
2009-09-11,2009-37,60585286.69
2009-09-18,2009-38,59596592.3
2009-09-25,2009-39,60295970.46
2009-10-02,2009-40,60773844.05
2009-10-09,2009-41,60190631.12
2009-10-16,2009-42,60568485.2
2009-10-23,2009-43,59626131.04
2009-10-30,2009-44,60273129.65
2009-11-06,2009-45,58513246.32
2009-11-13,2009-46,58431324.34
2009-11-20,2009-47,58304542.93
2009-11-27,2009-48,59504721.39
2009-12-04,2009-49,62660264.72
2009-12-11,2009-50,62689249.34
2009-12-18,2009-51,63529586.11
2009-12-25,2009-52,64911536.26
2010-01-01,2010-1,64225269.78
2010-01-08,2010-2,63348382.6
2010-01-15,2010-3,63592018.4
2010-01-22,2010-4,63898793.79
2010-01-29,2010-5,64371328.92
2010-02-05,2010-6,65828642.35
2010-02-12,2010-7,63896484.21
2010-02-19,2010-8,63586058.24
2010-02-26,2010-9,63832245.33
2010-03-05,2010-10,63653417.17
2010-03-12,2010-11,63972118.41
2010-03-19,2010-12,64149143.78
2010-03-26,2010-13,65008548.15
2010-04-02,2010-14,63144592.11
2010-04-09,2010-15,61435511.4
2010-04-16,2010-16,61010816.44
2010-04-23,2010-17,60769352.47
2010-04-30,2010-18,59626988.55
2010-05-07,2010-19,62329911.05
2010-05-14,2010-20,60375571.52
2010-05-21,2010-21,61429117.8
2010-05-28,2010-22,59995930.07
2010-06-04,2010-23,62784497.82
2010-06-11,2010-24,62289711.86
2010-06-18,2010-25,61311592.05
2010-06-25,2010-26,61787350.8
2010-07-02,2010-27,60242368.47
2010-07-09,2010-28,59412018.01
2010-07-16,2010-29,60157308.1
2010-07-23,2010-30,59221237.97
2010-07-30,2010-31,60317875.38
2010-08-06,2010-32,61676159.05
2010-08-13,2010-33,63678882.73
2010-08-20,2010-34,61436114.5
2010-08-27,2010-35,61649071.32
2010-09-03,2010-36,59559207.28
2010-09-10,2010-37,58414658.64
2010-09-17,2010-38,57825310.6
2010-09-24,2010-39,58395979.21
2010-10-01,2010-40,60608758.93
2010-10-08,2010-41,61364979.15
2010-10-15,2010-42,62063640.76
2010-10-22,2010-43,66761247.43
2010-10-29,2010-44,68131451.3
2010-11-05,2010-45,67410448.03
2010-11-12,2010-46,68947311.46
2010-11-19,2010-47,
2010-11-26,2010-48,63573284.79
2010-12-03,2010-49,64651618.74
2010-12-10,2010-50,65536598.8
2010-12-17,2010-51,67382767.36
2010-12-24,2010-52,71374897.36
2010-12-31,2010-53,71515496.57
2011-01-07,2011-1,71598780.85
2011-01-14,2011-2,72482684.83
2011-01-21,2011-3,74116293.93
2011-01-28,2011-4,74340534.48
2011-02-04,2011-5,76089985.85
2011-02-11,2011-6,76061561.15
2011-02-18,2011-7,76663184.82
2011-02-25,2011-8,77985701.37
2011-03-04,2011-9,78742075.89
2011-03-11,2011-10,77890610.29
2011-03-18,2011-11,78986253.13
2011-03-25,2011-12,78666163.28
2011-04-01,2011-13,82312204.8
2011-04-08,2011-14,81195132.14
2011-04-15,2011-15,81811222.2
2011-04-22,2011-16,81998177.93
2011-04-29,2011-17,82751359.46
2011-05-06,2011-18,84195614.88
2011-05-13,2011-19,84993513.47
2011-05-20,2011-20,84039753.98
2011-05-27,2011-21,84115731.94
2011-06-03,2011-22,80852191.37
2011-06-10,2011-23,81395319.55
2011-06-17,2011-24,83192786.65
2011-06-24,2011-25,86198781.87
2011-07-01,2011-26,84600963.6
2011-07-08,2011-27,84980037.07
2011-07-15,2011-28,86329553.57
2011-07-22,2011-29,88199937.92
2011-07-29,2011-30,88339048.96
2011-08-05,2011-31,92256455.74
2011-08-12,2011-32,93278924.0
2011-08-19,2011-33,94178751.99
2011-08-26,2011-34,92940010.44
2011-09-02,2011-35,90884789.96
2011-09-09,2011-36,92532986.33
2011-09-16,2011-37,93853302.5
2011-09-23,2011-38,96416530.01
2011-09-30,2011-39,97555505.77
2011-10-07,2011-40,98990000.72
2011-10-14,2011-41,99732456.74
2011-10-21,2011-42,99659544.32
2011-10-28,2011-43,96849255.25
2011-11-04,2011-44,98219809.0
2011-11-11,2011-45,99515353.0
2011-11-18,2011-46,103561715.27
2011-11-25,2011-47,106028754.77
2011-12-02,2011-48,101214589.91
2011-12-09,2011-49,101044783.01
2011-12-16,2011-50,101747131.81
2011-12-23,2011-51,100542516.38
2011-12-30,2011-52,101076969.45
2012-01-06,2012-1,101672129.14
2012-01-13,2012-2,101798691.87
2012-01-20,2012-3,103137449.4
2012-01-27,2012-4,100033345.66
2012-02-03,2012-5,99636014.28
2012-02-10,2012-6,101625691.96
2012-02-17,2012-7,103014976.69
2012-02-24,2012-8,105067600.06
2012-03-02,2012-9,104518592.68
2012-03-09,2012-10,105666538.15
2012-03-16,2012-11,106878775.27
2012-03-23,2012-12,106790251.5
2012-03-30,2012-13,106028280.95
2012-04-06,2012-14,107473245.77
2012-04-13,2012-15,108787216.98
2012-04-20,2012-16,109062649.52
2012-04-27,2012-17,106696043.9
2012-05-04,2012-18,106903763.39
2012-05-11,2012-19,110189424.29
2012-05-18,2012-20,113516891.62
2012-05-25,2012-21,113865466.92
2012-06-01,2012-22,114021706.38
2012-06-08,2012-23,112073402.01
2012-06-15,2012-24,108606918.74
2012-06-22,2012-25,108022695.29
2012-06-29,2012-26,111038569.26
2012-07-06,2012-27,111446124.25
2012-07-13,2012-28,111419752.56
2012-07-20,2012-29,111083904.32
2012-07-27,2012-30,111548026.64
2012-08-03,2012-31,108675072.19
2012-08-10,2012-32,108963485.04
2012-08-17,2012-33,109082347.61
2012-08-24,2012-34,108662442.9
2012-08-31,2012-35,108871376.92
2012-09-07,2012-36,108456725.93
2012-09-14,2012-37,109974337.02
2012-09-21,2012-38,108628808.53
2012-09-28,2012-39,107741773.25
2012-10-05,2012-40,109443167.91
2012-10-12,2012-41,111058930.35
2012-10-19,2012-42,111830518.8
2012-10-26,2012-43,112241047.25
2012-11-02,2012-44,111058829.47
2012-11-09,2012-45,109774689.59
2012-11-16,2012-46,110206316.75
2012-11-23,2012-47,110588566.68
2012-11-30,2012-48,110330087.65
2012-12-07,2012-49,109699114.51
2012-12-14,2012-50,107394073.56
2012-12-21,2012-51,108604733.54
2012-12-28,2012-52,108347239.08
2013-01-04,2013-1,107413275.86
2013-01-11,2013-2,109118629.42
2013-01-18,2013-3,109213497.95
2013-01-25,2013-4,108727785.93
2013-02-01,2013-5,108286726.91
2013-02-08,2013-6,108871145.02
2013-02-15,2013-7,107609504.13
2013-02-22,2013-8,107564643.08
2013-03-01,2013-9,106408378.54
2013-03-08,2013-10,106783459.79
2013-03-15,2013-11,109363617.42
2013-03-22,2013-12,109273461.28
2013-03-29,2013-13,108865707.26
2013-04-05,2013-14,111536951.61
2013-04-12,2013-15,111912416.65
2013-04-19,2013-16,112024054.07
2013-04-26,2013-17,112628884.88
2013-05-03,2013-18,112035280.83
2013-05-10,2013-19,112425947.53
2013-05-17,2013-20,111177863.99
2013-05-24,2013-21,110261433.69
2013-05-31,2013-22,111721264.9
2013-06-07,2013-23,108446929.42
2013-06-14,2013-24,107005051.87
2013-06-21,2013-25,112584203.45
2013-06-28,2013-26,111458504.34
2013-07-05,2013-27,112812679.47
2013-07-12,2013-28,117911116.59
2013-07-19,2013-29,119031697.6
2013-07-26,2013-30,119837866.83
2013-08-02,2013-31,125409409.76
2013-08-09,2013-32,123526510.08
2013-08-16,2013-33,128267161.57
2013-08-23,2013-34,133616042.48
2013-08-30,2013-35,139458669.19
2013-09-06,2013-36,143376009.95
2013-09-13,2013-37,142939317.17
2013-09-20,2013-38,142799339.17
2013-09-27,2013-39,142943170.93
2013-10-04,2013-40,141550254.09
2013-10-11,2013-41,140511070.98
2013-10-18,2013-42,
2013-10-25,2013-43,140671206.94
2013-11-01,2013-44,142949069.61
2013-11-08,2013-45,143517779.72
2013-11-15,2013-46,146380554.18
2013-11-22,2013-47,148218968.35
2013-11-29,2013-48,149181224.51
2013-12-06,2013-49,149630359.92
2013-12-13,2013-50,146989155.03
2013-12-20,2013-51,150393182.72
2013-12-27,2013-52,156543973.13
2014-01-03,2014-1,157744621.29
2014-01-10,2014-2,160920159.1
2014-01-17,2014-3,165808107.46
2014-01-24,2014-4,178652139.23
2014-01-31,2014-5,177131338.25
2014-02-07,2014-6,175341553.24
2014-02-14,2014-7,178613394.64
2014-02-21,2014-8,179321010.81
2014-02-28,2014-9,180153744.66
2014-03-07,2014-10,180296236.45
2014-03-14,2014-11,184301046.11
2014-03-21,2014-12,182383299.51
2014-03-28,2014-13,180457027.45
2014-04-04,2014-14,180047803.43
2014-04-11,2014-15,180376982.25
2014-04-18,2014-16,180054130.65
2014-04-25,2014-17,179972682.14
2014-05-02,2014-18,175850680.56
2014-05-09,2014-19,171564877.28
2014-05-16,2014-20,172887801.94
2014-05-23,2014-21,171589409.2
2014-05-30,2014-22,172173532.33
2014-06-06,2014-23,170664858.63
2014-06-13,2014-24,169412828.26
2014-06-20,2014-25,170447967.29
2014-06-27,2014-26,165581950.58
2014-07-04,2014-27,162081153.9
2014-07-11,2014-28,162304474.56
2014-07-18,2014-29,161329141.46
2014-07-25,2014-30,163474054.6
2014-08-01,2014-31,168248390.81
2014-08-08,2014-32,173871781.33
2014-08-15,2014-33,175142221.62
2014-08-22,2014-34,177556250.88
2014-08-29,2014-35,177737056.84
2014-09-05,2014-36,178145880.68
2014-09-12,2014-37,180590484.13
2014-09-19,2014-38,180389445.33
2014-09-26,2014-39,182218349.08
2014-10-03,2014-40,179921299.32
2014-10-10,2014-41,182276073.14
2014-10-17,2014-42,182069097.51
2014-10-24,2014-43,182396093.82
2014-10-31,2014-44,181856495.74
2014-11-07,2014-45,187898388.18
2014-11-14,2014-46,187568395.35
2014-11-21,2014-47,183430601.56
2014-11-28,2014-48,178698944.52
2014-12-05,2014-49,178521652.06
2014-12-12,2014-50,177789226.66
2014-12-19,2014-51,177351550.87
2014-12-26,2014-52,175939283.63
2015-01-02,2015-1,175410774.44
2015-01-09,2015-2,176545877.39
2015-01-16,2015-3,179790604.26
2015-01-23,2015-4,181112230.68
2015-01-30,2015-5,186359064.12
2015-02-06,2015-6,192462815.02
2015-02-13,2015-7,198818240.91
2015-02-20,2015-8,198504093.99
2015-02-27,2015-9,198504093.99
2015-03-06,2015-10,213315508.42
2015-03-13,2015-11,211701865.71
2015-03-20,2015-12,209188685.6
2015-03-27,2015-13,211230648.33
2015-04-03,2015-14,211524140.4
2015-04-10,2015-15,212573727.05
2015-04-17,2015-16,220214600.99
2015-04-24,2015-17,224332737.18
2015-05-01,2015-18,223313760.93
2015-05-08,2015-19,224800472.4
2015-05-15,2015-20,224045664.41
2015-05-22,2015-21,224366882.6
2015-05-29,2015-22,232033086.68
2015-06-05,2015-23,235506626.0
2015-06-12,2015-24,242032881.88
2015-06-19,2015-25,240323242.16
2015-06-26,2015-26,237851037.47
2015-07-03,2015-27,237965334.06
2015-07-10,2015-28,236450685.83
2015-07-17,2015-29,234948825.24
2015-07-24,2015-30,242716442.67
2015-07-31,2015-31,247687856.28
2015-08-07,2015-32,248416796.98
2015-08-14,2015-33,254062736.07
2015-08-21,2015-34,262261179.33
2015-08-28,2015-35,259767650.96
2015-09-04,2015-36,263489493.98
2015-09-11,2015-37,268542790.3
2015-09-18,2015-38,269006501.33
2015-09-25,2015-39,266803430.73
2015-10-02,2015-40,270278923.69
2015-10-09,2015-41,263416791.95
2015-10-16,2015-42,269024374.13
2015-10-23,2015-43,265440283.34
2015-10-30,2015-44,265831438.26
2015-11-06,2015-45,263066561.99
2015-11-13,2015-46,262514564.71
2015-11-20,2015-47,254669655.29
2015-11-27,2015-48,259434921.24
2015-12-04,2015-49,256865355.15
2015-12-11,2015-50,261655671.5
2015-12-18,2015-51,255014893.49
2015-12-25,2015-52,254026514.94
2016-01-01,2016-1,252708005.68
2016-01-08,2016-2,261195447.25
2016-01-15,2016-3,265125739.15
2016-01-22,2016-4,264785748.1
2016-01-29,2016-5,261661750.33
2016-02-05,2016-6,263598983.81
2016-02-12,2016-7,267983520.6
2016-02-19,2016-8,269383041.6
2016-02-26,2016-9,269555029.63
2016-03-04,2016-10,265359050.61
2016-03-11,2016-11,264559906.05
2016-03-18,2016-12,271696015.69
2016-03-25,2016-13,271350024.14
2016-04-01,2016-14,266671985.52
2016-04-08,2016-15,272282882.55
2016-04-15,2016-16,269670198.4
2016-04-22,2016-17,264843529.36
2016-04-29,2016-18,275433376.86
2016-05-06,2016-19,274931506.71
2016-05-13,2016-20,277077538.83
2016-05-20,2016-21,275316742.37
2016-05-27,2016-22,270799180.95
2016-06-03,2016-23,269337052.12
2016-06-10,2016-24,267829782.66
2016-06-17,2016-25,266251880.57
2016-06-24,2016-26,265600881.74
2016-07-01,2016-27,256940255.6
