Tarih,TP_TLDTHVADE_KB4,TP_TLDTHVADE_KB4
2007-03-16,2007-11,9540226.0
2007-03-23,2007-12,9508462.0
2007-03-30,2007-13,8960595.0
2007-04-06,2007-14,8649556.0
2007-04-13,2007-15,8728060.0
2007-04-20,2007-16,8592777.0
2007-04-27,2007-17,8342152.0
2007-05-04,2007-18,8599639.0
2007-05-11,2007-19,8325558.0
2007-05-18,2007-20,8386393.0
2007-05-25,2007-21,8347032.0
2007-06-01,2007-22,8264875.0
2007-06-08,2007-23,8272649.0
2007-06-15,2007-24,8284772.0
2007-06-22,2007-25,8409946.0
2007-06-29,2007-26,8879170.0
2007-07-06,2007-27,9000085.0
2007-07-13,2007-28,9086924.0
2007-07-20,2007-29,9482428.0
2007-07-27,2007-30,9890404.0
2007-08-03,2007-31,10048575.0
2007-08-10,2007-32,10383650.0
2007-08-17,2007-33,10467375.0
2007-08-24,2007-34,10581124.0
2007-08-31,2007-35,10587864.0
2007-09-07,2007-36,10722843.0
2007-09-14,2007-37,10711226.0
2007-09-21,2007-38,10778239.0
2007-09-28,2007-39,10969037.0
2007-10-05,2007-40,11404681.0
2007-10-12,2007-41,11530251.0
2007-10-19,2007-42,11426252.0
2007-10-26,2007-43,10693550.0
2007-11-02,2007-44,10488572.0
2007-11-09,2007-45,10364680.0
2007-11-16,2007-46,10285491.0
2007-11-23,2007-47,10363615.0
2007-11-30,2007-48,10506618.0
2007-12-07,2007-49,10255341.0
2007-12-14,2007-50,10304557.0
2007-12-21,2007-51,10306314.0
2007-12-28,2007-52,10364282.0
2008-01-04,2008-1,9330262.0
2008-01-11,2008-2,9144789.0
2008-01-18,2008-3,9081670.0
2008-01-25,2008-4,9621771.0
2008-02-01,2008-5,8806326.0
2008-02-08,2008-6,9438375.0
2008-02-15,2008-7,9688396.0
2008-02-22,2008-8,9201626.0
2008-02-29,2008-9,9159385.0
2008-03-07,2008-10,9435048.0
2008-03-14,2008-11,9219585.0
2008-03-21,2008-12,8933859.0
2008-03-28,2008-13,8707921.0
2008-04-04,2008-14,8677593.0
2008-04-11,2008-15,7293162.0
2008-04-18,2008-16,7267314.0
2008-04-25,2008-17,7185635.0
2008-05-02,2008-18,7005783.0
2008-05-09,2008-19,6277633.0
2008-05-16,2008-20,6305131.0
2008-05-23,2008-21,6546006.0
2008-05-30,2008-22,6584764.0
2008-06-06,2008-23,6167319.0
2008-06-13,2008-24,6325612.0
2008-06-20,2008-25,6241352.0
2008-06-27,2008-26,6225443.0
2008-07-04,2008-27,6665967.0
2008-07-11,2008-28,6974045.0
2008-07-18,2008-29,7157015.0
2008-07-25,2008-30,7119525.0
2008-08-01,2008-31,7285366.0
2008-08-08,2008-32,7516778.0
2008-08-15,2008-33,8000079.0
2008-08-22,2008-34,8194928.0
2008-08-29,2008-35,8189261.0
2008-09-05,2008-36,8218036.0
2008-09-12,2008-37,8498377.0
2008-09-19,2008-38,8468485.0
2008-09-26,2008-39,8623990.0
2008-10-03,2008-40,8584659.0
2008-10-10,2008-41,8207999.0
2008-10-17,2008-42,7742183.0
2008-10-24,2008-43,7601159.0
2008-10-31,2008-44,7463925.0
2008-11-07,2008-45,7159047.0
2008-11-14,2008-46,7213216.0
2008-11-21,2008-47,7132376.0
2008-11-28,2008-48,6842920.0
2008-12-05,2008-49,6659368.0
2008-12-12,2008-50,6558677.0
2008-12-19,2008-51,6536858.0
2008-12-26,2008-52,6619980.0
2009-01-02,2009-1,6674029.0
2009-01-09,2009-2,7016642.0
2009-01-16,2009-3,7063010.0
2009-01-23,2009-4,7236069.0
2009-01-30,2009-5,7225940.0
2009-02-06,2009-6,7050058.0
2009-02-13,2009-7,7094120.0
2009-02-20,2009-8,6970312.0
2009-02-27,2009-9,6851060.0
2009-03-06,2009-10,6906860.0
2009-03-13,2009-11,6887642.0
2009-03-20,2009-12,6697156.0
2009-03-27,2009-13,6755452.0
2009-04-03,2009-14,6603548.0
2009-04-10,2009-15,6093980.0
2009-04-17,2009-16,6016278.0
2009-04-24,2009-17,5884129.0
2009-05-01,2009-18,5778657.0
2009-05-08,2009-19,6009681.0
2009-05-15,2009-20,6199869.0
2009-05-22,2009-21,6299652.0
2009-05-29,2009-22,6248566.0
2009-06-05,2009-23,6228968.0
2009-06-12,2009-24,6158607.0
2009-06-19,2009-25,6225510.0
2009-06-26,2009-26,6277317.0
2009-07-03,2009-27,6906455.0
2009-07-10,2009-28,6914439.0
2009-07-17,2009-29,6868053.0
2009-07-24,2009-30,6794269.0
2009-07-31,2009-31,6820760.0
2009-08-07,2009-32,6968498.0
2009-08-14,2009-33,6856155.0
2009-08-21,2009-34,6627213.0
2009-08-28,2009-35,6744357.0
2009-09-04,2009-36,6765850.0
2009-09-11,2009-37,6981765.0
2009-09-18,2009-38,7544251.0
2009-09-25,2009-39,7712339.0
2009-10-02,2009-40,8000741.0
2009-10-09,2009-41,8169250.0
2009-10-16,2009-42,8350017.0
2009-10-23,2009-43,8533656.0
2009-10-30,2009-44,8557589.0
2009-11-06,2009-45,8494792.0
2009-11-13,2009-46,8452392.0
2009-11-20,2009-47,8642315.0
2009-11-27,2009-48,8589191.0
2009-12-04,2009-49,8630145.0
2009-12-11,2009-50,8713645.0
2009-12-18,2009-51,8555445.0
2009-12-25,2009-52,8126039.0
2010-01-01,2010-1,8176430.0
2010-01-08,2010-2,7120955.0
2010-01-15,2010-3,7193158.0
2010-01-22,2010-4,7459774.0
2010-01-29,2010-5,8527182.0
2010-02-05,2010-6,8753284.0
2010-02-12,2010-7,8881541.0
2010-02-19,2010-8,8929649.0
2010-02-26,2010-9,9183039.0
2010-03-05,2010-10,9197403.0
2010-03-12,2010-11,9117072.0
2010-03-19,2010-12,9005728.0
2010-03-26,2010-13,9094445.0
2010-04-02,2010-14,9469154.0
2010-04-09,2010-15,10538093.0
2010-04-16,2010-16,11278908.0
2010-04-23,2010-17,11269430.0
2010-04-30,2010-18,11224471.0
2010-05-07,2010-19,11001228.0
2010-05-14,2010-20,10679892.0
2010-05-21,2010-21,10683702.0
2010-05-28,2010-22,9772829.0
2010-06-04,2010-23,10005436.0
2010-06-11,2010-24,10023161.0
2010-06-18,2010-25,10100976.0
2010-06-25,2010-26,10453530.0
2010-07-02,2010-27,11066207.0
2010-07-09,2010-28,10774494.0
2010-07-16,2010-29,10810316.0
2010-07-23,2010-30,11962504.0
2010-07-30,2010-31,12263475.0
2010-08-06,2010-32,11482235.0
2010-08-13,2010-33,11367798.0
2010-08-20,2010-34,11884122.0
2010-08-27,2010-35,12522545.0
2010-09-03,2010-36,12662994.0
2010-09-10,2010-37,12737474.0
2010-09-17,2010-38,13472725.0
2010-09-24,2010-39,14010319.0
2010-10-01,2010-40,15192156.0
2010-10-08,2010-41,15338346.0
2010-10-15,2010-42,16172629.0
2010-10-22,2010-43,15984140.0
2010-10-29,2010-44,15895445.0
2010-11-05,2010-45,15968158.0
2010-11-12,2010-46,15935236.0
2010-11-19,2010-47,
2010-11-26,2010-48,15817152.0
2010-12-03,2010-49,15749213.0
2010-12-10,2010-50,15888645.0
2010-12-17,2010-51,16127886.0
2010-12-24,2010-52,16359668.0
2010-12-31,2010-53,16885958.0
2011-01-07,2011-1,15930984.0
2011-01-14,2011-2,15228380.0
2011-01-21,2011-3,13709387.0
2011-01-28,2011-4,13940617.0
2011-02-04,2011-5,15178798.0
2011-02-11,2011-6,16126362.0
2011-02-18,2011-7,17150910.0
2011-02-25,2011-8,17392351.0
2011-03-04,2011-9,17967016.0
2011-03-11,2011-10,18999923.0
2011-03-18,2011-11,20719440.0
2011-03-25,2011-12,21918696.0
2011-04-01,2011-13,24312673.0
2011-04-08,2011-14,28576648.0
2011-04-15,2011-15,31676714.0
2011-04-22,2011-16,34041732.0
2011-04-29,2011-17,35951207.0
2011-05-06,2011-18,37243946.0
2011-05-13,2011-19,39181750.0
2011-05-20,2011-20,40708923.0
2011-05-27,2011-21,41253164.0
2011-06-03,2011-22,42534792.0
2011-06-10,2011-23,43777729.0
2011-06-17,2011-24,44013703.0
2011-06-24,2011-25,44896408.0
2011-07-01,2011-26,44503078.0
2011-07-08,2011-27,42786640.0
2011-07-15,2011-28,42103564.0
2011-07-22,2011-29,41033820.0
2011-07-29,2011-30,40381570.0
2011-08-05,2011-31,40105907.0
2011-08-12,2011-32,40194012.0
2011-08-19,2011-33,40339599.0
2011-08-26,2011-34,41443502.0
2011-09-02,2011-35,41297486.0
2011-09-09,2011-36,40762293.0
2011-09-16,2011-37,41324645.0
2011-09-23,2011-38,41698907.0
2011-09-30,2011-39,41837199.0
2011-10-07,2011-40,41696521.0
2011-10-14,2011-41,41518448.0
2011-10-21,2011-42,41112957.0
2011-10-28,2011-43,40633338.0
2011-11-04,2011-44,40594008.0
2011-11-11,2011-45,40207908.0
2011-11-18,2011-46,39237569.0
2011-11-25,2011-47,37539603.0
2011-12-02,2011-48,39031011.0
2011-12-09,2011-49,38648364.0
2011-12-16,2011-50,38827246.0
2011-12-23,2011-51,38714196.0
2011-12-30,2011-52,37241879.0
2012-01-06,2012-1,36687997.0
2012-01-13,2012-2,36157528.0
2012-01-20,2012-3,36142700.0
2012-01-27,2012-4,35954991.0
2012-02-03,2012-5,36230312.0
2012-02-10,2012-6,36852529.0
2012-02-17,2012-7,36863054.0
2012-02-24,2012-8,37280669.0
2012-03-02,2012-9,35866338.0
2012-03-09,2012-10,36013967.0
2012-03-16,2012-11,35451508.0
2012-03-23,2012-12,35673904.0
2012-03-30,2012-13,36029709.0
2012-04-06,2012-14,36156397.0
2012-04-13,2012-15,37020883.0
2012-04-20,2012-16,37317939.0
2012-04-27,2012-17,36302511.0
2012-05-04,2012-18,36054319.0
2012-05-11,2012-19,36401741.0
2012-05-18,2012-20,35349296.0
2012-05-25,2012-21,34603386.0
2012-06-01,2012-22,34515123.0
2012-06-08,2012-23,33784529.0
2012-06-15,2012-24,33197524.0
2012-06-22,2012-25,33171602.0
2012-06-29,2012-26,31909884.0
2012-07-06,2012-27,31697902.0
2012-07-13,2012-28,30644794.0
2012-07-20,2012-29,30008770.0
2012-07-27,2012-30,29644334.0
2012-08-03,2012-31,28864514.0
2012-08-10,2012-32,28668595.0
2012-08-17,2012-33,27633227.0
2012-08-24,2012-34,27493618.0
2012-08-31,2012-35,27374707.0
2012-09-07,2012-36,27287014.0
2012-09-14,2012-37,29376123.0
2012-09-21,2012-38,29985726.0
2012-09-28,2012-39,30438050.0
2012-10-05,2012-40,31222987.0
2012-10-12,2012-41,31279123.0
2012-10-19,2012-42,31151516.0
2012-10-26,2012-43,30879279.0
2012-11-02,2012-44,30892806.0
2012-11-09,2012-45,31382537.0
2012-11-16,2012-46,31766307.0
2012-11-23,2012-47,32426873.0
2012-11-30,2012-48,32784377.0
2012-12-07,2012-49,33182691.0
2012-12-14,2012-50,31216252.0
2012-12-21,2012-51,32089362.0
2012-12-28,2012-52,33167229.0
2013-01-04,2013-1,32145761.0
2013-01-11,2013-2,31412019.0
2013-01-18,2013-3,31359920.0
2013-01-25,2013-4,32019616.0
2013-02-01,2013-5,32624039.0
2013-02-08,2013-6,33064913.0
2013-02-15,2013-7,33525125.0
2013-02-22,2013-8,33776317.0
2013-03-01,2013-9,34412011.0
2013-03-08,2013-10,34942166.0
2013-03-15,2013-11,35111845.0
2013-03-22,2013-12,35460991.0
2013-03-29,2013-13,34119399.0
2013-04-05,2013-14,33952231.0
2013-04-12,2013-15,34583768.0
2013-04-19,2013-16,35165882.0
2013-04-26,2013-17,35498429.0
2013-05-03,2013-18,35347892.0
2013-05-10,2013-19,36063749.0
2013-05-17,2013-20,36771484.0
2013-05-24,2013-21,37336235.0
2013-05-31,2013-22,37212656.0
2013-06-07,2013-23,37059084.0
2013-06-14,2013-24,36736648.0
2013-06-21,2013-25,36621611.0
2013-06-28,2013-26,35966315.0
2013-07-05,2013-27,34793519.0
2013-07-12,2013-28,33703691.0
2013-07-19,2013-29,33026700.0
2013-07-26,2013-30,32025660.0
2013-08-02,2013-31,31166139.0
2013-08-09,2013-32,31258772.0
2013-08-16,2013-33,30707167.0
2013-08-23,2013-34,29698526.0
2013-08-30,2013-35,28453331.0
2013-09-06,2013-36,26639659.0
2013-09-13,2013-37,26878049.0
2013-09-20,2013-38,27244494.0
2013-09-27,2013-39,27594359.0
2013-10-04,2013-40,28267526.0
2013-10-11,2013-41,28376031.0
2013-10-18,2013-42,
2013-10-25,2013-43,28399836.0
2013-11-01,2013-44,28611491.0
2013-11-08,2013-45,28171118.0
2013-11-15,2013-46,27296305.0
2013-11-22,2013-47,27141559.0
2013-11-29,2013-48,27250799.0
2013-12-06,2013-49,27929913.0
2013-12-13,2013-50,27542614.0
2013-12-20,2013-51,26259487.0
2013-12-27,2013-52,25956730.0
2014-01-03,2014-1,24569994.0
2014-01-10,2014-2,24161802.0
2014-01-17,2014-3,23925013.0
2014-01-24,2014-4,23791930.0
2014-01-31,2014-5,23216848.0
2014-02-07,2014-6,23428953.0
2014-02-14,2014-7,23598933.0
2014-02-21,2014-8,23437359.0
2014-02-28,2014-9,22979601.0
2014-03-07,2014-10,22712921.0
2014-03-14,2014-11,22299238.0
2014-03-21,2014-12,22196680.0
2014-03-28,2014-13,21283020.0
2014-04-04,2014-14,20872517.0
2014-04-11,2014-15,21469442.0
2014-04-18,2014-16,22394387.0
2014-04-25,2014-17,22472661.0
2014-05-02,2014-18,23388584.0
2014-05-09,2014-19,23956744.0
2014-05-16,2014-20,24393086.0
2014-05-23,2014-21,24792342.0
2014-05-30,2014-22,25245778.0
2014-06-06,2014-23,26431919.0
2014-06-13,2014-24,27622490.0
2014-06-20,2014-25,28636141.0
2014-06-27,2014-26,30174425.0
2014-07-04,2014-27,31177251.0
2014-07-11,2014-28,31343365.0
2014-07-18,2014-29,31514525.0
2014-07-25,2014-30,31908466.0
2014-08-01,2014-31,31442063.0
2014-08-08,2014-32,30435120.0
2014-08-15,2014-33,30646814.0
2014-08-22,2014-34,30757389.0
2014-08-29,2014-35,31184640.0
2014-09-05,2014-36,30211980.0
2014-09-12,2014-37,30214742.0
2014-09-19,2014-38,29386968.0
2014-09-26,2014-39,28740349.0
2014-10-03,2014-40,27672825.0
2014-10-10,2014-41,27756636.0
2014-10-17,2014-42,27663281.0
2014-10-24,2014-43,28264813.0
2014-10-31,2014-44,27703110.0
2014-11-07,2014-45,27400062.0
2014-11-14,2014-46,27256557.0
2014-11-21,2014-47,27616674.0
2014-11-28,2014-48,28186384.0
2014-12-05,2014-49,28243248.0
2014-12-12,2014-50,28567657.0
2014-12-19,2014-51,27490860.0
2014-12-26,2014-52,27404661.0
2015-01-02,2015-1,27256589.0
2015-01-09,2015-2,27710032.0
2015-01-16,2015-3,27623652.0
2015-01-23,2015-4,27211243.0
2015-01-30,2015-5,27041144.0
2015-02-06,2015-6,27677779.0
2015-02-13,2015-7,27617209.0
2015-02-20,2015-8,26845113.0
2015-02-27,2015-9,25349884.0
2015-03-06,2015-10,24875646.0
2015-03-13,2015-11,23567958.0
2015-03-20,2015-12,22770237.0
2015-03-27,2015-13,21162770.0
2015-04-03,2015-14,20099992.0
2015-04-10,2015-15,19205863.0
2015-04-17,2015-16,18445031.0
2015-04-24,2015-17,18217024.0
2015-05-01,2015-18,18484164.0
2015-05-08,2015-19,18467823.0
2015-05-15,2015-20,18247433.0
2015-05-22,2015-21,18552901.0
2015-05-29,2015-22,18883345.0
2015-06-05,2015-23,19803082.0
2015-06-12,2015-24,20043770.0
2015-06-19,2015-25,20585454.0
2015-06-26,2015-26,22124447.0
2015-07-03,2015-27,24584066.0
2015-07-10,2015-28,25050353.0
2015-07-17,2015-29,25094588.0
2015-07-24,2015-30,25068640.0
2015-07-31,2015-31,24792812.0
2015-08-07,2015-32,24804286.0
2015-08-14,2015-33,24466698.0
2015-08-21,2015-34,23732698.0
2015-08-28,2015-35,24427970.0
2015-09-04,2015-36,24778705.0
2015-09-11,2015-37,23951662.0
2015-09-18,2015-38,23672740.0
2015-09-25,2015-39,23540583.0
2015-10-02,2015-40,21696445.0
2015-10-09,2015-41,19756360.0
2015-10-16,2015-42,19805527.0
2015-10-23,2015-43,20007539.0
2015-10-30,2015-44,19873566.0
2015-11-06,2015-45,21601287.0
2015-11-13,2015-46,21591618.0
2015-11-20,2015-47,21958242.0
2015-11-27,2015-48,22821970.0
2015-12-04,2015-49,23212768.0
2015-12-11,2015-50,24143005.0
2015-12-18,2015-51,24719444.0
2015-12-25,2015-52,26057110.0
2016-01-01,2016-1,27242362.0
2016-01-08,2016-2,26958871.0
2016-01-15,2016-3,26953012.0
2016-01-22,2016-4,27256229.0
2016-01-29,2016-5,27495053.0
2016-02-05,2016-6,29166798.0
2016-02-12,2016-7,29574336.0
2016-02-19,2016-8,30711706.0
2016-02-26,2016-9,32031569.0
2016-03-04,2016-10,32591736.0
2016-03-11,2016-11,32988421.0
2016-03-18,2016-12,33193461.0
2016-03-25,2016-13,34522558.0
2016-04-01,2016-14,34605821.0
2016-04-08,2016-15,36077660.0
2016-04-15,2016-16,36881237.0
2016-04-22,2016-17,37583506.0
2016-04-29,2016-18,37424425.0
2016-05-06,2016-19,35940387.0
2016-05-13,2016-20,35455812.0
2016-05-20,2016-21,35525124.0
2016-05-27,2016-22,33250123.0
2016-06-03,2016-23,33472448.0
2016-06-10,2016-24,34076376.0
2016-06-17,2016-25,35555476.0
2016-06-24,2016-26,36048782.0
2016-07-01,2016-27,36370169.0
